question,QID,answer,answer_OID
"In the Middle Ages a thief went into a church and fell asleep on a pew. He dreamed about stealing the cross of the minister and being sentenced to execution for that. However, just as he was about to be executed, he was woken by a local lady. Immediately after that the thief died. Modern scientists say it was due to a heart attack. Is everything okay with the story?",BRAIN_TEASERS_ff07_0058,No,BRAIN_TEASERS_OPT_8596_000A
"One of these pairs of numbers has this strange characteristic - when you subtract one of them from the other you get a number equal to what you will get if you divide one by the other. Can you spot it?",BRAIN_TEASERS_e4d3_0059,"25/4 and 5/4",BRAIN_TEASERS_OPT_b18e_000A
"The local limo company have recently expanded their inventory and no longer have enough room for all of their limos. Fifteen of the limos have to be stored outside. If they decide to increase their garage space by 50%, this will give them enough room for all of their current limos, plus enough room to store another fifteen in the future. How many limos does the company currently own?",BRAIN_TEASERS_88f7_0060,75,BRAIN_TEASERS_OPT_f173_000D
"A horse is tied to a five meter rope in front of an old saloon. Six meters directly behind the horse is a bale of hay. Without breaking his rope, the horse is able to eat the hay whenever he chooses. Assuming the horse is perfectly normal, is this possible?",BRAIN_TEASERS_06d8_0061,Yes,BRAIN_TEASERS_OPT_4f75_000B
"A famous playboy explained to a beautiful woman his system for playing roulette: In each round, I always bet half of the money I have at the time on red. Yesterday, I counted and I had won as many rounds as I had lost. Over the course of the night, did the gambler win, lose or break even?",BRAIN_TEASERS_fbc6_0062,lose,BRAIN_TEASERS_OPT_4056_000A
"A horse travels a certain distance each day. Strangely enough, two of its legs travel 30 miles each day and the other two legs travel nearly 31 miles. Can this be true?",BRAIN_TEASERS_82f4_0063,Yes,BRAIN_TEASERS_OPT_473d_000A
"A total of 15 delegates from Africa, Asia, America, and Europe meet at an international conference. Each continent sends a different number of delegates, and each is represented by at least 1 delegate. America and Asia send a total of 6 delegates. Asia and Europe send a total of 7 delegates. Which continent has sent 4 delegates?",BRAIN_TEASERS_63a3_0064,Asia,BRAIN_TEASERS_OPT_9dac_000C
"One kid has a toy car with a strange remote control- it has only one button on it. When the car is switched on, it starts moving forward and doesnt stop until its switched off. When the boy presses the button, the car makes a 60 degree turn clockwise. Considering that this is a very lazy boy, try calculating the smallest number of times he has to press the button so that the car travels back to him.",BRAIN_TEASERS_0344_0065,5,BRAIN_TEASERS_OPT_d7d0_000B
"Here is something like a warm-up before you get to the next one. Three friends, Peter, Nick and Tom were competing in a race. After they finished, a person ,who was late for the race, asked them who was the winner. Tom said I didnt finish first and Peter didnt finish second. Then Nick said Tom didnt finish second either. Who was the winner?",BRAIN_TEASERS_e541_0066,Peter,BRAIN_TEASERS_OPT_23b6_000A
"One watermelon weighs 10kg (22 lbs)  plus the half of its own weight. How much does it weigh?",BRAIN_TEASERS_d7ba_0067,"20kg (44 lbs)",BRAIN_TEASERS_OPT_8bf1_000D
"Try thinking out a random 3-digit number and writing it twice on a piece of paper, forming a 6-digit number (for example the number is  123, than you will have to put down 123123 on the paper). Now divide this 6-digit number by 7. There will be no remainder, I guarantee. Now divide the result by 11. No remainder again, I guarantee. Now divide the new result by 13.  What happened?",BRAIN_TEASERS_d44c_0068,"The result is your original number",BRAIN_TEASERS_OPT_8d91_000A
"Two dice are randomly thrown. What is the possibility that the number, formed by the two digits that come form the dice, is a prime?",BRAIN_TEASERS_8460_0069,5:12,BRAIN_TEASERS_OPT_4816_000A
"Yesterday I heard an interesting conversation in a shop: Client: How much is one? Salesman: Twenty cents. Client: What about ninety four? Salesman: Thirty cents. Client: OK, Ill buy twenty nine. How much is it? Salesman: Twenty cents. Is it possible that it was a real product they were talking about?",BRAIN_TEASERS_b6e1_0070,Yes,BRAIN_TEASERS_OPT_6353_000B
"4, 7, 12, 19, 28, 39, ??",BRAIN_TEASERS_1c9b_0071,52,BRAIN_TEASERS_OPT_3e5a_000D
"A man buys a horse for $60. After a while he sells it for 70$. Some time passes and the man regrets his decision and goes to buy the horse again. But now he has to pay $80 for it and he does. After a while he regrets to have bought the horse back and sells it for $90. Now in total, how much loss/profit did the man make from the three transactions?",BRAIN_TEASERS_9171_0072,$10,BRAIN_TEASERS_OPT_af2b_000A
"Somewhere, there is a very interesting village. And whats so interesting about it? Well, in this village there is a barber, a very special barber. He cuts the hair of everybody in the village that doesnt cut his own hair.  Who then cuts the barbers hair?",BRAIN_TEASERS_89eb_0073,"Such village cannot exist, it is a paradox",BRAIN_TEASERS_OPT_8252_000D
"Two men were playing for title of  championship of the world for the checkers tournament. They each played five games and they each won three. There were no ties, is this possible?",BRAIN_TEASERS_4eae_0074,Yes,BRAIN_TEASERS_OPT_1460_000B
"Take two apples from three apples and what do you have?",BRAIN_TEASERS_4f83_0075,"two apples",BRAIN_TEASERS_OPT_53a5_000B
"A famous, well respected archaeologist went on a dig in Jerusalem. He found a coin dated 56 B.C. He was so excited, he rushed to the museum so it could be put on display. But the museum wouldnt accept the coin because they said it could not possibly be authentic. They said that the coin had to be a fake.",BRAIN_TEASERS_e0e4_0076,True,BRAIN_TEASERS_OPT_811d_000A
"In what country can your spouse be jailed along with you if you are caught drinking and driving?",BRAIN_TEASERS_f183_0077,Malaysia,BRAIN_TEASERS_OPT_ee50_000D
"Approximately how much money does the taxpayer spend on a prisoner serving a life sentence in California?",BRAIN_TEASERS_f6f8_0078,"1,550,000",BRAIN_TEASERS_OPT_31ac_000D
"What creature is responsible for the most human deaths?",BRAIN_TEASERS_6420_0079,"The mosquito",BRAIN_TEASERS_OPT_bd6b_000D
"What is the largest county in the US?",BRAIN_TEASERS_872a_0080,"San Bernadino, CA",BRAIN_TEASERS_OPT_ac5a_000D
"Is it possible to test positive on a breathalyzer after drinking only a glass of milk?",BRAIN_TEASERS_07c8_0081,Yes,BRAIN_TEASERS_OPT_b7ea_000A
"I have four legs in the morning, two legs in the afternoon and three legs in the evening. What am I?",BRAIN_TEASERS_67aa_0082,"A human",BRAIN_TEASERS_OPT_2fb1_000C
"Why do Chinese people eat more rice than Japanese people?",BRAIN_TEASERS_6a92_0083,"Because Chinese people are more than Japanese people",BRAIN_TEASERS_OPT_c336_000B
"This is the smartest letter.",BRAIN_TEASERS_bfc2_0084,Y,BRAIN_TEASERS_OPT_80a1_000B
"Which is the month that allows women to talk the least?",BRAIN_TEASERS_b6a9_0085,February,BRAIN_TEASERS_OPT_4c3c_000A
"What is the number of men born last year in USA?",BRAIN_TEASERS_cbb8_0086,None,BRAIN_TEASERS_OPT_7258_000A
"This is what you can see once in a minute, twice in a moment, but never in a thousand years.",BRAIN_TEASERS_f6f2_0087,"The letter M",BRAIN_TEASERS_OPT_851a_000D
"With a red beard, gray mustache and black sideburns, the man had a distinct HIRSUTE quality. What does hirsute mean?",BRAIN_TEASERS_ee7e_0088,"hairy, shaggy, covered in hair",BRAIN_TEASERS_OPT_2f80_000A
"Stacy was extremely annoyed by Jills PECCADILLO. Jill constantly ate food with her mouth open. What does the word peccadillo mean?",BRAIN_TEASERS_9362_0089,"a petty fault",BRAIN_TEASERS_OPT_e4ed_000D
"DERIDE means to laugh at someone with contempt.",BRAIN_TEASERS_6870_0090,True,BRAIN_TEASERS_OPT_5c89_000B
"Jerry was worried he would mumble and slur his words, so he had to go slowly and try to ENUNCIATE each word. Words might get lost if you dont enunciate. What does enunciate mean?",BRAIN_TEASERS_8d54_0091,"pronounce articulately",BRAIN_TEASERS_OPT_a6e6_000C
"Annas brother took his AVUNCULAR duties very seriously. He taught her children how to read, write and speak German. What does avuncular mean?",BRAIN_TEASERS_c70c_0092,"Adjective of an uncle",BRAIN_TEASERS_OPT_c7b9_000D
"When Jack and Jill went to see The Notebook, Jill was surprised at Jacks obvious display of his LACHRYMOSITY. What was Jack doing?",BRAIN_TEASERS_32c2_0093,crying,BRAIN_TEASERS_OPT_ef14_000B
"A CHORTLE is an tool used to cut pastry dough.",BRAIN_TEASERS_c11c_0094,False,BRAIN_TEASERS_OPT_b4e2_000A
"The rancid meat attracted flies and maggots and wafting from it was a FETID odor. What is the meaning of fetid?",BRAIN_TEASERS_6a7b_0095,stinking,BRAIN_TEASERS_OPT_71d0_000A
"The king required FEALTY from all his vassals. What does the word fealty mean?",BRAIN_TEASERS_96f2_0096,allegiance,BRAIN_TEASERS_OPT_b583_000A
"The siblings were complete opposites. Tom was pedantic and read all the time and Lucy was LUDIC. She was always getting mud on her clothes. What is the meaning of ludic?",BRAIN_TEASERS_d0f6_0097,playful,BRAIN_TEASERS_OPT_e5b6_000B
"The vegetable rhubarb is delicious but its leaves are poisonous. What did rhubarb originally mean?",BRAIN_TEASERS_73d4_0098,"root of the barbarian",BRAIN_TEASERS_OPT_1e7d_000C
"What modern slang term once meant a carnival worker who performed disgusting tasks such as biting off the heads of live chickens?",BRAIN_TEASERS_d37a_0099,Geek,BRAIN_TEASERS_OPT_5a7b_000B
"What is heavier a pound of bricks or a pound of feathers?",BRAIN_TEASERS_4c5c_0100,"Their weight is equal",BRAIN_TEASERS_OPT_f7b6_000C
"A farmer had 20 sheep. All but 8 died. How many are still alive?",BRAIN_TEASERS_9494_0101,8,BRAIN_TEASERS_OPT_a67d_000D
"In a house with a maid, a mail receiver, and a chef, the owner was murdered on a Sunday morning. The police questioned all the 3 people (the chef, the mail receiver, and the maid). The chef said; I was making her breakfast. The mail receiver said; I was getting the mail., and finally the maid said; I was cleaning her living room. The police arrested one of them right after the interview. Who got arrested?",BRAIN_TEASERS_ce2a_0102,"The mail receiver",BRAIN_TEASERS_OPT_2090_000B
"There is a branch with 10 birds on it. I shot 2 of them and then 1 more. How many birds are left on the branch?",BRAIN_TEASERS_54dd_0103,0,BRAIN_TEASERS_OPT_b75a_000A
"If you have in your suitcase 6 white socks, 4 red socks, 8 green socks, and 2 brown socks, how many socks would you have to pull out (without looking at them) to be sure you have a matching pair?",BRAIN_TEASERS_8f18_0104,5,BRAIN_TEASERS_OPT_7120_000D
"Joe had 29 pairs of socks. How many socks did he have?",BRAIN_TEASERS_8b70_0105,58,BRAIN_TEASERS_OPT_94d5_000B
"One camera could take 350 pictures and Bob bought 3 cameras of the same type. How many pictures could he take?",BRAIN_TEASERS_f3d0_0106,1050,BRAIN_TEASERS_OPT_05ff_000C
"One iPod can hold 950 songs and 3 movies. How many iPods of this model would one person have to buy to have 27 movies and 8550 songs?",BRAIN_TEASERS_c2a6_0107,9,BRAIN_TEASERS_OPT_3c69_000D
"In an office building, there are 350 windows and half as many doors. How many doors are there in 3 office buildings?",BRAIN_TEASERS_7d4b_0108,525,BRAIN_TEASERS_OPT_0ad8_000A
"A monster had double the amount of eyes he had ears, triple the amount of ears he had legs, and had six legs. How many eyes did he have?",BRAIN_TEASERS_999b_0109,36,BRAIN_TEASERS_OPT_b9bf_000C
"If I had $654,987, how much change is that?",BRAIN_TEASERS_2c5f_0110,"65,498,700 cents",BRAIN_TEASERS_OPT_a513_000C
"In a rectangular room there are 10 chairs. It is possible to arrange the chairs in such a way so that an equal number of chairs is set against each wall of the room.",BRAIN_TEASERS_2126_0111,True,BRAIN_TEASERS_OPT_74d4_000B
"Five years ago the sum of the age of a sister and a brother was 8. What will be the same sum in 5 years?",BRAIN_TEASERS_200b_0112,28,BRAIN_TEASERS_OPT_27ef_000D
"In a room, there can be two mothers and two daughters, three women in total.",BRAIN_TEASERS_a9a4_0113,True,BRAIN_TEASERS_OPT_1dc7_000A
"A woman once said about a man, I am not his wife but this mans mother is the mother-in-law of my mother. What were the man and the woman?",BRAIN_TEASERS_30f8_0114,"A daughter and a father",BRAIN_TEASERS_OPT_2067_000C
"A cowboy was looking after 100 animals (oxen, cows and calves). For his job he was paid $100 (for every ox he received $10, for every cow $5 and for every calf $0.5). How many were the oxen, the cows and the calves?",BRAIN_TEASERS_295b_0115,"1 ox, 9 cows, 90 calves",BRAIN_TEASERS_OPT_4a92_000C
"A farmer had 9 cows. The first one produced 1 gallon of milk, the second one 2 gallons and so on. The ninth cow produced 9 gallons of milk. The farmer had three sons and he wanted to divide the cows in such a way that each of his sons received an equal number of cows and the cows of each produced an equal amount of milk. Is that possible?",BRAIN_TEASERS_83aa_0116,Yes,BRAIN_TEASERS_OPT_60ea_000A
"In a lake there were lilies. The strange thing about them was that they doubled their number once per day. If on the 15th day half of the lake was covered with lilies, on which day will the whole lake be covered with them?",BRAIN_TEASERS_2e59_0117,16,BRAIN_TEASERS_OPT_8160_000B
"A peasant buys a pregnant sheep, which gave birth to a lamb. At the age of 3, the lamb gives birth to another lamb. After that it starts bearing a lamb per year. How many sheep will the peasant have 9 years after the birth of the first lamb if all the lambs are female and none of them ever dies?",BRAIN_TEASERS_e965_0118,60,BRAIN_TEASERS_OPT_a221_000C
"A farmer had a yard, whose shape was a square, and in the four corners of this square there were apple trees. Some years later the farmer decided to make his yard twice as big and preserve the square shape. However, after the enlargement the four apple trees were still by the fence.",BRAIN_TEASERS_f975_0119,True,BRAIN_TEASERS_OPT_688d_000B
"Marsha dug her FUNEREAL attire out of the closet. It consisted of a black dress and a black overcoat. What does funereal mean?",BRAIN_TEASERS_5254_0120,"having to do with a funeral",BRAIN_TEASERS_OPT_d581_000D
"The newly blooming lavender was a HARBINGER of spring. It was beautiful and fragrant. What does harbinger mean?",BRAIN_TEASERS_399d_0121,"a sign of things to come",BRAIN_TEASERS_OPT_c30a_000D
"Her passion for art bordered on pathological MONOMANIA. Shes a sculptor, studies medieval art in night classes, frequents galleries and is often caught doodling in a notebook. What does monomania mean?",BRAIN_TEASERS_c1ab_0122,"excessive concentration one one subject",BRAIN_TEASERS_OPT_d8b2_000B
"It wasnt accidental it was pure KISMET that Joey fell in love with Laura. What does kismet mean?",BRAIN_TEASERS_d59a_0123,"fate, destiny",BRAIN_TEASERS_OPT_240b_000A
"Because Ben travels to many countries for business, he has written a POLYGLOT lexicon for himself. It contains quick references on phrases he might need in any given situation. What does polyglot mean?",BRAIN_TEASERS_ee29_0124,"containing many languages",BRAIN_TEASERS_OPT_96ac_000C
"A QUAGMIRE is a difficult or precarious situation.",BRAIN_TEASERS_11fc_0125,True,BRAIN_TEASERS_OPT_2c3e_000A
"The fortune teller persuaded Anna that she needed a PHILTER to gain the attention of her beau. She only needed to apply the elixir and think of him. What does PHILTER mean?",BRAIN_TEASERS_89dd_0126,"love potion",BRAIN_TEASERS_OPT_9ec6_000A
"Matt and Julie asked their son How was your day at school? and they always received the same BRUSQUE answer-fine. Brusque means habitual, constant, the same.",BRAIN_TEASERS_5595_0127,False,BRAIN_TEASERS_OPT_6015_000B
"Jack grabbed Janets hand and they began to GAMBOL in the sunshine. They felt like children, not a care in the world. What does gambol mean?",BRAIN_TEASERS_e704_0128,"to frolic and leap playfully",BRAIN_TEASERS_OPT_4347_000D
"To ESCHEW something means to be attracted to it.",BRAIN_TEASERS_ecb3_0129,False,BRAIN_TEASERS_OPT_68f7_000B
"After a long walk, two sons and two fathers find three apples. Each of them has an apple and they all go their way. How is that possible?",BRAIN_TEASERS_0520_0130,"they were a boy, his father and his grandfather",BRAIN_TEASERS_OPT_13cb_000A
"The name of what is coded in the following: 86,smopuim?",BRAIN_TEASERS_317e_0131,"the name of a software product",BRAIN_TEASERS_OPT_126d_000B
"Five girls are sitting next to each other on a train.  Ann and Betty are as close to each other as Ann and Kate are.  Dana and Ann are sitting as close to each other as Dana and Kate are. Between which two of her friends is the fifth girl, Jane, sitting?",BRAIN_TEASERS_480f_0132,"between Ann and Betty",BRAIN_TEASERS_OPT_454e_000B
"What number multiplied by 10 equals the square of the same number, times 5?",BRAIN_TEASERS_26c0_0133,2,BRAIN_TEASERS_OPT_11e4_000C
"Bob has a book of 100 pages and in 10 seconds he can count out 10 pages. What is the shortest time in which Bob can define where the 60th page is?",BRAIN_TEASERS_b4e3_0134,"40 seconds",BRAIN_TEASERS_OPT_9563_000A
"Two people get to a river and find a boat capable of accommodating only one person. Using this boat, both of them manage to cross the river. If they crossed without any of the them swiming the river which of the following is true?",BRAIN_TEASERS_9e67_0135,"They were on different banks of the river.",BRAIN_TEASERS_OPT_747d_000C
"Which term refers to a king or prince in India?",BRAIN_TEASERS_a8c7_0136,raja,BRAIN_TEASERS_OPT_c356_000A
"Complete the Latin term for an unacceptable person: persona non _____.",BRAIN_TEASERS_c14a_0137,grata,BRAIN_TEASERS_OPT_91e7_000C
"There are 15 birds sitting on the branches of a tree. A hunter goes by and shoots 3 of them. How many birds are left on the tree?",BRAIN_TEASERS_a1ac_0138,0,BRAIN_TEASERS_OPT_57eb_000D
"A man walked by an old fisherman and asked him how many fish he had caught. The fisherman replied: The half of the eight, the nine without its tail, and the six without its head. How many fish did the fisherman caught?",BRAIN_TEASERS_419f_0139,0,BRAIN_TEASERS_OPT_a7a1_000D
