OID,QID,text
RELIGION_OPT_caf6_000A,RELIGION_cb8e_0025,Abraham
RELIGION_OPT_627c_000B,RELIGION_cb8e_0025,Gabriel
RELIGION_OPT_502c_000C,RELIGION_cb8e_0025,Michael
RELIGION_OPT_01ae_000D,RELIGION_cb8e_0025,Peter
RELIGION_OPT_a696_000A,RELIGION_1b1c_0026,Solomon
RELIGION_OPT_966d_000B,RELIGION_1b1c_0026,Joseph
RELIGION_OPT_a925_000C,RELIGION_1b1c_0026,"no one"
RELIGION_OPT_b462_000D,RELIGION_1b1c_0026,David
RELIGION_OPT_f987_000A,RELIGION_9a5a_0027,obfuscation
RELIGION_OPT_9d01_000B,RELIGION_9a5a_0027,hatred
RELIGION_OPT_fa85_000C,RELIGION_9a5a_0027,lust
RELIGION_OPT_c983_000D,RELIGION_9a5a_0027,envy
RELIGION_OPT_596b_000A,RELIGION_7b64_0028,Jerusalem
RELIGION_OPT_7535_000B,RELIGION_7b64_0028,Bethlehem
RELIGION_OPT_a4f8_000C,RELIGION_7b64_0028,Babylon
RELIGION_OPT_996b_000D,RELIGION_7b64_0028,Nazareth
RELIGION_OPT_ca64_000A,RELIGION_22ad_0029,No
RELIGION_OPT_ad99_000B,RELIGION_22ad_0029,Yes
RELIGION_OPT_d6d2_000A,RELIGION_2b80_0030,Hakata
RELIGION_OPT_57be_000B,RELIGION_2b80_0030,Scrying
RELIGION_OPT_a413_000C,RELIGION_2b80_0030,"I Ching"
RELIGION_OPT_7ce1_000D,RELIGION_2b80_0030,Tasseomancy
RELIGION_OPT_27e7_000A,RELIGION_ce3f_0031,Tarot
RELIGION_OPT_864f_000B,RELIGION_ce3f_0031,Cartopedy
RELIGION_OPT_4ee4_000C,RELIGION_ce3f_0031,Belote
RELIGION_OPT_ca23_000D,RELIGION_ce3f_0031,Cledonism
RELIGION_OPT_407e_000A,RELIGION_a3ab_0032,"Water scrying"
RELIGION_OPT_e269_000B,RELIGION_a3ab_0032,Critomancy
RELIGION_OPT_79ee_000C,RELIGION_a3ab_0032,Dowsing
RELIGION_OPT_efe5_000D,RELIGION_a3ab_0032,Eromancy
RELIGION_OPT_9283_000A,RELIGION_bf3e_0033,Tarot
RELIGION_OPT_c2c7_000B,RELIGION_bf3e_0033,"I Ching"
RELIGION_OPT_3aa1_000C,RELIGION_bf3e_0033,"Aura information"
RELIGION_OPT_fb0e_000D,RELIGION_bf3e_0033,Astrology
RELIGION_OPT_7de6_000A,RELIGION_a8ec_0034,Runes
RELIGION_OPT_fda1_000B,RELIGION_a8ec_0034,Tarot
RELIGION_OPT_a9c5_000C,RELIGION_a8ec_0034,"Palm reading"
RELIGION_OPT_d87a_000D,RELIGION_a8ec_0034,"Shell scrying"
RELIGION_OPT_a3d7_000A,RELIGION_f474_0035,Palmistry
RELIGION_OPT_f1dd_000B,RELIGION_f474_0035,Cledonism
RELIGION_OPT_5dac_000C,RELIGION_f474_0035,Tasseomancy
RELIGION_OPT_8957_000D,RELIGION_f474_0035,Cartopedy
RELIGION_OPT_87dd_000A,RELIGION_aeb3_0036,Cephalomancy
RELIGION_OPT_b477_000B,RELIGION_aeb3_0036,Aeromancy
RELIGION_OPT_9c74_000C,RELIGION_aeb3_0036,Graphology
RELIGION_OPT_cd55_000D,RELIGION_aeb3_0036,Bibliomancy
RELIGION_OPT_55c8_000A,RELIGION_165b_0037,Geomancy
RELIGION_OPT_1f85_000B,RELIGION_165b_0037,Bibliomancy
RELIGION_OPT_5a78_000C,RELIGION_165b_0037,Hydromancy
RELIGION_OPT_f0cc_000D,RELIGION_165b_0037,Chiromancy
RELIGION_OPT_c8d7_000A,RELIGION_a43a_0038,Cromniomancy
RELIGION_OPT_06f4_000B,RELIGION_a43a_0038,Crystallomancy
RELIGION_OPT_ad02_000C,RELIGION_a43a_0038,Chirognomy
RELIGION_OPT_759d_000D,RELIGION_a43a_0038,Cyclomancy
RELIGION_OPT_df5f_000A,RELIGION_10e5_0039,Austromancy
RELIGION_OPT_bd90_000B,RELIGION_10e5_0039,Captopromancy
RELIGION_OPT_bcce_000C,RELIGION_10e5_0039,Botanomancy
RELIGION_OPT_fa0f_000D,RELIGION_10e5_0039,Alectryomancy
RELIGION_OPT_0b5d_000A,RELIGION_e602_0040,"To kill the soul"
RELIGION_OPT_b5f9_000B,RELIGION_e602_0040,"To kill the ghost"
RELIGION_OPT_c38c_000C,RELIGION_e602_0040,"To expel the demon"
RELIGION_OPT_3cff_000D,RELIGION_e602_0040,"To bind by oath"
RELIGION_OPT_cc63_000A,RELIGION_b2d0_0041,"They killed the possessed person by stabbing them with a sacrificial knife."
RELIGION_OPT_bd88_000B,RELIGION_b2d0_0041,"They destroyed a wax or clay image of a demon."
RELIGION_OPT_595c_000C,RELIGION_b2d0_0041,"They drew mighty symbols on the forehead of the victim."
RELIGION_OPT_ff8c_000D,RELIGION_b2d0_0041,"They drilled a hole in the skull of the possessed."
RELIGION_OPT_e3b5_000A,RELIGION_f0fc_0042,False
RELIGION_OPT_b0e5_000B,RELIGION_f0fc_0042,True
RELIGION_OPT_8e7a_000A,RELIGION_2af4_0043,Vultures
RELIGION_OPT_b2e3_000B,RELIGION_2af4_0043,Pigs
RELIGION_OPT_afc1_000C,RELIGION_2af4_0043,Crows
RELIGION_OPT_38d6_000D,RELIGION_2af4_0043,Cows
RELIGION_OPT_8c8f_000A,RELIGION_9904_0044,True
RELIGION_OPT_5dc0_000B,RELIGION_9904_0044,False
RELIGION_OPT_5b7e_000A,RELIGION_b69f_0045,Mouth
RELIGION_OPT_aa28_000B,RELIGION_b69f_0045,Chest
RELIGION_OPT_7514_000C,RELIGION_b69f_0045,"Small toe"
RELIGION_OPT_68e4_000D,RELIGION_b69f_0045,"Left Arm"
RELIGION_OPT_71f0_000A,RELIGION_087f_0046,"So the exorcist does not die"
RELIGION_OPT_88a1_000B,RELIGION_087f_0046,"So the exorcist can easily absorb the demons"
RELIGION_OPT_3fb8_000C,RELIGION_087f_0046,"So demons cannot easily possess the exorcist"
RELIGION_OPT_d5cf_000D,RELIGION_087f_0046,"So the possessed victim does not die"
RELIGION_OPT_ca7e_000A,RELIGION_1bed_0047,"Affecting Spirit of Cataclysm"
RELIGION_OPT_0a1a_000B,RELIGION_1bed_0047,"Affected Soul by Craziness"
RELIGION_OPT_f09d_000C,RELIGION_1bed_0047,"Affected Soul by Cabala"
RELIGION_OPT_f16d_000D,RELIGION_1bed_0047,"Altered State Of Consciousness"
RELIGION_OPT_2d88_000A,RELIGION_c438_0048,"Skull and Bones"
RELIGION_OPT_9e14_000B,RELIGION_c438_0048,"Salt and Wine"
RELIGION_OPT_8c58_000C,RELIGION_c438_0048,"Feather and Ink-pot"
RELIGION_OPT_44f5_000D,RELIGION_c438_0048,"Sword and Shield"
RELIGION_OPT_acee_000A,RELIGION_533a_0049,Expatriation
RELIGION_OPT_b8c0_000B,RELIGION_533a_0049,Expulsion
RELIGION_OPT_475f_000C,RELIGION_533a_0049,Deportation
RELIGION_OPT_8992_000D,RELIGION_533a_0049,Redemption
RELIGION_OPT_b2e8_000A,RELIGION_fa55_0050,True
RELIGION_OPT_c0ad_000B,RELIGION_fa55_0050,False
RELIGION_OPT_d60e_000A,RELIGION_04f1_0051,True
RELIGION_OPT_3d22_000B,RELIGION_04f1_0051,False
RELIGION_OPT_9d09_000A,RELIGION_6fa8_0052,True
RELIGION_OPT_21a8_000B,RELIGION_6fa8_0052,False
RELIGION_OPT_63d0_000A,RELIGION_afa6_0053,False
RELIGION_OPT_3fce_000B,RELIGION_afa6_0053,True
RELIGION_OPT_2f94_000A,RELIGION_1379_0054,True
RELIGION_OPT_c626_000B,RELIGION_1379_0054,False
RELIGION_OPT_417b_000A,RELIGION_b32f_0055,False
RELIGION_OPT_df43_000B,RELIGION_b32f_0055,True
RELIGION_OPT_f6c0_000A,RELIGION_1280_0056,True
RELIGION_OPT_8904_000B,RELIGION_1280_0056,False
RELIGION_OPT_af78_000A,RELIGION_90ea_0057,False
RELIGION_OPT_f402_000B,RELIGION_90ea_0057,True
RELIGION_OPT_23e5_000A,RELIGION_a445_0058,True
RELIGION_OPT_c88d_000B,RELIGION_a445_0058,False
RELIGION_OPT_c9fb_000A,RELIGION_67fc_0059,False
RELIGION_OPT_212a_000B,RELIGION_67fc_0059,True
RELIGION_OPT_3121_000A,RELIGION_7677_0060,Glass
RELIGION_OPT_d668_000B,RELIGION_7677_0060,Metal
RELIGION_OPT_e2ca_000C,RELIGION_7677_0060,Chestnut
RELIGION_OPT_4e13_000D,RELIGION_7677_0060,Hazel
RELIGION_OPT_dd9f_000A,RELIGION_3ddc_0061,"It would bring ill fate upon the person"
RELIGION_OPT_3892_000B,RELIGION_3ddc_0061,"It would take away the magical powers of the coven"
RELIGION_OPT_b1aa_000C,RELIGION_3ddc_0061,"It would kill the person who knows the secret name"
RELIGION_OPT_8ddd_000D,RELIGION_3ddc_0061,"Knowing the craft name gives magical powers"
RELIGION_OPT_78c2_000A,RELIGION_e89f_0062,"To ease hurt caused by love"
RELIGION_OPT_c61e_000B,RELIGION_e89f_0062,"Luck in love"
RELIGION_OPT_e2f0_000C,RELIGION_e89f_0062,"True love"
RELIGION_OPT_d12b_000D,RELIGION_e89f_0062,"Intense desire"
RELIGION_OPT_6c97_000A,RELIGION_d1e1_0063,Hazel
RELIGION_OPT_5d48_000B,RELIGION_d1e1_0063,Sword
RELIGION_OPT_ef72_000C,RELIGION_d1e1_0063,Pentagram
RELIGION_OPT_65c2_000D,RELIGION_d1e1_0063,Chalice
RELIGION_OPT_842f_000A,RELIGION_89f4_0064,"The Midnight Hour"
RELIGION_OPT_cfe7_000B,RELIGION_89f4_0064,"The Power Hour"
RELIGION_OPT_884d_000C,RELIGION_89f4_0064,"The Witching Hour"
RELIGION_OPT_3d52_000D,RELIGION_89f4_0064,"The Moon Hour"
RELIGION_OPT_5e91_000A,RELIGION_771d_0065,Wormwood
RELIGION_OPT_f0a0_000B,RELIGION_771d_0065,Barberry
RELIGION_OPT_a660_000C,RELIGION_771d_0065,Betony
RELIGION_OPT_c758_000D,RELIGION_771d_0065,Angelica
RELIGION_OPT_463b_000A,RELIGION_43fe_0066,Green
RELIGION_OPT_62e3_000B,RELIGION_43fe_0066,Pink
RELIGION_OPT_373f_000C,RELIGION_43fe_0066,White
RELIGION_OPT_e135_000D,RELIGION_43fe_0066,Yellow
RELIGION_OPT_0bfb_000A,RELIGION_54e3_0067,"3, 6, 9 and 12"
RELIGION_OPT_2e48_000B,RELIGION_54e3_0067,"4, 6, 8 and 11"
RELIGION_OPT_ab5c_000C,RELIGION_54e3_0067,"1, 7, 9 and 11"
RELIGION_OPT_1968_000D,RELIGION_54e3_0067,"1, 4, 5 and 10"
RELIGION_OPT_f6cb_000A,RELIGION_1e5a_0068,Handfasting
RELIGION_OPT_7455_000B,RELIGION_1e5a_0068,Faerie
RELIGION_OPT_2426_000C,RELIGION_1e5a_0068,"Anam cara"
RELIGION_OPT_c4e3_000D,RELIGION_1e5a_0068,"A prayer of passage"
RELIGION_OPT_8b8d_000A,RELIGION_4761_0069,Love
RELIGION_OPT_8c26_000B,RELIGION_4761_0069,Happiness
RELIGION_OPT_4e61_000C,RELIGION_4761_0069,Wealth
RELIGION_OPT_7a5d_000D,RELIGION_4761_0069,Faith
RELIGION_OPT_c07a_000A,RELIGION_4976_0070,False
RELIGION_OPT_7621_000B,RELIGION_4976_0070,True
RELIGION_OPT_c035_000A,RELIGION_654d_0071,apocalypse
RELIGION_OPT_c118_000B,RELIGION_654d_0071,limbo
RELIGION_OPT_91b5_000C,RELIGION_654d_0071,purgatory
RELIGION_OPT_edb7_000D,RELIGION_654d_0071,apocrypha
RELIGION_OPT_f267_000A,RELIGION_240e_0072,invocation
RELIGION_OPT_6236_000B,RELIGION_240e_0072,consecration
RELIGION_OPT_df65_000C,RELIGION_240e_0072,offertory
RELIGION_OPT_7f56_000D,RELIGION_240e_0072,communion
RELIGION_OPT_48a5_000A,RELIGION_1000_0073,True
RELIGION_OPT_8eb6_000B,RELIGION_1000_0073,False
RELIGION_OPT_a548_000A,RELIGION_81b5_0074,Nicea
RELIGION_OPT_de35_000B,RELIGION_81b5_0074,"Vatican II"
RELIGION_OPT_43b1_000C,RELIGION_81b5_0074,"Vatican I"
RELIGION_OPT_8af4_000D,RELIGION_81b5_0074,Trent
RELIGION_OPT_d314_000A,RELIGION_3bea_0075,"the division between Catholicism and Orthodoxy"
RELIGION_OPT_d85c_000B,RELIGION_3bea_0075,"the Protestant Reformation"
RELIGION_OPT_7b30_000C,RELIGION_3bea_0075,"the ecumenical movement"
RELIGION_OPT_4e46_000D,RELIGION_3bea_0075,"the Crusades"
RELIGION_OPT_6b6c_000A,RELIGION_ca12_0076,False
RELIGION_OPT_fd8c_000B,RELIGION_ca12_0076,True
RELIGION_OPT_389a_000A,RELIGION_4d23_0077,saint
RELIGION_OPT_b64f_000B,RELIGION_4d23_0077,cherub
RELIGION_OPT_b7d1_000C,RELIGION_4d23_0077,seraph
RELIGION_OPT_0248_000D,RELIGION_4d23_0077,angel
RELIGION_OPT_29da_000A,RELIGION_bd49_0078,"She was a virgin when Jesus was born, but not necessarily after."
RELIGION_OPT_11e4_000B,RELIGION_bd49_0078,"Joseph divorced her quietly after Jesus was born."
RELIGION_OPT_03c3_000C,RELIGION_bd49_0078,"She was a virgin when Jesus was conceived, but not necessarily after."
RELIGION_OPT_f2a0_000D,RELIGION_bd49_0078,"She was a virgin until her death."
RELIGION_OPT_b16b_000A,RELIGION_9b72_0079,Second
RELIGION_OPT_db29_000B,RELIGION_9b72_0079,Third
RELIGION_OPT_0fb3_000C,RELIGION_9b72_0079,Fifth
RELIGION_OPT_8fb2_000D,RELIGION_9b72_0079,Fourth
RELIGION_OPT_e3d5_000A,RELIGION_b554_0080,False
RELIGION_OPT_c73e_000B,RELIGION_b554_0080,True
RELIGION_OPT_04dd_000A,RELIGION_a5b1_0081,"Joseph of Arimathaea"
RELIGION_OPT_48fb_000B,RELIGION_a5b1_0081,Peter
RELIGION_OPT_8182_000C,RELIGION_a5b1_0081,Mark
RELIGION_OPT_0117_000D,RELIGION_a5b1_0081,Matthew
RELIGION_OPT_457f_000A,RELIGION_d71b_0082,"Luke, Chapter 1"
RELIGION_OPT_ae14_000B,RELIGION_d71b_0082,"Luke, Chapter 3"
RELIGION_OPT_51f5_000C,RELIGION_d71b_0082,"Luke, Chapter 2"
RELIGION_OPT_848b_000D,RELIGION_d71b_0082,"Matthew, Chapter 2"
RELIGION_OPT_1fff_000A,RELIGION_24dd_0083,Moses
RELIGION_OPT_7219_000B,RELIGION_24dd_0083,Aaron
RELIGION_OPT_1757_000C,RELIGION_24dd_0083,Miriam
RELIGION_OPT_63d6_000D,RELIGION_24dd_0083,God
RELIGION_OPT_2653_000A,RELIGION_94c0_0084,True
RELIGION_OPT_6c89_000B,RELIGION_94c0_0084,False
RELIGION_OPT_54e1_000A,RELIGION_c947_0085,Mara
RELIGION_OPT_9688_000B,RELIGION_c947_0085,Naomi
RELIGION_OPT_99ce_000C,RELIGION_c947_0085,Orpah
RELIGION_OPT_9734_000D,RELIGION_c947_0085,Boaz
RELIGION_OPT_474b_000A,RELIGION_1e71_0086,False
RELIGION_OPT_b676_000B,RELIGION_1e71_0086,True
RELIGION_OPT_d0af_000A,RELIGION_a9d2_0087,Peter
RELIGION_OPT_09f3_000B,RELIGION_a9d2_0087,Paul
RELIGION_OPT_3748_000C,RELIGION_a9d2_0087,Mark
RELIGION_OPT_bf6d_000D,RELIGION_a9d2_0087,Luke
RELIGION_OPT_3a87_000A,RELIGION_eec1_0088,Greed
RELIGION_OPT_e5a3_000B,RELIGION_eec1_0088,Murder
RELIGION_OPT_7c0a_000C,RELIGION_eec1_0088,Disobedience
RELIGION_OPT_46db_000D,RELIGION_eec1_0088,Blasphemy
RELIGION_OPT_4f07_000A,RELIGION_1a06_0089,"His brother"
RELIGION_OPT_825b_000B,RELIGION_1a06_0089,"His mother"
RELIGION_OPT_5acd_000C,RELIGION_1a06_0089,"His sister"
RELIGION_OPT_3b0a_000D,RELIGION_1a06_0089,"His father"
RELIGION_OPT_b2ba_000A,RELIGION_30a4_0090,No
RELIGION_OPT_04c8_000B,RELIGION_30a4_0090,Yes
RELIGION_OPT_1942_000A,RELIGION_05f3_0091,Found
RELIGION_OPT_bef4_000B,RELIGION_05f3_0091,"Child of the river"
RELIGION_OPT_f8d9_000C,RELIGION_05f3_0091,"Conceived by a Hebrew"
RELIGION_OPT_82e4_000D,RELIGION_05f3_0091,"Drawn out"
RELIGION_OPT_c106_000A,RELIGION_4f8f_0092,Clive
RELIGION_OPT_e2ca_000B,RELIGION_4f8f_0092,Aaron
RELIGION_OPT_298c_000C,RELIGION_4f8f_0092,Peter
RELIGION_OPT_c34a_000D,RELIGION_4f8f_0092,John
RELIGION_OPT_24bc_000A,RELIGION_3a95_0093,"Death of First Born Child"
RELIGION_OPT_f5b8_000B,RELIGION_3a95_0093,Lice
RELIGION_OPT_5e16_000C,RELIGION_3a95_0093,Darkness
RELIGION_OPT_946b_000D,RELIGION_3a95_0093,Frogs
RELIGION_OPT_89e4_000A,RELIGION_d0ea_0094,"He killed an Egyptian"
RELIGION_OPT_c13a_000B,RELIGION_d0ea_0094,"He was banned for disrespectable behaviour towards the Pharaoh."
RELIGION_OPT_c732_000C,RELIGION_d0ea_0094,"None of these"
RELIGION_OPT_619f_000D,RELIGION_d0ea_0094,"He killed the Pharaoh"
RELIGION_OPT_ed5a_000A,RELIGION_160c_0095,"A vehicle with a prayer altar"
RELIGION_OPT_44b0_000B,RELIGION_160c_0095,"A portable prayer altar"
RELIGION_OPT_1618_000C,RELIGION_160c_0095,"A portable place of worship"
RELIGION_OPT_b907_000D,RELIGION_160c_0095,"A portable irrigating system"
RELIGION_OPT_cea9_000A,RELIGION_346d_0096,Enoch
RELIGION_OPT_7163_000B,RELIGION_346d_0096,Mahalalel
RELIGION_OPT_1b16_000C,RELIGION_346d_0096,Jared
RELIGION_OPT_f088_000D,RELIGION_346d_0096,Methuselah
RELIGION_OPT_759c_000A,RELIGION_2e60_0097,Lucifer
RELIGION_OPT_381a_000B,RELIGION_2e60_0097,Jesus
RELIGION_OPT_68d4_000C,RELIGION_2e60_0097,Michael
RELIGION_OPT_e728_000D,RELIGION_2e60_0097,Gabriel
RELIGION_OPT_2959_000A,RELIGION_df65_0098,Augustus
RELIGION_OPT_038e_000B,RELIGION_df65_0098,Tiberius
RELIGION_OPT_7d8b_000C,RELIGION_df65_0098,Caligula
RELIGION_OPT_5ba8_000D,RELIGION_df65_0098,Claudius
RELIGION_OPT_b885_000A,RELIGION_4971_0099,False
RELIGION_OPT_c3e7_000B,RELIGION_4971_0099,True
RELIGION_OPT_8284_000A,RELIGION_1d12_0100,Strega
RELIGION_OPT_9b79_000B,RELIGION_1d12_0100,Gardnerian
RELIGION_OPT_038f_000C,RELIGION_1d12_0100,Celtic
RELIGION_OPT_0324_000D,RELIGION_1d12_0100,Alexandrian
RELIGION_OPT_f509_000A,RELIGION_99de_0101,France
RELIGION_OPT_5f4d_000B,RELIGION_99de_0101,Italy
RELIGION_OPT_8287_000C,RELIGION_99de_0101,England
RELIGION_OPT_1e13_000D,RELIGION_99de_0101,Scotland
RELIGION_OPT_485b_000A,RELIGION_0f5b_0102,Strega
RELIGION_OPT_2a88_000B,RELIGION_0f5b_0102,Satanic
RELIGION_OPT_9e94_000C,RELIGION_0f5b_0102,Pow-Wow
RELIGION_OPT_cf81_000D,RELIGION_0f5b_0102,Seax-Wica
RELIGION_OPT_6a78_000A,RELIGION_7697_0103,Seax-Wica
RELIGION_OPT_1ca7_000B,RELIGION_7697_0103,Dianic
RELIGION_OPT_4e88_000C,RELIGION_7697_0103,Teutonic
RELIGION_OPT_f110_000D,RELIGION_7697_0103,Hereditary
RELIGION_OPT_7116_000A,RELIGION_0217_0104,Eclectic
RELIGION_OPT_0796_000B,RELIGION_0217_0104,"British Traditional Witch"
RELIGION_OPT_ae8c_000C,RELIGION_0217_0104,Pictish
RELIGION_OPT_9863_000D,RELIGION_0217_0104,Teutonic
RELIGION_OPT_620f_000A,RELIGION_4f95_0105,False
RELIGION_OPT_0665_000B,RELIGION_4f95_0105,True
RELIGION_OPT_6cd1_000A,RELIGION_b3db_0106,Strega
RELIGION_OPT_5b29_000B,RELIGION_b3db_0106,Solitary
RELIGION_OPT_2db8_000C,RELIGION_b3db_0106,Alexandrian
RELIGION_OPT_b26a_000D,RELIGION_b3db_0106,Pictish
RELIGION_OPT_12b8_000A,RELIGION_a75a_0107,True
RELIGION_OPT_d810_000B,RELIGION_a75a_0107,False
RELIGION_OPT_d88d_000A,RELIGION_6acc_0108,Revenge
RELIGION_OPT_87d1_000B,RELIGION_6acc_0108,Spirit
RELIGION_OPT_9ffa_000C,RELIGION_6acc_0108,Doll
RELIGION_OPT_9e8d_000D,RELIGION_6acc_0108,Death
RELIGION_OPT_61c5_000A,RELIGION_ae7f_0109,Jamaica
RELIGION_OPT_6ec6_000B,RELIGION_ae7f_0109,Hawaii
RELIGION_OPT_7b6b_000C,RELIGION_ae7f_0109,Taiti
RELIGION_OPT_13de_000D,RELIGION_ae7f_0109,Haiti
RELIGION_OPT_1a9e_000A,RELIGION_db03_0110,True
