OID,QID,text
RATED_OPT_de1f_000C,RATED_1684_0008,"Judd Hirsch"
RATED_OPT_3fab_000D,RATED_1684_0008,"Richard Mulligan"
RATED_OPT_97d7_000A,RATED_9ec8_0009,True
RATED_OPT_28d7_000B,RATED_9ec8_0009,False
RATED_OPT_872a_000A,RATED_0f0c_0010,"Get Smart"
RATED_OPT_4fb9_000B,RATED_0f0c_0010,"The Fugitive"
RATED_OPT_72a9_000C,RATED_0f0c_0010,"Mission: Impossible"
RATED_OPT_147f_000D,RATED_0f0c_0010,"Rowan  Martins Laugh-In"
RATED_OPT_fbf1_000A,RATED_5b0e_0011,True
RATED_OPT_6648_000B,RATED_5b0e_0011,False
RATED_OPT_19b2_000A,RATED_7146_0012,Cheers
RATED_OPT_5767_000B,RATED_7146_0012,"Murphy Brown"
RATED_OPT_3238_000C,RATED_7146_0012,Frasier
RATED_OPT_ee40_000D,RATED_7146_0012,"Mad About You"
RATED_OPT_e750_000A,RATED_796b_0013,Friends
RATED_OPT_ebd9_000B,RATED_796b_0013,Frasier
RATED_OPT_ef7b_000C,RATED_796b_0013,"Will and Grace"
RATED_OPT_168a_000D,RATED_796b_0013,"Everybody Loves Raymond"
RATED_OPT_d1af_000A,RATED_caaa_0014,1997
RATED_OPT_469f_000B,RATED_caaa_0014,1995
RATED_OPT_0f78_000C,RATED_caaa_0014,1998
RATED_OPT_989a_000D,RATED_caaa_0014,1999
RATED_OPT_72f7_000A,RATED_b517_0015,"Cuba Gooding Jr."
RATED_OPT_efca_000B,RATED_b517_0015,"Jack Nicholson"
RATED_OPT_4b19_000C,RATED_b517_0015,"Skeet Ulrich"
RATED_OPT_a89e_000D,RATED_b517_0015,"Greg Kinnear"
RATED_OPT_bffa_000A,RATED_2fbc_0016,"Cuba Gooding Jr."
RATED_OPT_fb47_000B,RATED_2fbc_0016,"Jaheim Hoagland"
RATED_OPT_412e_000C,RATED_2fbc_0016,"Abuc Gnidoog"
RATED_OPT_8f41_000D,RATED_2fbc_0016,"Cuba Gooding Sr."
RATED_OPT_0f52_000A,RATED_bb33_0017,Writer
RATED_OPT_d69e_000B,RATED_bb33_0017,Doorman
RATED_OPT_da87_000C,RATED_bb33_0017,Doctor
RATED_OPT_b1cc_000D,RATED_bb33_0017,"Software Engineer"
RATED_OPT_d4ed_000A,RATED_0b01_0018,"She wants to go to Hawaii but her boss wont give her time off."
RATED_OPT_6808_000B,RATED_0b01_0018,"She needed a break from Melvin and his antics."
RATED_OPT_319f_000C,RATED_0b01_0018,"She asked for a raise but didnt get it."
RATED_OPT_c15b_000D,RATED_0b01_0018,"to take care of her chronically ill son"
RATED_OPT_c5da_000A,RATED_0afc_0019,airport
RATED_OPT_0023_000B,RATED_0afc_0019,diner
RATED_OPT_06c2_000C,RATED_0afc_0019,DMV
RATED_OPT_4482_000D,RATED_0afc_0019,bakery
RATED_OPT_12f8_000A,RATED_eb71_0020,1989
RATED_OPT_96ff_000B,RATED_eb71_0020,1990
RATED_OPT_6106_000C,RATED_eb71_0020,1988
RATED_OPT_2b4a_000D,RATED_eb71_0020,1987
RATED_OPT_8022_000A,RATED_f88d_0021,"New York Mets"
RATED_OPT_71a9_000B,RATED_f88d_0021,"Philadelphia Phillies"
RATED_OPT_5b30_000C,RATED_f88d_0021,"Cleveland Indians"
RATED_OPT_847d_000D,RATED_f88d_0021,"Los Angeles Dodgers"
RATED_OPT_cd3b_000A,RATED_90a1_0022,False
RATED_OPT_08fd_000B,RATED_90a1_0022,True
RATED_OPT_9b14_000A,RATED_9937_0023,Visa
RATED_OPT_1141_000B,RATED_9937_0023,Discover
RATED_OPT_223d_000C,RATED_9937_0023,"American Express"
RATED_OPT_c85c_000D,RATED_9937_0023,"Master Card"
RATED_OPT_b3c7_000A,RATED_2778_0024,Voodooism
RATED_OPT_4d49_000B,RATED_2778_0024,Christianity
RATED_OPT_3af3_000C,RATED_2778_0024,Judaism
RATED_OPT_ca49_000D,RATED_2778_0024,Catholicism
RATED_OPT_f9ec_000A,RATED_6ebc_0025,False
RATED_OPT_7cd9_000B,RATED_6ebc_0025,True
RATED_OPT_8d10_000A,RATED_dcc8_0026,2004
RATED_OPT_360c_000B,RATED_dcc8_0026,2002
RATED_OPT_3e2f_000C,RATED_dcc8_0026,2001
RATED_OPT_c300_000D,RATED_dcc8_0026,2000
RATED_OPT_a3d6_000A,RATED_e88c_0027,True
RATED_OPT_5af3_000B,RATED_e88c_0027,False
RATED_OPT_3570_000A,RATED_e4f8_0028,Jerry
RATED_OPT_eedf_000B,RATED_e4f8_0028,Roz
RATED_OPT_340f_000C,RATED_e4f8_0028,Randall
RATED_OPT_8454_000D,RATED_e4f8_0028,"Mr. Waternoose"
RATED_OPT_fca1_000A,RATED_e488_0029,Sushi
RATED_OPT_ad88_000B,RATED_e488_0029,Sbarros
RATED_OPT_7c18_000C,RATED_e488_0029,Bulgarian
RATED_OPT_d124_000D,RATED_e488_0029,McDonalds
RATED_OPT_7d23_000A,RATED_0907_0030,"Steve Buscemi"
RATED_OPT_7e0a_000B,RATED_0907_0030,"George Wendt"
RATED_OPT_4b15_000C,RATED_0907_0030,"Gilbert Gottfried"
RATED_OPT_4ad1_000D,RATED_0907_0030,"John Ratzenberger"
RATED_OPT_0cad_000A,RATED_2ce2_0031,"Scary Mary"
RATED_OPT_fd99_000B,RATED_2ce2_0031,Mary
RATED_OPT_929a_000C,RATED_2ce2_0031,Roz
RATED_OPT_c32a_000D,RATED_2ce2_0031,"Celia Mae"
RATED_OPT_43ef_000A,RATED_904c_0032,"Jack Frost"
RATED_OPT_2404_000B,RATED_904c_0032,"Mikes cousin Ike"
RATED_OPT_2f0c_000C,RATED_904c_0032,"Frosty the Snowman"
RATED_OPT_563d_000D,RATED_904c_0032,"Abominable Snowman"
RATED_OPT_5d7e_000A,RATED_68c5_0033,"making children laugh"
RATED_OPT_5fcc_000B,RATED_68c5_0033,"taking children to the movies"
RATED_OPT_eeb5_000C,RATED_68c5_0033,"taking children to the park"
RATED_OPT_be0b_000D,RATED_68c5_0033,"taking children out for ice cream"
RATED_OPT_9e08_000A,RATED_a48d_0034,red
RATED_OPT_62b2_000B,RATED_a48d_0034,green
RATED_OPT_f66f_000C,RATED_a48d_0034,white
RATED_OPT_15b3_000D,RATED_a48d_0034,blue
RATED_OPT_0a3e_000A,RATED_bc91_0035,apple
RATED_OPT_8652_000B,RATED_bc91_0035,banana
RATED_OPT_6892_000C,RATED_bc91_0035,pear
RATED_OPT_97c8_000D,RATED_bc91_0035,orange
RATED_OPT_65bf_000A,RATED_4573_0036,orange
RATED_OPT_52ee_000B,RATED_4573_0036,brown
RATED_OPT_2fb4_000C,RATED_4573_0036,yellow
RATED_OPT_c4df_000D,RATED_4573_0036,blue
RATED_OPT_68bb_000A,RATED_2cc3_0037,brown
RATED_OPT_68dd_000B,RATED_2cc3_0037,black
RATED_OPT_5902_000C,RATED_2cc3_0037,yellow
RATED_OPT_d198_000D,RATED_2cc3_0037,green
RATED_OPT_ab5e_000A,RATED_5521_0038,tan
RATED_OPT_9501_000B,RATED_5521_0038,orange
RATED_OPT_7aff_000C,RATED_5521_0038,yellow
RATED_OPT_6d44_000D,RATED_5521_0038,green
RATED_OPT_026d_000A,RATED_86f9_0039,purple
RATED_OPT_83db_000B,RATED_86f9_0039,yellow
RATED_OPT_31fd_000C,RATED_86f9_0039,green
RATED_OPT_103a_000D,RATED_86f9_0039,white
RATED_OPT_9dc7_000A,RATED_9741_0040,white
RATED_OPT_48df_000B,RATED_9741_0040,orange
RATED_OPT_4afe_000C,RATED_9741_0040,red
RATED_OPT_6d72_000D,RATED_9741_0040,black
RATED_OPT_8257_000A,RATED_8293_0041,red
RATED_OPT_d60c_000B,RATED_8293_0041,brown
RATED_OPT_ec8f_000C,RATED_8293_0041,blue
RATED_OPT_caee_000D,RATED_8293_0041,green
RATED_OPT_61bc_000A,RATED_6594_0042,yellow
RATED_OPT_b484_000B,RATED_6594_0042,brown
RATED_OPT_174e_000C,RATED_6594_0042,red
RATED_OPT_b7c6_000D,RATED_6594_0042,pink
RATED_OPT_b63e_000A,RATED_b385_0043,orange
RATED_OPT_e19f_000B,RATED_b385_0043,gray
RATED_OPT_bc46_000C,RATED_b385_0043,green
RATED_OPT_0a5b_000D,RATED_b385_0043,brown
RATED_OPT_c153_000A,RATED_be91_0044,1984
RATED_OPT_bb7d_000B,RATED_be91_0044,1987
RATED_OPT_70e2_000C,RATED_be91_0044,1988
RATED_OPT_4c3d_000D,RATED_be91_0044,1991
RATED_OPT_e20a_000A,RATED_3b28_0045,"Car Salesman"
RATED_OPT_6eb6_000B,RATED_3b28_0045,"Tax Preparer"
RATED_OPT_7199_000C,RATED_3b28_0045,"Mgr. of Home Depot"
RATED_OPT_bea2_000D,RATED_3b28_0045,Attorney
RATED_OPT_0d98_000A,RATED_9339_0046,"He meets her through work."
RATED_OPT_0284_000B,RATED_9339_0046,"He meets at the supermarket."
RATED_OPT_f5c3_000C,RATED_9339_0046,"He meets her at the Department of Motor Vehicles."
RATED_OPT_9e0b_000D,RATED_9339_0046,"He meets her at the gym."
RATED_OPT_2e8e_000A,RATED_d4cf_0047,"The Merry Widow"
RATED_OPT_c8e4_000B,RATED_d4cf_0047,"Madame Butterfly"
RATED_OPT_be0b_000C,RATED_d4cf_0047,"Porgy  Bess"
RATED_OPT_73a5_000D,RATED_d4cf_0047,"Swan Lake"
RATED_OPT_a455_000A,RATED_4f42_0048,Cat
RATED_OPT_b058_000B,RATED_4f42_0048,Fish
RATED_OPT_cd4a_000C,RATED_4f42_0048,Rabbit
RATED_OPT_a7b4_000D,RATED_4f42_0048,Hamster
RATED_OPT_2148_000A,RATED_b972_0049,False
RATED_OPT_5a2b_000B,RATED_b972_0049,True
RATED_OPT_2b6e_000A,RATED_0f1b_0050,axe
RATED_OPT_6bb7_000B,RATED_0f1b_0050,knife
RATED_OPT_1a8e_000C,RATED_0f1b_0050,hammer
RATED_OPT_8325_000D,RATED_0f1b_0050,gun
RATED_OPT_605e_000A,RATED_ba2e_0051,"Los Angeles"
RATED_OPT_6db0_000B,RATED_ba2e_0051,Coplay
RATED_OPT_da9c_000C,RATED_ba2e_0051,Chicago
RATED_OPT_5d01_000D,RATED_ba2e_0051,"New York"
RATED_OPT_dcac_000A,RATED_35fb_0052,False
RATED_OPT_07ee_000B,RATED_35fb_0052,True
RATED_OPT_f0ac_000A,RATED_b7ad_0053,1988
RATED_OPT_d8f7_000B,RATED_b7ad_0053,1992
RATED_OPT_46d6_000C,RATED_b7ad_0053,1994
RATED_OPT_721b_000D,RATED_b7ad_0053,1990
RATED_OPT_421c_000A,RATED_6b73_0054,"Dottie Hinson"
RATED_OPT_d5ac_000B,RATED_6b73_0054,"Vada Pinson"
RATED_OPT_d8ef_000C,RATED_6b73_0054,"Bobbi Stinson"
RATED_OPT_e98e_000D,RATED_6b73_0054,"Dorothy Hansen"
RATED_OPT_b7cf_000A,RATED_eafc_0055,"Billy McIntyre"
RATED_OPT_8362_000B,RATED_eafc_0055,"Jackie Coogan"
RATED_OPT_2a7f_000C,RATED_eafc_0055,"Honus Wagner"
RATED_OPT_995d_000D,RATED_eafc_0055,"Jimmy Dugan"
RATED_OPT_31ab_000A,RATED_7f1a_0056,False
RATED_OPT_344d_000B,RATED_7f1a_0056,True
RATED_OPT_47cb_000A,RATED_a47c_0057,Kat
RATED_OPT_3152_000B,RATED_a47c_0057,Kit
RATED_OPT_9eed_000C,RATED_a47c_0057,Millie
RATED_OPT_81e5_000D,RATED_a47c_0057,Pat
RATED_OPT_5de0_000A,RATED_87fd_0058,"The women were bored and wanted to play ball."
RATED_OPT_725e_000B,RATED_87fd_0058,"JustSomeGuy was bored and felt like starting his own Baseball League."
RATED_OPT_2861_000C,RATED_87fd_0058,"World War ll was going to shut down Major League Baseball due to the fact that many of the players were in the military."
RATED_OPT_0833_000D,RATED_87fd_0058,"The powerful Womens Lib Movement struck a deal with Major League Baseball."
RATED_OPT_9a07_000A,RATED_4a2c_0059,"Cyndi Lauper"
RATED_OPT_6460_000B,RATED_4a2c_0059,"Carly Simon"
RATED_OPT_0581_000C,RATED_4a2c_0059,"Carole King"
RATED_OPT_0aed_000D,RATED_4a2c_0059,"Judy Collins"
RATED_OPT_c77e_000A,RATED_5f40_0060,"Betty Machete"
RATED_OPT_4822_000B,RATED_5f40_0060,"Betty Shoe Horn"
RATED_OPT_db22_000C,RATED_5f40_0060,"Betty Spaghetti"
RATED_OPT_5cf9_000D,RATED_5f40_0060,"Betty Confetti"
RATED_OPT_205b_000A,RATED_147d_0061,T.J.
RATED_OPT_2af1_000B,RATED_147d_0061,Anthony
RATED_OPT_b7b5_000C,RATED_147d_0061,Harvey
RATED_OPT_b472_000D,RATED_147d_0061,Stillwell
RATED_OPT_11d8_000A,RATED_f603_0062,"Strawberry Alarm Clock"
RATED_OPT_9220_000B,RATED_f603_0062,"Hot Chocolate"
RATED_OPT_c744_000C,RATED_f603_0062,Bread
RATED_OPT_8f38_000D,RATED_f603_0062,"Vanilla Fudge"
RATED_OPT_6eeb_000A,RATED_4c00_0063,"Humble Pie"
RATED_OPT_7e7f_000B,RATED_4c00_0063,"Canned Heat"
RATED_OPT_187e_000C,RATED_4c00_0063,"Hot Chocolate"
RATED_OPT_5f03_000D,RATED_4c00_0063,"Hot Tuna"
RATED_OPT_2e9c_000A,RATED_8446_0064,1998
RATED_OPT_155d_000B,RATED_8446_0064,2000
RATED_OPT_cf69_000C,RATED_8446_0064,1994
RATED_OPT_54ca_000D,RATED_8446_0064,1997
RATED_OPT_b1a6_000A,RATED_025f_0065,Lucy
RATED_OPT_7f35_000B,RATED_025f_0065,Linda
RATED_OPT_40a4_000C,RATED_025f_0065,Christina
RATED_OPT_f33a_000D,RATED_025f_0065,Olivia
RATED_OPT_bfb4_000A,RATED_0a43_0066,"Christina Pickles"
RATED_OPT_84fa_000B,RATED_0a43_0066,"Julia Sullivan"
RATED_OPT_3c53_000C,RATED_0a43_0066,"Cindy Licious"
RATED_OPT_c261_000D,RATED_0a43_0066,"Rhonda Relish"
RATED_OPT_609e_000A,RATED_be96_0067,False
RATED_OPT_ba30_000B,RATED_be96_0067,True
RATED_OPT_fe75_000A,RATED_5fd1_0068,"Billy Idol"
RATED_OPT_d38a_000B,RATED_5fd1_0068,"Jon Bon Jovi"
RATED_OPT_bd36_000C,RATED_5fd1_0068,Sting
RATED_OPT_45ec_000D,RATED_5fd1_0068,"Boy George"
RATED_OPT_1dfb_000A,RATED_8084_0069,Junior
RATED_OPT_1a1b_000B,RATED_8084_0069,Sammy
RATED_OPT_1a7e_000C,RATED_8084_0069,Davis
RATED_OPT_1dac_000D,RATED_8084_0069,Allen
RATED_OPT_caf6_000A,RATED_5e2e_0070,1983
RATED_OPT_3bde_000B,RATED_5e2e_0070,1987
RATED_OPT_aa28_000C,RATED_5e2e_0070,1982
RATED_OPT_6b86_000D,RATED_5e2e_0070,1985
RATED_OPT_c8f0_000A,RATED_e12e_0071,"Allen Covert"
RATED_OPT_23af_000B,RATED_e12e_0071,"Alexis Arquette"
RATED_OPT_924f_000C,RATED_e12e_0071,"Matthew Glave"
RATED_OPT_a34a_000D,RATED_e12e_0071,"Steve Buscemi"
RATED_OPT_441d_000A,RATED_f9c3_0072,"Julia Gulia"
RATED_OPT_aa91_000B,RATED_f9c3_0072,"Julia Schumilia"
RATED_OPT_1f3e_000C,RATED_f9c3_0072,"Julia OToolia"
RATED_OPT_1b86_000D,RATED_f9c3_0072,"Julia Bulia"
RATED_OPT_f75f_000A,RATED_1a33_0073,"Set Adrift On Memory Bliss by P.M. Dawn"
RATED_OPT_1077_000B,RATED_1a33_0073,"Relax by Frankie Goes To Hollywood"
RATED_OPT_843b_000C,RATED_1a33_0073,"True by Spandau Ballet"
RATED_OPT_4479_000D,RATED_1a33_0073,"Do You Really Want To Hurt Me by Culture Club"
RATED_OPT_09b7_000A,RATED_872c_0074,Scarface
RATED_OPT_66c9_000B,RATED_872c_0074,"The Panic In Needle Park"
RATED_OPT_3b19_000C,RATED_872c_0074,"Bobby Deerfield"
RATED_OPT_170a_000D,RATED_872c_0074,"Dog Day Afternoon"
RATED_OPT_bab6_000A,RATED_5aad_0075,Revolution
RATED_OPT_b06c_000B,RATED_5aad_0075,N.Y.P.D
RATED_OPT_d677_000C,RATED_5aad_0075,Serpico
RATED_OPT_2f49_000D,RATED_5aad_0075,"And Justice for All"
RATED_OPT_d4e7_000A,RATED_045d_0076,"Out of It"
RATED_OPT_e491_000B,RATED_045d_0076,"The Godfather"
RATED_OPT_7e20_000C,RATED_045d_0076,Serpico
RATED_OPT_b7fd_000D,RATED_045d_0076,Scarface
RATED_OPT_7166_000A,RATED_029d_0077,"Carlitos Way"
RATED_OPT_a750_000B,RATED_029d_0077,Serpico
RATED_OPT_beff_000C,RATED_029d_0077,Heat
RATED_OPT_f944_000D,RATED_029d_0077,Scarface
RATED_OPT_eab3_000A,RATED_ea5d_0078,"Scent of a Woman"
RATED_OPT_8d0f_000B,RATED_ea5d_0078,"Donnie Brasco"
RATED_OPT_f036_000C,RATED_ea5d_0078,"Blind Rage"
RATED_OPT_378f_000D,RATED_ea5d_0078,"Two Bits"
RATED_OPT_7678_000A,RATED_49e7_0079,"Scent of a Woman"
RATED_OPT_32d6_000B,RATED_49e7_0079,Cruising
RATED_OPT_8657_000C,RATED_49e7_0079,"The Insider"
RATED_OPT_3afb_000D,RATED_49e7_0079,"And Justice For All"
RATED_OPT_95d0_000A,RATED_6ea6_0080,"Dog Day Afternoon"
RATED_OPT_3fc3_000B,RATED_6ea6_0080,Serpico
RATED_OPT_a076_000C,RATED_6ea6_0080,"Take the Money And Run"
RATED_OPT_0375_000D,RATED_6ea6_0080,"Stick Em Up!"
RATED_OPT_9f0f_000A,RATED_108c_0081,"Carlitos Way"
RATED_OPT_07f0_000B,RATED_108c_0081,"Glengarry Glen Ross"
RATED_OPT_558a_000C,RATED_108c_0081,Revolution
RATED_OPT_821f_000D,RATED_108c_0081,Serpico
RATED_OPT_d1df_000A,RATED_69a0_0082,"City Hall"
RATED_OPT_277b_000B,RATED_69a0_0082,"The Insider"
RATED_OPT_ed86_000C,RATED_69a0_0082,"Two Bits"
RATED_OPT_3fde_000D,RATED_69a0_0082,Heat
RATED_OPT_93c9_000A,RATED_5778_0083,No
RATED_OPT_b023_000B,RATED_5778_0083,Yes
RATED_OPT_a28d_000A,RATED_7370_0084,1983
RATED_OPT_900c_000B,RATED_7370_0084,1981
RATED_OPT_9cd0_000C,RATED_7370_0084,1984
RATED_OPT_a459_000D,RATED_7370_0084,1982
RATED_OPT_592f_000A,RATED_8241_0085,"Joel Goodsen"
RATED_OPT_e28e_000B,RATED_8241_0085,"Bill Toddson"
RATED_OPT_34ef_000C,RATED_8241_0085,"Shimon Bentzvi"
RATED_OPT_f974_000D,RATED_8241_0085,"Joe L. Goodman"
RATED_OPT_ec97_000A,RATED_0937_0086,"Los Angeles"
RATED_OPT_8fde_000B,RATED_0937_0086,Chicago
RATED_OPT_8e23_000C,RATED_0937_0086,Philadelphia
RATED_OPT_e729_000D,RATED_0937_0086,"New York"
RATED_OPT_885b_000A,RATED_0572_0087,Temple
RATED_OPT_0fd1_000B,RATED_0572_0087,Princeton
RATED_OPT_3702_000C,RATED_0572_0087,Harvard
RATED_OPT_118c_000D,RATED_0572_0087,"Boston College"
RATED_OPT_d4bd_000A,RATED_30a5_0088,Angelo
RATED_OPT_ebe2_000B,RATED_30a5_0088,Vito
RATED_OPT_6080_000C,RATED_30a5_0088,Leno
RATED_OPT_bf58_000D,RATED_30a5_0088,Guido
RATED_OPT_7a08_000A,RATED_f21a_0089,"Rebecca De Mornay"
RATED_OPT_3ff2_000B,RATED_f21a_0089,"Megan Mullaly"
RATED_OPT_f842_000C,RATED_f21a_0089,"Susan Sarandon"
RATED_OPT_48fe_000D,RATED_f21a_0089,"Cindy Williams"
RATED_OPT_362d_000A,RATED_558b_0090,"a crystal egg"
RATED_OPT_d1a8_000B,RATED_558b_0090,"a family portrait"
RATED_OPT_838f_000C,RATED_558b_0090,"an urn of her grandmothers ashes"
RATED_OPT_0183_000D,RATED_558b_0090,"a grandfathers clock"
RATED_OPT_fb18_000A,RATED_31de_0091,1958
RATED_OPT_901f_000B,RATED_31de_0091,1955
RATED_OPT_35cc_000C,RATED_31de_0091,1962
RATED_OPT_9774_000D,RATED_31de_0091,1964
RATED_OPT_2189_000A,RATED_c58d_0092,Winston
RATED_OPT_e1b5_000B,RATED_c58d_0092,Curtis
RATED_OPT_2105_000C,RATED_c58d_0092,Phillip
RATED_OPT_571b_000D,RATED_c58d_0092,Rufus
RATED_OPT_7acf_000A,RATED_d90b_0093,"Charlie Watts"
RATED_OPT_7dee_000B,RATED_d90b_0093,"Brian Jones"
RATED_OPT_79b8_000C,RATED_d90b_0093,"Country Joe McDonald"
RATED_OPT_ba3e_000D,RATED_d90b_0093,"Mick Taylor"
RATED_OPT_d02b_000A,RATED_74ed_0094,True
RATED_OPT_1731_000B,RATED_74ed_0094,False
RATED_OPT_bb2c_000A,RATED_1167_0095,"Ed Wood"
RATED_OPT_5bb9_000B,RATED_1167_0095,"Wilbur Wood"
RATED_OPT_a5aa_000C,RATED_1167_0095,"Ron Wood"
RATED_OPT_c8ba_000D,RATED_1167_0095,"Roy Wood"
RATED_OPT_aeb6_000A,RATED_a7cc_0096,"Keith Richards"
RATED_OPT_a3d6_000B,RATED_a7cc_0096,"Bill Wyman"
RATED_OPT_55c8_000C,RATED_a7cc_0096,"Ron Wood"
RATED_OPT_0849_000D,RATED_a7cc_0096,"Charlie Watts"
RATED_OPT_bb4a_000A,RATED_3d03_0097,Metamorphosis
RATED_OPT_6385_000B,RATED_3d03_0097,"Voodoo Lounge"
RATED_OPT_8905_000C,RATED_3d03_0097,"Dirty Work"
RATED_OPT_cad4_000D,RATED_3d03_0097,Stripped
RATED_OPT_0a7b_000A,RATED_9808_0098,"Hello Larry"
RATED_OPT_2177_000B,RATED_9808_0098,"Diffrent Strokes"
RATED_OPT_311d_000C,RATED_9808_0098,Valerie
RATED_OPT_d7b5_000D,RATED_9808_0098,"Makin It"
RATED_OPT_8bb4_000A,RATED_28c0_0099,"The Love Boat"
RATED_OPT_738d_000B,RATED_28c0_0099,"Perfect Strangers"
RATED_OPT_cb82_000C,RATED_28c0_0099,"Family Ties"
RATED_OPT_7a95_000D,RATED_28c0_0099,Family
RATED_OPT_a309_000A,RATED_9abc_0100,Soap
RATED_OPT_1c57_000B,RATED_9abc_0100,"Family Affair"
RATED_OPT_afe8_000C,RATED_9abc_0100,"Mr. Belvedere"
RATED_OPT_874e_000D,RATED_9abc_0100,"The Addams Family"
RATED_OPT_b400_000A,RATED_0c08_0101,"Blanskys Beautys"
RATED_OPT_1dac_000B,RATED_0c08_0101,"All in The Family"
RATED_OPT_eaf0_000C,RATED_0c08_0101,Maude
RATED_OPT_ecfd_000D,RATED_0c08_0101,"Makin It"
RATED_OPT_05ee_000A,RATED_3143_0102,"Cindi  Hayley"
RATED_OPT_cef6_000B,RATED_3143_0102,"A Date With Judy"
RATED_OPT_3797_000C,RATED_3143_0102,"Happy Days"
RATED_OPT_5109_000D,RATED_3143_0102,JustSomeGuy
RATED_OPT_1784_000A,RATED_d2f8_0103,"Big Blue Marble"
RATED_OPT_af5e_000B,RATED_d2f8_0103,"The Tortellis"
RATED_OPT_e424_000C,RATED_d2f8_0103,"Franks Place"
RATED_OPT_bc65_000D,RATED_d2f8_0103,Cheers
RATED_OPT_2e43_000A,RATED_f900_0104,Roots
RATED_OPT_7b0d_000B,RATED_f900_0104,"The Ghetto"
RATED_OPT_b29b_000C,RATED_f900_0104,"The Struggle"
RATED_OPT_dd16_000D,RATED_f900_0104,Maude
RATED_OPT_2841_000A,RATED_da9c_0105,Maude
RATED_OPT_2b21_000B,RATED_da9c_0105,"The Mary Tyler Moore Show"
RATED_OPT_9dfd_000C,RATED_da9c_0105,Alice
RATED_OPT_4bb7_000D,RATED_da9c_0105,Gloria
RATED_OPT_1238_000A,RATED_d23b_0106,"The Dukes Of Hazzard"
RATED_OPT_91dd_000B,RATED_d23b_0106,"Knots Landing"
RATED_OPT_1461_000C,RATED_d23b_0106,Kojak
RATED_OPT_212f_000D,RATED_d23b_0106,"Heat Of The Night"
RATED_OPT_fd88_000A,RATED_0eb1_0107,"The Cosby Show"
RATED_OPT_e100_000B,RATED_0eb1_0107,"School Daze"
RATED_OPT_d861_000C,RATED_0eb1_0107,"Living Single"
RATED_OPT_8494_000D,RATED_0eb1_0107,"Girl Talk"
RATED_OPT_f634_000A,RATED_7622_0108,1983
RATED_OPT_f887_000B,RATED_7622_0108,1986
RATED_OPT_aa97_000C,RATED_7622_0108,1984
RATED_OPT_fee6_000D,RATED_7622_0108,1982
RATED_OPT_b2ed_000A,RATED_4f18_0109,"Loyola Marymount"
RATED_OPT_ee58_000B,RATED_4f18_0109,"St. Johns University"
RATED_OPT_c075_000C,RATED_4f18_0109,"Kansas State University"
RATED_OPT_4020_000D,RATED_4f18_0109,"Grand Lakes University"
RATED_OPT_f7be_000A,RATED_7067_0110,Dillon
RATED_OPT_ce9a_000B,RATED_7067_0110,Melon
RATED_OPT_a0f1_000C,RATED_7067_0110,Schmelling
RATED_OPT_54d7_000D,RATED_7067_0110,Orange
RATED_OPT_05be_000A,RATED_472e_0111,"The Triple Play"
RATED_OPT_40e8_000B,RATED_472e_0111,"The Double Crossover Jack- knife"
RATED_OPT_cc10_000C,RATED_472e_0111,"The Triple Lindy"
RATED_OPT_65ed_000D,RATED_472e_0111,"The Triple Axle"
RATED_OPT_0b11_000A,RATED_4d9c_0112,"He owns the Milwaukee Brewers major league baseball team."
