OID,QID,text
HOBBIES_OPT_5df1_000A,HOBBIES_14d3_0011,"Medium-rare burger, onion rings, fries, and a strawberry shake."
HOBBIES_OPT_3ccc_000B,HOBBIES_14d3_0011,"Tuna salad with cheese, fries on the side and black forest cake."
HOBBIES_OPT_0042_000C,HOBBIES_14d3_0011,"Liver, no onions, frog legs, fried eggs, and black coffee."
HOBBIES_OPT_7592_000D,HOBBIES_14d3_0011,"Well done burger with American cheese, fries on the side, scrambled eggs, and black coffee."
HOBBIES_OPT_347b_000A,HOBBIES_f676_0012,"Western omelet with french toast"
HOBBIES_OPT_76d8_000B,HOBBIES_f676_0012,"Eggs on toast with pancakes"
HOBBIES_OPT_eca7_000C,HOBBIES_f676_0012,"Scrambled eggs and sausage"
HOBBIES_OPT_52de_000D,HOBBIES_f676_0012,"Fried chicken and mashed potatoes"
HOBBIES_OPT_b7d8_000A,HOBBIES_47f2_0013,"Beef stew, baked beans, coffee with cream and sugar, chocolate ice cream, and seltzer water."
HOBBIES_OPT_bf9c_000B,HOBBIES_47f2_0013,"Chili con carne with Lima beans, ice tea, a vanilla sundae and a Perrier water."
HOBBIES_OPT_03b7_000C,HOBBIES_47f2_0013,"Tomato soup, fried okra, root beer, chocolate ice cream, and Perrier water."
HOBBIES_OPT_6382_000D,HOBBIES_47f2_0013,"Chicken noodle soup, blackberries, vanilla coke, German chocolate cake and seltzer water."
HOBBIES_OPT_1302_000A,HOBBIES_02c7_0014,Apple
HOBBIES_OPT_04fa_000B,HOBBIES_02c7_0014,Banana
HOBBIES_OPT_cd32_000C,HOBBIES_02c7_0014,Avocado
HOBBIES_OPT_441b_000D,HOBBIES_02c7_0014,Pear
HOBBIES_OPT_d6de_000A,HOBBIES_e376_0015,Strawberry
HOBBIES_OPT_1403_000B,HOBBIES_e376_0015,Banana
HOBBIES_OPT_2d75_000C,HOBBIES_e376_0015,Peach
HOBBIES_OPT_a001_000D,HOBBIES_e376_0015,Cherry
HOBBIES_OPT_08cc_000A,HOBBIES_4b7a_0016,Honey
HOBBIES_OPT_4dc8_000B,HOBBIES_4b7a_0016,Beeswax
HOBBIES_OPT_cac0_000C,HOBBIES_4b7a_0016,Chocolate
HOBBIES_OPT_80e2_000D,HOBBIES_4b7a_0016,Sugar
HOBBIES_OPT_b993_000A,HOBBIES_df25_0017,Spinach
HOBBIES_OPT_b951_000B,HOBBIES_df25_0017,Leeks
HOBBIES_OPT_2ea1_000C,HOBBIES_df25_0017,Celery
HOBBIES_OPT_64d9_000D,HOBBIES_df25_0017,Garlic
HOBBIES_OPT_91fc_000A,HOBBIES_8bd1_0018,Honey
HOBBIES_OPT_cb09_000B,HOBBIES_8bd1_0018,Chocolate
HOBBIES_OPT_0111_000C,HOBBIES_8bd1_0018,Avocado
HOBBIES_OPT_328e_000D,HOBBIES_8bd1_0018,Cinnamon
HOBBIES_OPT_378e_000A,HOBBIES_dbc0_0019,Crabs
HOBBIES_OPT_b854_000B,HOBBIES_dbc0_0019,Fish
HOBBIES_OPT_1831_000C,HOBBIES_dbc0_0019,Oysters
HOBBIES_OPT_6ee7_000D,HOBBIES_dbc0_0019,Leeks
HOBBIES_OPT_4bab_000A,HOBBIES_b528_0020,Strawberries
HOBBIES_OPT_b2af_000B,HOBBIES_b528_0020,Blackcurrant
HOBBIES_OPT_b88e_000C,HOBBIES_b528_0020,Cherries
HOBBIES_OPT_60fd_000D,HOBBIES_b528_0020,Peaches
HOBBIES_OPT_0d4a_000A,HOBBIES_fc41_0021,Whisky
HOBBIES_OPT_89b2_000B,HOBBIES_fc41_0021,Tea
HOBBIES_OPT_8214_000C,HOBBIES_fc41_0021,Wine
HOBBIES_OPT_4680_000D,HOBBIES_fc41_0021,Coffee
HOBBIES_OPT_f408_000A,HOBBIES_3bb2_0022,Water
HOBBIES_OPT_9187_000B,HOBBIES_3bb2_0022,"Orange juice"
HOBBIES_OPT_eb4e_000C,HOBBIES_3bb2_0022,Tea
HOBBIES_OPT_5725_000D,HOBBIES_3bb2_0022,Coffee
HOBBIES_OPT_379e_000A,HOBBIES_d123_0023,"Black pepper"
HOBBIES_OPT_e2ca_000B,HOBBIES_d123_0023,Nutmeg
HOBBIES_OPT_4502_000C,HOBBIES_d123_0023,"Turmeric powder"
HOBBIES_OPT_4429_000D,HOBBIES_d123_0023,Cinnamon
HOBBIES_OPT_626e_000A,HOBBIES_9470_0024,Wales
HOBBIES_OPT_0b7d_000B,HOBBIES_9470_0024,USA
HOBBIES_OPT_e3a9_000C,HOBBIES_9470_0024,Scotland
HOBBIES_OPT_fd07_000D,HOBBIES_9470_0024,Ireland
HOBBIES_OPT_31b1_000A,HOBBIES_8e7a_0025,Chile
HOBBIES_OPT_acdb_000B,HOBBIES_8e7a_0025,Spain
HOBBIES_OPT_c123_000C,HOBBIES_8e7a_0025,Portugal
HOBBIES_OPT_9b68_000D,HOBBIES_8e7a_0025,Mexico
HOBBIES_OPT_203a_000A,HOBBIES_d000_0026,Ukraine
HOBBIES_OPT_5dc7_000B,HOBBIES_d000_0026,Russia
HOBBIES_OPT_cdda_000C,HOBBIES_d000_0026,Macedonia
HOBBIES_OPT_d516_000D,HOBBIES_d000_0026,Romania
HOBBIES_OPT_f109_000A,HOBBIES_c047_0027,Finland
HOBBIES_OPT_c521_000B,HOBBIES_c047_0027,Hungary
HOBBIES_OPT_6d18_000C,HOBBIES_c047_0027,Russia
HOBBIES_OPT_eea9_000D,HOBBIES_c047_0027,Bulgaria
HOBBIES_OPT_5d7f_000A,HOBBIES_9dc4_0028,France
HOBBIES_OPT_2965_000B,HOBBIES_9dc4_0028,Italy
HOBBIES_OPT_b140_000C,HOBBIES_9dc4_0028,Switzerland
HOBBIES_OPT_4d00_000D,HOBBIES_9dc4_0028,Germany
HOBBIES_OPT_7d61_000A,HOBBIES_0cd7_0029,Ukraine
HOBBIES_OPT_fc4b_000B,HOBBIES_0cd7_0029,Georgia
HOBBIES_OPT_8b22_000C,HOBBIES_0cd7_0029,Azerbaijan
HOBBIES_OPT_d828_000D,HOBBIES_0cd7_0029,Belarus
HOBBIES_OPT_7eb1_000A,HOBBIES_cada_0030,Malta
HOBBIES_OPT_c72d_000B,HOBBIES_cada_0030,Ecuador
HOBBIES_OPT_f726_000C,HOBBIES_cada_0030,Argentina
HOBBIES_OPT_0587_000D,HOBBIES_cada_0030,Spain
HOBBIES_OPT_45f3_000A,HOBBIES_2f30_0031,Cuba
HOBBIES_OPT_5606_000B,HOBBIES_2f30_0031,Mexico
HOBBIES_OPT_f319_000C,HOBBIES_2f30_0031,Brazil
HOBBIES_OPT_c774_000D,HOBBIES_2f30_0031,Hawaii
HOBBIES_OPT_0972_000A,HOBBIES_c45b_0032,Austria
HOBBIES_OPT_20a3_000B,HOBBIES_c45b_0032,Italy
HOBBIES_OPT_7fed_000C,HOBBIES_c45b_0032,"The Netherlands"
HOBBIES_OPT_ecf4_000D,HOBBIES_c45b_0032,Germany
HOBBIES_OPT_d3c1_000A,HOBBIES_da6b_0033,Hungary
HOBBIES_OPT_8e12_000B,HOBBIES_da6b_0033,Greece
HOBBIES_OPT_221f_000C,HOBBIES_da6b_0033,Macedonia
HOBBIES_OPT_1449_000D,HOBBIES_da6b_0033,Turkey
HOBBIES_OPT_3e43_000A,HOBBIES_e0d9_0034,1886
HOBBIES_OPT_56b3_000B,HOBBIES_e0d9_0034,1798
HOBBIES_OPT_f576_000C,HOBBIES_e0d9_0034,1900
HOBBIES_OPT_5396_000D,HOBBIES_e0d9_0034,1800
HOBBIES_OPT_5578_000A,HOBBIES_664b_0035,$100
HOBBIES_OPT_ac2e_000B,HOBBIES_664b_0035,$1000
HOBBIES_OPT_d380_000C,HOBBIES_664b_0035,$1
HOBBIES_OPT_0f9a_000D,HOBBIES_664b_0035,$10
HOBBIES_OPT_2e65_000A,HOBBIES_591b_0036,False
HOBBIES_OPT_cb97_000B,HOBBIES_591b_0036,True
HOBBIES_OPT_9d12_000A,HOBBIES_e54d_0037,False
HOBBIES_OPT_6162_000B,HOBBIES_e54d_0037,True
HOBBIES_OPT_49cc_000A,HOBBIES_3e7f_0038,"Coca-Cola did not have a bottling plant in Israel"
HOBBIES_OPT_f879_000B,HOBBIES_3e7f_0038,"All of these"
HOBBIES_OPT_1c6b_000C,HOBBIES_3e7f_0038,"Coca-Cola was successfully doing business in the Middle East"
HOBBIES_OPT_a1d4_000D,HOBBIES_3e7f_0038,"The manager of Coca-Colas Egyptian bottling operations announced  that Coca-Cola would never allow the Israelis a franchise"
HOBBIES_OPT_4359_000A,HOBBIES_fb38_0039,"In Perfect Harmony"
HOBBIES_OPT_20b5_000B,HOBBIES_fb38_0039,"Id Like to Teach the World to Sing"
HOBBIES_OPT_d485_000C,HOBBIES_fb38_0039,"Id Like to Buy the World a Coke"
HOBBIES_OPT_e5a2_000D,HOBBIES_fb38_0039,"None of these"
HOBBIES_OPT_1478_000A,HOBBIES_a380_0040,False
HOBBIES_OPT_8418_000B,HOBBIES_a380_0040,True
HOBBIES_OPT_fc08_000A,HOBBIES_fb0f_0041,Sagittarius
HOBBIES_OPT_df12_000B,HOBBIES_fb0f_0041,Aries
HOBBIES_OPT_4a25_000C,HOBBIES_fb0f_0041,Leo
HOBBIES_OPT_cd11_000D,HOBBIES_fb0f_0041,Taurus
HOBBIES_OPT_0c90_000A,HOBBIES_c0c4_0042,Pisces
HOBBIES_OPT_2e29_000B,HOBBIES_c0c4_0042,Capricorn
HOBBIES_OPT_f246_000C,HOBBIES_c0c4_0042,Aquarius
HOBBIES_OPT_74c0_000D,HOBBIES_c0c4_0042,Libra
HOBBIES_OPT_95fe_000A,HOBBIES_a47f_0043,Aquarius
HOBBIES_OPT_bb35_000B,HOBBIES_a47f_0043,Sagittarius
HOBBIES_OPT_ae4e_000C,HOBBIES_a47f_0043,Leo
HOBBIES_OPT_e804_000D,HOBBIES_a47f_0043,Virgo
HOBBIES_OPT_d0d1_000A,HOBBIES_8520_0044,Capricorn
HOBBIES_OPT_53e9_000B,HOBBIES_8520_0044,Pisces
HOBBIES_OPT_5adb_000C,HOBBIES_8520_0044,Sagittarius
HOBBIES_OPT_351a_000D,HOBBIES_8520_0044,Taurus
HOBBIES_OPT_62d1_000A,HOBBIES_d4c2_0045,Gemini
HOBBIES_OPT_a0fb_000B,HOBBIES_d4c2_0045,Cancer
HOBBIES_OPT_d7ba_000C,HOBBIES_d4c2_0045,Sagittarius
HOBBIES_OPT_a7f9_000D,HOBBIES_d4c2_0045,Virgo
HOBBIES_OPT_4fb1_000A,HOBBIES_149f_0046,Pisces
HOBBIES_OPT_f657_000B,HOBBIES_149f_0046,Virgo
HOBBIES_OPT_e41e_000C,HOBBIES_149f_0046,Leo
HOBBIES_OPT_117c_000D,HOBBIES_149f_0046,Sagittarius
HOBBIES_OPT_2ec5_000A,HOBBIES_d6af_0047,Libra
HOBBIES_OPT_840f_000B,HOBBIES_d6af_0047,Aquarius
HOBBIES_OPT_d476_000C,HOBBIES_d6af_0047,Pisces
HOBBIES_OPT_bd1f_000D,HOBBIES_d6af_0047,Sagittarius
HOBBIES_OPT_b203_000A,HOBBIES_c354_0048,Cancer
HOBBIES_OPT_f6b1_000B,HOBBIES_c354_0048,Aquarius
HOBBIES_OPT_d9c3_000C,HOBBIES_c354_0048,Leo
HOBBIES_OPT_526e_000D,HOBBIES_c354_0048,Virgo
HOBBIES_OPT_0834_000A,HOBBIES_1a12_0049,Aquarius
HOBBIES_OPT_7639_000B,HOBBIES_1a12_0049,Scorpio
HOBBIES_OPT_c6bd_000C,HOBBIES_1a12_0049,Sagittarius
HOBBIES_OPT_75d7_000D,HOBBIES_1a12_0049,Leo
HOBBIES_OPT_ddfe_000A,HOBBIES_6e73_0050,Libra
HOBBIES_OPT_6749_000B,HOBBIES_6e73_0050,Gemini
HOBBIES_OPT_65fc_000C,HOBBIES_6e73_0050,Pisces
HOBBIES_OPT_7fe3_000D,HOBBIES_6e73_0050,Aquarius
HOBBIES_OPT_35eb_000A,HOBBIES_a37e_0051,Leo
HOBBIES_OPT_d53d_000B,HOBBIES_a37e_0051,Libra
HOBBIES_OPT_77ac_000C,HOBBIES_a37e_0051,Gemini
HOBBIES_OPT_1a3d_000D,HOBBIES_a37e_0051,Aquarius
HOBBIES_OPT_d9a7_000A,HOBBIES_ccbb_0052,Capricorn
HOBBIES_OPT_1b30_000B,HOBBIES_ccbb_0052,Aquarius
HOBBIES_OPT_4118_000C,HOBBIES_ccbb_0052,Taurus
HOBBIES_OPT_bfbd_000D,HOBBIES_ccbb_0052,Aries
HOBBIES_OPT_d52a_000A,HOBBIES_6d11_0053,Strawberries
HOBBIES_OPT_db4b_000B,HOBBIES_6d11_0053,Cherries
HOBBIES_OPT_ff7a_000C,HOBBIES_6d11_0053,Peppers
HOBBIES_OPT_172c_000D,HOBBIES_6d11_0053,Tomatoes
HOBBIES_OPT_4e88_000A,HOBBIES_1cd9_0054,Asparagus
HOBBIES_OPT_5605_000B,HOBBIES_1cd9_0054,Cucumber
HOBBIES_OPT_bf64_000C,HOBBIES_1cd9_0054,Pepper
HOBBIES_OPT_d7e1_000D,HOBBIES_1cd9_0054,Tomato
HOBBIES_OPT_8aec_000A,HOBBIES_9a7e_0055,Celery
HOBBIES_OPT_34a2_000B,HOBBIES_9a7e_0055,Eggplant
HOBBIES_OPT_4244_000C,HOBBIES_9a7e_0055,Pumpkin
HOBBIES_OPT_18a5_000D,HOBBIES_9a7e_0055,Cucumber
HOBBIES_OPT_265f_000A,HOBBIES_dc38_0056,Potato
HOBBIES_OPT_28b1_000B,HOBBIES_dc38_0056,Cabbage
HOBBIES_OPT_0be9_000C,HOBBIES_dc38_0056,Beans
HOBBIES_OPT_ace2_000D,HOBBIES_dc38_0056,Peas
HOBBIES_OPT_bdde_000A,HOBBIES_6d8a_0057,Onion
HOBBIES_OPT_649c_000B,HOBBIES_6d8a_0057,"Chili Pepper"
HOBBIES_OPT_5b19_000C,HOBBIES_6d8a_0057,Parsley
HOBBIES_OPT_60d2_000D,HOBBIES_6d8a_0057,Pear
HOBBIES_OPT_6569_000A,HOBBIES_5343_0058,Tomato
HOBBIES_OPT_486f_000B,HOBBIES_5343_0058,Carrot
HOBBIES_OPT_f660_000C,HOBBIES_5343_0058,Pumpkin
HOBBIES_OPT_d8d8_000D,HOBBIES_5343_0058,Broccoli
HOBBIES_OPT_1de8_000A,HOBBIES_6dfd_0059,Corn
HOBBIES_OPT_e870_000B,HOBBIES_6dfd_0059,Peas
HOBBIES_OPT_8ebc_000C,HOBBIES_6dfd_0059,Peanut
HOBBIES_OPT_c5a6_000D,HOBBIES_6dfd_0059,Rice
HOBBIES_OPT_01c5_000A,HOBBIES_1c2c_0060,Peas
HOBBIES_OPT_ca90_000B,HOBBIES_1c2c_0060,"Green beans"
HOBBIES_OPT_63c7_000C,HOBBIES_1c2c_0060,Broccoli
HOBBIES_OPT_0934_000D,HOBBIES_1c2c_0060,Cabbage
HOBBIES_OPT_0cf1_000A,HOBBIES_8fdf_0061,Cabbage
HOBBIES_OPT_8947_000B,HOBBIES_8fdf_0061,Lettuce
HOBBIES_OPT_2767_000C,HOBBIES_8fdf_0061,Dill
HOBBIES_OPT_5a0b_000D,HOBBIES_8fdf_0061,Carrot
HOBBIES_OPT_167a_000A,HOBBIES_c084_0062,Carrot
HOBBIES_OPT_0e7f_000B,HOBBIES_c084_0062,Garlic
HOBBIES_OPT_c444_000C,HOBBIES_c084_0062,Parsley
HOBBIES_OPT_0b5e_000D,HOBBIES_c084_0062,Onions
HOBBIES_OPT_8d13_000A,HOBBIES_e492_0063,Wales
HOBBIES_OPT_238f_000B,HOBBIES_e492_0063,England
HOBBIES_OPT_354a_000C,HOBBIES_e492_0063,Scotland
HOBBIES_OPT_29e5_000D,HOBBIES_e492_0063,Ireland
HOBBIES_OPT_215b_000A,HOBBIES_7e51_0064,Bulgaria
HOBBIES_OPT_d21a_000B,HOBBIES_7e51_0064,Greece
HOBBIES_OPT_3cee_000C,HOBBIES_7e51_0064,Macedonia
HOBBIES_OPT_7ec3_000D,HOBBIES_7e51_0064,Turkey
HOBBIES_OPT_dc8a_000A,HOBBIES_b53b_0065,Thailand
HOBBIES_OPT_6e2c_000B,HOBBIES_b53b_0065,Japan
HOBBIES_OPT_8d46_000C,HOBBIES_b53b_0065,Singapore
HOBBIES_OPT_aaa4_000D,HOBBIES_b53b_0065,China
HOBBIES_OPT_bcbc_000A,HOBBIES_6075_0066,France
HOBBIES_OPT_b1f3_000B,HOBBIES_6075_0066,Belgium
HOBBIES_OPT_64b2_000C,HOBBIES_6075_0066,Germany
HOBBIES_OPT_6c25_000D,HOBBIES_6075_0066,Switzerland
HOBBIES_OPT_cfdb_000A,HOBBIES_4fcb_0067,Macedonia
HOBBIES_OPT_3115_000B,HOBBIES_4fcb_0067,Hungary
HOBBIES_OPT_ccbd_000C,HOBBIES_4fcb_0067,Germany
HOBBIES_OPT_c638_000D,HOBBIES_4fcb_0067,Romania
HOBBIES_OPT_8aa3_000A,HOBBIES_5401_0068,Spain
HOBBIES_OPT_c6d3_000B,HOBBIES_5401_0068,Brazil
HOBBIES_OPT_ca96_000C,HOBBIES_5401_0068,Mexico
HOBBIES_OPT_826f_000D,HOBBIES_5401_0068,Portugal
HOBBIES_OPT_03dd_000A,HOBBIES_a460_0069,Greece
HOBBIES_OPT_9cab_000B,HOBBIES_a460_0069,Montenegro
HOBBIES_OPT_92e3_000C,HOBBIES_a460_0069,Turkey
HOBBIES_OPT_7c89_000D,HOBBIES_a460_0069,Romania
HOBBIES_OPT_0858_000A,HOBBIES_b97d_0070,China
HOBBIES_OPT_31b4_000B,HOBBIES_b97d_0070,Italy
HOBBIES_OPT_d5fd_000C,HOBBIES_b97d_0070,Japan
HOBBIES_OPT_8d01_000D,HOBBIES_b97d_0070,Mexico
HOBBIES_OPT_d310_000A,HOBBIES_b2f6_0071,Egypt
HOBBIES_OPT_f0ce_000B,HOBBIES_b2f6_0071,Russia
HOBBIES_OPT_2ae4_000C,HOBBIES_b2f6_0071,Germany
HOBBIES_OPT_f9ab_000D,HOBBIES_b2f6_0071,France
HOBBIES_OPT_d37a_000A,HOBBIES_8ed9_0072,Indonesia
HOBBIES_OPT_ae81_000B,HOBBIES_8ed9_0072,Thailand
HOBBIES_OPT_4162_000C,HOBBIES_8ed9_0072,India
HOBBIES_OPT_fdb9_000D,HOBBIES_8ed9_0072,Siam
HOBBIES_OPT_1b74_000A,HOBBIES_837a_0073,Go
HOBBIES_OPT_e893_000B,HOBBIES_837a_0073,"Snakes and ladders"
HOBBIES_OPT_38a9_000C,HOBBIES_837a_0073,Sorry!
HOBBIES_OPT_9b58_000D,HOBBIES_837a_0073,Monopoly
HOBBIES_OPT_3ded_000A,HOBBIES_4a12_0074,Volleyball
HOBBIES_OPT_aea1_000B,HOBBIES_4a12_0074,Pool
HOBBIES_OPT_1119_000C,HOBBIES_4a12_0074,Soccer
HOBBIES_OPT_4b7f_000D,HOBBIES_4a12_0074,Baseball
HOBBIES_OPT_9d1c_000A,HOBBIES_989b_0075,"The James Bond series"
HOBBIES_OPT_b6e3_000B,HOBBIES_989b_0075,Cobra
HOBBIES_OPT_ce70_000C,HOBBIES_989b_0075,Speed
HOBBIES_OPT_c395_000D,HOBBIES_989b_0075,"The Die Hard series"
HOBBIES_OPT_27c6_000A,HOBBIES_f210_0076,Hex
HOBBIES_OPT_8543_000B,HOBBIES_f210_0076,Othello
HOBBIES_OPT_0858_000C,HOBBIES_f210_0076,Fanorona
HOBBIES_OPT_96bd_000D,HOBBIES_f210_0076,Checkers
HOBBIES_OPT_cd25_000A,HOBBIES_88dd_0077,Bingo
HOBBIES_OPT_888a_000B,HOBBIES_88dd_0077,Roulette
HOBBIES_OPT_f419_000C,HOBBIES_88dd_0077,Two-up
HOBBIES_OPT_14e2_000D,HOBBIES_88dd_0077,Blackjack
HOBBIES_OPT_52a9_000A,HOBBIES_d07a_0078,"Dare game"
HOBBIES_OPT_8fb5_000B,HOBBIES_d07a_0078,"Chance game"
HOBBIES_OPT_3a0d_000C,HOBBIES_d07a_0078,"Word game"
HOBBIES_OPT_afa7_000D,HOBBIES_d07a_0078,"Athletic game"
HOBBIES_OPT_d3c9_000A,HOBBIES_6762_0079,Othello
HOBBIES_OPT_968f_000B,HOBBIES_6762_0079,Tic-tac-toe
HOBBIES_OPT_a4fd_000C,HOBBIES_6762_0079,"Table tennis"
HOBBIES_OPT_5fa5_000D,HOBBIES_6762_0079,Soccer
HOBBIES_OPT_2796_000A,HOBBIES_32ca_0080,"Noughts and crosses"
HOBBIES_OPT_2fa3_000B,HOBBIES_32ca_0080,Sprouts
HOBBIES_OPT_17bd_000C,HOBBIES_32ca_0080,Gomoku
HOBBIES_OPT_0b6f_000D,HOBBIES_32ca_0080,Strategio
HOBBIES_OPT_c43a_000A,HOBBIES_a6e7_0081,"Thumb wrestling"
HOBBIES_OPT_bf8f_000B,HOBBIES_a6e7_0081,"Odd or Even"
HOBBIES_OPT_8989_000C,HOBBIES_a6e7_0081,"Hand jive"
HOBBIES_OPT_0a1a_000D,HOBBIES_a6e7_0081,"Rock, Paper, Scissors"
HOBBIES_OPT_4e8d_000A,HOBBIES_6c88_0082,"Domino masks"
HOBBIES_OPT_eeac_000B,HOBBIES_6c88_0082,"Domino parties"
HOBBIES_OPT_f9c2_000C,HOBBIES_6c88_0082,"The name of the town it was created in"
HOBBIES_OPT_7fdd_000D,HOBBIES_6c88_0082,"Chinese word for tiles"
HOBBIES_OPT_4b90_000A,HOBBIES_46c1_0083,"It does not include meat."
HOBBIES_OPT_44f7_000B,HOBBIES_46c1_0083,Beef
HOBBIES_OPT_0bfe_000C,HOBBIES_46c1_0083,Chicken
HOBBIES_OPT_46f9_000D,HOBBIES_46c1_0083,Pork
HOBBIES_OPT_b043_000A,HOBBIES_fa36_0084,Fish
HOBBIES_OPT_c8f6_000B,HOBBIES_fa36_0084,"Pork chops"
HOBBIES_OPT_8402_000C,HOBBIES_fa36_0084,"Fried potatoes"
HOBBIES_OPT_48bf_000D,HOBBIES_fa36_0084,Soup
HOBBIES_OPT_2751_000A,HOBBIES_70df_0085,"Continental breakfast"
HOBBIES_OPT_031a_000B,HOBBIES_70df_0085,"Irish breakfast"
HOBBIES_OPT_4aeb_000C,HOBBIES_70df_0085,"French breakfast"
HOBBIES_OPT_96ab_000D,HOBBIES_70df_0085,"Full English breakfast"
HOBBIES_OPT_6a17_000A,HOBBIES_e503_0086,Congee
HOBBIES_OPT_32cb_000B,HOBBIES_e503_0086,Negi
HOBBIES_OPT_d9fa_000C,HOBBIES_e503_0086,Natto
HOBBIES_OPT_715f_000D,HOBBIES_e503_0086,Youtiao
HOBBIES_OPT_c4c6_000A,HOBBIES_cf1d_0087,"at the wedding reception"
HOBBIES_OPT_adf9_000B,HOBBIES_cf1d_0087,"in the morning after the wedding"
HOBBIES_OPT_fd96_000C,HOBBIES_cf1d_0087,"in the morning before the wedding"
HOBBIES_OPT_0074_000D,HOBBIES_cf1d_0087,"the day before the wedding"
HOBBIES_OPT_358a_000A,HOBBIES_b3fb_0088,Sweden
HOBBIES_OPT_11cb_000B,HOBBIES_b3fb_0088,Switzerland
HOBBIES_OPT_e058_000C,HOBBIES_b3fb_0088,Ireland
HOBBIES_OPT_f4b5_000D,HOBBIES_b3fb_0088,Turkey
HOBBIES_OPT_36bd_000A,HOBBIES_799e_0089,"Cow milk"
HOBBIES_OPT_bead_000B,HOBBIES_799e_0089,"Coconut cream"
HOBBIES_OPT_63df_000C,HOBBIES_799e_0089,Coffee
HOBBIES_OPT_8db3_000D,HOBBIES_799e_0089,"Green tea"
HOBBIES_OPT_63c8_000A,HOBBIES_627c_0090,Italy
HOBBIES_OPT_a0c0_000B,HOBBIES_627c_0090,Cambodia
HOBBIES_OPT_59f7_000C,HOBBIES_627c_0090,Scotland
HOBBIES_OPT_b07c_000D,HOBBIES_627c_0090,England
HOBBIES_OPT_b3e1_000A,HOBBIES_bd9b_0091,Lemon
HOBBIES_OPT_6a38_000B,HOBBIES_bd9b_0091,Jam
HOBBIES_OPT_ee18_000C,HOBBIES_bd9b_0091,Eggs
