OID,QID,text
VIDEO_GAMES_OPT_33d7_000A,VIDEO_GAMES_ec13_0021,"It is unknown"
VIDEO_GAMES_OPT_6e53_000B,VIDEO_GAMES_ec13_0021,K-2L
VIDEO_GAMES_OPT_ea9f_000C,VIDEO_GAMES_ec13_0021,Norion
VIDEO_GAMES_OPT_970b_000D,VIDEO_GAMES_ec13_0021,Zebes
VIDEO_GAMES_OPT_9b49_000A,VIDEO_GAMES_def4_0022,Xenos
VIDEO_GAMES_OPT_6c35_000B,VIDEO_GAMES_def4_0022,Volterites
VIDEO_GAMES_OPT_e239_000C,VIDEO_GAMES_def4_0022,Judgers
VIDEO_GAMES_OPT_c171_000D,VIDEO_GAMES_def4_0022,"The Dominion"
VIDEO_GAMES_OPT_e3b3_000A,VIDEO_GAMES_9bfb_0023,False
VIDEO_GAMES_OPT_2405_000B,VIDEO_GAMES_9bfb_0023,True
VIDEO_GAMES_OPT_4b8a_000A,VIDEO_GAMES_6901_0024,Sagittarius
VIDEO_GAMES_OPT_7b32_000B,VIDEO_GAMES_6901_0024,Earth
VIDEO_GAMES_OPT_329a_000C,VIDEO_GAMES_6901_0024,"New Ceres"
VIDEO_GAMES_OPT_f523_000D,VIDEO_GAMES_6901_0024,Aquarius
VIDEO_GAMES_OPT_b6f7_000A,VIDEO_GAMES_862b_0025,Prometheus
VIDEO_GAMES_OPT_0675_000B,VIDEO_GAMES_862b_0025,Yelena
VIDEO_GAMES_OPT_8da5_000C,VIDEO_GAMES_862b_0025,MazRah
VIDEO_GAMES_OPT_1db2_000D,VIDEO_GAMES_862b_0025,Rufus
VIDEO_GAMES_OPT_60c7_000A,VIDEO_GAMES_d58a_0026,False
VIDEO_GAMES_OPT_08bc_000B,VIDEO_GAMES_d58a_0026,True
VIDEO_GAMES_OPT_7ffd_000A,VIDEO_GAMES_2616_0027,MazRah
VIDEO_GAMES_OPT_8334_000B,VIDEO_GAMES_2616_0027,"None of the above"
VIDEO_GAMES_OPT_6c89_000C,VIDEO_GAMES_2616_0027,Prometheus
VIDEO_GAMES_OPT_24e2_000D,VIDEO_GAMES_2616_0027,"The Overseer"
VIDEO_GAMES_OPT_966a_000A,VIDEO_GAMES_7b5f_0028,"Heavy Demon"
VIDEO_GAMES_OPT_103d_000B,VIDEO_GAMES_7b5f_0028,"Red Demon"
VIDEO_GAMES_OPT_7ebd_000C,VIDEO_GAMES_7b5f_0028,Imp
VIDEO_GAMES_OPT_6ee8_000D,VIDEO_GAMES_7b5f_0028,Fiend
VIDEO_GAMES_OPT_b602_000A,VIDEO_GAMES_5a93_0029,False
VIDEO_GAMES_OPT_7fce_000B,VIDEO_GAMES_5a93_0029,True
VIDEO_GAMES_OPT_9035_000A,VIDEO_GAMES_0a81_0030,False
VIDEO_GAMES_OPT_2a69_000B,VIDEO_GAMES_0a81_0030,True
VIDEO_GAMES_OPT_3093_000A,VIDEO_GAMES_d728_0031,Peach
VIDEO_GAMES_OPT_9fb3_000B,VIDEO_GAMES_d728_0031,Daisy
VIDEO_GAMES_OPT_3306_000C,VIDEO_GAMES_d728_0031,Pauline
VIDEO_GAMES_OPT_130d_000D,VIDEO_GAMES_d728_0031,"Dixie Kong"
VIDEO_GAMES_OPT_2b39_000A,VIDEO_GAMES_826f_0032,Koopa
VIDEO_GAMES_OPT_1809_000B,VIDEO_GAMES_826f_0032,Plumberio
VIDEO_GAMES_OPT_107d_000C,VIDEO_GAMES_826f_0032,Jumpman
VIDEO_GAMES_OPT_0cab_000D,VIDEO_GAMES_826f_0032,Luigi
VIDEO_GAMES_OPT_1c4e_000A,VIDEO_GAMES_9359_0033,"Kemmy Koopa"
VIDEO_GAMES_OPT_25d7_000B,VIDEO_GAMES_9359_0033,"Lemmy Koopa"
VIDEO_GAMES_OPT_6d80_000C,VIDEO_GAMES_9359_0033,"The black jewel"
VIDEO_GAMES_OPT_bea3_000D,VIDEO_GAMES_9359_0033,Bowser
VIDEO_GAMES_OPT_46da_000A,VIDEO_GAMES_85b7_0034,"A bird"
VIDEO_GAMES_OPT_fc15_000B,VIDEO_GAMES_85b7_0034,"A lizard"
VIDEO_GAMES_OPT_843b_000C,VIDEO_GAMES_85b7_0034,"A turtle"
VIDEO_GAMES_OPT_b340_000D,VIDEO_GAMES_85b7_0034,"A tiger"
VIDEO_GAMES_OPT_7df4_000A,VIDEO_GAMES_1e64_0035,"A dog"
VIDEO_GAMES_OPT_5bae_000B,VIDEO_GAMES_1e64_0035,"A boy"
VIDEO_GAMES_OPT_83b1_000C,VIDEO_GAMES_1e64_0035,"A girl"
VIDEO_GAMES_OPT_8f7a_000D,VIDEO_GAMES_1e64_0035,"A bird"
VIDEO_GAMES_OPT_40f8_000A,VIDEO_GAMES_85fb_0036,No
VIDEO_GAMES_OPT_9fec_000B,VIDEO_GAMES_85fb_0036,Yes
VIDEO_GAMES_OPT_7c11_000A,VIDEO_GAMES_c9b4_0037,Bowsers
VIDEO_GAMES_OPT_2b62_000B,VIDEO_GAMES_c9b4_0037,"The Jungle"
VIDEO_GAMES_OPT_3f22_000C,VIDEO_GAMES_c9b4_0037,"Mushroom Kingdom"
VIDEO_GAMES_OPT_c351_000D,VIDEO_GAMES_c9b4_0037,Koopas
VIDEO_GAMES_OPT_5a41_000A,VIDEO_GAMES_07ec_0038,"Gloom Tail"
VIDEO_GAMES_OPT_b8bc_000B,VIDEO_GAMES_07ec_0038,Bowser
VIDEO_GAMES_OPT_b561_000C,VIDEO_GAMES_07ec_0038,"Shadow Queen"
VIDEO_GAMES_OPT_9fc3_000D,VIDEO_GAMES_07ec_0038,Cackletta
VIDEO_GAMES_OPT_7c7a_000A,VIDEO_GAMES_0b63_0039,"For a Fistful of Dollars"
VIDEO_GAMES_OPT_3095_000B,VIDEO_GAMES_0b63_0039,"Dirty Sanchez"
VIDEO_GAMES_OPT_9c32_000C,VIDEO_GAMES_0b63_0039,"Cool Hand Luke"
VIDEO_GAMES_OPT_32e0_000D,VIDEO_GAMES_0b63_0039,"Metal Man"
VIDEO_GAMES_OPT_3068_000A,VIDEO_GAMES_0fd1_0040,"The Koopa Kingdom"
VIDEO_GAMES_OPT_418d_000B,VIDEO_GAMES_0fd1_0040,"The Kingdom of Sarasaland"
VIDEO_GAMES_OPT_9740_000C,VIDEO_GAMES_0fd1_0040,"The Mushroom Kingdom"
VIDEO_GAMES_OPT_b55b_000D,VIDEO_GAMES_0fd1_0040,"Yoshi Island"
VIDEO_GAMES_OPT_9b96_000A,VIDEO_GAMES_3726_0041,Italian
VIDEO_GAMES_OPT_df5a_000B,VIDEO_GAMES_3726_0041,American
VIDEO_GAMES_OPT_51c6_000C,VIDEO_GAMES_3726_0041,Mexican
VIDEO_GAMES_OPT_cc4f_000D,VIDEO_GAMES_3726_0041,British
VIDEO_GAMES_OPT_508b_000A,VIDEO_GAMES_74c9_0042,No
VIDEO_GAMES_OPT_d8e6_000B,VIDEO_GAMES_74c9_0042,Yes
VIDEO_GAMES_OPT_9819_000A,VIDEO_GAMES_afc6_0043,Mario
VIDEO_GAMES_OPT_b898_000B,VIDEO_GAMES_afc6_0043,"The Mario Bros."
VIDEO_GAMES_OPT_9459_000C,VIDEO_GAMES_afc6_0043,"Super Mario"
VIDEO_GAMES_OPT_266f_000D,VIDEO_GAMES_afc6_0043,"Donkey Kong"
VIDEO_GAMES_OPT_e3b2_000A,VIDEO_GAMES_ec27_0044,"The creators didnt have the technology to animate his hair."
VIDEO_GAMES_OPT_7367_000B,VIDEO_GAMES_ec27_0044,"He is bald."
VIDEO_GAMES_OPT_8016_000C,VIDEO_GAMES_ec27_0044,"He cant make his hair neat."
VIDEO_GAMES_OPT_85ca_000D,VIDEO_GAMES_ec27_0044,"He likes his cap."
VIDEO_GAMES_OPT_a20c_000A,VIDEO_GAMES_ea60_0045,No
VIDEO_GAMES_OPT_b8a4_000B,VIDEO_GAMES_ea60_0045,Yes
VIDEO_GAMES_OPT_036f_000A,VIDEO_GAMES_fed7_0046,"Allows him to breath fire."
VIDEO_GAMES_OPT_e570_000B,VIDEO_GAMES_fed7_0046,Nothing
VIDEO_GAMES_OPT_8d0d_000C,VIDEO_GAMES_fed7_0046,"It makes him angry."
VIDEO_GAMES_OPT_9a5a_000D,VIDEO_GAMES_fed7_0046,"Allows him to throw fire balls."
VIDEO_GAMES_OPT_0642_000A,VIDEO_GAMES_174c_0047,"It makes him bigger."
VIDEO_GAMES_OPT_c91d_000B,VIDEO_GAMES_174c_0047,None
VIDEO_GAMES_OPT_7590_000C,VIDEO_GAMES_174c_0047,"It makes him impervious to danger."
VIDEO_GAMES_OPT_3d9c_000D,VIDEO_GAMES_174c_0047,"It makes him smaller."
VIDEO_GAMES_OPT_4577_000A,VIDEO_GAMES_f011_0048,False
VIDEO_GAMES_OPT_d89e_000B,VIDEO_GAMES_f011_0048,True
VIDEO_GAMES_OPT_9a44_000A,VIDEO_GAMES_6a10_0049,engineer
VIDEO_GAMES_OPT_afbf_000B,VIDEO_GAMES_6a10_0049,doctor
VIDEO_GAMES_OPT_d5ed_000C,VIDEO_GAMES_6a10_0049,plumber
VIDEO_GAMES_OPT_dac0_000D,VIDEO_GAMES_6a10_0049,electrician
VIDEO_GAMES_OPT_8627_000A,VIDEO_GAMES_8a4f_0050,Hylia
VIDEO_GAMES_OPT_244d_000B,VIDEO_GAMES_8a4f_0050,Hyrule
VIDEO_GAMES_OPT_8f10_000C,VIDEO_GAMES_8a4f_0050,"Sacred Realm"
VIDEO_GAMES_OPT_b490_000D,VIDEO_GAMES_8a4f_0050,Termania
VIDEO_GAMES_OPT_fb71_000A,VIDEO_GAMES_5b28_0051,Chu-Chu
VIDEO_GAMES_OPT_8e6d_000B,VIDEO_GAMES_5b28_0051,Armos
VIDEO_GAMES_OPT_fb02_000C,VIDEO_GAMES_5b28_0051,Keese
VIDEO_GAMES_OPT_e1fa_000D,VIDEO_GAMES_5b28_0051,Octorok
VIDEO_GAMES_OPT_2812_000A,VIDEO_GAMES_11e9_0052,"Ocarina of Time"
VIDEO_GAMES_OPT_18b4_000B,VIDEO_GAMES_11e9_0052,"Links Awakening"
VIDEO_GAMES_OPT_027e_000C,VIDEO_GAMES_11e9_0052,"Wind Waker"
VIDEO_GAMES_OPT_d674_000D,VIDEO_GAMES_11e9_0052,"Majoras Mask"
VIDEO_GAMES_OPT_799e_000A,VIDEO_GAMES_328a_0053,"A magical leaf used for flying"
VIDEO_GAMES_OPT_e869_000B,VIDEO_GAMES_328a_0053,"A spear used for immobilizing enemies"
VIDEO_GAMES_OPT_6f76_000C,VIDEO_GAMES_328a_0053,"A jar that can suck stuff into it and shoot out gusts of wind"
VIDEO_GAMES_OPT_b753_000D,VIDEO_GAMES_328a_0053,"A candle for shooting fire at enemies"
VIDEO_GAMES_OPT_1732_000A,VIDEO_GAMES_1221_0054,yellow
VIDEO_GAMES_OPT_d96e_000B,VIDEO_GAMES_1221_0054,blue
VIDEO_GAMES_OPT_e579_000C,VIDEO_GAMES_1221_0054,red
VIDEO_GAMES_OPT_6779_000D,VIDEO_GAMES_1221_0054,green
VIDEO_GAMES_OPT_dbb4_000A,VIDEO_GAMES_83eb_0055,"The Legenda of Zelda, The Adventure of Link, A Link to the Past, Ocarina of TIme"
VIDEO_GAMES_OPT_ac1e_000B,VIDEO_GAMES_83eb_0055,"Orcale of Seasons, Orcale of Ages, Links Awakening, and Minish Cap"
VIDEO_GAMES_OPT_d655_000C,VIDEO_GAMES_83eb_0055,"The Legend of Zelda, The Adventure of Link, Ocarina of Time, Majoras Mask"
VIDEO_GAMES_OPT_cfcb_000D,VIDEO_GAMES_83eb_0055,"A Link to the Past, Majoras Mask, Ocarina of Time, Wind Waker"
VIDEO_GAMES_OPT_3c06_000A,VIDEO_GAMES_dbda_0056,Edgar
VIDEO_GAMES_OPT_bf5c_000B,VIDEO_GAMES_dbda_0056,Setzer
VIDEO_GAMES_OPT_78ce_000C,VIDEO_GAMES_dbda_0056,Locke
VIDEO_GAMES_OPT_64c5_000D,VIDEO_GAMES_dbda_0056,Sabin
VIDEO_GAMES_OPT_0ba0_000A,VIDEO_GAMES_7610_0057,Sephiroth
VIDEO_GAMES_OPT_0f35_000B,VIDEO_GAMES_7610_0057,"Squall Leonhart"
VIDEO_GAMES_OPT_7b09_000C,VIDEO_GAMES_7610_0057,"Cloud Strife"
VIDEO_GAMES_OPT_455f_000D,VIDEO_GAMES_7610_0057,"Seifer Almasy"
VIDEO_GAMES_OPT_27d6_000A,VIDEO_GAMES_7940_0058,Materia
VIDEO_GAMES_OPT_ecad_000B,VIDEO_GAMES_7940_0058,Summonings
VIDEO_GAMES_OPT_8c72_000C,VIDEO_GAMES_7940_0058,Espers
VIDEO_GAMES_OPT_1e74_000D,VIDEO_GAMES_7940_0058,"Guardian Forces"
VIDEO_GAMES_OPT_ae5d_000A,VIDEO_GAMES_45dd_0059,Sin
VIDEO_GAMES_OPT_8a81_000B,VIDEO_GAMES_45dd_0059,Kefka
VIDEO_GAMES_OPT_ed46_000C,VIDEO_GAMES_45dd_0059,Garland
VIDEO_GAMES_OPT_f0cd_000D,VIDEO_GAMES_45dd_0059,Sephiroth
VIDEO_GAMES_OPT_1403_000A,VIDEO_GAMES_a19b_0060,"Final Fantasy 10"
VIDEO_GAMES_OPT_b03a_000B,VIDEO_GAMES_a19b_0060,"Final Fantasy 9"
VIDEO_GAMES_OPT_b7df_000C,VIDEO_GAMES_a19b_0060,"Final Fantasy 8"
VIDEO_GAMES_OPT_f64c_000D,VIDEO_GAMES_a19b_0060,"Final Fantasy 7"
VIDEO_GAMES_OPT_8e80_000A,VIDEO_GAMES_73bd_0061,"Setzer Gabbiani"
VIDEO_GAMES_OPT_4280_000B,VIDEO_GAMES_73bd_0061,Daryl
VIDEO_GAMES_OPT_2fba_000C,VIDEO_GAMES_73bd_0061,"Rinoa Heartilly"
VIDEO_GAMES_OPT_51e3_000D,VIDEO_GAMES_73bd_0061,"Cid Highwind"
VIDEO_GAMES_OPT_a68a_000A,VIDEO_GAMES_765f_0062,1989
VIDEO_GAMES_OPT_8732_000B,VIDEO_GAMES_765f_0062,1988
VIDEO_GAMES_OPT_3b54_000C,VIDEO_GAMES_765f_0062,1990
VIDEO_GAMES_OPT_17dd_000D,VIDEO_GAMES_765f_0062,1987
VIDEO_GAMES_OPT_1b85_000A,VIDEO_GAMES_c19a_0063,Edgar
VIDEO_GAMES_OPT_e2a5_000B,VIDEO_GAMES_c19a_0063,Cid
VIDEO_GAMES_OPT_0915_000C,VIDEO_GAMES_c19a_0063,Sabin
VIDEO_GAMES_OPT_3ee3_000D,VIDEO_GAMES_c19a_0063,Squall
VIDEO_GAMES_OPT_1569_000A,VIDEO_GAMES_9737_0064,"Final Fantasy Mystic Quest"
VIDEO_GAMES_OPT_1182_000B,VIDEO_GAMES_9737_0064,"Final Fantasy Tactics Advance"
VIDEO_GAMES_OPT_b934_000C,VIDEO_GAMES_9737_0064,"Kingdom Hearts"
VIDEO_GAMES_OPT_d553_000D,VIDEO_GAMES_9737_0064,"Final Fantasy Tactics"
VIDEO_GAMES_OPT_404e_000A,VIDEO_GAMES_9c0b_0065,Snowboarding
VIDEO_GAMES_OPT_c01c_000B,VIDEO_GAMES_9c0b_0065,Blitzball
VIDEO_GAMES_OPT_7422_000C,VIDEO_GAMES_9c0b_0065,"Triple Triad"
VIDEO_GAMES_OPT_6d75_000D,VIDEO_GAMES_9c0b_0065,"Tetra Master"
VIDEO_GAMES_OPT_6cbe_000A,VIDEO_GAMES_d9bc_0066,"Escape from Monkey Island"
VIDEO_GAMES_OPT_56c2_000B,VIDEO_GAMES_d9bc_0066,"Simon the Sorcerer 3D"
VIDEO_GAMES_OPT_bd50_000C,VIDEO_GAMES_d9bc_0066,"Grim Fandango"
VIDEO_GAMES_OPT_eb51_000D,VIDEO_GAMES_d9bc_0066,"Monkey Island 2: LeChucks Revenge"
VIDEO_GAMES_OPT_60d7_000A,VIDEO_GAMES_db96_0067,"Medal of Honor"
VIDEO_GAMES_OPT_cc5c_000B,VIDEO_GAMES_db96_0067,"Call of Duty"
VIDEO_GAMES_OPT_c68e_000C,VIDEO_GAMES_db96_0067,"Hidden and Dangerous 2"
VIDEO_GAMES_OPT_a4f1_000D,VIDEO_GAMES_db96_0067,"Battlefield 1942"
VIDEO_GAMES_OPT_6287_000A,VIDEO_GAMES_d130_0068,kaching
VIDEO_GAMES_OPT_a818_000B,VIDEO_GAMES_d130_0068,"all of these"
VIDEO_GAMES_OPT_8fa9_000C,VIDEO_GAMES_d130_0068,motherlode
VIDEO_GAMES_OPT_0813_000D,VIDEO_GAMES_d130_0068,simoleons_$$$
VIDEO_GAMES_OPT_0dc5_000A,VIDEO_GAMES_5f54_0069,"Odd Jobs, Pets"
VIDEO_GAMES_OPT_fc39_000B,VIDEO_GAMES_5f54_0069,"All of these"
VIDEO_GAMES_OPT_ab7c_000C,VIDEO_GAMES_5f54_0069,"University, Night Life, Family Fun, Open for Business"
VIDEO_GAMES_OPT_2157_000D,VIDEO_GAMES_5f54_0069,"Makin Magic, Holiday, Party"
VIDEO_GAMES_OPT_b844_000A,VIDEO_GAMES_6ecf_0070,False
VIDEO_GAMES_OPT_7734_000B,VIDEO_GAMES_6ecf_0070,True
VIDEO_GAMES_OPT_7537_000A,VIDEO_GAMES_6955_0071,"hippie outfit"
VIDEO_GAMES_OPT_9794_000B,VIDEO_GAMES_6955_0071,toga
VIDEO_GAMES_OPT_15e1_000C,VIDEO_GAMES_6955_0071,"mascot costume"
VIDEO_GAMES_OPT_f040_000D,VIDEO_GAMES_6955_0071,"football equipment"
VIDEO_GAMES_OPT_b668_000A,VIDEO_GAMES_0d98_0072,False
VIDEO_GAMES_OPT_e598_000B,VIDEO_GAMES_0d98_0072,True
VIDEO_GAMES_OPT_6927_000A,VIDEO_GAMES_f0e7_0073,False
VIDEO_GAMES_OPT_f51e_000B,VIDEO_GAMES_f0e7_0073,True
VIDEO_GAMES_OPT_3bcd_000A,VIDEO_GAMES_3c5e_0074,No
VIDEO_GAMES_OPT_8ddb_000B,VIDEO_GAMES_3c5e_0074,Yes
VIDEO_GAMES_OPT_11bf_000A,VIDEO_GAMES_31e0_0075,False
VIDEO_GAMES_OPT_db2e_000B,VIDEO_GAMES_31e0_0075,True
VIDEO_GAMES_OPT_ec78_000A,VIDEO_GAMES_0776_0076,HungryBot
VIDEO_GAMES_OPT_19db_000B,VIDEO_GAMES_0776_0076,MunchieBot
VIDEO_GAMES_OPT_87c5_000C,VIDEO_GAMES_0776_0076,Bot
VIDEO_GAMES_OPT_74fe_000D,VIDEO_GAMES_0776_0076,FoodBot
VIDEO_GAMES_OPT_028c_000A,VIDEO_GAMES_2afc_0077,False
VIDEO_GAMES_OPT_1757_000B,VIDEO_GAMES_2afc_0077,True
VIDEO_GAMES_OPT_c25c_000A,VIDEO_GAMES_f750_0078,d10
VIDEO_GAMES_OPT_6003_000B,VIDEO_GAMES_f750_0078,d100
VIDEO_GAMES_OPT_7756_000C,VIDEO_GAMES_f750_0078,d4
VIDEO_GAMES_OPT_e4fc_000D,VIDEO_GAMES_f750_0078,d18
VIDEO_GAMES_OPT_3394_000A,VIDEO_GAMES_ccdd_0079,Rogue
VIDEO_GAMES_OPT_2ca1_000B,VIDEO_GAMES_ccdd_0079,Paladin
VIDEO_GAMES_OPT_9f9d_000C,VIDEO_GAMES_ccdd_0079,Ranger
VIDEO_GAMES_OPT_ac76_000D,VIDEO_GAMES_ccdd_0079,Sorcerer
VIDEO_GAMES_OPT_9f19_000A,VIDEO_GAMES_66e4_0080,Dwarf
VIDEO_GAMES_OPT_ab96_000B,VIDEO_GAMES_66e4_0080,Elf
VIDEO_GAMES_OPT_d402_000C,VIDEO_GAMES_66e4_0080,Human
VIDEO_GAMES_OPT_c721_000D,VIDEO_GAMES_66e4_0080,Changeling
VIDEO_GAMES_OPT_9fef_000A,VIDEO_GAMES_9636_0081,"Quick Draw"
VIDEO_GAMES_OPT_1d7d_000B,VIDEO_GAMES_9636_0081,"Knowledge Arcana"
VIDEO_GAMES_OPT_9d73_000C,VIDEO_GAMES_9636_0081,"Forge Ring"
VIDEO_GAMES_OPT_eb01_000D,VIDEO_GAMES_9636_0081,Toughness
VIDEO_GAMES_OPT_5da4_000A,VIDEO_GAMES_fba1_0082,True
VIDEO_GAMES_OPT_1a47_000B,VIDEO_GAMES_fba1_0082,False
VIDEO_GAMES_OPT_c36c_000A,VIDEO_GAMES_7e10_0083,Whetstone
VIDEO_GAMES_OPT_ff23_000B,VIDEO_GAMES_7e10_0083,"Two-Bladed Sword"
