question,QID,answer,answer_OID
"What was the profession of Luke the Apostle according to the New Testament?",RELIGION_9178_0022,Physician,RELIGION_OPT_42ea_000C
"Who committed the first murder in the Bible?",RELIGION_0a70_0023,Cain,RELIGION_OPT_98ff_000A
"Who was Gods son according to the Bible?",RELIGION_ffc2_0024,Jesus,RELIGION_OPT_da78_000D
"What is the name of the angel that God sent to tell Mary she was to conceive Jesus?",RELIGION_cb8e_0025,Gabriel,RELIGION_OPT_627c_000B
"Who was Jesus earthly father according to the Bible?",RELIGION_1b1c_0026,Joseph,RELIGION_OPT_966d_000B
"Which of the following is not generally considered one of the seven deadly sins?",RELIGION_9a5a_0027,obfuscation,RELIGION_OPT_f987_000A
"According to Matthew and Luke, in what city was Jesus born?",RELIGION_7b64_0028,Bethlehem,RELIGION_OPT_7535_000B
"Can a deacon get married?",RELIGION_22ad_0029,Yes,RELIGION_OPT_ad99_000B
"You drink the coffee and turn the cup upside down.  The reader predicts the future, deciphering various patterns formed inside the cup.",RELIGION_2b80_0030,Tasseomancy,RELIGION_OPT_7ce1_000D
"This is a deck of 78 cards with pictures and inscriptions on them. They are divided into several suits and the person extracts cards that the reader interprets.",RELIGION_ce3f_0031,Tarot,RELIGION_OPT_27e7_000A
"This method of divination uses air and water. The person covers their head with a cloth, fill a vase with water and expose it to the air.  They whisper a wish over the vase. If bubbles show on the water surface, this is considered a positive sign and the wish will probably come true.",RELIGION_a3ab_0032,Eromancy,RELIGION_OPT_efe5_000D
"This method includes hexagrams which consist of six lines either solid or broken. Solid lines are considered strong and active, and broken lines stand for weak and acquiescent. These lines define the meaning of the hexagrams. Each hexagram has a different meaning. You determine your own hexagram by tossing 3 coins 3 times.",RELIGION_bf3e_0033,"I Ching",RELIGION_OPT_c2c7_000B
"This method of divination uses a set of 24 alphabet letters that are usually carved on small tiles, so that the person could extract one of all 24 and to interpret its meaning. They were also carved and drawn building walls for protection.",RELIGION_a8ec_0034,Runes,RELIGION_OPT_7de6_000A
"This is the careful screening of your palm, its shapes and lines in order to guess some events from the past and see events in the future.",RELIGION_f474_0035,Palmistry,RELIGION_OPT_a3d7_000A
"This method uses climate conditions to predict the future. It was considered that climate is the attitude of gods towards men, and that each atmospheric event had its own meaning.",RELIGION_aeb3_0036,Aeromancy,RELIGION_OPT_b477_000B
"This method uses books for predicting ones future. The person should take a book, open to a random page and read a passage. Then he should interpret it.",RELIGION_165b_0037,Bibliomancy,RELIGION_OPT_1f85_000B
"This way of divination uses onion sprouts. First a ritual is held in order to state what the divination is about. Then the onion sprouts are put on an altar. It is thought that onion sprouts can tell you about friends and relatives who are far away, give love advice and answer yes or no questions about the future.",RELIGION_a43a_0038,Cromniomancy,RELIGION_OPT_c8d7_000A
"This method uses birds to predict the future. The divinator scatters grains and then he carefully observes the way the birds peck at the grain.",RELIGION_10e5_0039,Alectryomancy,RELIGION_OPT_fa0f_000D
"In ancient times people thought that illnesses were caused by demons, possessing the soul of a person. So they cured those illnesses with exorcism. Exorcism is derived from the Greek word  exorkizein. What does this word mean?",RELIGION_e602_0040,"To bind by oath",RELIGION_OPT_3cff_000D
"Ancient Babylonian priests were one of the first exorcists. They meant to destroy the evil spirit, possessing the victim, by performing this ritual.",RELIGION_b2d0_0041,"They destroyed a wax or clay image of a demon.",RELIGION_OPT_bd88_000B
"Exorcism is not popular among religions nowadays.",RELIGION_f0fc_0042,False,RELIGION_OPT_e3b5_000A
"Jesus Christ is considered to be an exorcist. One of the legends tells of Jesus casting out multiple demons from a madman. The spirits then entered the bodies of some animals. What kind of animals were they?",RELIGION_2af4_0043,Pigs,RELIGION_OPT_b2e3_000B
"Jesus Christ gave the power to exorcise demons to his disciples.",RELIGION_9904_0044,True,RELIGION_OPT_8c8f_000A
"In Judaism the evil spirit that possesses the soul of its victim is called dybbuk. It is exorcised through this part of the body.",RELIGION_b69f_0045,"Small toe",RELIGION_OPT_7514_000C
"The exorcist must feel as free of sin as possible. Why?",RELIGION_087f_0046,"So demons cannot easily possess the exorcist",RELIGION_OPT_3fb8_000C
"Exorcism is related to ASC. What does ASC stand for?",RELIGION_1bed_0047,"Altered State Of Consciousness",RELIGION_OPT_f16d_000D
"During Christian exorcism, the victim is to hold a crucifix and the exorcist is encouraged to use holy water and relics. These  two other objects should also be present.",RELIGION_c438_0048,"Salt and Wine",RELIGION_OPT_9e14_000B
"Although all exorcisms proceed differently, some stages are common. There are five common stages - The Presence, Break-point, The Voice, The Clash and this.",RELIGION_533a_0049,Expulsion,RELIGION_OPT_b8c0_000B
"Adam was the first human made by God according to the Bible texts.",RELIGION_fa55_0050,True,RELIGION_OPT_b2e8_000A
"The Ten Commandments can be found in the book of Exodus, New Testament.",RELIGION_04f1_0051,False,RELIGION_OPT_3d22_000B
"According to the Bible, Gods laws were given to Moses on Mount Rushmore.",RELIGION_6fa8_0052,False,RELIGION_OPT_21a8_000B
"Moses talked to God on the mountain and received the Ten Commandments in 40 days.",RELIGION_afa6_0053,True,RELIGION_OPT_3fce_000B
"Moses broke the tablets on which the Ten Commandments were written when he slipped on the rocky mountainside.",RELIGION_1379_0054,False,RELIGION_OPT_c626_000B
"According to the Bible texts, Jesus earthly father Joseph was sheep herder.",RELIGION_b32f_0055,False,RELIGION_OPT_417b_000A
"In the Bible texts, “Am I my brother’s keeper?” was a question asked by Cain to God.",RELIGION_1280_0056,True,RELIGION_OPT_f6c0_000A
"This line from the Bible is from an address by God to Noah: “And the bow shall be in the cloud and I will look upon it that I may remember the everlasting covenant between God and every living creature of all flesh that is upon the earth.”",RELIGION_90ea_0057,True,RELIGION_OPT_f402_000B
"According to the Bible, Judas Iscariot was paid 30 pieces of gold to betray Jesus.",RELIGION_a445_0058,False,RELIGION_OPT_c88d_000B
"In Genesis, we can read that Joseph was sold into slavery by his brothers.",RELIGION_67fc_0059,True,RELIGION_OPT_212a_000B
"The magic wand is a must have accessory of every witch, if she wants to work wonders. What is the wand is made of?",RELIGION_7677_0060,Hazel,RELIGION_OPT_4e13_000D
"Every new witch receives a special craft name, which they only disclose to coven members and keep a secret from everyone else.  Why?",RELIGION_3ddc_0061,"Knowing the craft name gives magical powers",RELIGION_OPT_8ddd_000D
"Incense is often used in witchcraft.  What is the meaning of jasmine scented incense?",RELIGION_e89f_0062,"Luck in love",RELIGION_OPT_c61e_000B
"This is one of the most widely used religious symbols. It is generally used for protection. Even though it is often associated with witchcraft, it was also used in Christianity, symbolizing the five wounds of Christ.",RELIGION_d1e1_0063,Pentagram,RELIGION_OPT_ef72_000C
"This is when the spell casting powers are at their fullest.  It is the hour of midnight on a full moon.",RELIGION_89f4_0064,"The Witching Hour",RELIGION_OPT_884d_000C
"It is  the magical power of this herb: In the event of some kind of troublesome misfortune, gather the root with care during the descent of the lions cub and hang it around your neck.  It will drive away cares and cause a merry heart. - Syrenius (1540 - 1611).",RELIGION_771d_0065,Angelica,RELIGION_OPT_c758_000D
"An ancient tradition was to distinguish witches by their color. There were white, red, green, etc. witches. The tradition doesnt exist any more but the meaning of the colors is still applied in various practices. What is the color for these magical uses: divination, spirituality, protection, psychic powers, healing, truth, peace?",RELIGION_43fe_0066,White,RELIGION_OPT_373f_000C
"When you collect flowers or herbs for magical purposes you should have in mind the hour at which you gather them. What are the magical hours?",RELIGION_54e3_0067,"3, 6, 9 and 12",RELIGION_OPT_0bfb_000A
"This ancient pagan ritual was practiced in Scotland until the end of the 19th century. It allows a couple to make a commitment to each other within their own spiritual path. This commitment lasts for one year and a day. After that the couple can go their own way or renew their bond.",RELIGION_1e5a_0068,Handfasting,RELIGION_OPT_f6cb_000A
"What is this spell used for?  Dear Father, tsar fire, be gentle and kind to me.  Burn away all my aches  pains, tears  worries.",RELIGION_4761_0069,Happiness,RELIGION_OPT_8c26_000B
"Every Catholic can receive any of the seven sacraments, but no one can receive all seven.",RELIGION_4976_0070,False,RELIGION_OPT_c07a_000A
"What is the Catholic term describing a place of purification after bodily death, but before the soul enters heaven?",RELIGION_654d_0071,purgatory,RELIGION_OPT_91b5_000C
"This part of the Catholic mass, in which the priest asks God to change the bread and wine into Jesus body and blood, is called what?",RELIGION_240e_0072,consecration,RELIGION_OPT_6236_000B
"The Hail Mary is a biblical prayer.",RELIGION_1000_0073,True,RELIGION_OPT_48a5_000A
"What was the church council that revised the prayers used in the Catholic mass and authorized masses to be said in the language of the local people?",RELIGION_81b5_0074,"Vatican II",RELIGION_OPT_de35_000B
"A schism in the Christian church culminated in two bishops excommunicating each other in 1054, resulting in what?",RELIGION_3bea_0075,"the division between Catholicism and Orthodoxy",RELIGION_OPT_d314_000A
"There are ten holy days of obligation, days other than Sunday on which all the worlds Catholics are required to attend mass.",RELIGION_ca12_0076,False,RELIGION_OPT_6b6c_000A
"What is the Catholic term for a person who, after death, goes to heaven?",RELIGION_4d23_0077,saint,RELIGION_OPT_389a_000A
"What does the Catholic church teach about Mary, Jesus mother?",RELIGION_bd49_0078,"She was a virgin until her death.",RELIGION_OPT_f2a0_000D
"According to the Bibles description of the creation of the world, on what day of the week were the sun, moon, and stars formed?",RELIGION_9b72_0079,Fourth,RELIGION_OPT_8fb2_000D
"According to the Bible, Sarah and Abraham have a common relative by blood.",RELIGION_b554_0080,True,RELIGION_OPT_c73e_000B
"Who begged for the body of Jesus to give it a proper burial?",RELIGION_a5b1_0081,"Joseph of Arimathaea",RELIGION_OPT_04dd_000A
"What scripture of the King James Bible is most noted for the story of the birth of Jesus?",RELIGION_d71b_0082,"Luke, Chapter 2",RELIGION_OPT_51f5_000C
"According to the biblical texts, whom do these words belong to: Thou shalt have no other gods before me!?",RELIGION_24dd_0083,God,RELIGION_OPT_63d6_000D
"The first of the 10 commandments that also contains a promise was Honor thy Father and Mother.",RELIGION_94c0_0084,True,RELIGION_OPT_2653_000A
"Who was Ruths mother-in-law according to biblical texts?",RELIGION_c947_0085,Naomi,RELIGION_OPT_9688_000B
"According to the Bible, Ruth was the great grandmother of David.",RELIGION_1e71_0086,True,RELIGION_OPT_b676_000B
"Who wrote Epistle to the Romans, included in the New Testament canon of the Christian Bible?",RELIGION_a9d2_0087,Paul,RELIGION_OPT_09f3_000B
"According to Christian beliefs, what was the nature of the first sin man ever committed?",RELIGION_eec1_0088,Disobedience,RELIGION_OPT_7c0a_000C
"According to the Bibles interpretation of Moses life, who ran along the bank to make sure that Moses was alright in his basket after he was set adrift on the Nile river?",RELIGION_1a06_0089,"His sister",RELIGION_OPT_5acd_000C
"According to the Bible, did the Pharaoh’s wife find little Moses who was drifting along the Nile in a basket.",RELIGION_30a4_0090,No,RELIGION_OPT_b2ba_000A
"What does the name Moses mean according to the Biblical texts?",RELIGION_05f3_0091,"Drawn out",RELIGION_OPT_82e4_000D
"What was the name of Mosess brother according to the Bible?",RELIGION_4f8f_0092,Aaron,RELIGION_OPT_e2ca_000B
"According to Exodus, what was the ninth plague that God inflicted on Egypt in order to convince Pharaoh to let the Israelite slaves leave?",RELIGION_3a95_0093,Darkness,RELIGION_OPT_5e16_000C
"Why did Moses have to flee out of Egypt and settle on the Sinai Peninsula according to the Bible?",RELIGION_d0ea_0094,"He killed an Egyptian",RELIGION_OPT_89e4_000A
"According to the last chapters of Exodus, what was the Tabernacle, which was built after the Israelites passed safely the Red Sea with Gods help?",RELIGION_160c_0095,"A portable place of worship",RELIGION_OPT_1618_000C
"Who is the second oldest living man according to the Bible?",RELIGION_346d_0096,Jared,RELIGION_OPT_1b16_000C
"What is the name of the only Archangel mentioned in the Bible?",RELIGION_2e60_0097,Michael,RELIGION_OPT_68d4_000C
"Who was emperor of Rome at the time of Jesus death?",RELIGION_df65_0098,Tiberius,RELIGION_OPT_038e_000B
"King Solomon had 300 wives and 700 concubines.",RELIGION_4971_0099,False,RELIGION_OPT_b885_000A
"This tradition was founded in England in the 1960s by Alex Sanders, who referred to himself as the King of his Witches.",RELIGION_1d12_0100,Alexandrian,RELIGION_OPT_0324_000D
"Caledonii tradition comes from this country.",RELIGION_99de_0101,Scotland,RELIGION_OPT_1e13_000D
"This system is indigenous to South Central Pennsylvania, USA.",RELIGION_0f5b_0102,Pow-Wow,RELIGION_OPT_9e94_000C
"This tradition was founded by Raymond Buckland in 1973.",RELIGION_7697_0103,Seax-Wica,RELIGION_OPT_6a78_000A
"This tradtion is also know as the Nordic tradition.",RELIGION_0217_0104,Teutonic,RELIGION_OPT_9863_000D
"The International Red Garters are an organization of British traditional witches.",RELIGION_4f95_0105,True,RELIGION_OPT_0665_000B
"If I practice the Craft by myself,  not as part of a coven, I am said to be this.",RELIGION_b3db_0106,Solitary,RELIGION_OPT_5b29_000B
"An eclectic witch strictly follows his or her chosen tradition.",RELIGION_a75a_0107,False,RELIGION_OPT_d810_000B
"Voodoo is actually a religion, which originated in Africa. Voodoo comes from the West African word vodun. What does vodun mean?",RELIGION_6acc_0108,Spirit,RELIGION_OPT_87d1_000B
"The structure of Voodoo, as we know it today, was developed after the Europeans started slavery. Where was Voodoo born?",RELIGION_ae7f_0109,Haiti,RELIGION_OPT_13de_000D
"Voodoo rituals include animal sacrifice.",RELIGION_db03_0110,True,RELIGION_OPT_1a9e_000A
"The French rulers persecuted Voodoo priests and practitioners. In 1791 a revolution exploded, which was led by the Voodoo priests. It ended in the year of Napoleons crowning.",RELIGION_11a5_0111,1804,RELIGION_OPT_1223_000B
"The high Voodoo priest and priestess are often called this.",RELIGION_44a3_0112,"Papa and Maman",RELIGION_OPT_62fa_000A
"Voodoo Dancing is just a prelude to sexual frenzy.",RELIGION_af00_0113,False,RELIGION_OPT_01d5_000B
"In Voodoo, God is considered to be too distant for people to communicate with. Therefore, Voodoo priests communicate with God through Loa. What is Loa?",RELIGION_ce01_0114,"The spirits",RELIGION_OPT_9600_000A
"Voodoo dolls are commonly used for voodoo.",RELIGION_2945_0115,False,RELIGION_OPT_7f21_000A
"Voodoos equivalent in Cuba is Santeria. Do you know which the equivalent of Voodoo in Brazil is?",RELIGION_a8cb_0116,Macumba,RELIGION_OPT_7244_000C
"Nowadays Voodoo is no longer a religion.",RELIGION_9939_0117,False,RELIGION_OPT_12bf_000B
"How is New Year referred to in Judaism?",RELIGION_75d0_0118,"Rosh Hashannah",RELIGION_OPT_d63a_000B
"At Passover, Jews eat a special meal done in a special order.  What is that meal called?",RELIGION_ca16_0119,"A seder",RELIGION_OPT_d039_000B
"What is the traditional Jewish prayer book called?",RELIGION_11de_0120,Siddur,RELIGION_OPT_e9f4_000A
"How many letters are in the hebrew alphabet?",RELIGION_07c5_0121,22,RELIGION_OPT_076f_000B
"How many vowels are in the Hebrew alphabet ?",RELIGION_eb3c_0122,0,RELIGION_OPT_d176_000B
"We consider there to be three Patriarchs in Judaism. Who were they?",RELIGION_b8d6_0123,"Abraham, Issac, Jacob",RELIGION_OPT_b7d7_000C
"In Judaism, who was Joshuas father?",RELIGION_0308_0124,Nun,RELIGION_OPT_f612_000C
"On the first day of which month do Jews celebrate New Year?",RELIGION_ca52_0125,Tishrei,RELIGION_OPT_8934_000C
"Which Hebrew phrase is most commonly associated with the English expression Good Luck and/or Congratulations?",RELIGION_4e13_0126,"Mazel Tov",RELIGION_OPT_4da0_000D
"Who was the Baal Shem Tov ?",RELIGION_adcc_0127,"The founder of Chassidism",RELIGION_OPT_a861_000C
"According to the second half of the Acts of the Apostles, what was Pauls name before God changed it?",RELIGION_055e_0128,Saul,RELIGION_OPT_c487_000C
"The second chapter of the Gospel of Luke, Luke 2, tells us the story of Christs birth.",RELIGION_054c_0129,True,RELIGION_OPT_103d_000A
"In the Old Testament, a man is said to have lived to be 969 years old.",RELIGION_18d2_0130,True,RELIGION_OPT_587d_000B
"There is a man in the Bible named Rehoboam who had 88 children.",RELIGION_d20b_0131,True,RELIGION_OPT_7750_000B
"There was an army mentioned in the Old Testament that consisted of men who were all left-handed and numbered 700.",RELIGION_f6ca_0132,True,RELIGION_OPT_c614_000B
"Does the Bible ever speak of the sun moving backwards?",RELIGION_b974_0133,Yes,RELIGION_OPT_d3a4_000B
"Which line gives the correct order of the first 5 books of the Old Testament?",RELIGION_4632_0134,"Genesis, Exodus, Leviticus, Numbers, Deuteronomy",RELIGION_OPT_e747_000D
"What tribe of Israel was Moses born into?",RELIGION_b7e0_0135,Levite,RELIGION_OPT_80e2_000D
"Eye of newt and toe of frog Wool of bat and tongue of dog is one of the most famous spells in English literature. In what Shakespeare play do the three witches cast their evil spells?",RELIGION_85b0_0136,Macbeth,RELIGION_OPT_650b_000D
"She held me spellbound in the night Dancing shadows and firelight Crazy laughter in another room And she drove herself to madness with a silver spoon. What group sings about a Witchy Woman with the moon in her eyes?",RELIGION_06de_0137,"The Eagles",RELIGION_OPT_8a45_000B
"Do you think God knew what He was doing when he created woman? Or do you think it was another one of his minor mistakes like tidal waves, earthquakes or FLOODS!, asked Daryl Van Horne in The Witches of Eastwick. What actor played Daryl Van Horne, just your average horny little devil?",RELIGION_c304_0138,"Jack Nicholson",RELIGION_OPT_39f2_000D
"Ding dong the witch is dead. Which old witch? The wicked witch. All you could see under the house was two shrivelled up legs and a pair of ruby slippers. Which wicked witchs demise brought forth such joy to the citizens of Oz in the book The Wizard of Oz?",RELIGION_6bde_0139,"The Wicked Witch of the East",RELIGION_OPT_f593_000D
"The movie An American Haunting was based on one of the most famous hauntings in American folklore. A Tennessee farmer shot at a strange animal with the body of a dog and the head of a rabbit.  What name was given to the entity that haunted the family and was said to have murdered the Tennessee farmer?",RELIGION_fb4b_0140,"The Bell Witch",RELIGION_OPT_380c_000D
"The works of this Jewish thinker formed the basis of the writings of Thomas Aquinas.",RELIGION_b94c_0141,Maimonides,RELIGION_OPT_6f92_000C
"What is prayer shawl worn by Jews in the morning Jewish services, during the Torah service, on Yom Kippur, and other holidays called?",RELIGION_6aef_0142,"A tallit",RELIGION_OPT_0734_000D
"Even when Jewish men are not reading Torah, they wear a garment with fringes with knots. It is worn under the shirt with the fringes exposed. What is this garment called ?",RELIGION_abea_0143,"Tallit katan",RELIGION_OPT_48c6_000C
"The night before Yom Kippur, called this,  is the most important night service in Judaism.",RELIGION_2251_0144,"Kol Nidre",RELIGION_OPT_3c56_000D
"The most important prayer in Judaism is called the Shema. What does it affirm?",RELIGION_cdf8_0145,"Our faith that there is one and only God.",RELIGION_OPT_f338_000B
"What is the first letter of the Hebrew alphabet?",RELIGION_5480_0146,Aleph,RELIGION_OPT_accf_000D
"What do Jews do when the case which houses the Torah is opened?",RELIGION_186a_0147,"Stand up",RELIGION_OPT_4e86_000D
"On the Holy Day of Yom Kippur, Jews ask that all their sins be forgiven.",RELIGION_2553_0148,True,RELIGION_OPT_f9d7_000A
"On which Holy Day do Jews feast on unleavened bread?",RELIGION_f22b_0149,Passover,RELIGION_OPT_12f1_000C
"There are two ways to pronounce Hebrew words. One is called Ashkanazi and the other one, this",RELIGION_b9ed_0150,Sephardic,RELIGION_OPT_fe72_000D
"These fundamental statements have led to the formulation of the Buddhist philosophy, and contain the basic principles of the spiritual teacher, Buddha.",RELIGION_1e42_0151,"The Four Noble Truths",RELIGION_OPT_d362_000D
"What is the central theme of the teachings of religious teacher Buddha and of Buddhist philosophy as a whole?",RELIGION_dda1_0152,Suffering,RELIGION_OPT_1237_000D
"What was the birth name of the historic figure known as Buddha, the founder of the Buddhist religion?",RELIGION_dda2_0153,"Siddhartha Gautama",RELIGION_OPT_ee75_000A
"What is the formula to end or reduce suffering according to the principles of Buddhism?",RELIGION_841e_0154,"The Noble Eightfold Path",RELIGION_OPT_d64c_000C
"After completing his religious reawakening, Buddha considered himself to be which of these?",RELIGION_9d5b_0155,"a man, who woke up to the nature of reality",RELIGION_OPT_e5d5_000A
"The beginning of the Buddhist religion can be traced back to the fifth century BC in which country?",RELIGION_d149_0156,India,RELIGION_OPT_1730_000C
"What is the Japanese variation of Buddhism, that emphasizes on the role of sitting meditation in pursuing enlightenment?",RELIGION_e537_0157,Zen,RELIGION_OPT_4e40_000C
"What is the definition of Zen Koan, one of the important aspects of Buddhist religious practices?",RELIGION_f919_0158,"A question, meant to challenge rational thinking",RELIGION_OPT_2df3_000A
"Creating complex, radial, and symbolic sand paintings is a practice typical for which branch of Buddhism?",RELIGION_3663_0159,"Tibetan Buddhism",RELIGION_OPT_b13c_000B
"Which of the following statements best describes the essence of Buddhism?",RELIGION_f136_0160,"It is a means for people to save themselves.",RELIGION_OPT_d66c_000A
"Son of a Jewish immigrant from Breslau, Prussia, Lucius Nathan Littauer was born in Gloversville, Upstate New York, in 1859. Being a politician wasnt his only occupation; what is Lucius Littauers other achievement with which he remained in history?",RELIGION_4068_0161,"The first Jewish football coach at Harvard",RELIGION_OPT_3e22_000C
"Julius Vogel, a London born Jew, who first became involved in politics in 1862, was the first Jew to be on this political post.",RELIGION_ecb6_0162,"Prime Minister of New Zealand",RELIGION_OPT_582c_000C
"During the 1968 presidential campaign, Rabbi Baruch Korff developed a personal relationship with this American president, who even referred to Korff as My Rabbi.",RELIGION_296c_0163,"Richard Nixon",RELIGION_OPT_6cad_000C
"In 1927 Charles A. Levine was the first Jew to do what?",RELIGION_cec4_0164,"Fly the Atlantic",RELIGION_OPT_253c_000A
"In what business did John M. Brunswick and his two half brothers, David and Emmanuel, make their fortune?",RELIGION_ff75_0165,"Billiard table business",RELIGION_OPT_ea93_000C
"The music for Somewhere Over the Rainbow, one of the most famous and beloved songs of the late 1930s, was based on a Jewish Cantorial theme.",RELIGION_74c2_0166,True,RELIGION_OPT_1c9d_000A
"Isachar Zacharie, an English born Jew, who was related to important American politicians, worked as what?",RELIGION_1620_0167,"Lincolns podiatrist",RELIGION_OPT_b113_000A
"Why was Rabbi David Einhorn, a German rabbi and later leader of the Jewish reform movement in the United States, forced to leave Baltimore in 1861, during the Civil War?",RELIGION_fdde_0168,"He preached against slavery",RELIGION_OPT_1491_000D
"A famous and talented composer was almost bankrupt when he wrote one of his best-known works, Judas Maccabaeus - an oratorio based on a Jewish theme. Who was this classical composer?",RELIGION_4936_0169,Handel,RELIGION_OPT_12e1_000B
"Marty Glickman and Sam Stoller were great 100-yard runners in the 1930s. They were to be on the 4x100 meter relay race team for the USA in the 1936 Olympics, but eventually did not take part in the race. What was the reason?",RELIGION_2e66_0170,"Hitler demanded their exclusion",RELIGION_OPT_ec70_000D
"Bodhisattva is consciously seeking what?",RELIGION_80ad_0171,Enlightenment,RELIGION_OPT_1f84_000B
"What is Dharma?",RELIGION_f11f_0172,"The cosmic principles of existence",RELIGION_OPT_cfec_000A
"Buddhist believe that this depends on the actions that we have taken in the past.",RELIGION_949c_0173,"Our births",RELIGION_OPT_cd22_000C
"In Buddhism the cycle of rebirths is known as what?",RELIGION_7e99_0174,Samsara,RELIGION_OPT_2186_000C
"Which saint is known as the patron of children?",RELIGION_3383_0175,Nicholas,RELIGION_OPT_29d3_000B
"Who is known as the patron of India?",RELIGION_92f0_0176,"Francis Xavier",RELIGION_OPT_3724_000A
"St. Benedict is known as the patron of which of these groups of people?",RELIGION_356a_0177,Monks,RELIGION_OPT_5783_000A
"Who was the first Italian-American woman to be canonized as a saint of the Catholic Church?",RELIGION_f10e_0178,"Frances Cabrini",RELIGION_OPT_dc81_000C
"Which saint is referred to as the patron of fishermen?",RELIGION_4c83_0179,"Andrew the Apostle",RELIGION_OPT_7c61_000A
"Which  saint is most often invoked for the recovery of a lost object?",RELIGION_f70d_0180,Anthony,RELIGION_OPT_e50e_000C
"Who used to be the patron saint of travelers?",RELIGION_b519_0181,"St. Christopher",RELIGION_OPT_1664_000B
"Which saint is the patron of all animals and living creatures?",RELIGION_7bd3_0182,"Francsis of Asissi",RELIGION_OPT_6cda_000A
"Who is the patron saint of writers and librarians?",RELIGION_39c6_0183,Jerome,RELIGION_OPT_e034_000A
"To which saint does one pray for healthy eyes?",RELIGION_7ad1_0184,"St. Lucy, Virgin",RELIGION_OPT_dbad_000B
"What is the Hindu Trinity?",RELIGION_85a6_0185,"Vishnu, Brahma, Shiva",RELIGION_OPT_c3b6_000C
"Hinduism is a monotheistic religion.",RELIGION_69ef_0186,False,RELIGION_OPT_7cb1_000B
"What is the most sacred river for Hindus?",RELIGION_4050_0187,Gange,RELIGION_OPT_5c3b_000B
"How many women-followers did the Hindu deity Lord Krishna have?",RELIGION_bbbd_0188,108,RELIGION_OPT_e970_000A
"What are the main characters of the ancient Sanskrit epic Ramayana?",RELIGION_4f52_0189,"Rama and Sita",RELIGION_OPT_e8ef_000C
"Who is the founder of the International Society for Krishna Consciousness, known as the Hare Krishna?",RELIGION_8f8a_0190,Prabhupada,RELIGION_OPT_d1d4_000A
"Lord Ganesh, one of the most worshipped divinities in Hinduism, has the head of what animal?",RELIGION_eae6_0191,elephant,RELIGION_OPT_534a_000D
"Which of these belonged to the highest-ranking Hindu caste?",RELIGION_f1b3_0192,priests,RELIGION_OPT_6d4e_000C
"Krishna is an incarnation of which Hindu god?",RELIGION_b946_0193,Vishnu,RELIGION_OPT_91d8_000A
"The Swastika is a solar symbol for Hindus.",RELIGION_7554_0194,True,RELIGION_OPT_9878_000B
