question,QID,answer,answer_OID
"This country controls the Sinai Peninsula.  Following the completion of the Suez Canal in 1869, it became an important world transportation hub.",WORLD_ccea_0025,Egypt,WORLD_OPT_4a4c_000B
"This countrys national holidays include: - Independence Day, 10 December (date of independence from Spain, 1898) - 20 May (independence from US administration, 1902) - Rebellion Day 26 July (1953)",WORLD_3e76_0026,Cuba,WORLD_OPT_41ea_000C
"The first American capital.  It has a nick name coined by musicians - it means  to play the big time.",WORLD_4dac_0027,"New York",WORLD_OPT_d51b_000B
"The cable cars of this city are the only mobile National Monument.",WORLD_c03e_0028,"San Francisco",WORLD_OPT_29a6_000B
"When broken down into kanji, the name of this capital city means �east� and �capital�.",WORLD_2fea_0029,Tokyo,WORLD_OPT_58e8_000D
"The Seine river divides this city into the Rive Droite (French for Right Bank) north of the river and the Rive Gauche (French for Left Bank) south of the river.",WORLD_5dca_0030,Paris,WORLD_OPT_f132_000D
"This city situated south of China is made up of 230 islands, Lantau Island being the largest.",WORLD_a1c1_0031,"Hong Kong",WORLD_OPT_347c_000D
"This city is the only one located on two continents.",WORLD_5b91_0032,Istanbul,WORLD_OPT_f83a_000B
"In the devilish year of  1666 a great fire occured in this European capital city. Half of it burned down.",WORLD_582b_0033,London,WORLD_OPT_c563_000D
"One of this citys most prominent landmarks is the Brandenburger Tor (Brandenburg Gate).  It once marked the boundary between East and West Germany.",WORLD_7b3d_0034,Berlin,WORLD_OPT_71e6_000A
"This city is famous for its water-channel traffic. It has been designated a World Heritage Site.",WORLD_ab1e_0035,Venice,WORLD_OPT_fc75_000C
"This Peruvian city is stuck between the desert and the sea. It is also known as �The City of the Kings�.",WORLD_8157_0036,Lima,WORLD_OPT_72f8_000D
"Which of these U.S. states is not a Four Corners state?",WORLD_9a71_0037,Wyoming,WORLD_OPT_cc24_000D
"The Appalachian Trail divides two states as it makes its trek through Great Smoky Mountains National Park. Name the states it divides.",WORLD_2c4d_0038,"North Carolina and Tennessee.",WORLD_OPT_0168_000B
"Is the state of North Carolina south of the Mason - Dixon line?",WORLD_3e83_0039,Yes,WORLD_OPT_ce53_000A
"Sullivan street (in Sullivan County) serves as the state line, running east and west, effectively bi-locating this town in two states.  Name the city and the two states.",WORLD_78d0_0040,"Bristol, Tennessee, Virginia",WORLD_OPT_acb2_000B
"The town of San Ysidro is located in what state, near what border?",WORLD_1c57_0041,"California, near the border with Mexico.",WORLD_OPT_e737_000A
"The border between Georgia and Mississippi is also a time zone boundary.",WORLD_aac5_0042,False,WORLD_OPT_b49b_000B
"Although Angel Falls bear the notion of something angelic, the phenomenon is named after Jimmy Angel, a barnstorming pilot from Missouri, who has become a modern legend.",WORLD_c3f8_0043,Venezuela,WORLD_OPT_da7a_000B
"Mount Fuji is a nearly perfectly shaped volcano.  It has been worshipped as a sacred mountain.",WORLD_abc5_0044,Japan,WORLD_OPT_2265_000C
"Mount Everest was formed some 50 million years ago. It rises a few meters each year because of geological forces. On the border between which two countries is this mount situated?",WORLD_379a_0045,"China and Nepal",WORLD_OPT_d506_000C
"From forest to desert, the Grand Canyon has the most extreme nature climate.",WORLD_5cb8_0046,USA,WORLD_OPT_eb13_000C
"Through thousands of years in existence, Niagara Falls has been eroding at a rate of 4 feet (1.5 meters) per year.",WORLD_3466_0047,Canada,WORLD_OPT_4f1d_000C
"The name of mount Kilimanjaro comes from Swahili and means the mountain that glitters.",WORLD_94c9_0048,Tanzania,WORLD_OPT_82c8_000A
"The Great Barrier Reef consists of many colonies of corals. That is why it is sometimes referred to as the largest living animal in the world.",WORLD_51c3_0049,Australia,WORLD_OPT_9e8c_000B
"Krakatoa volcano caused the most violent volcanic eruption recorded in worlds history.  In 1883, it destroyed 75 % of the territory of its island.",WORLD_578d_0050,Indonesia,WORLD_OPT_3e54_000C
"Local Batonga people had named Victoria Falls Mosi-Oa-Tunya, which stands for �the smoke that thunders�.",WORLD_5c5a_0051,Zimbabwe,WORLD_OPT_0a44_000B
"The scientific name for the Northern Lights phenomenon is �Aurora Borealis. They are often mistaken for UFOs.  Where do they happen?",WORLD_0cdc_0052,"In the northern part of our planet",WORLD_OPT_33bf_000D
"Nicknamed the Grand Canyon State, it entered the Union on Feb 14, 1912.",WORLD_0ddd_0053,Arizona,WORLD_OPT_3c64_000D
"This US state, nicknamed The Sunshine State, is famous with its beaches and theme parks.",WORLD_b6ff_0054,Florida,WORLD_OPT_32ac_000D
"Nicknamed the Treasure State, this western US state is fourth largest in area.",WORLD_471f_0055,Montana,WORLD_OPT_5701_000C
"Nicknamed the Ocean State, it is the smallest US state.",WORLD_c530_0056,"Rhode Island",WORLD_OPT_8cd9_000D
"The Beehive State requested admission to the Union in 1849 under the name Deseret.  After polygamous marriage practices were discontinued, it was finally admitted in 1896, under what name?",WORLD_8296_0057,Utah,WORLD_OPT_a9fb_000D
"Nicknamed the Green Mountain State, this eastern US state was admitted to the Union on March 4, 1791.",WORLD_e944_0058,Vermont,WORLD_OPT_eede_000A
"Nicknamed The Buckeye State, it is the birthplace many former US presidents, including Ulysses S. Grant.",WORLD_b0c8_0059,Ohio,WORLD_OPT_1148_000C
"This US state, known as the Equality State, is home of Devils Tower, featured in the movie Close Encounters of the Third Kind.",WORLD_b95d_0060,Wyoming,WORLD_OPT_9300_000B
"Home on the Range is the state song of this US mid-western state, known as The Sunflower State.",WORLD_e6c1_0061,Kansas,WORLD_OPT_085f_000A
"This Bluegrass State hosts a famous horserace in Louisville, and is the birthplace of President Abraham Lincoln.",WORLD_237c_0062,Kentucky,WORLD_OPT_1bd0_000A
"This volcano, featured in a short 1933 Academy Award-winning movie, is located near the Indonesian island of Rakata, in the Sunda Strait.",WORLD_8c3b_0063,Krakatoa,WORLD_OPT_c385_000B
"Located in Tanzania, it is Africas highest mountain.",WORLD_0c89_0064,"Mount Kilimanjaro",WORLD_OPT_0d0d_000C
"One of the most intriguing attractions of Venice is Ponte dei Sospiri, which means this in English.",WORLD_0527_0065,"The Bridge of Sighs",WORLD_OPT_40b6_000B
"If you think you can see the Statue of Liberty only in New York City, think again! I went to this huge European city and saw it right there, standing near the Grenelle Bridge and looking towards the Atlantic Ocean, facing its larger sister in New York Harbor.",WORLD_5d8d_0066,Paris,WORLD_OPT_aba7_000A
"When I visited this lonely continent I was so moved by the spherical-sectioned shells of the opera house in this city.",WORLD_6242_0067,Sydney,WORLD_OPT_396b_000A
"Madrid is the largest city and capital of this country, whose the most valuable natural resource is the soil - nearly one-third of the land is suitable for cultivation.",WORLD_4a41_0068,Spain,WORLD_OPT_02c9_000A
"Bern is the capital of this country, where most rivers are not suitable for navigation due to their great falls and swift currents.",WORLD_b112_0069,Switzerland,WORLD_OPT_22f4_000D
"Ulaan Baator is the capital of this sparsely populated country, where domesticated animals outnumber people.",WORLD_5097_0070,Mongolia,WORLD_OPT_8190_000C
"This country’s capital, Sucre, is nicknamed “the white city” because most of the colonial buildings in the city centre are white.",WORLD_2e30_0071,Bolivia,WORLD_OPT_efdd_000A
"This country is about the size of California but has about one -sixth of its population. Its capital city is Asunción.",WORLD_8661_0072,Paraguay,WORLD_OPT_6579_000B
"Vientiane is the capital of this country, which has more than 50 ethnic groups, divided into three broad categories.",WORLD_88f3_0073,Laos,WORLD_OPT_f20c_000C
"Phnom Penh is the capital of this country, whose official language is Khmer.",WORLD_f870_0074,Cambodia,WORLD_OPT_8a9b_000A
"Vienna is the capital of this landlocked country, which became a member of the European Union in 1995.",WORLD_f49c_0075,Austria,WORLD_OPT_0d52_000C
"Montevideo is the capital of this second smallest country in South America, after Suriname.",WORLD_c9a0_0076,Uruguay,WORLD_OPT_bc8c_000D
"Caracas is the capital of this country, a Spanish colony for more than 300 years, before it declared its independence in the early 19th century.",WORLD_75d5_0077,Venezuela,WORLD_OPT_bb00_000C
"Prince Henry the Navigator contributed to the Great Geographical Discoveries by leading all Portuguese expeditions.",WORLD_e7bc_0078,False,WORLD_OPT_cf53_000B
"In 1488, a bold captain named Bartholomew Diaz gave the name Cape of Storms to the most southern African tip.  However, the Portuguese King altered the name to this.",WORLD_270c_0079,"Cape of Good Hope",WORLD_OPT_b45e_000C
"With the aid of Queen Isabella of Spain, Christopher Columbus set off in 1492 using three tiny ships.  One of these ships was not part of the expedition.",WORLD_be28_0080,"The Victoria",WORLD_OPT_4257_000C
"Which of the following pairs (explorer - region he discovered) is not correct?",WORLD_33f8_0081,"Cabral - Uruguay",WORLD_OPT_e09a_000C
"None of these  could be found in Europe before the Great Geographical Discoveries: Potatoes, chocolate, cocoa, quinine, tobacco, cabbage, cane-sugar, furs, whale oil, indigo, tea, coffee, porcelain, and cotton silks .",WORLD_e915_0082,False,WORLD_OPT_378e_000B
"The Great Geographical Discoveries led to the spreading of colonialism and imperialism and even exploitation.",WORLD_7929_0083,True,WORLD_OPT_fce2_000A
"How did the political life in England, Spain and France change as a result of the geographical discoveries?",WORLD_f600_0084,"They turned into strong monarchies with rich and autocratic monarchs",WORLD_OPT_f42f_000D
"Which of the following was not a cause of the Great Geographical Discoveries?",WORLD_efc5_0085,"The Portuguese King thought his admirals would dethrone him and he wanted to send them away.",WORLD_OPT_15e3_000A
"Trenton is the capital of this eastern state.",WORLD_c8d1_0086,"New Jersey",WORLD_OPT_827a_000C
"Juneau is the capital of this last frontier state.",WORLD_e987_0087,Alaska,WORLD_OPT_d656_000B
"Columbus discovered the Americas in 1492, and is rewarded with this midwestern state naming its capital after him.",WORLD_f761_0088,Ohio,WORLD_OPT_0486_000C
"Helena is this Rocky Mountain states capital.",WORLD_f203_0089,Montana,WORLD_OPT_39f0_000D
"Richmond is the capital of this state where many US presidents were born.",WORLD_47c1_0090,Virginia,WORLD_OPT_d955_000B
"The capital of this diverse northwestern state is Salem.",WORLD_1df4_0091,Oregon,WORLD_OPT_751f_000B
"This state, which houses one of the largest cities in the world, has Albany as its capital.",WORLD_1858_0092,"New York",WORLD_OPT_94c7_000A
"Jefferson City serves as the capital of this Midwestern state.",WORLD_9f28_0093,Missouri,WORLD_OPT_45cc_000C
"The capital of this southern state is also known as music city.",WORLD_b9ff_0094,Tennessee,WORLD_OPT_4b2d_000B
"Carson City is the capital of this Battle Born State.",WORLD_436b_0095,Nevada,WORLD_OPT_5b1e_000B
"Tallahassee is situated on the panhandle of this southern state and serves as its capital.",WORLD_5e52_0096,Florida,WORLD_OPT_217a_000B
"If you are in Sacramento, the capital of this western state, you are within a days drive to beautiful beaches, high mountains with famous national parks, and one of the deepest, most picturesque lakes in the world.",WORLD_0087_0097,California,WORLD_OPT_bf8e_000B
"Austin is the capital of this US state which once existed as an independent republic.",WORLD_7e69_0098,Texas,WORLD_OPT_11af_000A
"This northeast state has Augusta as its capital.",WORLD_c0ca_0099,Maine,WORLD_OPT_2813_000B
"This southern state has many beaches, an incredible fort from the revolutionary war, and Columbia as its capital.",WORLD_fb50_0100,"South Carolina",WORLD_OPT_9695_000A
"This midwestern state has Madison as its capital.",WORLD_3d37_0101,Wisconsin,WORLD_OPT_1cab_000A
"Salt Lake City, known for the salty, barren desert lake to the west of the city, was founded by mormons and is the capital of this geographically diverse state.",WORLD_f1c0_0102,Utah,WORLD_OPT_d336_000A
"This eastern state with rich history has Annapolis as its capital.",WORLD_9f04_0103,Maryland,WORLD_OPT_3154_000A
"Springfield is the capital of this midwestern state.",WORLD_6bca_0104,Illinois,WORLD_OPT_f5e0_000C
"Only this one of the seven wonders of the world survived the trials of time and is open to visitors.",WORLD_32c4_0105,"Great Pyramid of Giza",WORLD_OPT_220a_000C
"A wonder of the ancient world was built on the territory of all of these modern-day countries, but one.  Which is the odd one?",WORLD_b82a_0106,Syria,WORLD_OPT_34e3_000B
"In what century was the original version of the Seven Wonders of the World list created by Antipater of Sidon?",WORLD_6d55_0107,"2nd century BC",WORLD_OPT_79c5_000B
"The Great Pyramid of Giza, the oldest of the Seven Wonders of the Ancient World, was built approximately how long ago?",WORLD_8752_0108,"4500 years ago",WORLD_OPT_cb9f_000D
"According to legends, what was the purpose of the most mysterious of the Seven Wonders of the Ancient World -- The Hanging Gardens of Babylon?",WORLD_c166_0109,"Comfort a rulers wife",WORLD_OPT_e647_000C
"The Statue of Zeus, a Wonder of the Ancient World created in the ancient city of Olympia in 435 BC, was made primarily of what material?",WORLD_3af3_0110,Ivory,WORLD_OPT_b07c_000D
"Built in honor of the Greek goddess Artemis, the Temple of Artemis was an enormous architectural construction for its time. In Greek mythology, Artemis is the goddes of what?",WORLD_de46_0111,"Hunt and the moon",WORLD_OPT_aae3_000D
"Like the Great Pyramid of Giza, the Mausoleum of Maussollos is the burial place of an ancient ruler - king Mausollos of Caria. Who conceived the idea of building this ancient wonder of the world?",WORLD_2ff0_0112,"Maussolloss sister",WORLD_OPT_49be_000C
"The Colossus of Rhodes was a giant statue, erected at the Greek island Rhodes harbor in 3rd century BC. Which ancient Greek god did the statue depict?",WORLD_5396_0113,Helios,WORLD_OPT_d311_000B
"The Lighthouse of Alexandria, the only one of the Seven Wonders, which had a practical use in addition to architectural elegance, included this remarkable device that astonishes even modern researchers.",WORLD_4a8b_0114,"A huge mirror",WORLD_OPT_38dc_000A
"Over 125 million people of more than 250 ethnic groups share the territory of this African country. This constitutes 1/5 of the population of the entire continent.",WORLD_6b3d_0115,Nigeria,WORLD_OPT_d6f6_000A
"There is a vending machine for every 23 of the almost 130 million people that live in this country.",WORLD_712a_0116,Japan,WORLD_OPT_52eb_000C
"Dhaka, formerly Dacca, is the capital and largest city of this  country with over 140 million citizens.  Families there are large, unfortunately so is infant mortality.",WORLD_70a9_0117,Bangladesh,WORLD_OPT_fbae_000D
"This home to 144 million spans 11 time zones and its territory takes up 1/8th of the entire Earth surface.",WORLD_49c4_0118,Russia,WORLD_OPT_facd_000D
"Islam, Christianity and Hinduism all coexist in this country of 160 million.",WORLD_96a0_0119,Pakistan,WORLD_OPT_eff6_000B
"About 75% of the 185 million citizens of this country live in the cities. The largest city is Sao Paulo with a population of 16 million.",WORLD_2a78_0120,Brazil,WORLD_OPT_1cb6_000B
"Constituted of 17,508 islands this country gives home to about 240 million. Its tropical rain forest accounts for 10% of the worlds rain forests.",WORLD_d322_0121,Indonesia,WORLD_OPT_dbe0_000D
"It is home of almost 300 million.  There were millions of buffaloes before the first settlers arrived, but urbanization has been a factor in their decrease.",WORLD_7298_0122,USA,WORLD_OPT_fc9f_000D
"The first medical school, Ayurveda was founded in this populous country.",WORLD_ff6f_0123,India,WORLD_OPT_ba75_000B
"This is the most populated country in the world - 1.3 billion people live there.  The native language, Mandarin, is most widely spoken, with 885 million speakers.",WORLD_0097_0124,China,WORLD_OPT_aa76_000C
"The famous Bull Run is held in this Spanish city.",WORLD_7ce3_0125,Pamplona,WORLD_OPT_3a11_000B
"This American city used to be called  El Pueblo de Nuestra Senora la Reina de (blank) de Porciuncula.",WORLD_93c6_0126,"Los Angeles",WORLD_OPT_3026_000C
"This East European capital city is famous for its wide, tree-lined boulevards and glorious Belle Epoque buildings. Some call it Little Paris because of these buildings.",WORLD_d2da_0127,"Bucharest, Romania",WORLD_OPT_43a5_000D
"The famous Forbidden City located in this Chinese city.",WORLD_5a27_0128,Beijing,WORLD_OPT_02b7_000B
"This Indian city was the capital of Mogul sovereigns from 1526 to 1658.  Its most notable building is the Taj Mahal.",WORLD_8980_0129,Agra,WORLD_OPT_6e95_000A
"Indian city again. This one, founded in 1727 AD  is known as The Pink City and is often visited by honeymooners.",WORLD_7f33_0130,Jaipur,WORLD_OPT_7774_000B
"In close proximity to this Italian city are the famous ruins of Pompeii, which once was a thriving town for wealthy Romans. The city of Pompeii was destroyed in the cataclysmic eruption of Mount Vesuvius in 79 AD.",WORLD_796a_0131,Naples,WORLD_OPT_89ac_000C
"This city is famous for the fact, that a living goddess dwells there.  She is a young girl by the name of Kumari,  believed to have appeared in the 18th century.",WORLD_7a0b_0132,Katmandu,WORLD_OPT_6db4_000D
"The name of this 5th largest city in North America originates from a Mohawk word, meaning where there are trees standing in the water.",WORLD_3010_0133,Toronto,WORLD_OPT_29ae_000A
"The name of this city means the capital in the native language.  It is the capital of South Korea.",WORLD_ca25_0134,Seoul,WORLD_OPT_af0b_000A
"This state, officially nicknamed The Golden State, is situated in the southern half of the west coast of the USA.",WORLD_e540_0135,California,WORLD_OPT_505b_000C
"This mid-Atlantic state is called The First State due to the fact that it was the first to ratify the US Constitution.",WORLD_ce03_0136,Delaware,WORLD_OPT_a6c3_000D
"Widely known for huge gambling and the legalization of gambling industry, this states official nickname is The Silver State.",WORLD_54e7_0137,Nevada,WORLD_OPT_56a1_000B
"Due to its natural beauty and relative wilderness, this Southern state is called The Natural State.",WORLD_0951_0138,Arkansas,WORLD_OPT_bbdf_000A
"This state of the New England region of the United States has the nicknames Pine Tree State and Vacationland.",WORLD_d82e_0139,Maine,WORLD_OPT_feab_000D
"Which Southern state of the United States has a nickname The Magnolia State and a name that is the same as that of a big river?",WORLD_3000_0140,Mississippi,WORLD_OPT_070c_000B
"This state, located in the mid-Atlantic region of the USA, has a capital called Trenton and is usually nicknamed The Garden State.",WORLD_cbba_0141,"New Jersey",WORLD_OPT_0b20_000B
"Nicknamed after the international park located in it, this state is often called The Peace Garden State.",WORLD_c1f3_0142,"North Dakota",WORLD_OPT_beaa_000A
"What is the real name of the Evergreen State, situated in the Pacific Northwest of the United States.",WORLD_d595_0143,Washington,WORLD_OPT_7a15_000D
"This small Mountain Sate is located in the region of Appalachia in the Eastern parts of the USA.",WORLD_dd87_0144,"West Virginia",WORLD_OPT_8d54_000D
"This country, a victor in both World War I and World War II is the largest West European nation.",WORLD_b8c4_0145,France,WORLD_OPT_b859_000C
"After multiple agreements between 1772 and 1795, Russia, Prussia, and Austria divided this central European country among themselves.  It finally regained its independence in 1918.",WORLD_1ea2_0146,Poland,WORLD_OPT_bc66_000D
"This Central America country, slightly smaller than South Carolina, withdrew from Colombia in 1903 with the help of US support.",WORLD_da5f_0147,Panama,WORLD_OPT_1687_000B
"In 1895, military defeat forced China to cede this country to Japan. China re-gained control after World War II.",WORLD_d5cd_0148,Taiwan,WORLD_OPT_b7fe_000D
"This kingdom was a founding member of NATO and the EU.  It remained neutral during World War I, but was invaded and occupied by Germany during World War II.",WORLD_b84b_0149,Netherlands,WORLD_OPT_4270_000C
"This island country tried to gain its independence from Spain in 1821, but was conquered and ruled by the Haitians for 22 years.  It finally became independent in 1844.",WORLD_7383_0150,"Dominican Republic",WORLD_OPT_b2b8_000C
"This independent country, located in Southeastern Asia was first colonized by Portugal in the 16th century.  Between 1976 and 1999 it was a provice of Indonesia.",WORLD_2d9b_0151,"East Timor",WORLD_OPT_c3b0_000C
"This Southeast European country allied with the Axis powers and participated in the 1941 German invasion of the USSR.  In 1947, overrun by the Soviets, it bacame a Communist peoples republic.",WORLD_053d_0152,Romania,WORLD_OPT_c800_000D
"This powerful world empire of the 16th and 17th centuries borders Andorra, France, Gibraltar, Portugal and  Morocco.",WORLD_0f22_0153,Spain,WORLD_OPT_5e81_000D
"Frances conquest of this country began in 1858 and was completed by 1884.  Independence was declared after World War II, but the French continued to rule until 1954.",WORLD_11c1_0154,Vietnam,WORLD_OPT_9bc8_000C
"Who is the little brother of Ralphie, the main character of A Christmas Story?",WORLD_34f3_0155,Randy,WORLD_OPT_2008_000D
"In the movie A Christmas Story, which of Ralphies friends gets his tongue stuck to a pole?",WORLD_8bd8_0156,Flick,WORLD_OPT_61eb_000D
"What does Ralphies dad win in A Christmas Story?",WORLD_c0d6_0157,"Womans Leg Lamp",WORLD_OPT_3657_000B
"In A Christmas Story which famous piece of music always played in the background, when the bully and his minion entered a scene?",WORLD_3127_0158,"Peter and the Wolf",WORLD_OPT_1d93_000D
"What present does Ralphie want more than anything in the film A Christmas Story?",WORLD_9a81_0159,"Red Ryder BB Gun",WORLD_OPT_cf4f_000C
"In the movie A Christmas Story, when Ralphies mother puts soap in his mouth to teach him a lesson, what effect does he imagine the soap will have on him in the future?",WORLD_689a_0160,"He goes blind",WORLD_OPT_1b39_000A
"Where do the Parkers end up having Christmas dinner in the film A Christmas Story?",WORLD_2b56_0161,"Chinese Restaurant",WORLD_OPT_87bd_000A
"What favorite television show did the film A Christmas Story inspire?",WORLD_d9e1_0162,"The Wonder Years",WORLD_OPT_b74a_000D
"Christmas is the Christian holiday that celebrates the birth of Christ.  Christ was born in this city, according to the Bible.",WORLD_fcb8_0163,Bethlehem,WORLD_OPT_6197_000C
"In the United Kingdom, what holiday is December 26th?",WORLD_6662_0164,"Boxing Day",WORLD_OPT_a0bb_000B
"Christmas celebrations in the Soviet Union were banned after the Russian Revolution.",WORLD_3709_0165,True,WORLD_OPT_ce1d_000A
"Finish the popular Christmas carol: Silent night Holy night All is calm all is bright Round yon virgin Mother and Child Holy infant ...",WORLD_b36f_0166,"so tender and mild",WORLD_OPT_3447_000A
"The origins of the widespread tradition of decorating a Christmas tree can be traced back to the 16th century, in this country.",WORLD_e694_0167,Germany,WORLD_OPT_f1da_000D
"For Catholics, Protestants and most Orthodox Christians, the 25th of December is celebrated as Christmas. However, the Jerusalem, Russian, Coptic, Serbian and Georgian Orthodox churches celebrate the birth of Jesus on this date.",WORLD_1397_0168,"January 7",WORLD_OPT_a6ca_000C
"The burning of the Yule Log is one of many Christmas traditions that come from the Yule festival. Do you know what this tradition symbolizes?",WORLD_3ad7_0169,"The returning light",WORLD_OPT_688c_000B
"Jingle Bells, undoubtedly one of the most famous Christmas songs in the world, was written in 1857 by this person.",WORLD_f9e4_0170,"James Pierpont",WORLD_OPT_f8a9_000D
"Three of these names are of reindeers of Santa Claus. Which is the odd one?",WORLD_0a84_0171,Clement,WORLD_OPT_85e3_000C
"Even though Jack Nicholson and Eddie Murphy were considered for the role of the Grinch in the 2000 movie, How the Grinch Stole Christmas, this man was the one who played the part.",WORLD_1d57_0172,"Jim Carrey",WORLD_OPT_2965_000B
"Known as the Triumphant City, this place is one of the largest urban settlements which features both Christian and Islamic monuments.",WORLD_c0bc_0173,Cairo,WORLD_OPT_d6da_000D
"The biggest mosque in India, called Jama Masjid, is situated in this city, which is considered the heart of the country.",WORLD_cd16_0174,Delhi,WORLD_OPT_3bdf_000B
"What is the capital of the biggest Muslim-majority country, which is officially not a city but a province?",WORLD_9791_0175,Jakarta,WORLD_OPT_83f2_000A
"This city originated from a Muslim settlement near the Pasig River in a country, which was a colony of Spain for almost three centuries.",WORLD_8dc5_0176,Manila,WORLD_OPT_5e0e_000D
"This city is located in the province Sindh in Pakistan, on the cost of the Arabian Sea.",WORLD_0d3d_0177,Karachi,WORLD_OPT_3e1c_000C
"This big city, originally named Naniwa, is famous for a huge aquarium called Kaiyukan.",WORLD_963a_0178,Osaka,WORLD_OPT_5ca9_000A
"Which big capital city is famous for being the site of the magnificent Saint Basils Cathedral?",WORLD_4be9_0179,Moscow,WORLD_OPT_ebc4_000C
"This Latin Amrican city, known also as the City of the Holy Trinity, is located on the southern shore of the Río de la Plata.",WORLD_2679_0180,"Buenos Aires",WORLD_OPT_dbb7_000A
"This city is situated at the foot of the Alborz mountain range and one of its most famous landmarks is the Azadi Tower.",WORLD_915f_0181,Tehran,WORLD_OPT_7116_000D
"Which city, known as the City of Light, was originally called Lutetia in Latin?",WORLD_4e96_0182,Paris,WORLD_OPT_a1ba_000A
"Who was the first person to sign the the United States Declaration of Independence?",WORLD_9796_0183,"John Hancock",WORLD_OPT_3b9f_000D
"Puerto Rico is a territory of the United States.",WORLD_4e3e_0184,True,WORLD_OPT_c95e_000B
"What was the last state to join America?",WORLD_deab_0185,Hawaii,WORLD_OPT_7ee0_000B
"In 1776 America declared independence from what country?",WORLD_e18a_0186,"Great Britain",WORLD_OPT_83eb_000B
"Where did the first people on North America cross to get to America?",WORLD_f2ae_0187,Beringa,WORLD_OPT_63d1_000D
"George Washington signed the Declaration of Independence.",WORLD_b271_0188,False,WORLD_OPT_f50e_000A
"What is the highest mountain peak in the United States?",WORLD_9ff0_0189,"Mount McKinley",WORLD_OPT_b548_000A
"What country gave the Statue of Liberty to America?",WORLD_0db8_0190,France,WORLD_OPT_e941_000B
"What was the first state to ratify the US Constitution and therefore the first state of the United States of America?",WORLD_73af_0191,Delaware,WORLD_OPT_735d_000A
"Who was the first American on the moon?",WORLD_fb6e_0192,"Neil Armstrong",WORLD_OPT_ee63_000D
"What year was the classic Christmas movie “It’s A Wonderful Life released?",WORLD_1ee3_0193,1946,WORLD_OPT_de52_000C
"In the classic Christmas movie “It’s A Wonderful Life,” what is the name of the town that George Bailey lives in?",WORLD_974a_0194,"Bedford Falls",WORLD_OPT_4fee_000C
"In the movie “It’s A Wonderful Life,” what is the name of the guardian angel that looks after George in his time of need?",WORLD_5dd4_0195,"Clarence Oddbody",WORLD_OPT_a23b_000C
"In the movie “It’s A Wonderful Life,” Drew Barrymores great grand uncle plays the role of crusty Mr. Potter.",WORLD_2236_0196,True,WORLD_OPT_f791_000A
