question,QID,answer,answer_OID
"Which U.S. president did Forrest NOT get to meet in person in the movie Forrest Gump?",MOVIES_f89c_0034,"Gerald Ford",MOVIES_OPT_0212_000A
"In the movie Forrest Gump, Mrs. Gump (played by Sally Field) ran a boarding house where a young Forrest taught one of the special guests how to dance. Who was this special guest?",MOVIES_e021_0035,"Elvis Presley",MOVIES_OPT_6ac7_000B
"In the self-titled movie, Forrest Gump appears on the Dick Cavett Show to talk about his visit to China.  Who was the other guest on the Dick Cavett Show sitting next to Forrest, wearing a U.S. Army jacket?",MOVIES_4445_0036,"John Lennon",MOVIES_OPT_7441_000C
"In the movie Forrest Gump, Forrest joins the U.S. Army and becomes best friends with Benjamin Buford Blue (played by Mykelti Williamson). What was Benjamins nickname?",MOVIES_1dfc_0037,Bubba,MOVIES_OPT_21b9_000D
"For which university did fictional character Forrest Gump play college football, earning All-American honors?",MOVIES_d4fb_0038,"University of Alabama",MOVIES_OPT_2cb4_000A
"In the movie Forrest Gump, Jenny (played by Robin Wright-Penn) and Forrest were childhood friends. As they got older, Forrest went into the U.S. Army and Jenny became a folk singer at a local strip club, using this stage name.",MOVIES_a418_0039,"Bobbie Dylan",MOVIES_OPT_36c4_000D
"The famous fictional character Forrest Gump wins the Congressional Medal of Honor by saving most of the men in his squad. Forrest himself is wounded during his heroic rescue. Where is Forrest wounded?",MOVIES_f290_0040,"in the buttocks",MOVIES_OPT_748f_000D
"The Forrest Gump soundtrack was hugely popular, selling over 12 million copies. Which song/artist was not on the Forrest Gump soundtrack?",MOVIES_81e8_0041,"Satisfaction by The Rolling Stones",MOVIES_OPT_901d_000A
"What was Forrests favorite book in the movie Forrest Gump?",MOVIES_1348_0042,"Curious George",MOVIES_OPT_6295_000D
"In the movie Forrest Gump, what were the last words uttered by Pvt. Benjamin Blue to Forrest, just before he died?",MOVIES_a952_0043,"I want to go home",MOVIES_OPT_0483_000B
"In the movie Forrest Gump, this actor played Lt. Dan Taylor, the commanding officer of Forrest when he first arrived in Vietnam.",MOVIES_6841_0044,"Gary Sinise",MOVIES_OPT_c806_000A
"Which 2001 movie is this audio clip from?",MOVIES_4485_0045,"A Knights Tale",MOVIES_OPT_95d0_000B
"The movie Back to the Future, directed by Robert Zemeckis, was released in what year?",MOVIES_90da_0046,1985,MOVIES_OPT_95d9_000D
"What was the name of Doc Browns dog in the film Back to the Future?",MOVIES_61dd_0047,Einstein,MOVIES_OPT_ef31_000B
"In the movie Back to the Future, Martys actions in 1955 change the name of the mall where he and Doc meet in 1985, to secretly  test the time machine.",MOVIES_8e92_0048,True,MOVIES_OPT_af6d_000A
"In the movie Back to the Future, when Marty is in the diner in 1955, he asks for what kind of drink?",MOVIES_0a23_0049,"All of these",MOVIES_OPT_3369_000B
"In Back to the Future, Doc Brown invented this device, which in his words is what makes time travel possible.",MOVIES_9277_0050,"flux capacitor",MOVIES_OPT_2e3b_000D
"In 1955, Doc Brown, one of the lead characters in Back to the Future lives on which street?",MOVIES_2aed_0051,"Riverside Drive",MOVIES_OPT_a105_000D
"Where does Martys older brother work in 1985 in the movie Back to the Future?",MOVIES_08ef_0052,"Burger King",MOVIES_OPT_cba1_000B
"In 1955, when trying to convince his teenage father George McFly to ask Lorraine out, Marty appears in a radiation suit and says his name is what?",MOVIES_550d_0053,"Darth Vader",MOVIES_OPT_1124_000D
"In the film Back to the Future, in 1955 Martys parents were supposed to go  a school dance, named what?",MOVIES_1f57_0054,"Enchantment Under the Sea",MOVIES_OPT_79f8_000A
"Doc Brown, the inventor in the movie Back to the Future, makes a time machine out of a Lamborghini.",MOVIES_ac9d_0055,False,MOVIES_OPT_ab51_000A
"In the film Back to the Future, the building where the diner was located in 1955, houses what type of studio in 1985?",MOVIES_b9c3_0056,"Aerobics studio",MOVIES_OPT_6479_000D
"In Back to the Future, what did Goldie Wilson do in 1955, before becoming mayor?",MOVIES_9e22_0057,"Worked in the diner",MOVIES_OPT_7bb7_000D
"Musician Huey Lewis appeared in the movie Back to the Future.",MOVIES_f961_0058,True,MOVIES_OPT_8524_000B
"In the movie The Wizard of Oz, the part of Dorothy was played by Hollywood legend Judy Garland. How old was Judy during the making of the movie?",MOVIES_a88a_0059,16,MOVIES_OPT_8800_000D
"What was the last name of Dorothy, the main character in the 1939 movie, The Wizard of Oz?",MOVIES_71f3_0060,Gale,MOVIES_OPT_e5f8_000D
"In the movie The Wizard of Oz, Dorothy lives with her aunt Em and her uncle whose name is what?",MOVIES_e182_0061,"Uncle Henry",MOVIES_OPT_6792_000B
"This stern lady from the movie The Wizard of Oz is Dorothys neighbour, who threatens to have her dog Toto put to sleep.",MOVIES_48e8_0062,"Miss Almira Gulch",MOVIES_OPT_cc10_000A
"The ruby slippers Dorothy wears in the film The Wizard of Oz were actually encrusted with genuine rubies.",MOVIES_0f49_0063,False,MOVIES_OPT_6ca7_000B
"What does the Wicked Witch of the West from The Wizard of Oz write in the sky, while flying over the Emerald City?",MOVIES_a753_0064,"Surrender Dorothy",MOVIES_OPT_8e52_000B
"The 1939 movie The Wizard of Oz is based on which novel by L. Frank Baum?",MOVIES_9487_0065,"The Wonderful Wizard of Oz",MOVIES_OPT_afad_000D
"The dog, that appeared as Toto in the movie The Wizard of Oz, belonged to actress Judy Garland in real life as well as in the film.",MOVIES_1c16_0066,False,MOVIES_OPT_f347_000B
"In the movie The Wizard of Oz, the role of the Tin Man was played by Jack Haley but another actor was originally hired for the part. Who was this actor?",MOVIES_fc5a_0067,"Buddy Ebsen",MOVIES_OPT_6e14_000D
"To celebrate the 50th anniversary of the movie The Wizard of Oz, a real pair of ruby slippers were made. What is the cost of the slippers?",MOVIES_ecca_0068,"3 million dollars",MOVIES_OPT_8c21_000D
"Which 2002 movie is this audio clip from?",MOVIES_b556_0069,"My Big Fat Greek Wedding",MOVIES_OPT_af01_000A
"Which 2004 movie is this audio clip from?",MOVIES_3b3b_0070,"Meet the Fockers",MOVIES_OPT_76a6_000D
"Cameron Frye",MOVIES_dffe_0071,"Ferris Buellers Day Off",MOVIES_OPT_a518_000B
"John Bender",MOVIES_562f_0072,"The Breakfast Club",MOVIES_OPT_2356_000C
"Long Duk Dong",MOVIES_42f2_0073,"Sixteen Candles",MOVIES_OPT_0980_000B
"Buck Russell",MOVIES_9d39_0074,"Uncle Buck",MOVIES_OPT_0957_000C
"Clark Wilhelm Griswold, Jr.",MOVIES_9891_0075,Vacation,MOVIES_OPT_6547_000B
"Andie Walsh",MOVIES_fea9_0076,"Pretty in Pink",MOVIES_OPT_669a_000B
"Chet Ripley",MOVIES_9522_0077,"The Great Outdoors",MOVIES_OPT_bbd6_000C
"Jack Butler",MOVIES_2415_0078,"Mr. Mom",MOVIES_OPT_a377_000C
"Gary Wallace",MOVIES_7d71_0079,"Weird Science",MOVIES_OPT_7c8d_000C
"Del Griffith",MOVIES_0d55_0080,"Planes, Trains  Automobiles",MOVIES_OPT_0a12_000D
"Director James Cameron drew all the sketches in Jack Dawsons sketchbook, shown in the film Titanic.",MOVIES_3ffa_0081,True,MOVIES_OPT_3327_000B
"Which actress played Old Rose in the 1997 movie Titanic?",MOVIES_8250_0082,"Gloria Stuart",MOVIES_OPT_1048_000A
"James Cameron was so immersed in the movie Titanic that he actually spent more time with the real Titanic than the passengers.",MOVIES_6f05_0083,True,MOVIES_OPT_166c_000B
"Leonardo DiCaprio was not the first choice for the role of Jack in the movie Titanic.",MOVIES_8856_0084,True,MOVIES_OPT_5d1d_000A
"Titanic, written and directed by James Cameron, was nominated for 11 Academy Awards.",MOVIES_8de4_0085,False,MOVIES_OPT_10c3_000A
"Who played the unsinkable Molly Brown in the movie Titanic?",MOVIES_d74b_0086,"Kathy Bates",MOVIES_OPT_4683_000B
"What kind of car is Richard Geres character driving in the movie Pretty Woman?",MOVIES_1281_0087,"Lotus Esprit",MOVIES_OPT_9db1_000A
"In the film Pretty Woman, this character, portrayed by Julia Roberts, is a prostitute who meets Edward Lewis, after he asks her for directions.",MOVIES_7dfd_0088,"Vivian Ward",MOVIES_OPT_fbc0_000A
"Who was the best friend and roommate of Julia Roberts character in the film Pretty Woman?",MOVIES_613e_0089,Kit,MOVIES_OPT_ee51_000D
"In the film Pretty Woman, Edward Lewis takes the character portrayed by Julia Roberts to see which opera?",MOVIES_5788_0090,"La Traviata",MOVIES_OPT_0638_000A
"In the film Pretty Woman how much money does Edward Lewis pay Julia Roberts character to be his escort?",MOVIES_ee54_0091,"$3,000",MOVIES_OPT_82b6_000C
"In a scene from the movie Pretty Woman Julia Roberts character is taking a bath and listening to her walkman. What song is she singing?",MOVIES_0ce7_0092,"Kiss by Prince",MOVIES_OPT_4fa4_000D
"Did actor Al Pacino turn down the lead role in the film Pretty Woman?",MOVIES_5e0d_0093,Yes,MOVIES_OPT_52c7_000A
"What year did the movie Sixteen Candles come out in the movie theatres in the United States?",MOVIES_760d_0094,1984,MOVIES_OPT_755d_000C
"What is the name of Jake Ryans girlfriend in the movie Sixteen Candles?",MOVIES_2a6e_0095,"Caroline Mulford",MOVIES_OPT_e9e2_000B
"In the movie Sixteen Candles, Molly Ringwald played the part of Samantha Baker. What actress was originally chosen to play that part?",MOVIES_7e6b_0096,"Ally Sheedy",MOVIES_OPT_e465_000C
"What is the name of the foreign exchange student in the classic 80s movie Sixteen Candles?",MOVIES_2b51_0097,"Long Duc Dong",MOVIES_OPT_e7f8_000A
"In the movie Sixteen Candles, Anthony Michael Hall plays the part of Farmer Ted. In order to show his friends that he is cool, he fabricates a story about Samantha and himself. What does he produce to his friends, to show that he was with Samantha?",MOVIES_c830_0098,"Her underwear",MOVIES_OPT_30e2_000D
"Sams sister Ginny is having menstrual cramps right before her wedding in Sixteen Candles. What does she take to relieve the pain?",MOVIES_a1ea_0099,"muscle relaxants",MOVIES_OPT_e95f_000B
"Where did Samantha Baker and her family live in the film Sixteen Candles?",MOVIES_dad5_0100,Illinois,MOVIES_OPT_7c02_000D
"In the movie Sixteen Candles, Farmer Ted ends up getting together with Jake Ryans girlfriend. They wake up in the back seat of Jakes fathers car. What kind of car is it?",MOVIES_98f6_0101,"Rolls Royce",MOVIES_OPT_7876_000B
"What actor played the part of Samanthas dad Jim Baker in Sixteen Candles?",MOVIES_08fc_0102,"Paul Dooley",MOVIES_OPT_03a2_000C
"What is the name of the character portrayed by actor John Cusack in the hilarious movie Sixteen Candles?",MOVIES_d9f0_0103,Bryce,MOVIES_OPT_82eb_000C
"What kind of car does Jake Ryan drive in the classic flick Sixteen Candles?",MOVIES_afec_0104,Porsche,MOVIES_OPT_7544_000A
"What year did the classic movie Jaws come out in the movie theatres?",MOVIES_b594_0105,1975,MOVIES_OPT_51dd_000A
"At the beginning of the movie Jaws, a girl goes out for a swim and is eaten by the great white shark. What is the girls name?",MOVIES_eb0f_0106,Chrissy,MOVIES_OPT_ec08_000D
"What was the name of the fishing vessel used in the attempts to catch the great white shark in the movie Jaws?",MOVIES_1a54_0107,"The Orca",MOVIES_OPT_ab65_000D
"Who plays Chief of Police Martin Brody in the classic movie Jaws?",MOVIES_f9ac_0108,"Roy Scheider",MOVIES_OPT_7570_000A
"In the movie Jaws a mother puts a bounty on the great white shark, after her boy is killed. How much is the bounty?",MOVIES_e502_0109,"$3,000",MOVIES_OPT_9d8f_000B
"Who played  Marine biologist Matt Hooper in the movie Jaws?",MOVIES_d4d3_0110,"Richard Dreyfuss",MOVIES_OPT_94cb_000D
"Where was the local shooting done for the movie Jaws?",MOVIES_45e5_0111,"Marthas Vineyard, Massachusetts",MOVIES_OPT_f1de_000B
"Actor Lee Marvin was originally offered the role of shark bounty hunter Quint in the movie Jaws.",MOVIES_ed37_0112,True,MOVIES_OPT_f16d_000A
"The movie Jaws scared so many people that the beach attendance was down in the summer of 1975.",MOVIES_bbe8_0113,True,MOVIES_OPT_1c3f_000B
"What were the names of chief Brodys two sons in the movie Jaws?",MOVIES_9ff6_0114,"Michael and Sean",MOVIES_OPT_7db0_000B
"In the novel Jaws, Chrissy Watkins is said to have been eaten by the great white shark in mid-June, but in the movie when her death certificate is being typed, the date of her death is different. What is it?",MOVIES_f01f_0115,"July 1st",MOVIES_OPT_c62c_000A
"What year did the classic movie Home Alone first hit the theatres in the United States?",MOVIES_63bb_0116,1990,MOVIES_OPT_90d5_000A
"The McCallister family flies away for Christmas vacation and leaves their son Kevin home alone. What country is the McCallister family going to for the holidays?",MOVIES_150f_0117,France,MOVIES_OPT_25e9_000A
"Robert DeNiro and Danny DeVito were first considered for the roles of burglars Harry and Marv in the hilarious movie Home Alone.",MOVIES_e6be_0118,True,MOVIES_OPT_afe1_000A
"In the movie Home Alone, what is the name of Kevins neighbor, the elderly man, who is allegedly a murderer called The South Bend Shovel Slayer?",MOVIES_44f8_0119,Marley,MOVIES_OPT_bdfd_000B
"Where do the McCallister family reside in the great 90s movie Home Alone?",MOVIES_c4d7_0120,Chicago,MOVIES_OPT_fd67_000C
"What is the nickname of burglars Marv and Harry in the movie Home Alone?",MOVIES_1f8a_0121,"The Wet Bandits",MOVIES_OPT_56df_000B
"What is the name of Kevin McCallisters wise cracking brother in the movie Home Alone?",MOVIES_f11f_0122,Buzz,MOVIES_OPT_f9c0_000D
"There were three sequels to the first Home Alone movie prior to 2003.",MOVIES_51c9_0123,True,MOVIES_OPT_64a8_000B
"In the movie Home Alone, Kevins brother had a pet tarantula. What was its name?",MOVIES_c6ed_0124,Axl,MOVIES_OPT_d6fb_000B
"In the movie Home Alone, when Harry (one of the burglars) comes to the house impersonating a police officer, Kevin sees him and realizes that he has seen him before robbing one of his neighbors houses. What does Kevin notice about him that makes him figure out that he is one of the burglars ?",MOVIES_e46f_0125,"a gold tooth",MOVIES_OPT_a99a_000B
"This line was spoken by actress Clara Blandick in which 1939 motion picture: Now you go feed those hogs before they worry themselves into anemia.?",MOVIES_967d_0126,"The Wizard of Oz",MOVIES_OPT_9394_000A
"In this 1946 movie, set during Christmas time, Harry Bailey said the following about his brother, played by James Stewart: To my big brother George - the richest man in town!",MOVIES_0398_0127,"Its a Wonderful Life",MOVIES_OPT_e2bc_000C
"What actor delivered this roguish line in a noted Civil War movie that premiered in 1939?  ...and you Miss, are no lady.",MOVIES_18af_0128,"Clark Gable",MOVIES_OPT_2435_000A
"This 1967 film starred Dustin Hoffman who asked the question: Mrs. Robinson, youre trying to seduce me. Arent you?.",MOVIES_d773_0129,"The Graduate",MOVIES_OPT_75cf_000A
"Name the 1931 movie that contains the quote,  Listen to them, the children of the night. What music they make.",MOVIES_5b97_0130,Dracula,MOVIES_OPT_dd89_000B
"The following words were spoken by the character Carl Denham in which 1933 movie: Oh, no.  It wasnt the airplanes. It was Beauty killed the Beast?",MOVIES_4a91_0131,"King Kong",MOVIES_OPT_be76_000B
"Which science fiction movie contains these words, spoken by Elliot: He needs to go home, hes calling his people, and I dont know where they are, and he needs to go home.?",MOVIES_790e_0132,"E.T. the Extra - Terrestrial",MOVIES_OPT_cd71_000C
"These words were delivered by Scottish national hero William Wallace, who was featured in what 1995 movie: Aye, fight and you may die, run, and youll live ...   at least for awhile.?",MOVIES_d09e_0133,Braveheart,MOVIES_OPT_9eb6_000A
"What is the name of the place in which the main characters of Pirates of the Caribbean live?",MOVIES_1f0b_0134,"Port Royal",MOVIES_OPT_328e_000A
"In Pirates of the Caribbean, Jack Sparrow intended to pick up a crew in Tortuga.",MOVIES_3093_0135,True,MOVIES_OPT_4a17_000B
"This ship, featured in Pirates of the Caribbean, is the next fastest in the Caribbean after the mystic Black Pear.",MOVIES_965e_0136,Interceptor,MOVIES_OPT_cdfe_000C
"Did the movie Pirates of the Caribbean: The Curse of the Black Pearl come out in 2003?",MOVIES_d3f4_0137,Yes,MOVIES_OPT_47f2_000A
"Which character from Pirates of the Caribbean said the following words: What do you say to three schillings, and we forget the name??",MOVIES_009c_0138,"Jack Sparrow",MOVIES_OPT_8243_000C
"Grenada is the real name of the island on which Pirates of the Caribbean was filmed.",MOVIES_6e1c_0139,False,MOVIES_OPT_20dc_000B
"This fictional character from Pirates of the Caribbean made the following statement: I make a point of avoiding familiarity with pirates.",MOVIES_b1c5_0140,"Will Turner",MOVIES_OPT_2fed_000A
"The movie Pirates of the Caribbean: The Curse of the Black Pearl was directed by Gore Verbinski and produced by Jerry Bruckheimer.",MOVIES_5743_0141,True,MOVIES_OPT_1580_000B
"Early on in the movie Walk the Line Johnny Cash enlists in what branch of the military?",MOVIES_619c_0142,Airforce,MOVIES_OPT_c9f1_000D
"Singer Johnny Cash was very close to his older brother Jack, who died in an accident involving what?",MOVIES_1b23_0143,"Table Saw",MOVIES_OPT_a99d_000C
"What is the birth name of singer Johnny Cash, whose life is depicted in the movie Walk the Line?",MOVIES_c6c5_0144,"J. R. Cash",MOVIES_OPT_c555_000B
"While in the military, Johnny Cash is inspired by a film about a prison and its inmates and composes what famous song?",MOVIES_40fa_0145,"Folsom Prison Blues",MOVIES_OPT_012e_000C
"Actor Joaquin Phoenix, who portrays singer Johnny Cash, does all his own singing in the film.",MOVIES_e3ab_0146,True,MOVIES_OPT_2481_000B
"Before marrying June Carter, singer Johny Cash was married to whom?",MOVIES_9e47_0147,"Vivian Cash",MOVIES_OPT_7d9f_000D
"In the film Walk the Line, a record executive says to Johny Cash, Whats with the black? You look like you are going to a funeral. What does Johny reply?",MOVIES_6a11_0148,"Maybe I Am",MOVIES_OPT_c00f_000C
"In the film Walk the Line, the part of Cashs long-time friend, Waylon Jennings was played by Jennings  son in real life. What is his name?",MOVIES_e7fc_0149,"Shooter Jennings",MOVIES_OPT_31bf_000C
"Is it true that singer June Carter worked side by side with Reese Witherspoon, who portrayed her in Walk the Line, helping the actress to perfect the role.",MOVIES_1074_0150,No,MOVIES_OPT_03d9_000B
"Dr. Hannibal Lecter aids Clarice Starling in finding serial killer Buffalo Bill in which 1991 movie?",MOVIES_cc11_0151,"The Silence of the Lambs",MOVIES_OPT_c6e1_000C
"This doctor who can communicate with animals is portrayed by Eddie Murphy.",MOVIES_a7d4_0152,"Dr. Dolitte",MOVIES_OPT_31fe_000D
"In this 1978 film, Doctor Sam Loomis is the psychiatrist who takes care of Michael Myers at Smiths Grove-Warren County Sanitarium in Illinois.",MOVIES_9c4c_0153,Halloween,MOVIES_OPT_8c67_000B
"In this comedy - horror film, Dr. Everett Von Scott is a scientist who rivals Dr. Frank-N-Furter.",MOVIES_5472_0154,"The Rocky Horror Picture Show",MOVIES_OPT_61cc_000C
"In this 1968 film Maurice Evans portrays Dr. Zaius who thinks all humans must be exterminated.",MOVIES_5369_0155,"Planet of the Apes",MOVIES_OPT_9230_000B
"Nigel Bruce portrayed Dr. Watson in what 1939 film?",MOVIES_59e3_0156,"The Adventures of Sherlock Holmes",MOVIES_OPT_8f88_000B
"“The Exorcist”, rated as the scariest movie of all time, is burlesqued in which part of  “Scary Movie”?",MOVIES_4987_0157,"Scary Movie 2",MOVIES_OPT_2eea_000B
"In “Scream”, what were the words that Billy spoke right before shooting Randy and revealing himself as one of the killers?",MOVIES_20f0_0158,"We all go a little mad sometimes.",MOVIES_OPT_c835_000A
"Freddy Krueger, the villain in “A Nightmare on Elm Street”, was named after which of these?",MOVIES_229c_0159,"a bully",MOVIES_OPT_602c_000C
"Michael Myers, the psychopath from the Halloween series, wears a mask. The first mask he wore was actually a misshaped mask of  a famous character in a show. Who is the character and  what is the name of the show?",MOVIES_88e5_0160,"Captain Kirk, “Star Trek”",MOVIES_OPT_511f_000B
"In the Hellraiser series, in order for Pinhead to be summoned, one should do what?",MOVIES_fe3c_0161,"open a puzzle box",MOVIES_OPT_7dd7_000D
"In the movie “Bride of Chucky”, the fourth of the Child’s Play series, Chucky’s girlfriend Tiffany brings Chucky back using what book about voodoo magic?",MOVIES_6600_0162,"Voodoo 4 Dummies",MOVIES_OPT_547a_000B
"Jason Voorhees, the main character in Friday the 13th series puts on a mask to hide his horrible face in which movie?",MOVIES_4be1_0163,"Friday the 13th Part 3",MOVIES_OPT_4ed7_000A
"Who directed the 1980 movie “The Shining”, based on a Stephen King novel and starring Jack Nicholson?",MOVIES_9264_0164,"Stanley Kubrick",MOVIES_OPT_ba38_000C
"Which of the following is not a horror movie?",MOVIES_42fd_0165,"Gods and Monsters",MOVIES_OPT_8668_000A
"How does prom queen Helen Shivers die in the 1997 blockbuster “I Know What You Did Last Summer”?",MOVIES_d1a2_0166,"She is hooked to death",MOVIES_OPT_e8d6_000B
"Saturday Night Fever, a movie about the troubled Brooklyn youth, Toni Manero, helped to popularize disco music. In what year did the movie come out?",MOVIES_8278_0167,1977,MOVIES_OPT_4c65_000C
"What was the name of Tony Maneros brother, portrayed by actor Martin Shakar in the movie Saturday Night Fever?",MOVIES_db75_0168,Frank,MOVIES_OPT_d11e_000A
"This English born director had worked for television for years before his breakthrough with Saturday Night Fever. His filmography includes movies such as, Dracula, Point of No Return and Brothers Keeper.",MOVIES_31c8_0169,"John Badham",MOVIES_OPT_c330_000D
"Jewish American actress Fran Drescher, famous for her nasal New York accent, played in the movie Saturday Night Fever.",MOVIES_2258_0170,True,MOVIES_OPT_bcd0_000B
"In the movie Saturday Night Fever, Toni Manero was the indisputable king at the disco, where he forgot about his dead-end job. What did Tony actually do for a living?",MOVIES_01f2_0171,"He worked in a paint store.",MOVIES_OPT_e52c_000A
"In the movie Saturday Night Fever, Tony Manero and his friends from Bay Ridge, Brooklyn, climbed along the parapets of which bridge?",MOVIES_5fe8_0172,"Verrazano Narrows Bridge",MOVIES_OPT_c19d_000A
"In Saturday Night Fever, this character, portrayed by Barry Miller, fell off the bridge and died.",MOVIES_f1e0_0173,Bobby,MOVIES_OPT_2f44_000D
"Tony Manero, the main character in the movie Saturday Night Fever, had posters of which actor?",MOVIES_1432_0174,"Al Pacino",MOVIES_OPT_8ba7_000B
"In Saturday Night Fever, Tony Manero and his friends go dancing in order to escape from the harsh reality of life. What is the name of the disco club they visit every Saturday night?",MOVIES_574b_0175,"2001 Odyssey",MOVIES_OPT_5689_000A
"In Saturday Night Fever, this actress portrayed the aloof Stephanie Mangano, who after much urging, agreed to be Tony Maneros partner in a dance competition.",MOVIES_808f_0176,"Karen Gorney",MOVIES_OPT_89d4_000D
"What is Andrews last name in the movie The Breakfast Club?",MOVIES_4afb_0177,Clark,MOVIES_OPT_f738_000B
"In the film The Breakfast Club, Allison gives Bender one of her diamond earrings.",MOVIES_107a_0178,False,MOVIES_OPT_4949_000B
"What year did the movie The Breakfast Club come out?",MOVIES_0468_0179,1985,MOVIES_OPT_fc25_000D
"How many students had to spend their Saturday in detention in the movie The Breakfast Club?",MOVIES_0b3d_0180,5,MOVIES_OPT_d0b3_000A
"Why did Brian get a Saturday detention in the film The Breakfast Club?",MOVIES_4dd0_0181,"He was going to kill himself",MOVIES_OPT_6924_000D
