OID,QID,text
PEOPLE_OPT_821c_000B,PEOPLE_0a09_0029,"5th Avenue Joe"
PEOPLE_OPT_04d8_000C,PEOPLE_0a09_0029,"Broadway Joe"
PEOPLE_OPT_2aea_000D,PEOPLE_0a09_0029,"Smooth as Silk"
PEOPLE_OPT_dc27_000A,PEOPLE_1116_0030,"The Kansas Kid"
PEOPLE_OPT_4c67_000B,PEOPLE_1116_0030,Fearless
PEOPLE_OPT_5785_000C,PEOPLE_1116_0030,"The Say-Hey Kid"
PEOPLE_OPT_fc43_000D,PEOPLE_1116_0030,"The Frisco Phenom"
PEOPLE_OPT_ccca_000A,PEOPLE_b1d7_0031,"The Golden Blackhawk"
PEOPLE_OPT_4030_000B,PEOPLE_b1d7_0031,"The Golden Flash"
PEOPLE_OPT_95c6_000C,PEOPLE_b1d7_0031,"The Golden Goose"
PEOPLE_OPT_ef8e_000D,PEOPLE_b1d7_0031,"The Golden Jet"
PEOPLE_OPT_5da5_000A,PEOPLE_adee_0032,"The Finnish Flash"
PEOPLE_OPT_b6a0_000B,PEOPLE_adee_0032,"The Turko Wonder"
PEOPLE_OPT_9603_000C,PEOPLE_adee_0032,"The Flying Finn"
PEOPLE_OPT_f259_000D,PEOPLE_adee_0032,"The Turko Turbo"
PEOPLE_OPT_6814_000A,PEOPLE_2b2e_0033,Nurses
PEOPLE_OPT_cb37_000B,PEOPLE_2b2e_0033,"Prostitutes and runaways"
PEOPLE_OPT_8937_000C,PEOPLE_2b2e_0033,Schoolboys
PEOPLE_OPT_a8b4_000D,PEOPLE_2b2e_0033,Schoolgirls
PEOPLE_OPT_d36f_000A,PEOPLE_b46a_0034,"Anatoly Onoprieno"
PEOPLE_OPT_be3c_000B,PEOPLE_b46a_0034,"Vadim Yershov"
PEOPLE_OPT_5575_000C,PEOPLE_b46a_0034,"Nikolai Dzhurmongaliev"
PEOPLE_OPT_5423_000D,PEOPLE_b46a_0034,"Andrei Chikatilo"
PEOPLE_OPT_1b5f_000A,PEOPLE_4cb5_0035,"More than 300"
PEOPLE_OPT_026e_000B,PEOPLE_4cb5_0035,"More than 100"
PEOPLE_OPT_93d1_000C,PEOPLE_4cb5_0035,"More than 50"
PEOPLE_OPT_62bd_000D,PEOPLE_4cb5_0035,"More than 200"
PEOPLE_OPT_14dc_000A,PEOPLE_0753_0036,"Joe Ball"
PEOPLE_OPT_a9bd_000B,PEOPLE_0753_0036,"John Wayne Gacy"
PEOPLE_OPT_1ba1_000C,PEOPLE_0753_0036,"Marie Besnard"
PEOPLE_OPT_a10a_000D,PEOPLE_0753_0036,"Albert Fish"
PEOPLE_OPT_4896_000A,PEOPLE_4b9e_0037,Russia
PEOPLE_OPT_21ac_000B,PEOPLE_4b9e_0037,"Great Britain"
PEOPLE_OPT_d36e_000C,PEOPLE_4b9e_0037,America
PEOPLE_OPT_3526_000D,PEOPLE_4b9e_0037,Germany
PEOPLE_OPT_e41d_000A,PEOPLE_9d58_0038,"Richard Ramirez"
PEOPLE_OPT_fa01_000B,PEOPLE_9d58_0038,"Richard Iceman Kuklinski"
PEOPLE_OPT_aab1_000C,PEOPLE_9d58_0038,"Juan Corona"
PEOPLE_OPT_95df_000D,PEOPLE_9d58_0038,"Ted Bundy"
PEOPLE_OPT_40ff_000A,PEOPLE_c75d_0039,"Kendall Francois"
PEOPLE_OPT_6d20_000B,PEOPLE_c75d_0039,"Wayne Williams"
PEOPLE_OPT_86cf_000C,PEOPLE_c75d_0039,"Guy Georges"
PEOPLE_OPT_b16d_000D,PEOPLE_c75d_0039,"Robert Berdella"
PEOPLE_OPT_c0e9_000A,PEOPLE_82df_0040,"Richard Angelo"
PEOPLE_OPT_35b8_000B,PEOPLE_82df_0040,"Dean Corll"
PEOPLE_OPT_f0e1_000C,PEOPLE_82df_0040,"Clifford Robert Olson"
PEOPLE_OPT_0e3a_000D,PEOPLE_82df_0040,"Abdallah al-Hubal"
PEOPLE_OPT_0bc0_000A,PEOPLE_53b6_0041,600
PEOPLE_OPT_7a64_000B,PEOPLE_53b6_0041,201
PEOPLE_OPT_61fa_000C,PEOPLE_53b6_0041,255
PEOPLE_OPT_71e1_000D,PEOPLE_53b6_0041,11
PEOPLE_OPT_db47_000A,PEOPLE_7e56_0042,"Earl Frederick"
PEOPLE_OPT_f5fb_000B,PEOPLE_7e56_0042,"Jack The Ripper"
PEOPLE_OPT_7b92_000C,PEOPLE_7e56_0042,"The Toledo Clubber"
PEOPLE_OPT_18b0_000D,PEOPLE_7e56_0042,"Joel Rifkin"
PEOPLE_OPT_76cc_000A,PEOPLE_8537_0043,Mussolini
PEOPLE_OPT_6e16_000B,PEOPLE_8537_0043,Lenin
PEOPLE_OPT_272f_000C,PEOPLE_8537_0043,Stalin
PEOPLE_OPT_6030_000D,PEOPLE_8537_0043,Hitler
PEOPLE_OPT_7f32_000A,PEOPLE_2d12_0044,"Mao Zedong"
PEOPLE_OPT_06f6_000B,PEOPLE_2d12_0044,"Martin Luther King Jr."
PEOPLE_OPT_51ee_000C,PEOPLE_2d12_0044,"Ho Chi Minh"
PEOPLE_OPT_a0c8_000D,PEOPLE_2d12_0044,"Pope John Paul II"
PEOPLE_OPT_5edc_000A,PEOPLE_6891_0045,"Diane Julie Abbott"
PEOPLE_OPT_2eb3_000B,PEOPLE_6891_0045,"Queen Victoria"
PEOPLE_OPT_c2ad_000C,PEOPLE_6891_0045,"Margaret Thatcher"
PEOPLE_OPT_5f59_000D,PEOPLE_6891_0045,"Elizabeth Furse"
PEOPLE_OPT_8192_000A,PEOPLE_91cb_0046,"John Paul I"
PEOPLE_OPT_9f0f_000B,PEOPLE_91cb_0046,"Benedict XVI"
PEOPLE_OPT_0cf1_000C,PEOPLE_91cb_0046,"Blessed John XXIII"
PEOPLE_OPT_9d22_000D,PEOPLE_91cb_0046,"Pope John Paul II"
PEOPLE_OPT_a2b5_000A,PEOPLE_700d_0047,"Teddy Roosevelt"
PEOPLE_OPT_1194_000B,PEOPLE_700d_0047,"Franklin Delano Roosevelt"
PEOPLE_OPT_7c3c_000C,PEOPLE_700d_0047,"Ronald Reagan"
PEOPLE_OPT_a226_000D,PEOPLE_700d_0047,"Bill Clinton"
PEOPLE_OPT_2125_000A,PEOPLE_ed98_0048,"Nelson Mandela"
PEOPLE_OPT_b69e_000B,PEOPLE_ed98_0048,"Martin Luther King"
PEOPLE_OPT_7ea8_000C,PEOPLE_ed98_0048,"Mao Zedong"
PEOPLE_OPT_eee0_000D,PEOPLE_ed98_0048,"Lech Walesa"
PEOPLE_OPT_a004_000A,PEOPLE_ff1f_0049,"Ho Chi Minh"
PEOPLE_OPT_9b6d_000B,PEOPLE_ff1f_0049,"Lech Walesa"
PEOPLE_OPT_70cc_000C,PEOPLE_ff1f_0049,"Nelson Mandela"
PEOPLE_OPT_603a_000D,PEOPLE_ff1f_0049,"Mohandas Gandhi"
PEOPLE_OPT_4967_000A,PEOPLE_9d48_0050,"Edward Heath"
PEOPLE_OPT_b9ca_000B,PEOPLE_9d48_0050,"Neville Chamberlain"
PEOPLE_OPT_55bc_000C,PEOPLE_9d48_0050,"Edward Churchill"
PEOPLE_OPT_6d50_000D,PEOPLE_9d48_0050,"Winston Churchill"
PEOPLE_OPT_c7a9_000A,PEOPLE_3253_0051,Hitler
PEOPLE_OPT_5d38_000B,PEOPLE_3253_0051,"Winston Churchill"
PEOPLE_OPT_edbc_000C,PEOPLE_3253_0051,"Benito Mussolini"
PEOPLE_OPT_fa5c_000D,PEOPLE_3253_0051,Stalin
PEOPLE_OPT_8d2b_000A,PEOPLE_60fa_0052,"Jesus Christ"
PEOPLE_OPT_31a0_000B,PEOPLE_60fa_0052,"Dalai Lama"
PEOPLE_OPT_8a88_000C,PEOPLE_60fa_0052,Buddha
PEOPLE_OPT_8b0b_000D,PEOPLE_60fa_0052,Mohamed
PEOPLE_OPT_3bf8_000A,PEOPLE_2efb_0053,"George Washington"
PEOPLE_OPT_e1cf_000B,PEOPLE_2efb_0053,"George W Bush"
PEOPLE_OPT_2100_000C,PEOPLE_2efb_0053,"George Orwell"
PEOPLE_OPT_fdb6_000D,PEOPLE_2efb_0053,"George Eliot"
PEOPLE_OPT_0ada_000A,PEOPLE_31f6_0054,"George Eliot"
PEOPLE_OPT_a579_000B,PEOPLE_31f6_0054,"George Sand"
PEOPLE_OPT_29b5_000C,PEOPLE_31f6_0054,"George Bernard Shaw"
PEOPLE_OPT_ac0c_000D,PEOPLE_31f6_0054,"George Orwell"
PEOPLE_OPT_e540_000A,PEOPLE_25d6_0055,"George Orwell"
PEOPLE_OPT_4fe0_000B,PEOPLE_25d6_0055,"George Washington"
PEOPLE_OPT_2af0_000C,PEOPLE_25d6_0055,"George Lucas"
PEOPLE_OPT_2679_000D,PEOPLE_25d6_0055,"George Bush"
PEOPLE_OPT_0803_000A,PEOPLE_acd5_0056,"George Sand"
PEOPLE_OPT_9737_000B,PEOPLE_acd5_0056,"George Bernard Shaw"
PEOPLE_OPT_cd1e_000C,PEOPLE_acd5_0056,"George Orwell"
PEOPLE_OPT_e7c6_000D,PEOPLE_acd5_0056,"George Eliot"
PEOPLE_OPT_545e_000A,PEOPLE_3901_0057,"George Bernard Shaw"
PEOPLE_OPT_8ce1_000B,PEOPLE_3901_0057,"George Sand"
PEOPLE_OPT_8edd_000C,PEOPLE_3901_0057,"George Fox"
PEOPLE_OPT_f815_000D,PEOPLE_3901_0057,"George Orwell"
PEOPLE_OPT_9766_000A,PEOPLE_c526_0058,"George Fox"
PEOPLE_OPT_96ea_000B,PEOPLE_c526_0058,"George Clooney"
PEOPLE_OPT_9c4a_000C,PEOPLE_c526_0058,"George Lucas"
PEOPLE_OPT_408f_000D,PEOPLE_c526_0058,"George Herbert"
PEOPLE_OPT_7ae5_000A,PEOPLE_ea6c_0059,"George Gordon Byron"
PEOPLE_OPT_53e0_000B,PEOPLE_ea6c_0059,"George Herbert"
PEOPLE_OPT_8f80_000C,PEOPLE_ea6c_0059,"George Fox"
PEOPLE_OPT_0f5a_000D,PEOPLE_ea6c_0059,"George Eliot"
PEOPLE_OPT_3dc2_000A,PEOPLE_bf4a_0060,"George Eliot"
PEOPLE_OPT_335e_000B,PEOPLE_bf4a_0060,"George Gordon Byron"
PEOPLE_OPT_4bee_000C,PEOPLE_bf4a_0060,"George Lucas"
PEOPLE_OPT_4cb6_000D,PEOPLE_bf4a_0060,"George Sand"
PEOPLE_OPT_d2a8_000A,PEOPLE_d4f8_0061,"George Herbert"
PEOPLE_OPT_4f7d_000B,PEOPLE_d4f8_0061,"George Sand"
PEOPLE_OPT_0a36_000C,PEOPLE_d4f8_0061,"George Eliot"
PEOPLE_OPT_2542_000D,PEOPLE_d4f8_0061,"George Fox"
PEOPLE_OPT_d201_000A,PEOPLE_0d7c_0062,"George Orwell"
PEOPLE_OPT_f1aa_000B,PEOPLE_0d7c_0062,"George Clooney"
PEOPLE_OPT_c454_000C,PEOPLE_0d7c_0062,"George Michael"
PEOPLE_OPT_4ecf_000D,PEOPLE_0d7c_0062,"George Lucas"
PEOPLE_OPT_db4a_000A,PEOPLE_f10b_0063,"John Tolkien"
PEOPLE_OPT_7a6d_000B,PEOPLE_f10b_0063,"John Steinbeck"
PEOPLE_OPT_9b9f_000C,PEOPLE_f10b_0063,"John Wayne"
PEOPLE_OPT_5c2f_000D,PEOPLE_f10b_0063,"John Milton"
PEOPLE_OPT_16d8_000A,PEOPLE_1594_0064,"John Tolkien"
PEOPLE_OPT_570a_000B,PEOPLE_1594_0064,"John Milton"
PEOPLE_OPT_5797_000C,PEOPLE_1594_0064,"John Denver"
PEOPLE_OPT_e094_000D,PEOPLE_1594_0064,"John Steinbeck"
PEOPLE_OPT_06aa_000A,PEOPLE_4c55_0065,"John Lennon"
PEOPLE_OPT_0ab2_000B,PEOPLE_4c55_0065,"John Major"
PEOPLE_OPT_c3a5_000C,PEOPLE_4c55_0065,"John Secada"
PEOPLE_OPT_b20b_000D,PEOPLE_4c55_0065,"John Bon Jovi"
PEOPLE_OPT_5ed7_000A,PEOPLE_c3ab_0066,"John Steinbeck"
PEOPLE_OPT_00cd_000B,PEOPLE_c3ab_0066,"John Donne"
PEOPLE_OPT_e4e0_000C,PEOPLE_c3ab_0066,"John Tolkien"
PEOPLE_OPT_9aac_000D,PEOPLE_c3ab_0066,"John Milton"
PEOPLE_OPT_44d1_000A,PEOPLE_ddd5_0067,"John Doe"
PEOPLE_OPT_9191_000B,PEOPLE_ddd5_0067,"John Smith"
PEOPLE_OPT_f635_000C,PEOPLE_ddd5_0067,"John Major"
PEOPLE_OPT_9c5c_000D,PEOPLE_ddd5_0067,"John Kennedy"
PEOPLE_OPT_050a_000A,PEOPLE_ba3a_0068,"John Secada"
PEOPLE_OPT_26d0_000B,PEOPLE_ba3a_0068,"John Tolkien"
PEOPLE_OPT_a82d_000C,PEOPLE_ba3a_0068,"John Donne"
PEOPLE_OPT_8494_000D,PEOPLE_ba3a_0068,"John Milton"
PEOPLE_OPT_25a4_000A,PEOPLE_9cf8_0069,"John Goodman"
PEOPLE_OPT_156d_000B,PEOPLE_9cf8_0069,"John Travolta"
PEOPLE_OPT_5772_000C,PEOPLE_9cf8_0069,"John Wayne"
PEOPLE_OPT_843b_000D,PEOPLE_9cf8_0069,"John Smith"
PEOPLE_OPT_3ede_000A,PEOPLE_3380_0070,"John Wayne"
PEOPLE_OPT_9475_000B,PEOPLE_3380_0070,"John Goodman"
PEOPLE_OPT_b689_000C,PEOPLE_3380_0070,"John Bon Jovi"
PEOPLE_OPT_4bcf_000D,PEOPLE_3380_0070,"John Travolta"
PEOPLE_OPT_52c4_000A,PEOPLE_af16_0071,"John Donne"
PEOPLE_OPT_142a_000B,PEOPLE_af16_0071,"John Paul II"
PEOPLE_OPT_6b98_000C,PEOPLE_af16_0071,"John Major"
PEOPLE_OPT_cb30_000D,PEOPLE_af16_0071,"John Paul I"
PEOPLE_OPT_eac0_000A,PEOPLE_5f81_0072,"John Bravo"
PEOPLE_OPT_e59e_000B,PEOPLE_5f81_0072,"John Mcenroe"
PEOPLE_OPT_5ff1_000C,PEOPLE_5f81_0072,"John Smith"
PEOPLE_OPT_f4d0_000D,PEOPLE_5f81_0072,"John Brown"
PEOPLE_OPT_3192_000A,PEOPLE_885c_0073,"Christopher Columbus"
PEOPLE_OPT_2733_000B,PEOPLE_885c_0073,"Vasco Da Gama"
PEOPLE_OPT_3e53_000C,PEOPLE_885c_0073,"Ferdinand Magellan"
PEOPLE_OPT_5e72_000D,PEOPLE_885c_0073,"Hernando Cortes"
PEOPLE_OPT_a0a3_000A,PEOPLE_d29d_0074,"Marco Polo"
PEOPLE_OPT_ac02_000B,PEOPLE_d29d_0074,"Francis Drake"
PEOPLE_OPT_f864_000C,PEOPLE_d29d_0074,"Samuel de Champlain"
PEOPLE_OPT_062c_000D,PEOPLE_d29d_0074,"Jacques Cartier"
PEOPLE_OPT_4350_000A,PEOPLE_b090_0075,"John Franklin"
PEOPLE_OPT_fc8a_000B,PEOPLE_b090_0075,"Martin Frobisher"
PEOPLE_OPT_7448_000C,PEOPLE_b090_0075,"Henry Hudson"
PEOPLE_OPT_d3ba_000D,PEOPLE_b090_0075,"James Cook"
PEOPLE_OPT_6e0c_000A,PEOPLE_bae0_0076,"Vasco da Gama"
PEOPLE_OPT_146a_000B,PEOPLE_bae0_0076,"Gaspar Corte Real"
PEOPLE_OPT_008f_000C,PEOPLE_bae0_0076,"Henry the Navigator"
PEOPLE_OPT_6293_000D,PEOPLE_bae0_0076,"Marco Polo"
PEOPLE_OPT_231a_000A,PEOPLE_9628_0077,"Gaspar Corte Real"
PEOPLE_OPT_64b7_000B,PEOPLE_9628_0077,"Hernando Cortes"
PEOPLE_OPT_cd3f_000C,PEOPLE_9628_0077,"Marco Polo"
PEOPLE_OPT_487f_000D,PEOPLE_9628_0077,"Ferdinand Magellan"
PEOPLE_OPT_7d09_000A,PEOPLE_57bb_0078,"Hernando Cortes"
PEOPLE_OPT_9651_000B,PEOPLE_57bb_0078,"Henry the Navigator"
PEOPLE_OPT_4c29_000C,PEOPLE_57bb_0078,"Christopher Columbus"
PEOPLE_OPT_822a_000D,PEOPLE_57bb_0078,"Gaspar Corte Real"
PEOPLE_OPT_f7c4_000A,PEOPLE_5dc7_0079,"John Franklin"
PEOPLE_OPT_1c8f_000B,PEOPLE_5dc7_0079,"Samuel de Champlain"
PEOPLE_OPT_5f1f_000C,PEOPLE_5dc7_0079,"John Nicolas"
PEOPLE_OPT_4c9d_000D,PEOPLE_5dc7_0079,"Hernando de Soto"
PEOPLE_OPT_c701_000A,PEOPLE_209f_0080,"Sir Francis Drake"
PEOPLE_OPT_61bb_000B,PEOPLE_209f_0080,"Christopher Columbus"
PEOPLE_OPT_da24_000C,PEOPLE_209f_0080,"Ferdinand Magellan"
PEOPLE_OPT_ed0b_000D,PEOPLE_209f_0080,"Horatio Nelson"
PEOPLE_OPT_c04b_000A,PEOPLE_0145_0081,"Captain James Cook"
PEOPLE_OPT_cec1_000B,PEOPLE_0145_0081,"Ferdinand Magellan"
PEOPLE_OPT_7e61_000C,PEOPLE_0145_0081,"Captain Scott"
PEOPLE_OPT_cf62_000D,PEOPLE_0145_0081,"Sebastian Cabot"
PEOPLE_OPT_5f34_000A,PEOPLE_f6ad_0082,"Neil Armstrong"
PEOPLE_OPT_57a9_000B,PEOPLE_f6ad_0082,"Ernest Shackleton"
PEOPLE_OPT_32dd_000C,PEOPLE_f6ad_0082,"David Livingstone"
PEOPLE_OPT_c793_000D,PEOPLE_f6ad_0082,"Jacques Cousteau"
PEOPLE_OPT_d94f_000A,PEOPLE_bbaa_0083,"Computer Hair Stylist"
PEOPLE_OPT_26ae_000B,PEOPLE_bbaa_0083,"Animation Hair Consultant"
PEOPLE_OPT_8115_000C,PEOPLE_bbaa_0083,"Hair Simulation Supervisors"
