OID,QID,text
MOVIES_OPT_f1f0_000B,MOVIES_7af6_0008,"Trouble in Paradise"
MOVIES_OPT_7aa6_000C,MOVIES_7af6_0008,"In America"
MOVIES_OPT_beb1_000D,MOVIES_7af6_0008,"Original Sin"
MOVIES_OPT_5389_000A,MOVIES_2c82_0009,"Romeo and Juliet"
MOVIES_OPT_6fa7_000B,MOVIES_2c82_0009,"Wuthering Heights"
MOVIES_OPT_087b_000C,MOVIES_2c82_0009,"Shakespeare in Love"
MOVIES_OPT_5ae7_000D,MOVIES_2c82_0009,Sideways
MOVIES_OPT_3115_000A,MOVIES_0157_0010,"Moulin Rouge"
MOVIES_OPT_4e5f_000B,MOVIES_0157_0010,"My Best Friends Wedding"
MOVIES_OPT_b7ed_000C,MOVIES_0157_0010,"Message In A Bottle"
MOVIES_OPT_b8d1_000D,MOVIES_0157_0010,"Meet Joe Black"
MOVIES_OPT_5ea3_000A,MOVIES_c0ec_0011,"A View to a Kill"
MOVIES_OPT_40c2_000B,MOVIES_c0ec_0011,Octopussy
MOVIES_OPT_1b01_000C,MOVIES_c0ec_0011,Moonraker
MOVIES_OPT_cc74_000D,MOVIES_c0ec_0011,"For Your Eyes Only"
MOVIES_OPT_0556_000A,MOVIES_00a5_0012,"Back to the Future"
MOVIES_OPT_9dd6_000B,MOVIES_00a5_0012,"The Final Countdown"
MOVIES_OPT_08af_000C,MOVIES_00a5_0012,"The Hitch Hikers Guide to the Galaxy"
MOVIES_OPT_8518_000D,MOVIES_00a5_0012,"The Empire Strikes Back"
MOVIES_OPT_a9db_000A,MOVIES_da4c_0013,Barbara
MOVIES_OPT_22bb_000B,MOVIES_da4c_0013,Frances
MOVIES_OPT_0158_000C,MOVIES_da4c_0013,Susan
MOVIES_OPT_105d_000D,MOVIES_da4c_0013,Jennifer
MOVIES_OPT_f8f9_000A,MOVIES_eb47_0014,Derry
MOVIES_OPT_6d21_000B,MOVIES_eb47_0014,Ambervale
MOVIES_OPT_5006_000C,MOVIES_eb47_0014,Springwood
MOVIES_OPT_5865_000D,MOVIES_eb47_0014,"Blackwood County"
MOVIES_OPT_a0d8_000A,MOVIES_d295_0015,246
MOVIES_OPT_65b5_000B,MOVIES_d295_0015,250
MOVIES_OPT_8399_000C,MOVIES_d295_0015,321
MOVIES_OPT_d815_000D,MOVIES_d295_0015,123
MOVIES_OPT_45da_000A,MOVIES_0013_0016,"Jessica Lange"
MOVIES_OPT_e4cb_000B,MOVIES_0013_0016,"Teri Garr"
MOVIES_OPT_b745_000C,MOVIES_0013_0016,"Dustin Hoffman"
MOVIES_OPT_9739_000D,MOVIES_0013_0016,"Larry Gelbart"
MOVIES_OPT_fcdb_000A,MOVIES_5479_0017,Detroit
MOVIES_OPT_3adf_000B,MOVIES_5479_0017,Chicago
MOVIES_OPT_6773_000C,MOVIES_5479_0017,Denver
MOVIES_OPT_46cd_000D,MOVIES_5479_0017,"San Fransisco"
MOVIES_OPT_d0e8_000A,MOVIES_6ace_0018,11
MOVIES_OPT_94f2_000B,MOVIES_6ace_0018,27
MOVIES_OPT_9f37_000C,MOVIES_6ace_0018,2
MOVIES_OPT_979e_000D,MOVIES_6ace_0018,6
MOVIES_OPT_f959_000A,MOVIES_d40f_0019,"Star Wars: Episode VI - Return of the Jedi"
MOVIES_OPT_75d5_000B,MOVIES_d40f_0019,"The Hitch Hikers Guide to the Galaxy"
MOVIES_OPT_da0b_000C,MOVIES_d40f_0019,Cyborg
MOVIES_OPT_7186_000D,MOVIES_d40f_0019,"E.T. the Extra-Terrestrial"
MOVIES_OPT_c8a1_000A,MOVIES_9634_0020,1992
MOVIES_OPT_43fe_000B,MOVIES_9634_0020,1994
MOVIES_OPT_dd5b_000C,MOVIES_9634_0020,1990
MOVIES_OPT_02f3_000D,MOVIES_9634_0020,1996
MOVIES_OPT_eab4_000A,MOVIES_9e6b_0021,"Byron Hadley"
MOVIES_OPT_9989_000B,MOVIES_9e6b_0021,"Samuel Norton"
MOVIES_OPT_6f46_000C,MOVIES_9e6b_0021,"Ellis Redding"
MOVIES_OPT_3082_000D,MOVIES_9e6b_0021,"Spencer Heywood"
MOVIES_OPT_0f0f_000A,MOVIES_bc90_0022,1940s
MOVIES_OPT_9185_000B,MOVIES_bc90_0022,1920s
MOVIES_OPT_4e15_000C,MOVIES_bc90_0022,1930s
MOVIES_OPT_ef18_000D,MOVIES_bc90_0022,1950s
MOVIES_OPT_0ad9_000A,MOVIES_6f9a_0023,"Greta Garbo"
MOVIES_OPT_53fe_000B,MOVIES_6f9a_0023,"Jayne Mansfield"
MOVIES_OPT_533c_000C,MOVIES_6f9a_0023,"Rita Hayworth"
MOVIES_OPT_69e7_000D,MOVIES_6f9a_0023,"Bette Davis"
MOVIES_OPT_9274_000A,MOVIES_5727_0024,"He had red hair."
MOVIES_OPT_2aa6_000B,MOVIES_5727_0024,"It was short for his last name."
MOVIES_OPT_faa8_000C,MOVIES_5727_0024,"His favorite color was red."
MOVIES_OPT_d8f9_000D,MOVIES_5727_0024,"He had a horrible temper."
MOVIES_OPT_e1ae_000A,MOVIES_ce70_0025,Strohs
MOVIES_OPT_c1da_000B,MOVIES_ce70_0025,Budweiser
MOVIES_OPT_c763_000C,MOVIES_ce70_0025,Amstel
MOVIES_OPT_8dcd_000D,MOVIES_ce70_0025,Heineken
MOVIES_OPT_c83b_000A,MOVIES_8261_0026,False
MOVIES_OPT_708b_000B,MOVIES_8261_0026,True
MOVIES_OPT_2053_000A,MOVIES_b484_0027,237
MOVIES_OPT_c8a7_000B,MOVIES_b484_0027,125
MOVIES_OPT_e475_000C,MOVIES_b484_0027,416
MOVIES_OPT_2aa3_000D,MOVIES_b484_0027,444
MOVIES_OPT_5fe1_000A,MOVIES_38af_0028,No
MOVIES_OPT_9950_000B,MOVIES_38af_0028,Yes
MOVIES_OPT_42dc_000A,MOVIES_f251_0029,"Ron Howard"
MOVIES_OPT_7196_000B,MOVIES_f251_0029,"Rob Reiner"
MOVIES_OPT_0728_000C,MOVIES_f251_0029,"Frank Darabont"
MOVIES_OPT_db3c_000D,MOVIES_f251_0029,"Shimon  Bentzvi"
MOVIES_OPT_e906_000A,MOVIES_f272_0030,"$3,000,000"
MOVIES_OPT_ed99_000B,MOVIES_f272_0030,"$ 100,000"
MOVIES_OPT_2ba4_000C,MOVIES_f272_0030,"$ 10,000,000"
MOVIES_OPT_9e01_000D,MOVIES_f272_0030,"$ 25,000,000"
MOVIES_OPT_0e1e_000A,MOVIES_73c3_0031,Gilda
MOVIES_OPT_dbc5_000B,MOVIES_73c3_0031,"Its a Mad Mad World"
MOVIES_OPT_7f4b_000C,MOVIES_73c3_0031,"Happy girl 1223 Strikes Again"
MOVIES_OPT_33be_000D,MOVIES_73c3_0031,"The Three Stooges"
MOVIES_OPT_dea2_000A,MOVIES_0a63_0032,"Steven Soderbergh"
MOVIES_OPT_9ffb_000B,MOVIES_0a63_0032,"Robert Zemeckis"
MOVIES_OPT_046f_000C,MOVIES_0a63_0032,"Tony Scott"
MOVIES_OPT_8ba4_000D,MOVIES_0a63_0032,"John Hughes"
MOVIES_OPT_c030_000A,MOVIES_3a67_0033,Birmingham
MOVIES_OPT_062d_000B,MOVIES_3a67_0033,Atlanta
MOVIES_OPT_55b9_000C,MOVIES_3a67_0033,Columbia
MOVIES_OPT_0612_000D,MOVIES_3a67_0033,Savannah
MOVIES_OPT_0212_000A,MOVIES_f89c_0034,"Gerald Ford"
MOVIES_OPT_863c_000B,MOVIES_f89c_0034,"Lyndon B. Johnson"
MOVIES_OPT_7435_000C,MOVIES_f89c_0034,"John F. Kennedy"
MOVIES_OPT_ae30_000D,MOVIES_f89c_0034,"Richard M. Nixon"
MOVIES_OPT_be8e_000A,MOVIES_e021_0035,"Fred Astaire"
MOVIES_OPT_6ac7_000B,MOVIES_e021_0035,"Elvis Presley"
MOVIES_OPT_674c_000C,MOVIES_e021_0035,"Dick Van Dyke"
MOVIES_OPT_1beb_000D,MOVIES_e021_0035,"Gene Kelly"
MOVIES_OPT_22d1_000A,MOVIES_4445_0036,"Abbie Hoffman"
MOVIES_OPT_798b_000B,MOVIES_4445_0036,"Jane Fonda"
MOVIES_OPT_7441_000C,MOVIES_4445_0036,"John Lennon"
MOVIES_OPT_7ded_000D,MOVIES_4445_0036,"John Wayne"
MOVIES_OPT_9ee2_000A,MOVIES_1dfc_0037,Beau
MOVIES_OPT_9a8b_000B,MOVIES_1dfc_0037,Billy
MOVIES_OPT_e012_000C,MOVIES_1dfc_0037,Bennie
MOVIES_OPT_21b9_000D,MOVIES_1dfc_0037,Bubba
MOVIES_OPT_2cb4_000A,MOVIES_d4fb_0038,"University of Alabama"
MOVIES_OPT_4788_000B,MOVIES_d4fb_0038,"University of Florida"
MOVIES_OPT_95ac_000C,MOVIES_d4fb_0038,"Auburn University"
MOVIES_OPT_7c8a_000D,MOVIES_d4fb_0038,"University of Georgia"
MOVIES_OPT_7ec0_000A,MOVIES_a418_0039,"Johnnie Cash"
MOVIES_OPT_b4c1_000B,MOVIES_a418_0039,"Abby Hoffman"
MOVIES_OPT_422f_000C,MOVIES_a418_0039,"Mickey Jagger"
MOVIES_OPT_36c4_000D,MOVIES_a418_0039,"Bobbie Dylan"
MOVIES_OPT_c844_000A,MOVIES_f290_0040,"in the stomach"
MOVIES_OPT_0e27_000B,MOVIES_f290_0040,"in the arm"
MOVIES_OPT_7102_000C,MOVIES_f290_0040,"in the leg"
MOVIES_OPT_748f_000D,MOVIES_f290_0040,"in the buttocks"
MOVIES_OPT_901d_000A,MOVIES_81e8_0041,"Satisfaction by The Rolling Stones"
MOVIES_OPT_73a0_000B,MOVIES_81e8_0041,"Break on Through (To the Other Side) by The Doors"
MOVIES_OPT_27fd_000C,MOVIES_81e8_0041,"California Dreamin by The Mamas and the Pappas"
MOVIES_OPT_4be8_000D,MOVIES_81e8_0041,"Fortunate Son by CCR"
MOVIES_OPT_d8ab_000A,MOVIES_1348_0042,"Cat in the Hat"
MOVIES_OPT_29db_000B,MOVIES_1348_0042,"Alice in Wonderland"
MOVIES_OPT_963d_000C,MOVIES_1348_0042,"The Chronicles of Narnia"
MOVIES_OPT_6295_000D,MOVIES_1348_0042,"Curious George"
MOVIES_OPT_267a_000A,MOVIES_a952_0043,"I want my Mama"
MOVIES_OPT_0483_000B,MOVIES_a952_0043,"I want to go home"
MOVIES_OPT_c3a6_000C,MOVIES_a952_0043,"Am I going to make it?"
MOVIES_OPT_5239_000D,MOVIES_a952_0043,"What are we doing here?"
MOVIES_OPT_c806_000A,MOVIES_6841_0044,"Gary Sinise"
MOVIES_OPT_69f3_000B,MOVIES_6841_0044,"Jack Nicholson"
MOVIES_OPT_e6ab_000C,MOVIES_6841_0044,"Ed Harris"
MOVIES_OPT_7f2e_000D,MOVIES_6841_0044,"Robert Duvall"
MOVIES_OPT_0339_000A,MOVIES_4485_0045,"First Knight"
MOVIES_OPT_95d0_000B,MOVIES_4485_0045,"A Knights Tale"
MOVIES_OPT_4384_000C,MOVIES_4485_0045,"Robin Hood: Prince of Thieves"
MOVIES_OPT_b84e_000D,MOVIES_4485_0045,"Black Knight"
MOVIES_OPT_c8cf_000A,MOVIES_90da_0046,1955
MOVIES_OPT_c96e_000B,MOVIES_90da_0046,1986
MOVIES_OPT_20f7_000C,MOVIES_90da_0046,1987
MOVIES_OPT_95d9_000D,MOVIES_90da_0046,1985
MOVIES_OPT_60ad_000A,MOVIES_61dd_0047,Shep
MOVIES_OPT_ef31_000B,MOVIES_61dd_0047,Einstein
MOVIES_OPT_ef76_000C,MOVIES_61dd_0047,Edsel
MOVIES_OPT_3bab_000D,MOVIES_61dd_0047,Shaggy
MOVIES_OPT_af6d_000A,MOVIES_8e92_0048,True
MOVIES_OPT_539f_000B,MOVIES_8e92_0048,False
MOVIES_OPT_9b99_000A,MOVIES_0a23_0049,"something without sugar"
MOVIES_OPT_3369_000B,MOVIES_0a23_0049,"All of these"
MOVIES_OPT_295e_000C,MOVIES_0a23_0049,Tab
MOVIES_OPT_b991_000D,MOVIES_0a23_0049,"Pepsi free"
MOVIES_OPT_2ac7_000A,MOVIES_9277_0050,"transference capacitor"
MOVIES_OPT_3d7b_000B,MOVIES_9277_0050,jauntinator
MOVIES_OPT_3730_000C,MOVIES_9277_0050,"transcendental tripometer"
MOVIES_OPT_2e3b_000D,MOVIES_9277_0050,"flux capacitor"
MOVIES_OPT_21fc_000A,MOVIES_2aed_0051,"Maplewood Ave"
MOVIES_OPT_a435_000B,MOVIES_2aed_0051,"John F. Kennedy Drive"
MOVIES_OPT_b466_000C,MOVIES_2aed_0051,"Pine St"
MOVIES_OPT_a105_000D,MOVIES_2aed_0051,"Riverside Drive"
MOVIES_OPT_f351_000A,MOVIES_08ef_0052,McDonalds
MOVIES_OPT_cba1_000B,MOVIES_08ef_0052,"Burger King"
MOVIES_OPT_f9b0_000C,MOVIES_08ef_0052,"Taco Bell"
MOVIES_OPT_d091_000D,MOVIES_08ef_0052,Wendys
MOVIES_OPT_d8bb_000A,MOVIES_550d_0053,"Mr. Spock"
MOVIES_OPT_ce06_000B,MOVIES_550d_0053,"Captain Kirk"
MOVIES_OPT_920b_000C,MOVIES_550d_0053,"Luke Skywalker"
MOVIES_OPT_1124_000D,MOVIES_550d_0053,"Darth Vader"
MOVIES_OPT_79f8_000A,MOVIES_1f57_0054,"Enchantment Under the Sea"
MOVIES_OPT_358e_000B,MOVIES_1f57_0054,"Enchanted Future"
MOVIES_OPT_36ed_000C,MOVIES_1f57_0054,"Sadie Hawkins Day Dance"
MOVIES_OPT_06fd_000D,MOVIES_1f57_0054,"Fish Under the Sea"
MOVIES_OPT_ab51_000A,MOVIES_ac9d_0055,False
MOVIES_OPT_b009_000B,MOVIES_ac9d_0055,True
MOVIES_OPT_79d3_000A,MOVIES_b9c3_0056,"Art studio"
MOVIES_OPT_a3d1_000B,MOVIES_b9c3_0056,"Recording studio"
MOVIES_OPT_a1a0_000C,MOVIES_b9c3_0056,"None of these"
MOVIES_OPT_6479_000D,MOVIES_b9c3_0056,"Aerobics studio"
MOVIES_OPT_b97b_000A,MOVIES_9e22_0057,"Played in Marvin Berrys rock and roll group"
MOVIES_OPT_7e4f_000B,MOVIES_9e22_0057,"He was a drifter"
MOVIES_OPT_ccc5_000C,MOVIES_9e22_0057,"Pumped gas at the filling station"
MOVIES_OPT_7bb7_000D,MOVIES_9e22_0057,"Worked in the diner"
MOVIES_OPT_e970_000A,MOVIES_f961_0058,False
MOVIES_OPT_8524_000B,MOVIES_f961_0058,True
MOVIES_OPT_1e53_000A,MOVIES_a88a_0059,22
MOVIES_OPT_8613_000B,MOVIES_a88a_0059,18
MOVIES_OPT_0e32_000C,MOVIES_a88a_0059,15
MOVIES_OPT_8800_000D,MOVIES_a88a_0059,16
MOVIES_OPT_d4c3_000A,MOVIES_71f3_0060,"It was never mentioned"
MOVIES_OPT_530a_000B,MOVIES_71f3_0060,Grey
MOVIES_OPT_d09f_000C,MOVIES_71f3_0060,Gulch
MOVIES_OPT_e5f8_000D,MOVIES_71f3_0060,Gale
MOVIES_OPT_6107_000A,MOVIES_e182_0061,"Uncle Harry"
MOVIES_OPT_6792_000B,MOVIES_e182_0061,"Uncle Henry"
MOVIES_OPT_1f03_000C,MOVIES_e182_0061,"Uncle Charlie"
MOVIES_OPT_10c1_000D,MOVIES_e182_0061,"Uncle Tom"
MOVIES_OPT_cc10_000A,MOVIES_48e8_0062,"Miss Almira Gulch"
MOVIES_OPT_1c9a_000B,MOVIES_48e8_0062,"Miss Fanny Green"
MOVIES_OPT_4b43_000C,MOVIES_48e8_0062,"Miss Daisy Green"
MOVIES_OPT_37d2_000D,MOVIES_48e8_0062,"Miss Alvina Gray"
MOVIES_OPT_ae8f_000A,MOVIES_0f49_0063,True
MOVIES_OPT_6ca7_000B,MOVIES_0f49_0063,False
MOVIES_OPT_2500_000A,MOVIES_a753_0064,"Surrender Dorothy or die"
MOVIES_OPT_8e52_000B,MOVIES_a753_0064,"Surrender Dorothy"
MOVIES_OPT_8216_000C,MOVIES_a753_0064,"You will die Dorothy"
MOVIES_OPT_086f_000D,MOVIES_a753_0064,"Surrender or else"
MOVIES_OPT_3afb_000A,MOVIES_9487_0065,"Dorothys Adventures in Oz"
MOVIES_OPT_651b_000B,MOVIES_9487_0065,"The Land of Oz"
MOVIES_OPT_356a_000C,MOVIES_9487_0065,"The Wizard of Oz"
MOVIES_OPT_afad_000D,MOVIES_9487_0065,"The Wonderful Wizard of Oz"
MOVIES_OPT_8efb_000A,MOVIES_1c16_0066,True
MOVIES_OPT_f347_000B,MOVIES_1c16_0066,False
MOVIES_OPT_93bc_000A,MOVIES_fc5a_0067,"George Burns"
MOVIES_OPT_cd8b_000B,MOVIES_fc5a_0067,"Tony Curtis"
MOVIES_OPT_9d75_000C,MOVIES_fc5a_0067,"Don Knotts"
MOVIES_OPT_6e14_000D,MOVIES_fc5a_0067,"Buddy Ebsen"
MOVIES_OPT_e9bf_000A,MOVIES_ecca_0068,"1 million dollars"
MOVIES_OPT_e257_000B,MOVIES_ecca_0068,"10 million dollars"
MOVIES_OPT_6626_000C,MOVIES_ecca_0068,"5 million dollars"
MOVIES_OPT_8c21_000D,MOVIES_ecca_0068,"3 million dollars"
MOVIES_OPT_af01_000A,MOVIES_b556_0069,"My Big Fat Greek Wedding"
MOVIES_OPT_c0e4_000B,MOVIES_b556_0069,"Eat Drink Man Woman"
MOVIES_OPT_0ef9_000C,MOVIES_b556_0069,"The Wedding Banquet"
MOVIES_OPT_44ab_000D,MOVIES_b556_0069,"Betsys Wedding"
MOVIES_OPT_b002_000A,MOVIES_3b3b_0070,"Father of the Bride"
MOVIES_OPT_968f_000B,MOVIES_3b3b_0070,"American Wedding"
MOVIES_OPT_676f_000C,MOVIES_3b3b_0070,"Surviving Christmas"
MOVIES_OPT_76a6_000D,MOVIES_3b3b_0070,"Meet the Fockers"
MOVIES_OPT_81a2_000A,MOVIES_dffe_0071,"The Great Outdoors"
MOVIES_OPT_a518_000B,MOVIES_dffe_0071,"Ferris Buellers Day Off"
MOVIES_OPT_be57_000C,MOVIES_dffe_0071,"Pretty in Pink"
MOVIES_OPT_94b8_000D,MOVIES_dffe_0071,"Some Kind of Wonderful"
MOVIES_OPT_0fd9_000A,MOVIES_562f_0072,"Weird Science"
MOVIES_OPT_a2fb_000B,MOVIES_562f_0072,"Class Reunion"
MOVIES_OPT_2356_000C,MOVIES_562f_0072,"The Breakfast Club"
MOVIES_OPT_34c6_000D,MOVIES_562f_0072,"Sixteen Candles"
MOVIES_OPT_8113_000A,MOVIES_42f2_0073,"European Vacation"
MOVIES_OPT_0980_000B,MOVIES_42f2_0073,"Sixteen Candles"
MOVIES_OPT_e13c_000C,MOVIES_42f2_0073,"Weird Science"
MOVIES_OPT_338d_000D,MOVIES_42f2_0073,"Planes, Trains  Automobiles"
MOVIES_OPT_f4c2_000A,MOVIES_9d39_0074,"Mr. Mom"
MOVIES_OPT_bd60_000B,MOVIES_9d39_0074,"Planes, Trains  Automobiles"
MOVIES_OPT_0957_000C,MOVIES_9d39_0074,"Uncle Buck"
MOVIES_OPT_a8f8_000D,MOVIES_9d39_0074,"Shes Having a Baby"
MOVIES_OPT_f2ad_000A,MOVIES_9891_0075,"Mr. Mom"
MOVIES_OPT_6547_000B,MOVIES_9891_0075,Vacation
MOVIES_OPT_19fb_000C,MOVIES_9891_0075,"The Great Outdoors"
MOVIES_OPT_161d_000D,MOVIES_9891_0075,"Ferris Buellers Day Off"
MOVIES_OPT_c87c_000A,MOVIES_fea9_0076,"Class Reunion"
MOVIES_OPT_669a_000B,MOVIES_fea9_0076,"Pretty in Pink"
MOVIES_OPT_7766_000C,MOVIES_fea9_0076,"Some Kind of Wonderful"
MOVIES_OPT_0003_000D,MOVIES_fea9_0076,"Weird Science"
MOVIES_OPT_ba12_000A,MOVIES_9522_0077,"Weird Science"
MOVIES_OPT_dc52_000B,MOVIES_9522_0077,"Nate and Hayes"
MOVIES_OPT_bbd6_000C,MOVIES_9522_0077,"The Great Outdoors"
MOVIES_OPT_2060_000D,MOVIES_9522_0077,"Uncle Buck"
MOVIES_OPT_218f_000A,MOVIES_2415_0078,"Pretty in Pink"
MOVIES_OPT_2032_000B,MOVIES_2415_0078,"Class Reunion"
MOVIES_OPT_a377_000C,MOVIES_2415_0078,"Mr. Mom"
MOVIES_OPT_c133_000D,MOVIES_2415_0078,"European Vacation"
MOVIES_OPT_9951_000A,MOVIES_7d71_0079,"Nate and Hayes"
MOVIES_OPT_82a5_000B,MOVIES_7d71_0079,"Some Kind of Wonderful"
MOVIES_OPT_7c8d_000C,MOVIES_7d71_0079,"Weird Science"
MOVIES_OPT_a006_000D,MOVIES_7d71_0079,"Shes Having a Baby"
MOVIES_OPT_e223_000A,MOVIES_0d55_0080,"Class Reunion"
MOVIES_OPT_6f33_000B,MOVIES_0d55_0080,"Uncle Buck"
MOVIES_OPT_2c54_000C,MOVIES_0d55_0080,"Ferris Buellers Day Off"
MOVIES_OPT_0a12_000D,MOVIES_0d55_0080,"Planes, Trains  Automobiles"
MOVIES_OPT_e9d2_000A,MOVIES_3ffa_0081,False
MOVIES_OPT_3327_000B,MOVIES_3ffa_0081,True
MOVIES_OPT_1048_000A,MOVIES_8250_0082,"Gloria Stuart"
MOVIES_OPT_16be_000B,MOVIES_8250_0082,"Kate Winslet"
MOVIES_OPT_5921_000C,MOVIES_8250_0082,"Gloria Esteban"
MOVIES_OPT_5504_000D,MOVIES_8250_0082,"Lynn Hollowell"
MOVIES_OPT_2269_000A,MOVIES_6f05_0083,False
MOVIES_OPT_166c_000B,MOVIES_6f05_0083,True
MOVIES_OPT_5d1d_000A,MOVIES_8856_0084,True
MOVIES_OPT_96a8_000B,MOVIES_8856_0084,False
MOVIES_OPT_10c3_000A,MOVIES_8de4_0085,False
MOVIES_OPT_53bf_000B,MOVIES_8de4_0085,True
MOVIES_OPT_1bf6_000A,MOVIES_d74b_0086,"Gloria Stuart"
MOVIES_OPT_4683_000B,MOVIES_d74b_0086,"Kathy Bates"
MOVIES_OPT_f536_000C,MOVIES_d74b_0086,"Kate Winslet"
MOVIES_OPT_54c0_000D,MOVIES_d74b_0086,"Frances Fischer"
MOVIES_OPT_9db1_000A,MOVIES_1281_0087,"Lotus Esprit"
MOVIES_OPT_62d8_000B,MOVIES_1281_0087,"Porsche Carrera"
MOVIES_OPT_dd38_000C,MOVIES_1281_0087,"Lamborghini Gallardo"
MOVIES_OPT_a551_000D,MOVIES_1281_0087,"Lamborghini Murcilago"
MOVIES_OPT_fbc0_000A,MOVIES_7dfd_0088,"Vivian Ward"
MOVIES_OPT_fd64_000B,MOVIES_7dfd_0088,"Vivian Vance"
MOVIES_OPT_f402_000C,MOVIES_7dfd_0088,"Vivian Brandt"
MOVIES_OPT_3047_000D,MOVIES_7dfd_0088,"Vivian Tyler"
MOVIES_OPT_379b_000A,MOVIES_613e_0089,Kat
MOVIES_OPT_bd25_000B,MOVIES_613e_0089,Lee
MOVIES_OPT_9c5e_000C,MOVIES_613e_0089,Lou
MOVIES_OPT_ee51_000D,MOVIES_613e_0089,Kit
MOVIES_OPT_0638_000A,MOVIES_5788_0090,"La Traviata"
MOVIES_OPT_ae43_000B,MOVIES_5788_0090,MacBeth
MOVIES_OPT_7370_000C,MOVIES_5788_0090,"Madame Butterfly"
MOVIES_OPT_20d3_000D,MOVIES_5788_0090,Rigoletto
MOVIES_OPT_e919_000A,MOVIES_ee54_0091,"$1,000"
MOVIES_OPT_ce0b_000B,MOVIES_ee54_0091,"$8,000"
MOVIES_OPT_82b6_000C,MOVIES_ee54_0091,"$3,000"
MOVIES_OPT_c188_000D,MOVIES_ee54_0091,"$5,000"
MOVIES_OPT_3b96_000A,MOVIES_0ce7_0092,"Material Girl by Madonna"
MOVIES_OPT_424c_000B,MOVIES_0ce7_0092,"Like a Virgin by Madonna"
MOVIES_OPT_d223_000C,MOVIES_0ce7_0092,"Bad Girls by Donna Summer"
MOVIES_OPT_4fa4_000D,MOVIES_0ce7_0092,"Kiss by Prince"
MOVIES_OPT_52c7_000A,MOVIES_5e0d_0093,Yes
MOVIES_OPT_767f_000B,MOVIES_5e0d_0093,No
MOVIES_OPT_5899_000A,MOVIES_760d_0094,1982
MOVIES_OPT_66ff_000B,MOVIES_760d_0094,1983
MOVIES_OPT_755d_000C,MOVIES_760d_0094,1984
MOVIES_OPT_7351_000D,MOVIES_760d_0094,1985
MOVIES_OPT_87fa_000A,MOVIES_2a6e_0095,"Samantha Baker"
MOVIES_OPT_e9e2_000B,MOVIES_2a6e_0095,"Caroline Mulford"
MOVIES_OPT_7ad4_000C,MOVIES_2a6e_0095,"Caroline Inthecity"
MOVIES_OPT_080b_000D,MOVIES_2a6e_0095,"Eve Quizeditor"
MOVIES_OPT_1689_000A,MOVIES_7e6b_0096,"Lori Loughlin"
MOVIES_OPT_839f_000B,MOVIES_7e6b_0096,"Demi Moore"
MOVIES_OPT_e465_000C,MOVIES_7e6b_0096,"Ally Sheedy"
MOVIES_OPT_8309_000D,MOVIES_7e6b_0096,"Emma Thompson"
MOVIES_OPT_e7f8_000A,MOVIES_2b51_0097,"Long Duc Dong"
MOVIES_OPT_6b0a_000B,MOVIES_2b51_0097,"One Hung Low"
MOVIES_OPT_b2bb_000C,MOVIES_2b51_0097,"Egg Foo Yeung"
