question,QID,answer,answer_OID
"All but one of these statements represents a common bond between the movies, The Terminal and Catch Me if You Can.",GENERAL_1118_0033,"Leonardo DiCaprio stars in them both.",GENERAL_OPT_a851_000D
"Brad Pitt starred in all these movies, except one. Can you spot it?",GENERAL_306f_0034,"The Beach",GENERAL_OPT_f2c2_000D
"Robin Williams starred in Mrs. Doubtfire. Another great actor, Dustin Hoffman starred in Tootsie. Both characters pretended to be this.",GENERAL_39d5_0035,Women,GENERAL_OPT_85cf_000A
"A ghost is a supernatural entity thought to be the spirit of a person remaining on Earth after their death to seek revenge.",GENERAL_48cd_0036,False,GENERAL_OPT_de35_000A
"There is something specific about Anne Boleyns ghost. What is it?",GENERAL_5367_0037,"Her ghost is without a head.",GENERAL_OPT_3a9b_000D
"Which of the following statements about ghosts is incorrect?",GENERAL_1313_0038,"They are always depicted of a human size and shape.",GENERAL_OPT_c590_000A
"The ghost of the Roman Emperor Caligula was said to haunt this place.",GENERAL_a9aa_0039,"The Lamian Gardens of Rome",GENERAL_OPT_dd3b_000C
"Ghosts have taken a significant place in literature and art since this period.",GENERAL_c50b_0040,Renaissance,GENERAL_OPT_9494_000A
"What does Suetonius, Geoffrey of Monmouth and Herodotus have in common?",GENERAL_f068_0041,"They are three writers that produced the first urban legends.",GENERAL_OPT_a404_000B
"Is there a difference between a poltergeist and a ghost?",GENERAL_8c3c_0042,Yes,GENERAL_OPT_94c5_000A
"The Epic of Gilgamesh is the oldest written story, containing a lot of references to the spirits of the dead.",GENERAL_0624_0043,True,GENERAL_OPT_91c7_000B
"In 1993 an interesting study about Friday the 13th was published in the British Medical Journal. Its authors investigated if this mystical date is really dangerous. They compared the ratio of traffic volume to the number of vehicular accidents on two different days throughout several years. What was the conclusion of the study?",GENERAL_c2bd_0044,"Friday the 13th actually affects the number of vehicular accidents",GENERAL_OPT_d3bf_000D
"The fear of the fatal date is called this.",GENERAL_382f_0045,Paraskevidekatriaphobia,GENERAL_OPT_384e_000A
"Chinese people believe that 13 is a lucky number.",GENERAL_b4e3_0046,True,GENERAL_OPT_804b_000A
"There are countless theories about the origins of fear of number 13. One says that the phobia comes from Norse mythology. According to a legend, the 13th god, the god of mischief, turned up at a gathering of the 12 Viking gods and caused the death of Balder the Good.  What was the god of mischief called?",GENERAL_eba8_0047,Loki,GENERAL_OPT_896c_000A
"People fear Friday for many reasons. For example, Jesus Christ was crucified on Friday, the Great Flood began on Friday and Adam and Eve were banned from the Garden of Eden on Friday. Do you know what type of day Friday was in the pagan Roman empire?",GENERAL_a36b_0048,"Execution day",GENERAL_OPT_f127_000C
"Most estate agents find it difficult to sell a house, numbered thirteen.",GENERAL_34f3_0049,True,GENERAL_OPT_4727_000B
"The bad name of both Friday and number 13 can be explained by many historical and religious facts. However, the reason why they are linked together to form this powerful superstition, cant be explained so easily. According to one theory, the ill-fame of Friday 13th dates back to 13 October 1307, when King Philip IV of France arrested most of the knights of one famous Order. What was the name of the Order?",GENERAL_7e46_0050,"The Knights Templar",GENERAL_OPT_0e8d_000C
"Female drivers have more traffic accidents on Friday the 13th.",GENERAL_d124_0051,False,GENERAL_OPT_374d_000B
"Having in mind the mysterious background of Black Friday, it is quite natural that the TV series Friday the 13th were so popular. The main character, Jason, is one of the biggest celebrities in the world of horror movies. What is Jasons family name?",GENERAL_4d67_0052,Vorhees,GENERAL_OPT_d0c6_000B
"Over any given 400-year cycle the 13th day of the month occurs 4800 times. The 13th most often falls on this day of the week.",GENERAL_3447_0053,Friday,GENERAL_OPT_4242_000D
"What movie stars George Peppard as a WWI ace pilot?",GENERAL_68f2_0054,"The Blue Max",GENERAL_OPT_c918_000A
"This movie, directed by Stanley Kubrick, stars Malcolm McDowell as Alex DeLarge.",GENERAL_5a78_0055,"A Clockwork Orange",GENERAL_OPT_bea5_000C
"Actors Patrick Swayze, Jennifer Gray, Charlie Sheen and C.Thomas Howell played in both Red Dawn and The Outsiders.",GENERAL_6527_0056,False,GENERAL_OPT_5612_000A
"In Black Sunday, Michael Lander played by Bruce Dern, conspires with a Palestinian terrorist group to kill masses of innocent people in what way?",GENERAL_8a93_0057,"by detonating a bomb, housed in the undercarriage of a blimp, over a football stadium during the Super Bowl",GENERAL_OPT_2272_000B
"In Pretty in Pink, the character played by Molly Ringwald has a guest, named Long Duk Dong, who is a  foreign exchange student.",GENERAL_055c_0058,False,GENERAL_OPT_641c_000A
"In the film The Hunt For Red October, what was the unique quality of the Russian submarine Red October?",GENERAL_b250_0059,"It was built with a revolutionary stealth propulsion system called the caterpillar drive,",GENERAL_OPT_3095_000B
"Which 1985 comedy film starred Tom Hanks, Jim Belushi and Lori Singer?",GENERAL_e00b_0060,"The Man With One Red Shoe",GENERAL_OPT_23a2_000A
"In the movie Goldfinger, which one of the following characters does not die?",GENERAL_d2bb_0061,"Pussy Galore",GENERAL_OPT_2110_000B
"What was unique about The Green Berets, a film starring John Wayne?",GENERAL_3ba4_0062,"It was the only Vietnam War film that was produced during the war itself",GENERAL_OPT_3ba7_000D
"In White Men Cant Jump, Sidney Deane, played by Wesley Snipes is married to Rosie Perez character, Gloria Clemente.",GENERAL_c12f_0063,False,GENERAL_OPT_b14a_000A
"One of the first known blondes was this Greek goddess, whose hair was described by Homer as golden.",GENERAL_4c7f_0064,Aphrodite,GENERAL_OPT_cc26_000B
"The hairs of a natural blonde can be described as this.",GENERAL_897d_0065,"More than those of a brunette",GENERAL_OPT_f9af_000A
"Researchers in England found this to be true of  blond cashiers in supermarkets.",GENERAL_65e2_0066,"Gather greater queues",GENERAL_OPT_27c9_000B
"During The Restoration period blond hair became a symbol of this.",GENERAL_a5cb_0067,Prostitution,GENERAL_OPT_9437_000D
"Most fairy tale characters have this color hair.",GENERAL_4008_0068,Blonde,GENERAL_OPT_458a_000A
"Blonde hair was important to Hitler, according to him it symbolized this.",GENERAL_ce75_0069,"The purity of the Aryan race",GENERAL_OPT_7034_000D
"She is regarded as the most famous blonde of all times.",GENERAL_2e08_0070,"Marilyn Monroe",GENERAL_OPT_73e5_000C
"Strange as it may be, there are paintings, depicting a blonde one of her.",GENERAL_7a14_0071,Cleopatra,GENERAL_OPT_7e78_000B
"Red is the color of all these except one.",GENERAL_a823_0072,Sadness,GENERAL_OPT_1b7f_000D
"Red is believed to provoke hunger.",GENERAL_2964_0073,True,GENERAL_OPT_07df_000A
"The movie Trois couleurs: Rouge (Three Colors: Red) is about a girl who discovers her neighbour is keen on invading peoples privacy. This is her profession.",GENERAL_e291_0074,Model,GENERAL_OPT_30ab_000C
"The Rothschilds were one of the most successful business families in history. Their family name literally means this.",GENERAL_0aa5_0075,"Red Shield",GENERAL_OPT_e4a8_000C
"Three of the following albums are by the band Red Hot Chili Peppers. Which is the odd one?",GENERAL_16a7_0076,"In Another Land",GENERAL_OPT_a243_000C
"Red River College (RRC) is a large and very comprehensive institute of applied learning, located in this city.",GENERAL_a8a5_0077,Winnipeg,GENERAL_OPT_d0b2_000D
"Red Lobster is a U.S. chain of seafood restaurants. Its original name was this.",GENERAL_15fa_0078,"Harbor for Seafood Lovers",GENERAL_OPT_dc5d_000A
"Manfred Albrecht Freiherr von Richthofen was a German pilot and is still regarded today as the ace of aces. Which of the following pairs (nickname - nation calling him that) is wrong?",GENERAL_6ef6_0079,"They are all true.",GENERAL_OPT_ffdc_000D
"Simply Red is a British band. The bands name is related to this soccer team.",GENERAL_bba5_0080,"Manchester United",GENERAL_OPT_c9ab_000C
"One of these four countries does not border the Red Sea.",GENERAL_2e5b_0081,Oman,GENERAL_OPT_5703_000C
"Internationally, blue is the color of these political parties.",GENERAL_a9c7_0082,"Conservative parties",GENERAL_OPT_517f_000D
"The term blue blood, meaning aristocracy or related to aristocracy, originated in this country.",GENERAL_5fa1_0083,Spain,GENERAL_OPT_5432_000C
"Eiffel 65 is a trio of Italian musicians who play electronic music. One of their biggest hits is Blue (Da Ba Dee). The album featured this hit.",GENERAL_78d3_0084,Europop,GENERAL_OPT_7ea7_000C
"In German the word for blue is used to describe that a person is this.",GENERAL_33d1_0085,Drunk,GENERAL_OPT_01b9_000D
"Blue is a British boy band consisting of four members. The song Signed, Sealed, Delivered, Im Yours is performed by them and this musician.",GENERAL_86eb_0086,"Stevie Wonder",GENERAL_OPT_121d_000B
"In The Hitchhikers Guide to the Galaxy there are several references to a super-intelligent shade of the color blue, called this.",GENERAL_6fb0_0087,Hooloovoo,GENERAL_OPT_4f74_000C
"Blue pages are a telephone directory of these.",GENERAL_3ace_0088,"Government offices",GENERAL_OPT_2b48_000D
"This huge company is often referred to as Big Blue.",GENERAL_3c65_0089,IBM,GENERAL_OPT_a83b_000C
"What did electrical engineering professor, Dr. Brent Townshend, invent in 1996?",GENERAL_97fa_0090,"The 56K modem",GENERAL_OPT_dcb2_000A
"What did George Crum invent at the Moon Lake Lodge resort in Saratoga Springs, New York?",GENERAL_481e_0091,"The potato chips",GENERAL_OPT_9b1e_000B
"In 1971, this programmer implemented the first email system capable of sending mail between users on different hosts connected to the ARPANET.",GENERAL_1180_0092,"Ray Tomlinson",GENERAL_OPT_77ad_000D
"This device, named Missing Link,  was invented by twin sisters Kelli and Vanessa Dunn.",GENERAL_fa24_0093,"The remote control locator",GENERAL_OPT_2ea7_000A
"In 1986, this musician, famous for performing the song  Johnny B. Goode, became the first person inducted into the Rock and Roll Hall of Fame.",GENERAL_3b34_0094,"Chuck Berry",GENERAL_OPT_6525_000B
"This actor, who plays Dr. Norman in What Lies Beneath, is also a licensed pilot of both planes and helicopters.",GENERAL_4e66_0095,"Harrison Ford",GENERAL_OPT_d0ef_000D
"How old was Cio-Cio-San, a character in Giacomo Puccinis opera, Madame Butterfly ?",GENERAL_431c_0096,15,GENERAL_OPT_92b0_000A
"This number is usually associated with the unknown and the bad luck. A fear of this number is known as triskaidekaphobia.",GENERAL_7cb4_0097,13,GENERAL_OPT_df45_000B
"This is the number of heavens in Islamic tradition. It is also the figurative number of seas.",GENERAL_9a25_0098,7,GENERAL_OPT_a95f_000D
"50 years of marriage are known as this.",GENERAL_2d99_0099,"Gold anniversary",GENERAL_OPT_d843_000C
"The first Soviet nuclear ballistic submarine was called K-(this number).",GENERAL_c71a_0100,19,GENERAL_OPT_b681_000C
"This is the number of points outlined by president Woodrow Wilson for reconstructing a new Europe following World War I.",GENERAL_249f_0101,14,GENERAL_OPT_9fcb_000C
"One of these statements about the enigmatic number 23 is wrong.",GENERAL_6f6c_0102,"All statements are in fact true.",GENERAL_OPT_c7e4_000C
"According to Douglas Adams book The Hitchhikers Guide to the Galaxy, this number is the answer to the Ultimate Question of Life, the Universe and Everything.",GENERAL_57d2_0103,42,GENERAL_OPT_20bb_000C
"Muslims pray to Allah five times a day.",GENERAL_a016_0104,True,GENERAL_OPT_671a_000B
"This is the number of syllables in a haiku (a very short Japanese poetic form).",GENERAL_b9e6_0105,17,GENERAL_OPT_ce2c_000D
"This is the total number of books in the New Testament of the Holy Bible.",GENERAL_06bb_0106,27,GENERAL_OPT_37a8_000A
"In this movie Eminem plays the main character, whose name is Jimmy B-Rabbit Smith, Jr.",GENERAL_c95e_0107,"8 Mile",GENERAL_OPT_3cf8_000C
"This comedian stars in Who Framed Roger Rabbit (a 1988 motion picture).",GENERAL_4fb8_0108,"Bob Hoskins",GENERAL_OPT_db6a_000B
"The young of which of these animals is not called a joey?",GENERAL_f289_0109,dog,GENERAL_OPT_a970_000A
"In these fractions, used by ancient Egyptians, the numerator is 1 and the denominator is a positive integer.",GENERAL_2c45_0110,"unit fractions",GENERAL_OPT_d1c4_000D
"What is the name of the informal association of people who can trace their ancestry to the original Virginian colonists from England?",GENERAL_bc2c_0111,"First Families of Virginia",GENERAL_OPT_d641_000C
"Which collective noun denotes a group of owls?",GENERAL_97fb_0112,parliament,GENERAL_OPT_7282_000A
"Which battleship of the Imperial Japanese Navy was sent on a suicide mission in 1945, during the invasion of Okinawa?",GENERAL_30e2_0113,Yamato,GENERAL_OPT_1a74_000A
"This word deriving from Latin refers to the act of throwing someone or something out of a window.",GENERAL_7c4e_0114,defenestration,GENERAL_OPT_f61f_000A
"Which word was coined by philosopher and theologian, William Whewell in 1833?",GENERAL_c399_0115,scientist,GENERAL_OPT_eaa7_000C
"What was the first word addressed to Mission Control by Neil Armstrong, when his craft landed on the Moon on July 20, 1969?",GENERAL_4998_0116,Houston,GENERAL_OPT_cb12_000D
"The Cretaceous-Tertiary event, also known as KT boundary, refers to what?",GENERAL_57a0_0117,"a period of massive extinction of species",GENERAL_OPT_facc_000A
"Sapphire is usually associated with this month.",GENERAL_dc5f_0118,September,GENERAL_OPT_95ce_000D
"One of the following pairs (month - the gem associated with it) is wrong.",GENERAL_18d0_0119,"February - Peridot",GENERAL_OPT_4196_000A
"Is the diamond linked with a spring month?",GENERAL_9e3e_0120,Yes,GENERAL_OPT_27cc_000A
"There is a particular connection between birth stones and months.",GENERAL_0ffa_0121,False,GENERAL_OPT_94f1_000B
"The birth stones associated with March, September and December can all be found in this color.",GENERAL_9ffb_0122,Blue,GENERAL_OPT_83c4_000A
"History records the fact that a Roman senator named Nonius chose exile rather than surrender his precious stone to Mark Anthony. This is Nonius gem stone.",GENERAL_3c4d_0123,Opal,GENERAL_OPT_787e_000B
"In chemistry, if you mix an acid with a base you would get these chemicals.",GENERAL_bec6_0124,"Water and a salt",GENERAL_OPT_f53a_000C
"Which was the first car model to sell one million cars in one year?",GENERAL_1fc1_0125,"Chevy Impala",GENERAL_OPT_fbde_000B
"Which company built the A6M, aka Zero -- the fighter aircraft  that was used in the attack on Pearl Harbor?",GENERAL_f40e_0126,Mitsubishi,GENERAL_OPT_b6ca_000C
"Which U.S. President is famous for saying I choose not to run?",GENERAL_56d9_0127,"Calvin Coolidge",GENERAL_OPT_ab5e_000A
"What type of chocolate contains the most  flavonoids and may help lower your cholesterol?",GENERAL_2d12_0128,"Dark chocolate",GENERAL_OPT_8c72_000D
"How much did the USA pay Russia for Alaska?",GENERAL_644a_0129,"$7.2 million",GENERAL_OPT_c5dd_000D
"At what temperature is the Fahrenheit temperature equal the Celsius temperature?",GENERAL_1b67_0130,"-40 degrees",GENERAL_OPT_199d_000B
"What musical instrument made jazz performer Lionel Hampton famous?",GENERAL_7769_0131,Vibes,GENERAL_OPT_d6c6_000D
"What are the only two landlocked countries in South America ?",GENERAL_079e_0132,"Bolivia and Paraguay",GENERAL_OPT_1bc5_000A
"The real McCoy refers to the man who invented this.",GENERAL_bd4f_0133,"The locomotive self-lubricator",GENERAL_OPT_1ef7_000D
"Which word means a practitioner of the martial art of Okinawan origin, karate?",GENERAL_e0ff_0134,Karateka,GENERAL_OPT_a4d5_000B
"Which of these Biblical characters is known to have the greatest number of children?",GENERAL_68a9_0135,David,GENERAL_OPT_5436_000C
"Which device was patented in 1970 by  Douglas Engelbart, an American inventor of Norwegian descent?",GENERAL_1bf3_0136,"The computer mouse",GENERAL_OPT_709f_000B
"When did the famous American crooner Nat King Cole and his daughter Natalie Cole record their hit song, Unforgettable”?",GENERAL_cf3b_0137,Never,GENERAL_OPT_f1fa_000B
"What does the Yiddish word Bupkis mean in English?",GENERAL_2a4f_0138,Nothing,GENERAL_OPT_738f_000B
"In ancient times, which stone was believed to protect from drunkenness?",GENERAL_2098_0139,amethyst,GENERAL_OPT_b436_000A
"Nicknamed Mighty Mo (or Big Mo), this Iowa-class battleship from the end of World War II was the last battleship built by the United States.",GENERAL_ec3f_0140,"USS Missouri",GENERAL_OPT_09ec_000A
"British musician, singer, and songwriter Elvis Costello was born Declan Patrick Aloysius MacManus.",GENERAL_9e57_0141,False,GENERAL_OPT_0658_000B
"In what year did French mechanic Nicolas Joseph Cugnot invent the first self-propelled road vehicle?",GENERAL_b627_0142,1769,GENERAL_OPT_3587_000D
"This is the only RB/soul singer asked by Johnny Carson to perform twice in the same week in The Tonight Show.",GENERAL_2a33_0143,"Patti LaBelle",GENERAL_OPT_6d87_000C
"3M Company was formed in 1902 in Two Harbors, Minnesota near Lake Superior with the intent of selling sandpaper. The company made $22.923 billion USD in 2006 and is famous for several inventions, including Scotch tape. What does 3M stand for?",GENERAL_3753_0144,"Minnesota Mining and Manufacturing Company",GENERAL_OPT_d14d_000B
"Having won 6 Tony Awards, including Best Musical, this 1950s production is a modern retelling of the Faust legend. Its main characters are Mr. Applegate, Joe Boyd and Lola.",GENERAL_a76b_0145,"Damn Yankees",GENERAL_OPT_1d87_000D
"Born in Vladivostok, Russia in 1920, this Academy Award-winning actor is best know for playing King Mongkut of Siam 4,626 times onstage. He also reprised the role in the film version of the musical.",GENERAL_e73c_0146,"Yul Brenner",GENERAL_OPT_a701_000B
"This country is a founding member of the European Union and the United Nations and one of the five permanent members of the United Nations Security Council. It is visited by over 75 millions tourists annually.",GENERAL_1b9c_0147,France,GENERAL_OPT_54e0_000B
"Originally entitled Desert Song and released in 1972 by the band America, this song was banned in Kansas City for its supposed drug references.",GENERAL_0e47_0148,"A Horse with No Name",GENERAL_OPT_2b0f_000B
"Author Marianna Mayer describes this mythical creature as the only fabulous beast that does not seem to have been conceived out of human fears. In even the earliest references he is fierce yet good, selfless yet solitary, but always mysteriously beautiful. He could be captured only by unfair means. What creature is this?",GENERAL_eb52_0149,Unicorn,GENERAL_OPT_1a3c_000C
"This Shakespearean play is referred to as The Scottish Play or The Scottish King by most actors and theater people since it is considered bad luck to mention the name of the play.",GENERAL_69ca_0150,Macbeth,GENERAL_OPT_48c8_000C
"The average person can live this number of days without water.",GENERAL_8161_0151,11,GENERAL_OPT_71d3_000A
"Clocks made before 1687 had only one hand.",GENERAL_c372_0152,True,GENERAL_OPT_38c2_000A
"The first couple to be shown in bed together on prime time television was this.",GENERAL_cdd4_0153,"Johnny and Mary Kay Stearns",GENERAL_OPT_9288_000A
"He was the only US President to win the Pulitzer Prize.",GENERAL_8a5e_0154,"John F. Kennedy",GENERAL_OPT_8037_000D
"Some sources claim the youngest pope was Benedict IX (1032 A.D.), elected at this age.",GENERAL_2ba4_0155,12,GENERAL_OPT_8ea8_000D
"Each king in a deck of playing cards represents a great king from history.",GENERAL_57fc_0156,True,GENERAL_OPT_8f42_000A
"According to GlobalNet UK, less than what percentage of 500 Chinese cities surveyed have clean air?",GENERAL_dff5_0157,1%,GENERAL_OPT_3ec4_000D
"Tegestology is the hobby of collecting this.",GENERAL_2fa4_0158,"Beer mats",GENERAL_OPT_1c6c_000A
"Who invented the ball point pen?",GENERAL_fd4c_0159,"Jozsef Laszlo Biro",GENERAL_OPT_0b9b_000D
"The idea of a helicopter was first documented by this man.",GENERAL_66fc_0160,"Leonardo Da Vinci",GENERAL_OPT_4993_000D
"What was the first product to have a bar code?",GENERAL_9df5_0161,"Wrigleys gum",GENERAL_OPT_50cb_000D
"What do we call a storage place for bees?",GENERAL_3537_0162,Apiary,GENERAL_OPT_0ed8_000B
"Former NBA coach Frank Layton once fined small forward Adrian Dantley thirty pieces of silver.  What did Layton say the fine was for?",GENERAL_1ae5_0163,Betrayal,GENERAL_OPT_c512_000B
"Which of these elements has the highest melting point?",GENERAL_d815_0164,Carbon,GENERAL_OPT_568e_000D
"King John Sobieski of Poland saved Vienna from Ottoman invaders. In his honor something new was invented.  What was it ?",GENERAL_f681_0165,"The bagel",GENERAL_OPT_f2fb_000D
"It has an unemployment rate  of 15%. According to the 2000 Census it is the poorest of   the 100 largest US Cities.  Which city is it?",GENERAL_13b8_0166,Detroit,GENERAL_OPT_4be6_000C
"This historical event occured in 1881 in the United States. It has been the  story line for at least 4 major motion pictures. What was this event?",GENERAL_b80f_0167,"The Gunfight at the O.K. Corral",GENERAL_OPT_0c02_000B
"Which President ended Reconstruction ?",GENERAL_50fb_0168,Hayes,GENERAL_OPT_c66a_000A
"What percentage of women do not wear the correct bra size?",GENERAL_f225_0169,50-75%,GENERAL_OPT_0cd8_000A
"How often should a woman change her bra?",GENERAL_8915_0170,"every 6 months",GENERAL_OPT_53f9_000B
"What price did someone pay for Marilyn Monroes bra that she wore in the 1959 movie Some Like It Hot?",GENERAL_4a5d_0171,"$14,000",GENERAL_OPT_d470_000B
"What year did the bra first appear?",GENERAL_e41d_0172,"2000 BC",GENERAL_OPT_c7fb_000B
"What year did Mary Phelps Jacobs create the first modern bra after getting mad at her hard bodice? She covered its bones with silk handkerchief and attached it with a couple of cords.",GENERAL_6c08_0173,1913,GENERAL_OPT_3359_000D
"This famous bra brand was introduced to the USA in May 1994.  It started selling at a rate of one every 15 seconds at the initial retail price of $26.",GENERAL_8c71_0174,Wonderbra,GENERAL_OPT_d645_000B
"The average woman will wear different bra sizes in her life, due to gravity, pregnancy and weight changes. How many times will she change her size?",GENERAL_4dea_0175,6,GENERAL_OPT_bdcf_000C
"A woman in the final stage of her pregnancy should not wear under-wired bras.",GENERAL_91fa_0176,True,GENERAL_OPT_1a7e_000A
"There are cases of heterosexual men wearing bras to hide his enlarged chest.  What is the name of the disease that causes this hormonal defect?",GENERAL_19ce_0177,Gynecomastia,GENERAL_OPT_d2c9_000B
"Studies have proven that there is a relation between wearing bras and this disease.   Research found that 3 out of 4 women wearing bras 24 hours a day had the chance to get this disease, while women wearing bras for less than 12 hours a day had a 1 out of 152 chance.",GENERAL_1cfa_0178,"Breast cancer",GENERAL_OPT_c84b_000B
"What is the missing word in these lyrics taken from a traditional folk song of the Southern United States? Theres a yellow rose of ______ Im goin for to see, No other soldier knows her, nobody only me.?",GENERAL_8572_0179,Texas,GENERAL_OPT_7a10_000B
"The Yellow River is the second largest river after the Yangtze in what country?",GENERAL_1d2f_0180,China,GENERAL_OPT_14bc_000D
"A yellow ribbon is worn to recognize the struggle that men and women face when battling cancer.",GENERAL_400c_0181,False,GENERAL_OPT_a6b9_000B
"Which of the American states below does not have part of the Yellow Stone National Park in it?",GENERAL_59e7_0182,Utah,GENERAL_OPT_91e3_000D
"What type of insects are yellowjackets which live in colonies and build globular paper nests?",GENERAL_3a88_0183,wasps,GENERAL_OPT_ffbd_000C
"What type of animal is Old Yeller featured in the 1957 classic film Old Yeller?",GENERAL_af75_0184,Dog,GENERAL_OPT_7c89_000B
"The Yellow Sea is connected to what ocean?",GENERAL_743c_0185,Pacific,GENERAL_OPT_6d25_000D
"What company produces and distributes the citrus flavored soft drink Mello Yello?",GENERAL_d349_0186,Coca-Cola,GENERAL_OPT_6701_000B
"Two earthquakes with epicenter in northeast Arkansas, caused landslides and geological changes along the Mississippi River. On what date did these two earthquakes take place?",GENERAL_9915_0187,"December 16, 1811",GENERAL_OPT_03e8_000D
"Nails appear on fingers and toes during the 18th week of the development of a fetus.",GENERAL_7353_0188,True,GENERAL_OPT_7fb3_000A
"The term lachanophobia means a fear of what?",GENERAL_25c1_0189,vegetables,GENERAL_OPT_e867_000A
"Which statement, concerning the vision of owls is true?",GENERAL_304e_0190,"All of these",GENERAL_OPT_55ee_000B
"The oldest surviving violin, date-stamped on the inside, is the Charles IX, made in 1564 by which luthier?",GENERAL_e107_0191,"Andrea Amati",GENERAL_OPT_5758_000C
"The painting Mona Lisa by Leonardo da Vinci was stolen on August 21, 1911.",GENERAL_854d_0192,True,GENERAL_OPT_800a_000B
"Slugs have how many tentacles on their head?",GENERAL_0c39_0193,4,GENERAL_OPT_cec1_000B
"Moe Berg was a professional baseball player, a catcher. Which one of these statements about him is correct?",GENERAL_094d_0194,"He was an international spy.",GENERAL_OPT_7379_000C
"How many legs does a dragonfly have?",GENERAL_9bf2_0195,6,GENERAL_OPT_6208_000D
"Which is the only food that never spoils?",GENERAL_10c0_0196,Honey,GENERAL_OPT_4473_000A
