OID,QID,text
LITERATURE_OPT_58eb_000A,LITERATURE_591b_0033,"Carson Creevy"
LITERATURE_OPT_b899_000B,LITERATURE_591b_0033,"Darian Creevy"
LITERATURE_OPT_317f_000C,LITERATURE_591b_0033,"Dennis Creevy"
LITERATURE_OPT_c9c4_000D,LITERATURE_591b_0033,"James Creevy"
LITERATURE_OPT_8abf_000A,LITERATURE_6913_0034,"He went hunting unicorns."
LITERATURE_OPT_67e2_000B,LITERATURE_6913_0034,"He went looking for Dumbleodre."
LITERATURE_OPT_86f5_000C,LITERATURE_6913_0034,"He went looking for Sirius Black."
LITERATURE_OPT_57c8_000D,LITERATURE_6913_0034,"He went hunting giants."
LITERATURE_OPT_368d_000A,LITERATURE_4bf1_0035,"She charmed a desk to fly over to Ron."
LITERATURE_OPT_59d7_000B,LITERATURE_4bf1_0035,"She charmed pencils to fly and poke Ron."
LITERATURE_OPT_9147_000C,LITERATURE_4bf1_0035,"She charmed little yellow birds to fly at Ron and peck him."
LITERATURE_OPT_23b5_000D,LITERATURE_4bf1_0035,"She charmed a chair to fly across the room at Ron."
LITERATURE_OPT_00df_000A,LITERATURE_f733_0036,True
LITERATURE_OPT_3d07_000B,LITERATURE_f733_0036,False
LITERATURE_OPT_9371_000A,LITERATURE_b1f8_0037,Yes
LITERATURE_OPT_7242_000B,LITERATURE_b1f8_0037,No
LITERATURE_OPT_3dce_000A,LITERATURE_0fa9_0038,True
LITERATURE_OPT_c529_000B,LITERATURE_0fa9_0038,False
LITERATURE_OPT_51bf_000A,LITERATURE_f29c_0039,"A chess set by Professor Flitwick"
LITERATURE_OPT_821d_000B,LITERATURE_f29c_0039,"An ancient textbook sent from Professor Binns"
LITERATURE_OPT_b392_000C,LITERATURE_f29c_0039,"A set of potions sent from Professor Snape"
LITERATURE_OPT_8536_000D,LITERATURE_f29c_0039,"A dragon sent from Hagrid"
LITERATURE_OPT_7d63_000A,LITERATURE_5a60_0040,"Professor Gilderoy Lockhart"
LITERATURE_OPT_efb5_000B,LITERATURE_5a60_0040,"Professor Godric Gryffindor"
LITERATURE_OPT_0b25_000C,LITERATURE_5a60_0040,"Professor Severus Snape"
LITERATURE_OPT_ebad_000D,LITERATURE_5a60_0040,"Professor Cedric Diggory"
LITERATURE_OPT_a93d_000A,LITERATURE_8afb_0041,"Pig snout"
LITERATURE_OPT_216c_000B,LITERATURE_8afb_0041,"Fairy lights"
LITERATURE_OPT_1ca7_000C,LITERATURE_8afb_0041,"None of these"
LITERATURE_OPT_33a3_000D,LITERATURE_8afb_0041,"Zebras tail"
LITERATURE_OPT_1347_000A,LITERATURE_3f35_0042,"Sir Delaney Patrick-Podmore"
LITERATURE_OPT_be1a_000B,LITERATURE_3f35_0042,"Sir Sturgis Podmore"
LITERATURE_OPT_969d_000C,LITERATURE_3f35_0042,"Sir Patrick Delaney-Podmore"
LITERATURE_OPT_1967_000D,LITERATURE_3f35_0042,"Sir Bloody Baron"
LITERATURE_OPT_969d_000A,LITERATURE_8b09_0043,"Rowena Ravenclaw"
LITERATURE_OPT_9b77_000B,LITERATURE_8b09_0043,"Ronald Ravenclaw"
LITERATURE_OPT_38fd_000C,LITERATURE_8b09_0043,"Rowana Ravenclaw"
LITERATURE_OPT_0e78_000D,LITERATURE_8b09_0043,"Ricky Ravenclaw"
LITERATURE_OPT_8416_000A,LITERATURE_9f29_0044,Creevy
LITERATURE_OPT_e637_000B,LITERATURE_9f29_0044,Dennis
LITERATURE_OPT_7d35_000C,LITERATURE_9f29_0044,Collin
LITERATURE_OPT_4e69_000D,LITERATURE_9f29_0044,Nigel
LITERATURE_OPT_5956_000A,LITERATURE_13fa_0045,False
LITERATURE_OPT_c6d6_000B,LITERATURE_13fa_0045,True
LITERATURE_OPT_0e59_000A,LITERATURE_0b03_0046,"Sir Cadogan"
LITERATURE_OPT_c966_000B,LITERATURE_0b03_0046,Trolls
LITERATURE_OPT_1029_000C,LITERATURE_0b03_0046,"Sirius Black"
LITERATURE_OPT_6727_000D,LITERATURE_0b03_0046,"Sir Delaney Patrick-Podmore"
LITERATURE_OPT_e1c7_000A,LITERATURE_ada2_0047,"Dean Thomas"
LITERATURE_OPT_efb3_000B,LITERATURE_ada2_0047,"Neville Longbottom"
LITERATURE_OPT_9518_000C,LITERATURE_ada2_0047,"Ron Weasley"
LITERATURE_OPT_1c7b_000D,LITERATURE_ada2_0047,"Padma Patil"
LITERATURE_OPT_592f_000A,LITERATURE_d9fd_0048,Ron
LITERATURE_OPT_13d7_000B,LITERATURE_d9fd_0048,Bill
LITERATURE_OPT_264e_000C,LITERATURE_d9fd_0048,Charlie
LITERATURE_OPT_ed36_000D,LITERATURE_d9fd_0048,Percy
LITERATURE_OPT_a708_000A,LITERATURE_2a18_0049,"Professor Binns"
LITERATURE_OPT_28f2_000B,LITERATURE_2a18_0049,"Lucius Malfoy"
LITERATURE_OPT_3d54_000C,LITERATURE_2a18_0049,"Professor Snape"
LITERATURE_OPT_a951_000D,LITERATURE_2a18_0049,"Bellatrix Lestrange"
LITERATURE_OPT_3819_000A,LITERATURE_e4d9_0050,"A bullying, selfish git"
LITERATURE_OPT_5215_000B,LITERATURE_e4d9_0050,"A big-headed git"
LITERATURE_OPT_66cc_000C,LITERATURE_e4d9_0050,"A selfish, bullying toerag"
LITERATURE_OPT_90ec_000D,LITERATURE_e4d9_0050,"An ignorant git"
LITERATURE_OPT_c3bb_000A,LITERATURE_498c_0051,Griffyndor
LITERATURE_OPT_0621_000B,LITERATURE_498c_0051,Slytherin
LITERATURE_OPT_94fa_000C,LITERATURE_498c_0051,Hufflepuff
LITERATURE_OPT_5c3c_000D,LITERATURE_498c_0051,Ravenclaw
LITERATURE_OPT_e4c4_000A,LITERATURE_717a_0052,"Draco Malfoy"
LITERATURE_OPT_7689_000B,LITERATURE_717a_0052,"Rubeus Hagrid"
LITERATURE_OPT_671d_000C,LITERATURE_717a_0052,"Vernon Dursley"
LITERATURE_OPT_0f06_000D,LITERATURE_717a_0052,"Harry Potter"
LITERATURE_OPT_be0a_000A,LITERATURE_7b14_0053,No
LITERATURE_OPT_b75f_000B,LITERATURE_7b14_0053,Yes
LITERATURE_OPT_a0c0_000A,LITERATURE_e6d8_0054,"by boat across the lake"
LITERATURE_OPT_bcd7_000B,LITERATURE_e6d8_0054,"on their broomsticks"
LITERATURE_OPT_9e08_000C,LITERATURE_e6d8_0054,"in a flying car"
LITERATURE_OPT_0e15_000D,LITERATURE_e6d8_0054,walking
LITERATURE_OPT_cb03_000A,LITERATURE_3c5a_0055,Firenze
LITERATURE_OPT_63a8_000B,LITERATURE_3c5a_0055,"Fred and George Weasley"
LITERATURE_OPT_687f_000C,LITERATURE_3c5a_0055,"Albus Dumbledore"
LITERATURE_OPT_c386_000D,LITERATURE_3c5a_0055,"Hermione Granger"
LITERATURE_OPT_5c7a_000A,LITERATURE_0c12_0056,False
LITERATURE_OPT_044e_000B,LITERATURE_0c12_0056,True
LITERATURE_OPT_fa41_000A,LITERATURE_7b69_0057,"They were giving Norbert to Charlies friends."
LITERATURE_OPT_6666_000B,LITERATURE_7b69_0057,"They were having a meal."
LITERATURE_OPT_4856_000C,LITERATURE_7b69_0057,"They were fighting Death Eaters."
LITERATURE_OPT_5d35_000D,LITERATURE_7b69_0057,"They were doing their homework."
LITERATURE_OPT_1a56_000A,LITERATURE_ea33_0058,False
LITERATURE_OPT_e01f_000B,LITERATURE_ea33_0058,True
LITERATURE_OPT_4035_000A,LITERATURE_d0a9_0059,"Godric Gryffindor"
LITERATURE_OPT_e8cc_000B,LITERATURE_d0a9_0059,"Albus Dumbledore"
LITERATURE_OPT_48ed_000C,LITERATURE_d0a9_0059,"Helga Hufflepuff"
LITERATURE_OPT_75cc_000D,LITERATURE_d0a9_0059,Merlin
LITERATURE_OPT_c3d5_000A,LITERATURE_6492_0060,Yes
LITERATURE_OPT_fbbc_000B,LITERATURE_6492_0060,No
LITERATURE_OPT_afc0_000A,LITERATURE_544f_0061,Dumbledore
LITERATURE_OPT_e6c8_000B,LITERATURE_544f_0061,"Molly Weasley"
LITERATURE_OPT_9f9a_000C,LITERATURE_544f_0061,Hermione
LITERATURE_OPT_a21d_000D,LITERATURE_544f_0061,Hagrid
LITERATURE_OPT_8762_000A,LITERATURE_1707_0062,"Salems Lot"
LITERATURE_OPT_916c_000B,LITERATURE_1707_0062,It
LITERATURE_OPT_9615_000C,LITERATURE_1707_0062,"Rose Madder"
LITERATURE_OPT_faab_000D,LITERATURE_1707_0062,"The Stand"
LITERATURE_OPT_7399_000A,LITERATURE_ec5b_0063,"Shawshank Redemption"
LITERATURE_OPT_4ea8_000B,LITERATURE_ec5b_0063,"Children of the Corn"
LITERATURE_OPT_bbdd_000C,LITERATURE_ec5b_0063,Cujo
LITERATURE_OPT_cf9a_000D,LITERATURE_ec5b_0063,"Needful Things"
LITERATURE_OPT_5680_000A,LITERATURE_93ad_0064,Misery
LITERATURE_OPT_36cf_000B,LITERATURE_93ad_0064,"Dolores Claiborne"
LITERATURE_OPT_e010_000C,LITERATURE_93ad_0064,"Graveyard Shift"
LITERATURE_OPT_e53d_000D,LITERATURE_93ad_0064,"The Green Mile"
LITERATURE_OPT_2bda_000A,LITERATURE_1f82_0065,Christine
LITERATURE_OPT_7ce0_000B,LITERATURE_1f82_0065,"Pet Sematary"
LITERATURE_OPT_da97_000C,LITERATURE_1f82_0065,"The Lawnmower Man"
LITERATURE_OPT_5786_000D,LITERATURE_1f82_0065,"Night Shift"
LITERATURE_OPT_800c_000A,LITERATURE_59a7_0066,"Children of the Corn"
LITERATURE_OPT_6a96_000B,LITERATURE_59a7_0066,"The Tommyknockers"
LITERATURE_OPT_7ce0_000C,LITERATURE_59a7_0066,Firestarter
LITERATURE_OPT_c6b8_000D,LITERATURE_59a7_0066,"The Shining"
LITERATURE_OPT_ed8e_000A,LITERATURE_e020_0067,"The Shining"
LITERATURE_OPT_517f_000B,LITERATURE_e020_0067,Creepshow
LITERATURE_OPT_9d73_000C,LITERATURE_e020_0067,"The Boogeyman"
LITERATURE_OPT_b6c4_000D,LITERATURE_e020_0067,Thinner
LITERATURE_OPT_d59d_000A,LITERATURE_07b7_0068,Insomnia
LITERATURE_OPT_369b_000B,LITERATURE_07b7_0068,Thinner
LITERATURE_OPT_5c41_000C,LITERATURE_07b7_0068,"Rose Madder"
LITERATURE_OPT_62e1_000D,LITERATURE_07b7_0068,"Storm of the Century"
LITERATURE_OPT_c7cf_000A,LITERATURE_dd02_0069,"The Stand"
LITERATURE_OPT_3576_000B,LITERATURE_dd02_0069,"Bag of Bones"
LITERATURE_OPT_2283_000C,LITERATURE_dd02_0069,"Night Shift"
LITERATURE_OPT_a104_000D,LITERATURE_dd02_0069,"Silver Bullet"
LITERATURE_OPT_81a7_000A,LITERATURE_2dfd_0070,Misery
LITERATURE_OPT_6c71_000B,LITERATURE_2dfd_0070,"Salems Lot"
LITERATURE_OPT_dfdd_000C,LITERATURE_2dfd_0070,Carrie
LITERATURE_OPT_f04a_000D,LITERATURE_2dfd_0070,"Storm of the Century"
LITERATURE_OPT_2c0b_000A,LITERATURE_7717_0071,"Dolores Claiborne"
LITERATURE_OPT_c947_000B,LITERATURE_7717_0071,"Rose Madder"
LITERATURE_OPT_5256_000C,LITERATURE_7717_0071,Firestarter
LITERATURE_OPT_db5c_000D,LITERATURE_7717_0071,Misery
LITERATURE_OPT_2b94_000A,LITERATURE_ce7e_0072,Creepshow
LITERATURE_OPT_b9ea_000B,LITERATURE_ce7e_0072,"Pet Sematary"
LITERATURE_OPT_7d02_000C,LITERATURE_ce7e_0072,It
LITERATURE_OPT_c6f3_000D,LITERATURE_ce7e_0072,"Needful Things"
LITERATURE_OPT_8d73_000A,LITERATURE_6b57_0073,"The Green Mile"
LITERATURE_OPT_cfcb_000B,LITERATURE_6b57_0073,"The Dead Zone"
LITERATURE_OPT_7943_000C,LITERATURE_6b57_0073,"The Tommyknockers"
LITERATURE_OPT_16f0_000D,LITERATURE_6b57_0073,"Graveyard Shift"
LITERATURE_OPT_d763_000A,LITERATURE_4e8f_0074,"Children of the Corn"
LITERATURE_OPT_102c_000B,LITERATURE_4e8f_0074,Christine
LITERATURE_OPT_2a1d_000C,LITERATURE_4e8f_0074,Cujo
LITERATURE_OPT_5f51_000D,LITERATURE_4e8f_0074,Carrie
LITERATURE_OPT_86ff_000A,LITERATURE_e8aa_0075,Shannara
LITERATURE_OPT_fa6a_000B,LITERATURE_e8aa_0075,"Dragon Riders of Pern"
LITERATURE_OPT_ecd2_000C,LITERATURE_e8aa_0075,"Sword of Truth"
LITERATURE_OPT_d924_000D,LITERATURE_e8aa_0075,"Chronicles of Narnia"
LITERATURE_OPT_c407_000A,LITERATURE_08f5_0076,"Enders Game"
LITERATURE_OPT_dcc0_000B,LITERATURE_08f5_0076,"The Boat of a Million Years"
LITERATURE_OPT_5c75_000C,LITERATURE_08f5_0076,"Wisdom Beyond Fear"
LITERATURE_OPT_28bd_000D,LITERATURE_08f5_0076,"Harsh Reality"
LITERATURE_OPT_2fa0_000A,LITERATURE_ea44_0077,"David Eddings"
LITERATURE_OPT_aa37_000B,LITERATURE_ea44_0077,"Terry Goodkind"
LITERATURE_OPT_754e_000C,LITERATURE_ea44_0077,"J. R. R. Tolkien"
LITERATURE_OPT_e788_000D,LITERATURE_ea44_0077,"Robert Jordan"
LITERATURE_OPT_10b3_000A,LITERATURE_248d_0078,"The Black Legion"
LITERATURE_OPT_2636_000B,LITERATURE_248d_0078,"The Pirates of Orion"
LITERATURE_OPT_3cc7_000C,LITERATURE_248d_0078,"War of the Worlds"
LITERATURE_OPT_0a00_000D,LITERATURE_248d_0078,DUNE
LITERATURE_OPT_4095_000A,LITERATURE_1f7d_0079,"The Wheel of Time"
LITERATURE_OPT_3c37_000B,LITERATURE_1f7d_0079,"Running with the Demon"
LITERATURE_OPT_b8d4_000C,LITERATURE_1f7d_0079,"Ring World"
LITERATURE_OPT_4161_000D,LITERATURE_1f7d_0079,Corinthia
LITERATURE_OPT_2e62_000A,LITERATURE_c330_0080,"Endless Recursion"
LITERATURE_OPT_cc1a_000B,LITERATURE_c330_0080,Xanth
LITERATURE_OPT_5fca_000C,LITERATURE_c330_0080,"Apprentice Adept"
LITERATURE_OPT_d776_000D,LITERATURE_c330_0080,"The Divided Wolrd"
LITERATURE_OPT_325c_000A,LITERATURE_53ae_0081,"The Wheel of Time"
LITERATURE_OPT_9919_000B,LITERATURE_53ae_0081,"The Chronicles of Narnia"
LITERATURE_OPT_b0af_000C,LITERATURE_53ae_0081,"The Sword of Truth"
LITERATURE_OPT_b607_000D,LITERATURE_53ae_0081,"Lord of the Rings"
LITERATURE_OPT_c70d_000A,LITERATURE_d319_0082,"The Wheel of Time"
LITERATURE_OPT_fdde_000B,LITERATURE_d319_0082,"Greystone Trilogy"
LITERATURE_OPT_88b8_000C,LITERATURE_d319_0082,"The Sword of Truth"
LITERATURE_OPT_21b0_000D,LITERATURE_d319_0082,"Battle Mage Trilogy"
LITERATURE_OPT_68d0_000A,LITERATURE_1cc4_0083,"Speaker for the Dead"
LITERATURE_OPT_1a1f_000B,LITERATURE_1cc4_0083,"Close Encounters"
LITERATURE_OPT_b0ba_000C,LITERATURE_1cc4_0083,"2001: Space Odyssey"
LITERATURE_OPT_6f1c_000D,LITERATURE_1cc4_0083,"War of the Worlds"
LITERATURE_OPT_4973_000A,LITERATURE_c0a0_0084,"The Magic of Xanth"
LITERATURE_OPT_93b2_000B,LITERATURE_c0a0_0084,"The Chronicles of Narnia"
LITERATURE_OPT_fed1_000C,LITERATURE_c0a0_0084,"Lord of the Rings"
LITERATURE_OPT_cab5_000D,LITERATURE_c0a0_0084,"The Pirates of Psion"
LITERATURE_OPT_0ede_000A,LITERATURE_49ae_0085,Scarlett
LITERATURE_OPT_2cc0_000B,LITERATURE_49ae_0085,Carreen
LITERATURE_OPT_3e76_000C,LITERATURE_49ae_0085,Melanie
LITERATURE_OPT_cefb_000D,LITERATURE_49ae_0085,Katie
LITERATURE_OPT_66c2_000A,LITERATURE_3ae9_0086,"The war in Iraq"
LITERATURE_OPT_5f35_000B,LITERATURE_3ae9_0086,"The war of 1812"
LITERATURE_OPT_47c0_000C,LITERATURE_3ae9_0086,"The Revolutionary War"
LITERATURE_OPT_84d5_000D,LITERATURE_3ae9_0086,"The Civil War"
LITERATURE_OPT_d0e7_000A,LITERATURE_9f62_0087,Tara
LITERATURE_OPT_66eb_000B,LITERATURE_9f62_0087,Leps
LITERATURE_OPT_57da_000C,LITERATURE_9f62_0087,Ward
LITERATURE_OPT_dab8_000D,LITERATURE_9f62_0087,Yern
LITERATURE_OPT_0e3f_000A,LITERATURE_1ba1_0088,3
LITERATURE_OPT_442c_000B,LITERATURE_1ba1_0088,4
LITERATURE_OPT_94bf_000C,LITERATURE_1ba1_0088,1
LITERATURE_OPT_1819_000D,LITERATURE_1ba1_0088,6
LITERATURE_OPT_db02_000A,LITERATURE_5340_0089,"Dilcey and Prissy, cousins"
LITERATURE_OPT_9722_000B,LITERATURE_5340_0089,"DIlcey and Prissy, mother and daughter"
LITERATURE_OPT_a9de_000C,LITERATURE_5340_0089,"Mammie and Prissy, sisters"
LITERATURE_OPT_b521_000D,LITERATURE_5340_0089,"Mammie and Dilcey, best friends"
LITERATURE_OPT_3bba_000A,LITERATURE_3249_0090,False
LITERATURE_OPT_9ee9_000B,LITERATURE_3249_0090,True
LITERATURE_OPT_d30c_000A,LITERATURE_a6c6_0091,True
LITERATURE_OPT_2007_000B,LITERATURE_a6c6_0091,False
LITERATURE_OPT_85e4_000A,LITERATURE_30f9_0092,"Sense and Sensibility"
