OID,QID,text
SPORTS_OPT_34d5_000C,SPORTS_ff2d_0017,"Vince Carter"
SPORTS_OPT_2417_000D,SPORTS_ff2d_0017,"Tracy McGrady"
SPORTS_OPT_f399_000A,SPORTS_e428_0018,"Jarmaine ONeal"
SPORTS_OPT_a585_000B,SPORTS_e428_0018,"Shaquille ONeal"
SPORTS_OPT_cf5d_000C,SPORTS_e428_0018,"Dwyane Wade"
SPORTS_OPT_beb3_000D,SPORTS_e428_0018,"Michael Jordan"
SPORTS_OPT_dde1_000A,SPORTS_13d7_0019,"Sacramento Kings"
SPORTS_OPT_1835_000B,SPORTS_13d7_0019,"Miami Heat"
SPORTS_OPT_bcda_000C,SPORTS_13d7_0019,"LA Lakers"
SPORTS_OPT_0677_000D,SPORTS_13d7_0019,"Utah Jazz"
SPORTS_OPT_1f09_000A,SPORTS_a712_0020,"Kareem Abdul-Jabbar"
SPORTS_OPT_2abb_000B,SPORTS_a712_0020,"Ken Johnson"
SPORTS_OPT_dd80_000C,SPORTS_a712_0020,"Clyde Lovelette"
SPORTS_OPT_bafd_000D,SPORTS_a712_0020,"Michael Jordan"
SPORTS_OPT_fa87_000A,SPORTS_09c0_0021,16
SPORTS_OPT_2f88_000B,SPORTS_09c0_0021,57
SPORTS_OPT_10a4_000C,SPORTS_09c0_0021,55
SPORTS_OPT_3191_000D,SPORTS_09c0_0021,31
SPORTS_OPT_5ecc_000A,SPORTS_2c24_0022,"Bob Pettit"
SPORTS_OPT_6b61_000B,SPORTS_2c24_0022,"Spud Webb"
SPORTS_OPT_f179_000C,SPORTS_2c24_0022,"Clyde Drexler"
SPORTS_OPT_8aac_000D,SPORTS_2c24_0022,"Wilt Chamberlain"
SPORTS_OPT_3b48_000A,SPORTS_f41e_0023,"77 (2.31m)"
SPORTS_OPT_5e46_000B,SPORTS_f41e_0023,"72 (2.18m)"
SPORTS_OPT_02ba_000C,SPORTS_f41e_0023,"78 (2.33m)"
SPORTS_OPT_ea0c_000D,SPORTS_f41e_0023,"74 (2.23m)"
SPORTS_OPT_8e50_000A,SPORTS_6168_0024,"Tyronne Bogues"
SPORTS_OPT_5360_000B,SPORTS_6168_0024,"Spud Webb"
SPORTS_OPT_e8fb_000C,SPORTS_6168_0024,"Larry Bird"
SPORTS_OPT_da65_000D,SPORTS_6168_0024,"Eddie Griffin"
SPORTS_OPT_6417_000A,SPORTS_b184_0025,"Wellington Mara"
SPORTS_OPT_be9b_000B,SPORTS_b184_0025,"George Halas"
SPORTS_OPT_2fc0_000C,SPORTS_b184_0025,"Red Grange"
SPORTS_OPT_a9fb_000D,SPORTS_b184_0025,"Pete Rozelle"
SPORTS_OPT_4362_000A,SPORTS_7029_0026,Lester
SPORTS_OPT_0152_000B,SPORTS_7029_0026,Arnie
SPORTS_OPT_0ff9_000C,SPORTS_7029_0026,Cliff
SPORTS_OPT_bfa4_000D,SPORTS_7029_0026,Elroy
SPORTS_OPT_ee4c_000A,SPORTS_b398_0027,Battles
SPORTS_OPT_58f5_000B,SPORTS_b398_0027,Neale
SPORTS_OPT_06f9_000C,SPORTS_b398_0027,Sanders
SPORTS_OPT_b66a_000D,SPORTS_b398_0027,Perry
SPORTS_OPT_d909_000A,SPORTS_9eca_0028,Motley
SPORTS_OPT_d7cc_000B,SPORTS_9eca_0028,Strong
SPORTS_OPT_b684_000C,SPORTS_9eca_0028,Groza
SPORTS_OPT_6700_000D,SPORTS_9eca_0028,Tittle
SPORTS_OPT_8cdc_000A,SPORTS_8ff4_0029,Grange
SPORTS_OPT_4d22_000B,SPORTS_8ff4_0029,Thorpe
SPORTS_OPT_b40b_000C,SPORTS_8ff4_0029,Gifford
SPORTS_OPT_15ba_000D,SPORTS_8ff4_0029,Haynes
SPORTS_OPT_84c1_000A,SPORTS_f629_0030,"Terry Bradshaw"
SPORTS_OPT_c59e_000B,SPORTS_f629_0030,"Johnny Unitas"
SPORTS_OPT_288c_000C,SPORTS_f629_0030,"John Brodie"
SPORTS_OPT_cec8_000D,SPORTS_f629_0030,"Norm Van Brocklin"
SPORTS_OPT_365b_000A,SPORTS_a9b6_0031,"Lamar Lundy"
SPORTS_OPT_553f_000B,SPORTS_a9b6_0031,"David Jones"
SPORTS_OPT_e3c1_000C,SPORTS_a9b6_0031,"Merlin  Olsen"
SPORTS_OPT_51f9_000D,SPORTS_a9b6_0031,"Rosy Grier"
SPORTS_OPT_1aa8_000A,SPORTS_528d_0032,"Barry Sanders"
SPORTS_OPT_94b3_000B,SPORTS_528d_0032,"Ollie Matson"
SPORTS_OPT_0c8c_000C,SPORTS_528d_0032,"Dick Lane"
SPORTS_OPT_dac2_000D,SPORTS_528d_0032,"Marcus Allen"
SPORTS_OPT_4c54_000A,SPORTS_4c99_0033,"O.J. Simpson"
SPORTS_OPT_ed6f_000B,SPORTS_4c99_0033,"Lynn Swann"
SPORTS_OPT_82a6_000C,SPORTS_4c99_0033,"John Stallworth"
SPORTS_OPT_bfd9_000D,SPORTS_4c99_0033,"Franco Harris"
SPORTS_OPT_6b5b_000A,SPORTS_68a2_0034,"Woody  Hayes"
SPORTS_OPT_e6e3_000B,SPORTS_68a2_0034,"Weeb Ewbank"
SPORTS_OPT_d0c5_000C,SPORTS_68a2_0034,"Paul Brown"
SPORTS_OPT_1fff_000D,SPORTS_68a2_0034,"Don Shula"
SPORTS_OPT_e935_000A,SPORTS_58be_0035,1988
SPORTS_OPT_1de8_000B,SPORTS_58be_0035,1974
SPORTS_OPT_8554_000C,SPORTS_58be_0035,1963
SPORTS_OPT_d81b_000D,SPORTS_58be_0035,1958
SPORTS_OPT_920d_000A,SPORTS_6a7b_0036,7
SPORTS_OPT_45b1_000B,SPORTS_6a7b_0036,4
SPORTS_OPT_f135_000C,SPORTS_6a7b_0036,10
SPORTS_OPT_2aef_000D,SPORTS_6a7b_0036,5
SPORTS_OPT_2814_000A,SPORTS_a3ae_0037,"Chicago Bulls"
SPORTS_OPT_9e10_000B,SPORTS_a3ae_0037,"LA Lakers"
SPORTS_OPT_7c79_000C,SPORTS_a3ae_0037,"Denver Nuggets"
SPORTS_OPT_2e6a_000D,SPORTS_a3ae_0037,"Philadephia 76ers"
SPORTS_OPT_c461_000A,SPORTS_6f61_0038,"Cleveland Cavaliers"
SPORTS_OPT_8860_000B,SPORTS_6f61_0038,"Philadelphia 76ers"
SPORTS_OPT_f630_000C,SPORTS_6f61_0038,"Denver Nuggets"
SPORTS_OPT_15a0_000D,SPORTS_6f61_0038,"Houston Rockets"
SPORTS_OPT_8fc2_000A,SPORTS_be23_0039,"Houston Rockets"
SPORTS_OPT_269f_000B,SPORTS_be23_0039,"Minnesota Timberwolves"
SPORTS_OPT_0ec9_000C,SPORTS_be23_0039,"Utah Jazz"
SPORTS_OPT_2ee1_000D,SPORTS_be23_0039,"San Antonio Spurs"
SPORTS_OPT_1715_000A,SPORTS_3b20_0040,"Miami Heat"
SPORTS_OPT_e99c_000B,SPORTS_3b20_0040,"Utah Jazz"
SPORTS_OPT_0b52_000C,SPORTS_3b20_0040,"Sacramento Kings"
SPORTS_OPT_17b3_000D,SPORTS_3b20_0040,"Chicago Bulls"
SPORTS_OPT_e146_000A,SPORTS_1364_0041,"Southwest Division of the Western Conference"
SPORTS_OPT_5eb6_000B,SPORTS_1364_0041,"Atlantic Division of the Eastern Conference"
SPORTS_OPT_b4d0_000C,SPORTS_1364_0041,"Pacific Division of the Western Conference"
SPORTS_OPT_0f59_000D,SPORTS_1364_0041,"Central Division of the Eastern Conference"
SPORTS_OPT_eb5e_000A,SPORTS_6506_0042,"Orlando Magic"
SPORTS_OPT_dc86_000B,SPORTS_6506_0042,"Sacramento Kings"
SPORTS_OPT_88b4_000C,SPORTS_6506_0042,"Golden State Warriors"
SPORTS_OPT_1916_000D,SPORTS_6506_0042,"Miami Heat"
SPORTS_OPT_3ad7_000A,SPORTS_9d9b_0043,"Philadelphia 76ers"
SPORTS_OPT_cab6_000B,SPORTS_9d9b_0043,"Detroit Pistons"
SPORTS_OPT_62de_000C,SPORTS_9d9b_0043,"Chicago Bulls"
SPORTS_OPT_a61f_000D,SPORTS_9d9b_0043,"Denver Nuggets"
SPORTS_OPT_62d7_000A,SPORTS_29ca_0044,Knicks
SPORTS_OPT_40f6_000B,SPORTS_29ca_0044,Warriors
SPORTS_OPT_f46a_000C,SPORTS_29ca_0044,Pistons
SPORTS_OPT_f35a_000D,SPORTS_29ca_0044,Lakers
SPORTS_OPT_9949_000A,SPORTS_e680_0045,"Hulk Hogan"
SPORTS_OPT_3cb2_000B,SPORTS_e680_0045,"Shane McHamon"
SPORTS_OPT_800d_000C,SPORTS_e680_0045,"Vincent McMahon"
SPORTS_OPT_4e85_000D,SPORTS_e680_0045,"Ric Flair"
SPORTS_OPT_c8e7_000A,SPORTS_211e_0046,True
SPORTS_OPT_3d83_000B,SPORTS_211e_0046,False
SPORTS_OPT_ed07_000A,SPORTS_0dd9_0047,"Leg Drop"
SPORTS_OPT_3acc_000B,SPORTS_0dd9_0047,"Sweet Chin Music"
SPORTS_OPT_0a31_000C,SPORTS_0dd9_0047,"Batista Bomb"
SPORTS_OPT_037f_000D,SPORTS_0dd9_0047,"5 Star"
SPORTS_OPT_9d4f_000A,SPORTS_86f3_0048,True
SPORTS_OPT_fcc0_000B,SPORTS_86f3_0048,False
SPORTS_OPT_0682_000A,SPORTS_a0b1_0049,Yes
SPORTS_OPT_2dc6_000B,SPORTS_a0b1_0049,No
SPORTS_OPT_f302_000A,SPORTS_dbac_0050,26
SPORTS_OPT_63bc_000B,SPORTS_dbac_0050,44
SPORTS_OPT_5457_000C,SPORTS_dbac_0050,7
SPORTS_OPT_f22d_000D,SPORTS_dbac_0050,15
SPORTS_OPT_7d41_000A,SPORTS_f9cf_0051,85
SPORTS_OPT_f63d_000B,SPORTS_f9cf_0051,95
SPORTS_OPT_2279_000C,SPORTS_f9cf_0051,90
SPORTS_OPT_452c_000D,SPORTS_f9cf_0051,93
SPORTS_OPT_8010_000A,SPORTS_63c2_0052,609
SPORTS_OPT_34a3_000B,SPORTS_63c2_0052,625
SPORTS_OPT_152c_000C,SPORTS_63c2_0052,750
SPORTS_OPT_b0ec_000D,SPORTS_63c2_0052,755
SPORTS_OPT_eddb_000A,SPORTS_8735_0053,6
SPORTS_OPT_223e_000B,SPORTS_8735_0053,5
SPORTS_OPT_ffcf_000C,SPORTS_8735_0053,8
SPORTS_OPT_8a3a_000D,SPORTS_8735_0053,7
SPORTS_OPT_c18b_000A,SPORTS_f070_0054,155
SPORTS_OPT_ba59_000B,SPORTS_f070_0054,162
SPORTS_OPT_2787_000C,SPORTS_f070_0054,160
SPORTS_OPT_f173_000D,SPORTS_f070_0054,170
SPORTS_OPT_76f9_000A,SPORTS_daa9_0055,"Houston Oilers"
SPORTS_OPT_14e5_000B,SPORTS_daa9_0055,"Minnesota Vikings"
SPORTS_OPT_7022_000C,SPORTS_daa9_0055,"Pittsburgh Steelers"
SPORTS_OPT_0a58_000D,SPORTS_daa9_0055,"Denver Broncos"
SPORTS_OPT_2cbd_000A,SPORTS_ee62_0056,1963
SPORTS_OPT_eba6_000B,SPORTS_ee62_0056,1962
SPORTS_OPT_63b0_000C,SPORTS_ee62_0056,1965
SPORTS_OPT_bc3a_000D,SPORTS_ee62_0056,1964
SPORTS_OPT_2e08_000A,SPORTS_f87c_0057,"Tony Dorsett"
SPORTS_OPT_705d_000B,SPORTS_f87c_0057,"Thomas Henderson"
SPORTS_OPT_97e0_000C,SPORTS_f87c_0057,"Ed Too Tall  Jones"
SPORTS_OPT_6830_000D,SPORTS_f87c_0057,"Randy White"
SPORTS_OPT_bbc8_000A,SPORTS_4247_0058,Miami
SPORTS_OPT_b8ef_000B,SPORTS_4247_0058,Stanford
SPORTS_OPT_f208_000C,SPORTS_4247_0058,Oklahoma
SPORTS_OPT_d8c6_000D,SPORTS_4247_0058,Texas
SPORTS_OPT_3ac1_000A,SPORTS_c980_0059,"Roger Staubach"
SPORTS_OPT_2b79_000B,SPORTS_c980_0059,"Harvey Martin"
SPORTS_OPT_595e_000C,SPORTS_c980_0059,"Randy White"
SPORTS_OPT_55be_000D,SPORTS_c980_0059,"Chuck Howley"
SPORTS_OPT_6428_000A,SPORTS_76da_0060,True
SPORTS_OPT_fc86_000B,SPORTS_76da_0060,False
SPORTS_OPT_52a0_000A,SPORTS_0d5a_0061,"Harvey Martin"
SPORTS_OPT_45e2_000B,SPORTS_0d5a_0061,"Tony Dorsett"
SPORTS_OPT_9edb_000C,SPORTS_0d5a_0061,"Duane Thomas"
SPORTS_OPT_5571_000D,SPORTS_0d5a_0061,"Michael Irvin"
SPORTS_OPT_a222_000A,SPORTS_79e0_0062,"Shaquille ONeal"
SPORTS_OPT_482e_000B,SPORTS_79e0_0062,"Magic Johnson"
SPORTS_OPT_5899_000C,SPORTS_79e0_0062,"Kevin Garnett"
SPORTS_OPT_ad15_000D,SPORTS_79e0_0062,"Michael Jordan"
SPORTS_OPT_35e5_000A,SPORTS_15a4_0063,"Carmelo Anthony"
SPORTS_OPT_a8ad_000B,SPORTS_15a4_0063,"Karl Malone"
SPORTS_OPT_869d_000C,SPORTS_15a4_0063,"Kobe Bryant"
SPORTS_OPT_7f9c_000D,SPORTS_15a4_0063,"Steve Nash"
SPORTS_OPT_9734_000A,SPORTS_7c25_0064,False
SPORTS_OPT_0104_000B,SPORTS_7c25_0064,True
SPORTS_OPT_bbb1_000A,SPORTS_d7b5_0065,"Shawn Kemp"
SPORTS_OPT_652f_000B,SPORTS_d7b5_0065,"LeBron James"
SPORTS_OPT_4398_000C,SPORTS_d7b5_0065,"Jason Kidd"
SPORTS_OPT_4f20_000D,SPORTS_d7b5_0065,"Amare Stoudemire"
SPORTS_OPT_a49a_000A,SPORTS_21e7_0066,"Maurice Cheeks"
SPORTS_OPT_e28e_000B,SPORTS_21e7_0066,"Jonh Havlicek"
SPORTS_OPT_340f_000C,SPORTS_21e7_0066,"Peja Sojakovich"
SPORTS_OPT_1c1a_000D,SPORTS_21e7_0066,"Sam Jones"
SPORTS_OPT_c694_000A,SPORTS_59c6_0067,"LeBron James"
SPORTS_OPT_38ef_000B,SPORTS_59c6_0067,"Vlade Divac"
SPORTS_OPT_c3cd_000C,SPORTS_59c6_0067,"Dennis Rodman"
SPORTS_OPT_006d_000D,SPORTS_59c6_0067,"Chris Webber"
SPORTS_OPT_4906_000A,SPORTS_2297_0068,"Jerome James"
SPORTS_OPT_78c4_000B,SPORTS_2297_0068,"Maurice Cheeks"
SPORTS_OPT_b692_000C,SPORTS_2297_0068,"Butch Lee"
SPORTS_OPT_3b44_000D,SPORTS_2297_0068,"Butch Lee"
SPORTS_OPT_e6ee_000A,SPORTS_c935_0069,"Roko Ukic"
SPORTS_OPT_aceb_000B,SPORTS_c935_0069,"Curtis Rowe"
SPORTS_OPT_eae0_000C,SPORTS_c935_0069,"Ben Gordon"
SPORTS_OPT_c4c8_000D,SPORTS_c935_0069,"Jackson Vroman"
SPORTS_OPT_10f2_000A,SPORTS_f5c7_0070,"Carmelo Anthony"
SPORTS_OPT_eb4a_000B,SPORTS_f5c7_0070,"Ben Gordon"
SPORTS_OPT_d21a_000C,SPORTS_f5c7_0070,"Vlade Divac"
SPORTS_OPT_2e5b_000D,SPORTS_f5c7_0070,"Gilbert Arenas"
SPORTS_OPT_fa6f_000A,SPORTS_971a_0071,"Tony Parker"
SPORTS_OPT_9255_000B,SPORTS_971a_0071,"Vlade Divac"
SPORTS_OPT_17be_000C,SPORTS_971a_0071,"Peja Stojakovic"
SPORTS_OPT_1bc6_000D,SPORTS_971a_0071,"Raul Lopez"
SPORTS_OPT_60ef_000A,SPORTS_da24_0072,"Gary, Indiana"
SPORTS_OPT_b627_000B,SPORTS_da24_0072,"Louisville, Kentucky"
SPORTS_OPT_0bf0_000C,SPORTS_da24_0072,"Ft. Wayne, Indiana"
SPORTS_OPT_65fa_000D,SPORTS_da24_0072,"Cincinnati, Ohio"
SPORTS_OPT_03b0_000A,SPORTS_9f3e_0073,Denver
SPORTS_OPT_8745_000B,SPORTS_9f3e_0073,Milwaukee
SPORTS_OPT_953b_000C,SPORTS_9f3e_0073,Minneapolis
SPORTS_OPT_7716_000D,SPORTS_9f3e_0073,Cincinnati
SPORTS_OPT_43ec_000A,SPORTS_d53c_0074,"Rochester, NY"
SPORTS_OPT_a33b_000B,SPORTS_d53c_0074,"Syracuse, NY"
SPORTS_OPT_e0e3_000C,SPORTS_d53c_0074,"Cincinnati, OH"
SPORTS_OPT_6ef3_000D,SPORTS_d53c_0074,"St. Louis,MO"
SPORTS_OPT_b6b1_000A,SPORTS_8520_0075,"Warriors and Bulls"
SPORTS_OPT_91db_000B,SPORTS_8520_0075,"Bulls and Celtics"
SPORTS_OPT_72a3_000C,SPORTS_8520_0075,"Knicks and Celtics"
SPORTS_OPT_15a0_000D,SPORTS_8520_0075,"Warriors and Knicks"
SPORTS_OPT_1a06_000A,SPORTS_9100_0076,Boston
SPORTS_OPT_97cc_000B,SPORTS_9100_0076,"They were always in Atlanta"
SPORTS_OPT_6281_000C,SPORTS_9100_0076,Sacramento
SPORTS_OPT_abaa_000D,SPORTS_9100_0076,Milwaukee
SPORTS_OPT_12f4_000A,SPORTS_e482_0077,"Newark, NJ"
SPORTS_OPT_367c_000B,SPORTS_e482_0077,"Sacramento, CA"
SPORTS_OPT_d166_000C,SPORTS_e482_0077,"Brooklyn, NY"
SPORTS_OPT_1f99_000D,SPORTS_e482_0077,"Washington, DC"
SPORTS_OPT_e9b0_000A,SPORTS_4ccc_0078,"Cincinnati, OH"
SPORTS_OPT_90c2_000B,SPORTS_4ccc_0078,"Canton, OH"
SPORTS_OPT_e149_000C,SPORTS_4ccc_0078,"L.A., CA"
SPORTS_OPT_bb7c_000D,SPORTS_4ccc_0078,"Cleveland, OH"
SPORTS_OPT_bc0e_000A,SPORTS_04e7_0079,"Rochest, NY"
SPORTS_OPT_d336_000B,SPORTS_04e7_0079,"Pittsburgh and Philadelphia"
SPORTS_OPT_e87d_000C,SPORTS_04e7_0079,"Cincinnati, OH"
SPORTS_OPT_7512_000D,SPORTS_04e7_0079,"Canton, OH"
SPORTS_OPT_aa0d_000A,SPORTS_7c01_0080,"Washington, DC"
SPORTS_OPT_cf63_000B,SPORTS_7c01_0080,"Pittsburgh, PA"
SPORTS_OPT_8992_000C,SPORTS_7c01_0080,"Louisville, KY"
SPORTS_OPT_7a65_000D,SPORTS_7c01_0080,"Rochester, NY"
SPORTS_OPT_158e_000A,SPORTS_1ee4_0081,"Washington, DC"
SPORTS_OPT_a7c0_000B,SPORTS_1ee4_0081,"Buffalo, NY"
SPORTS_OPT_fbe9_000C,SPORTS_1ee4_0081,"Atlanta, GA"
SPORTS_OPT_a45b_000D,SPORTS_1ee4_0081,"New York, NY"
SPORTS_OPT_01ff_000A,SPORTS_957d_0082,Nebraska
SPORTS_OPT_f14b_000B,SPORTS_957d_0082,Oklahoma
SPORTS_OPT_7db9_000C,SPORTS_957d_0082,"Ohio State"
SPORTS_OPT_ec62_000D,SPORTS_957d_0082,"Florida St"
SPORTS_OPT_d926_000A,SPORTS_8084_0083,Harvard
SPORTS_OPT_4532_000B,SPORTS_8084_0083,Army
SPORTS_OPT_e875_000C,SPORTS_8084_0083,Princeton
SPORTS_OPT_9c0e_000D,SPORTS_8084_0083,Yale
SPORTS_OPT_b2a0_000A,SPORTS_119b_0084,LSU
SPORTS_OPT_1da6_000B,SPORTS_119b_0084,Army
SPORTS_OPT_4965_000C,SPORTS_119b_0084,BYU
SPORTS_OPT_42bb_000D,SPORTS_119b_0084,Florida
SPORTS_OPT_a4b3_000A,SPORTS_f40f_0085,"Notre Dame"
SPORTS_OPT_828e_000B,SPORTS_f40f_0085,Texas
SPORTS_OPT_6a43_000C,SPORTS_f40f_0085,LSU
SPORTS_OPT_2a0d_000D,SPORTS_f40f_0085,USC
SPORTS_OPT_5ec5_000A,SPORTS_1294_0086,Tennessee
SPORTS_OPT_db10_000B,SPORTS_1294_0086,Nebraska
SPORTS_OPT_d5f9_000C,SPORTS_1294_0086,Florida
SPORTS_OPT_5770_000D,SPORTS_1294_0086,"Florida State"
SPORTS_OPT_56cb_000A,SPORTS_a321_0087,LSU
SPORTS_OPT_456c_000B,SPORTS_a321_0087,USC
SPORTS_OPT_db22_000C,SPORTS_a321_0087,BYU
SPORTS_OPT_eea6_000D,SPORTS_a321_0087,Yale
SPORTS_OPT_7d65_000A,SPORTS_531e_0088,Miami
SPORTS_OPT_742f_000B,SPORTS_531e_0088,Oklahoma
SPORTS_OPT_785c_000C,SPORTS_531e_0088,"Penn State"
SPORTS_OPT_e34e_000D,SPORTS_531e_0088,"Notre Dame"
SPORTS_OPT_8275_000A,SPORTS_61a8_0089,1987
SPORTS_OPT_3626_000B,SPORTS_61a8_0089,1980
SPORTS_OPT_a76e_000C,SPORTS_61a8_0089,1938
SPORTS_OPT_7886_000D,SPORTS_61a8_0089,1924
SPORTS_OPT_a553_000A,SPORTS_5c79_0090,USC
SPORTS_OPT_4746_000B,SPORTS_5c79_0090,"Ohio State"
SPORTS_OPT_6f51_000C,SPORTS_5c79_0090,LSU
SPORTS_OPT_3c4d_000D,SPORTS_5c79_0090,Miami
SPORTS_OPT_6f49_000A,SPORTS_ddd9_0091,False
SPORTS_OPT_249f_000B,SPORTS_ddd9_0091,True
SPORTS_OPT_87ca_000A,SPORTS_5b7e_0092,Hoyas
SPORTS_OPT_0696_000B,SPORTS_5b7e_0092,Buckeyes
SPORTS_OPT_3c1f_000C,SPORTS_5b7e_0092,"Tar Heels"
SPORTS_OPT_7dc6_000D,SPORTS_5b7e_0092,Bruins
SPORTS_OPT_4442_000A,SPORTS_db97_0093,"University of Richmond"
SPORTS_OPT_eb96_000B,SPORTS_db97_0093,"Boston College"
SPORTS_OPT_c698_000C,SPORTS_db97_0093,"University of Rhode Island"
SPORTS_OPT_4c9e_000D,SPORTS_db97_0093,Valipariaso
SPORTS_OPT_255c_000A,SPORTS_6d83_0094,False
SPORTS_OPT_b46f_000B,SPORTS_6d83_0094,True
SPORTS_OPT_9f2a_000A,SPORTS_6e23_0095,"Boston College"
SPORTS_OPT_75a2_000B,SPORTS_6e23_0095,"University of Arizona"
SPORTS_OPT_ed48_000C,SPORTS_6e23_0095,"University of Philadelphia"
SPORTS_OPT_7af9_000D,SPORTS_6e23_0095,Yale
SPORTS_OPT_0549_000A,SPORTS_07c9_0096,Hokies
SPORTS_OPT_0129_000B,SPORTS_07c9_0096,Terrapins
SPORTS_OPT_c79c_000C,SPORTS_07c9_0096,"Crimsom Tide"
SPORTS_OPT_3742_000D,SPORTS_07c9_0096,Volunteers
SPORTS_OPT_39bd_000A,SPORTS_9ace_0097,"University of Michigan"
SPORTS_OPT_8dd3_000B,SPORTS_9ace_0097,"Indiana State University"
SPORTS_OPT_a98b_000C,SPORTS_9ace_0097,"Northwestern University"
