OID,QID,text
BRAIN_TEASERS_OPT_3cf8_000B,BRAIN_TEASERS_dc61_0007,No
BRAIN_TEASERS_OPT_3837_000A,BRAIN_TEASERS_8ca6_0008,Yes
BRAIN_TEASERS_OPT_e697_000B,BRAIN_TEASERS_8ca6_0008,No
BRAIN_TEASERS_OPT_197e_000A,BRAIN_TEASERS_5437_0009,Yes
BRAIN_TEASERS_OPT_054c_000B,BRAIN_TEASERS_5437_0009,No
BRAIN_TEASERS_OPT_cf74_000A,BRAIN_TEASERS_eeff_0010,False
BRAIN_TEASERS_OPT_a2e8_000B,BRAIN_TEASERS_eeff_0010,True
BRAIN_TEASERS_OPT_60fe_000A,BRAIN_TEASERS_adfa_0011,"How old are you?"
BRAIN_TEASERS_OPT_b518_000B,BRAIN_TEASERS_adfa_0011,"Are you married?"
BRAIN_TEASERS_OPT_9b2e_000C,BRAIN_TEASERS_adfa_0011,"Is this city A ?"
BRAIN_TEASERS_OPT_7519_000D,BRAIN_TEASERS_adfa_0011,"Are you a citizen of this city?"
BRAIN_TEASERS_OPT_3319_000A,BRAIN_TEASERS_16db_0012,True
BRAIN_TEASERS_OPT_572e_000B,BRAIN_TEASERS_16db_0012,False
BRAIN_TEASERS_OPT_3899_000A,BRAIN_TEASERS_20f0_0013,32
BRAIN_TEASERS_OPT_0a1b_000B,BRAIN_TEASERS_20f0_0013,31
BRAIN_TEASERS_OPT_5ba3_000C,BRAIN_TEASERS_20f0_0013,30
BRAIN_TEASERS_OPT_13b6_000D,BRAIN_TEASERS_20f0_0013,29
BRAIN_TEASERS_OPT_79c3_000A,BRAIN_TEASERS_1d25_0014,1st
BRAIN_TEASERS_OPT_6600_000B,BRAIN_TEASERS_1d25_0014,2nd
BRAIN_TEASERS_OPT_7460_000C,BRAIN_TEASERS_1d25_0014,3rd
BRAIN_TEASERS_OPT_9a53_000D,BRAIN_TEASERS_1d25_0014,"Out of the race"
BRAIN_TEASERS_OPT_4def_000A,BRAIN_TEASERS_e96f_0015,131122211211
BRAIN_TEASERS_OPT_87f1_000B,BRAIN_TEASERS_e96f_0015,11221311
BRAIN_TEASERS_OPT_6d62_000C,BRAIN_TEASERS_e96f_0015,31221113112221
BRAIN_TEASERS_OPT_699d_000D,BRAIN_TEASERS_e96f_0015,1113213211
BRAIN_TEASERS_OPT_d8e3_000A,BRAIN_TEASERS_66f2_0016,"10,460,353,203"
BRAIN_TEASERS_OPT_98b6_000B,BRAIN_TEASERS_66f2_0016,6
BRAIN_TEASERS_OPT_a640_000C,BRAIN_TEASERS_66f2_0016,123
BRAIN_TEASERS_OPT_902c_000D,BRAIN_TEASERS_66f2_0016,321
BRAIN_TEASERS_OPT_acca_000A,BRAIN_TEASERS_26bc_0017,3
BRAIN_TEASERS_OPT_8b7b_000B,BRAIN_TEASERS_26bc_0017,6
BRAIN_TEASERS_OPT_10a4_000C,BRAIN_TEASERS_26bc_0017,4
BRAIN_TEASERS_OPT_227e_000D,BRAIN_TEASERS_26bc_0017,2
BRAIN_TEASERS_OPT_1187_000A,BRAIN_TEASERS_d059_0018,"Neither one"
BRAIN_TEASERS_OPT_fa14_000B,BRAIN_TEASERS_d059_0018,Both
BRAIN_TEASERS_OPT_108f_000C,BRAIN_TEASERS_d059_0018,"The one minted during the reign of Emperor Nicholas I"
BRAIN_TEASERS_OPT_cdc3_000D,BRAIN_TEASERS_d059_0018,"The one minted in 43 BC"
BRAIN_TEASERS_OPT_db7e_000A,BRAIN_TEASERS_c006_0019,12
BRAIN_TEASERS_OPT_f295_000B,BRAIN_TEASERS_c006_0019,8
BRAIN_TEASERS_OPT_2b2d_000C,BRAIN_TEASERS_c006_0019,16
BRAIN_TEASERS_OPT_fe6e_000D,BRAIN_TEASERS_c006_0019,10
BRAIN_TEASERS_OPT_87c9_000A,BRAIN_TEASERS_c633_0020,Yes
BRAIN_TEASERS_OPT_75f4_000B,BRAIN_TEASERS_c633_0020,No
BRAIN_TEASERS_OPT_424d_000A,BRAIN_TEASERS_effc_0021,True
BRAIN_TEASERS_OPT_ed7b_000B,BRAIN_TEASERS_effc_0021,False
BRAIN_TEASERS_OPT_a81b_000A,BRAIN_TEASERS_7d32_0022,T
BRAIN_TEASERS_OPT_2955_000B,BRAIN_TEASERS_7d32_0022,E
BRAIN_TEASERS_OPT_9dd0_000C,BRAIN_TEASERS_7d32_0022,S
BRAIN_TEASERS_OPT_a043_000D,BRAIN_TEASERS_7d32_0022,N
BRAIN_TEASERS_OPT_0ed9_000A,BRAIN_TEASERS_1b96_0023,"The square"
BRAIN_TEASERS_OPT_fdbe_000B,BRAIN_TEASERS_1b96_0023,"The circle"
BRAIN_TEASERS_OPT_43f4_000C,BRAIN_TEASERS_1b96_0023,"No conclusion can be drawn from the given information."
BRAIN_TEASERS_OPT_71f1_000D,BRAIN_TEASERS_1b96_0023,"Both cover the same are."
BRAIN_TEASERS_OPT_f04f_000A,BRAIN_TEASERS_bb22_0024,False
BRAIN_TEASERS_OPT_b680_000B,BRAIN_TEASERS_bb22_0024,True
BRAIN_TEASERS_OPT_3544_000A,BRAIN_TEASERS_2790_0025,Yes
BRAIN_TEASERS_OPT_fda9_000B,BRAIN_TEASERS_2790_0025,No
BRAIN_TEASERS_OPT_56cf_000A,BRAIN_TEASERS_71be_0026,NASCAR
BRAIN_TEASERS_OPT_c228_000B,BRAIN_TEASERS_71be_0026,"Fly Fishing"
BRAIN_TEASERS_OPT_3230_000C,BRAIN_TEASERS_71be_0026,Movies
BRAIN_TEASERS_OPT_8df2_000D,BRAIN_TEASERS_71be_0026,Sports
BRAIN_TEASERS_OPT_59fd_000A,BRAIN_TEASERS_d285_0027,Golf
BRAIN_TEASERS_OPT_9b15_000B,BRAIN_TEASERS_d285_0027,Badminton
BRAIN_TEASERS_OPT_c3f2_000C,BRAIN_TEASERS_d285_0027,Bowling
BRAIN_TEASERS_OPT_6e7e_000D,BRAIN_TEASERS_d285_0027,Tennis
BRAIN_TEASERS_OPT_c207_000A,BRAIN_TEASERS_b649_0028,"PASS  THE CASH"
BRAIN_TEASERS_OPT_6e94_000B,BRAIN_TEASERS_b649_0028,N2IT
BRAIN_TEASERS_OPT_4c49_000C,BRAIN_TEASERS_b649_0028,N3IT
BRAIN_TEASERS_OPT_48af_000D,BRAIN_TEASERS_b649_0028,N4IT
BRAIN_TEASERS_OPT_baee_000A,BRAIN_TEASERS_f355_0029,Zoologist
BRAIN_TEASERS_OPT_579a_000B,BRAIN_TEASERS_f355_0029,Optometrist
BRAIN_TEASERS_OPT_e64e_000C,BRAIN_TEASERS_f355_0029,Biologist
BRAIN_TEASERS_OPT_0783_000D,BRAIN_TEASERS_f355_0029,Geologist
BRAIN_TEASERS_OPT_521d_000A,BRAIN_TEASERS_c34c_0030,OIUC2
BRAIN_TEASERS_OPT_9ef4_000B,BRAIN_TEASERS_c34c_0030,OIC3
BRAIN_TEASERS_OPT_7781_000C,BRAIN_TEASERS_c34c_0030,RU2
BRAIN_TEASERS_OPT_087f_000D,BRAIN_TEASERS_c34c_0030,OICU2
BRAIN_TEASERS_OPT_1fa9_000A,BRAIN_TEASERS_6e8c_0031,N0TABL42
BRAIN_TEASERS_OPT_f4ea_000B,BRAIN_TEASERS_6e8c_0031,E10YET
BRAIN_TEASERS_OPT_f0e9_000C,BRAIN_TEASERS_6e8c_0031,RESORV8NS
BRAIN_TEASERS_OPT_0770_000D,BRAIN_TEASERS_6e8c_0031,8ISENUF
BRAIN_TEASERS_OPT_17e7_000A,BRAIN_TEASERS_1a9d_0032,"A scarf"
BRAIN_TEASERS_OPT_ab3f_000B,BRAIN_TEASERS_1a9d_0032,"A curtain"
BRAIN_TEASERS_OPT_c6ba_000C,BRAIN_TEASERS_1a9d_0032,"A towel"
BRAIN_TEASERS_OPT_abe7_000D,BRAIN_TEASERS_1a9d_0032,"A rug"
BRAIN_TEASERS_OPT_6a85_000A,BRAIN_TEASERS_80df_0033,"The boys brother"
BRAIN_TEASERS_OPT_2e8b_000B,BRAIN_TEASERS_80df_0033,"The mother"
BRAIN_TEASERS_OPT_8c30_000C,BRAIN_TEASERS_80df_0033,"The boy"
BRAIN_TEASERS_OPT_d7d7_000D,BRAIN_TEASERS_80df_0033,"The father"
BRAIN_TEASERS_OPT_18b0_000A,BRAIN_TEASERS_5151_0034,S
BRAIN_TEASERS_OPT_459e_000B,BRAIN_TEASERS_5151_0034,A
BRAIN_TEASERS_OPT_3927_000C,BRAIN_TEASERS_5151_0034,P
BRAIN_TEASERS_OPT_46ca_000D,BRAIN_TEASERS_5151_0034,D
BRAIN_TEASERS_OPT_507d_000A,BRAIN_TEASERS_ab65_0035,Roses
BRAIN_TEASERS_OPT_ec03_000B,BRAIN_TEASERS_ab65_0035,Daises
BRAIN_TEASERS_OPT_60c7_000C,BRAIN_TEASERS_ab65_0035,Tulips
BRAIN_TEASERS_OPT_9ace_000D,BRAIN_TEASERS_ab65_0035,Poppies
BRAIN_TEASERS_OPT_569e_000A,BRAIN_TEASERS_72a4_0036,0
BRAIN_TEASERS_OPT_ae22_000B,BRAIN_TEASERS_72a4_0036,7
BRAIN_TEASERS_OPT_fbff_000C,BRAIN_TEASERS_72a4_0036,12
BRAIN_TEASERS_OPT_ff56_000D,BRAIN_TEASERS_72a4_0036,5
BRAIN_TEASERS_OPT_e5da_000A,BRAIN_TEASERS_0bc7_0037,1.5
BRAIN_TEASERS_OPT_4051_000B,BRAIN_TEASERS_0bc7_0037,0
BRAIN_TEASERS_OPT_407d_000C,BRAIN_TEASERS_0bc7_0037,3
BRAIN_TEASERS_OPT_42e2_000D,BRAIN_TEASERS_0bc7_0037,6
BRAIN_TEASERS_OPT_4f19_000A,BRAIN_TEASERS_a239_0038,7
BRAIN_TEASERS_OPT_0009_000B,BRAIN_TEASERS_a239_0038,8
BRAIN_TEASERS_OPT_18d4_000C,BRAIN_TEASERS_a239_0038,6
BRAIN_TEASERS_OPT_3a61_000D,BRAIN_TEASERS_a239_0038,5
BRAIN_TEASERS_OPT_2269_000A,BRAIN_TEASERS_780e_0039,15
BRAIN_TEASERS_OPT_76bf_000B,BRAIN_TEASERS_780e_0039,14
BRAIN_TEASERS_OPT_d875_000C,BRAIN_TEASERS_780e_0039,10
BRAIN_TEASERS_OPT_6f9f_000D,BRAIN_TEASERS_780e_0039,13
BRAIN_TEASERS_OPT_dc1f_000A,BRAIN_TEASERS_97ea_0040,16
BRAIN_TEASERS_OPT_4f40_000B,BRAIN_TEASERS_97ea_0040,19
BRAIN_TEASERS_OPT_3977_000C,BRAIN_TEASERS_97ea_0040,15
BRAIN_TEASERS_OPT_0593_000D,BRAIN_TEASERS_97ea_0040,20
BRAIN_TEASERS_OPT_a669_000A,BRAIN_TEASERS_5865_0041,10
BRAIN_TEASERS_OPT_b66e_000B,BRAIN_TEASERS_5865_0041,4
BRAIN_TEASERS_OPT_f0fe_000C,BRAIN_TEASERS_5865_0041,8
BRAIN_TEASERS_OPT_f97e_000D,BRAIN_TEASERS_5865_0041,7
BRAIN_TEASERS_OPT_924a_000A,BRAIN_TEASERS_5dbf_0042,5
BRAIN_TEASERS_OPT_01a9_000B,BRAIN_TEASERS_5dbf_0042,4
BRAIN_TEASERS_OPT_16fe_000C,BRAIN_TEASERS_5dbf_0042,3
BRAIN_TEASERS_OPT_52a1_000D,BRAIN_TEASERS_5dbf_0042,2
BRAIN_TEASERS_OPT_e5dc_000A,BRAIN_TEASERS_e429_0043,2
BRAIN_TEASERS_OPT_9afe_000B,BRAIN_TEASERS_e429_0043,4
BRAIN_TEASERS_OPT_ea80_000C,BRAIN_TEASERS_e429_0043,3
BRAIN_TEASERS_OPT_57d8_000D,BRAIN_TEASERS_e429_0043,1
BRAIN_TEASERS_OPT_fd47_000A,BRAIN_TEASERS_3f06_0044,9
BRAIN_TEASERS_OPT_e491_000B,BRAIN_TEASERS_3f06_0044,8
BRAIN_TEASERS_OPT_0f40_000C,BRAIN_TEASERS_3f06_0044,10
BRAIN_TEASERS_OPT_0f28_000D,BRAIN_TEASERS_3f06_0044,5
BRAIN_TEASERS_OPT_6399_000A,BRAIN_TEASERS_7025_0045,"10 hours"
BRAIN_TEASERS_OPT_1506_000B,BRAIN_TEASERS_7025_0045,"6 hours"
BRAIN_TEASERS_OPT_dce2_000C,BRAIN_TEASERS_7025_0045,"3 hours"
BRAIN_TEASERS_OPT_8b1e_000D,BRAIN_TEASERS_7025_0045,"1.5 hour"
BRAIN_TEASERS_OPT_0ccf_000A,BRAIN_TEASERS_18d6_0046,No
BRAIN_TEASERS_OPT_3631_000B,BRAIN_TEASERS_18d6_0046,Yes
BRAIN_TEASERS_OPT_7e0b_000A,BRAIN_TEASERS_fbd1_0047,"2 hours"
BRAIN_TEASERS_OPT_7fa4_000B,BRAIN_TEASERS_fbd1_0047,"8 hours"
BRAIN_TEASERS_OPT_f007_000C,BRAIN_TEASERS_fbd1_0047,"1/2 hour"
BRAIN_TEASERS_OPT_ab62_000D,BRAIN_TEASERS_fbd1_0047,"1 hour"
BRAIN_TEASERS_OPT_d1ad_000A,BRAIN_TEASERS_dcc0_0048,True
BRAIN_TEASERS_OPT_4915_000B,BRAIN_TEASERS_dcc0_0048,False
BRAIN_TEASERS_OPT_58eb_000A,BRAIN_TEASERS_fc4d_0049,Yes
BRAIN_TEASERS_OPT_b08b_000B,BRAIN_TEASERS_fc4d_0049,No
BRAIN_TEASERS_OPT_ea88_000A,BRAIN_TEASERS_bff2_0050,False
BRAIN_TEASERS_OPT_b79f_000B,BRAIN_TEASERS_bff2_0050,True
BRAIN_TEASERS_OPT_f041_000A,BRAIN_TEASERS_6b18_0051,T
BRAIN_TEASERS_OPT_2540_000B,BRAIN_TEASERS_6b18_0051,W
BRAIN_TEASERS_OPT_32e6_000C,BRAIN_TEASERS_6b18_0051,S
BRAIN_TEASERS_OPT_9794_000D,BRAIN_TEASERS_6b18_0051,Z
BRAIN_TEASERS_OPT_1c96_000A,BRAIN_TEASERS_97b8_0052,6
BRAIN_TEASERS_OPT_32eb_000B,BRAIN_TEASERS_97b8_0052,3
BRAIN_TEASERS_OPT_216b_000C,BRAIN_TEASERS_97b8_0052,9
BRAIN_TEASERS_OPT_be45_000D,BRAIN_TEASERS_97b8_0052,"None of these"
BRAIN_TEASERS_OPT_60d1_000A,BRAIN_TEASERS_a6fd_0053,"No, it would be worse"
BRAIN_TEASERS_OPT_6619_000B,BRAIN_TEASERS_a6fd_0053,"Yes, this should help"
BRAIN_TEASERS_OPT_3ea3_000C,BRAIN_TEASERS_a6fd_0053,"It depends on when the announcement was made"
BRAIN_TEASERS_OPT_0ac5_000D,BRAIN_TEASERS_a6fd_0053,"It doesnt matter"
BRAIN_TEASERS_OPT_c8cd_000A,BRAIN_TEASERS_4d94_0054,"60 days"
BRAIN_TEASERS_OPT_eaf2_000B,BRAIN_TEASERS_4d94_0054,"80 days"
BRAIN_TEASERS_OPT_7d40_000C,BRAIN_TEASERS_4d94_0054,"14 days"
BRAIN_TEASERS_OPT_32cf_000D,BRAIN_TEASERS_4d94_0054,"4 days"
BRAIN_TEASERS_OPT_84b9_000A,BRAIN_TEASERS_5185_0055,"It does not matter."
BRAIN_TEASERS_OPT_d78b_000B,BRAIN_TEASERS_5185_0055,"90 miles/h"
BRAIN_TEASERS_OPT_68fc_000C,BRAIN_TEASERS_5185_0055,"120 miles/h"
BRAIN_TEASERS_OPT_29fe_000D,BRAIN_TEASERS_5185_0055,"60 miles/h"
BRAIN_TEASERS_OPT_5d89_000A,BRAIN_TEASERS_a6c9_0056,110
BRAIN_TEASERS_OPT_029c_000B,BRAIN_TEASERS_a6c9_0056,55
BRAIN_TEASERS_OPT_0504_000C,BRAIN_TEASERS_a6c9_0056,65
BRAIN_TEASERS_OPT_701b_000D,BRAIN_TEASERS_a6c9_0056,450
BRAIN_TEASERS_OPT_40ad_000A,BRAIN_TEASERS_f1a2_0057,Yes
BRAIN_TEASERS_OPT_1465_000B,BRAIN_TEASERS_f1a2_0057,No
BRAIN_TEASERS_OPT_8596_000A,BRAIN_TEASERS_ff07_0058,No
BRAIN_TEASERS_OPT_4d70_000B,BRAIN_TEASERS_ff07_0058,Yes
BRAIN_TEASERS_OPT_b18e_000A,BRAIN_TEASERS_e4d3_0059,"25/4 and 5/4"
BRAIN_TEASERS_OPT_c4ab_000B,BRAIN_TEASERS_e4d3_0059,"24/6 and 24/8"
BRAIN_TEASERS_OPT_c8f9_000C,BRAIN_TEASERS_e4d3_0059,"3 and 2/12"
BRAIN_TEASERS_OPT_8b5b_000D,BRAIN_TEASERS_e4d3_0059,"30/6 and 36/6"
BRAIN_TEASERS_OPT_03a2_000A,BRAIN_TEASERS_88f7_0060,60
BRAIN_TEASERS_OPT_6832_000B,BRAIN_TEASERS_88f7_0060,80
BRAIN_TEASERS_OPT_b276_000C,BRAIN_TEASERS_88f7_0060,85
BRAIN_TEASERS_OPT_f173_000D,BRAIN_TEASERS_88f7_0060,75
BRAIN_TEASERS_OPT_483f_000A,BRAIN_TEASERS_06d8_0061,No
BRAIN_TEASERS_OPT_4f75_000B,BRAIN_TEASERS_06d8_0061,Yes
BRAIN_TEASERS_OPT_4056_000A,BRAIN_TEASERS_fbc6_0062,lose
BRAIN_TEASERS_OPT_632c_000B,BRAIN_TEASERS_fbc6_0062,"break even"
BRAIN_TEASERS_OPT_4b4a_000C,BRAIN_TEASERS_fbc6_0062,win
BRAIN_TEASERS_OPT_98e2_000D,BRAIN_TEASERS_fbc6_0062,"None of these"
BRAIN_TEASERS_OPT_473d_000A,BRAIN_TEASERS_82f4_0063,Yes
BRAIN_TEASERS_OPT_969b_000B,BRAIN_TEASERS_82f4_0063,No
BRAIN_TEASERS_OPT_9468_000A,BRAIN_TEASERS_63a3_0064,America
BRAIN_TEASERS_OPT_9963_000B,BRAIN_TEASERS_63a3_0064,Africa
BRAIN_TEASERS_OPT_9dac_000C,BRAIN_TEASERS_63a3_0064,Asia
BRAIN_TEASERS_OPT_8b87_000D,BRAIN_TEASERS_63a3_0064,Europe
BRAIN_TEASERS_OPT_b658_000A,BRAIN_TEASERS_0344_0065,4
BRAIN_TEASERS_OPT_d7d0_000B,BRAIN_TEASERS_0344_0065,5
BRAIN_TEASERS_OPT_cbcd_000C,BRAIN_TEASERS_0344_0065,7
BRAIN_TEASERS_OPT_1a4c_000D,BRAIN_TEASERS_0344_0065,3
BRAIN_TEASERS_OPT_23b6_000A,BRAIN_TEASERS_e541_0066,Peter
BRAIN_TEASERS_OPT_a733_000B,BRAIN_TEASERS_e541_0066,Nick
BRAIN_TEASERS_OPT_dc3f_000C,BRAIN_TEASERS_e541_0066,"Its impossible"
BRAIN_TEASERS_OPT_3aa9_000D,BRAIN_TEASERS_e541_0066,Tom
BRAIN_TEASERS_OPT_203f_000A,BRAIN_TEASERS_d7ba_0067,"10kg (22 lbs)"
BRAIN_TEASERS_OPT_d8f7_000B,BRAIN_TEASERS_d7ba_0067,"25kg (55 lbs)"
BRAIN_TEASERS_OPT_3fad_000C,BRAIN_TEASERS_d7ba_0067,"5kg (11 lbs)"
BRAIN_TEASERS_OPT_8bf1_000D,BRAIN_TEASERS_d7ba_0067,"20kg (44 lbs)"
BRAIN_TEASERS_OPT_8d91_000A,BRAIN_TEASERS_d44c_0068,"The result is your original number"
BRAIN_TEASERS_OPT_b8b8_000B,BRAIN_TEASERS_d44c_0068,"The result is zero"
BRAIN_TEASERS_OPT_4431_000C,BRAIN_TEASERS_d44c_0068,"There is remainder"
BRAIN_TEASERS_OPT_1c13_000D,BRAIN_TEASERS_d44c_0068,"The result is twice your original number"
BRAIN_TEASERS_OPT_4816_000A,BRAIN_TEASERS_8460_0069,5:12
BRAIN_TEASERS_OPT_7e47_000B,BRAIN_TEASERS_8460_0069,5:18
BRAIN_TEASERS_OPT_0977_000C,BRAIN_TEASERS_8460_0069,19:36
BRAIN_TEASERS_OPT_0f73_000D,BRAIN_TEASERS_8460_0069,35:36
BRAIN_TEASERS_OPT_f89b_000A,BRAIN_TEASERS_b6e1_0070,No
BRAIN_TEASERS_OPT_6353_000B,BRAIN_TEASERS_b6e1_0070,Yes
BRAIN_TEASERS_OPT_8abc_000A,BRAIN_TEASERS_1c9b_0071,11
BRAIN_TEASERS_OPT_b2d6_000B,BRAIN_TEASERS_1c9b_0071,67
BRAIN_TEASERS_OPT_93e5_000C,BRAIN_TEASERS_1c9b_0071,78
BRAIN_TEASERS_OPT_3e5a_000D,BRAIN_TEASERS_1c9b_0071,52
BRAIN_TEASERS_OPT_af2b_000A,BRAIN_TEASERS_9171_0072,$10
BRAIN_TEASERS_OPT_a72f_000B,BRAIN_TEASERS_9171_0072,"- $20"
BRAIN_TEASERS_OPT_f066_000C,BRAIN_TEASERS_9171_0072,$20
BRAIN_TEASERS_OPT_5135_000D,BRAIN_TEASERS_9171_0072,0
BRAIN_TEASERS_OPT_8240_000A,BRAIN_TEASERS_89eb_0073,"The barber of another village"
BRAIN_TEASERS_OPT_fc6a_000B,BRAIN_TEASERS_89eb_0073,Noone
BRAIN_TEASERS_OPT_3846_000C,BRAIN_TEASERS_89eb_0073,Himself
BRAIN_TEASERS_OPT_8252_000D,BRAIN_TEASERS_89eb_0073,"Such village cannot exist, it is a paradox"
BRAIN_TEASERS_OPT_3af7_000A,BRAIN_TEASERS_4eae_0074,No
BRAIN_TEASERS_OPT_1460_000B,BRAIN_TEASERS_4eae_0074,Yes
BRAIN_TEASERS_OPT_1d39_000A,BRAIN_TEASERS_4f83_0075,"no apples"
BRAIN_TEASERS_OPT_53a5_000B,BRAIN_TEASERS_4f83_0075,"two apples"
BRAIN_TEASERS_OPT_fe32_000C,BRAIN_TEASERS_4f83_0075,"three apples"
BRAIN_TEASERS_OPT_e5ad_000D,BRAIN_TEASERS_4f83_0075,"one apple"
BRAIN_TEASERS_OPT_811d_000A,BRAIN_TEASERS_e0e4_0076,True
BRAIN_TEASERS_OPT_f656_000B,BRAIN_TEASERS_e0e4_0076,False
BRAIN_TEASERS_OPT_48ac_000A,BRAIN_TEASERS_f183_0077,Pakistan
BRAIN_TEASERS_OPT_60e3_000B,BRAIN_TEASERS_f183_0077,Germany
BRAIN_TEASERS_OPT_d90a_000C,BRAIN_TEASERS_f183_0077,India
BRAIN_TEASERS_OPT_ee50_000D,BRAIN_TEASERS_f183_0077,Malaysia
BRAIN_TEASERS_OPT_24fd_000A,BRAIN_TEASERS_f6f8_0078,"750,000"
BRAIN_TEASERS_OPT_2757_000B,BRAIN_TEASERS_f6f8_0078,"500,000"
BRAIN_TEASERS_OPT_6b01_000C,BRAIN_TEASERS_f6f8_0078,"100,000"
BRAIN_TEASERS_OPT_31ac_000D,BRAIN_TEASERS_f6f8_0078,"1,550,000"
BRAIN_TEASERS_OPT_52bd_000A,BRAIN_TEASERS_6420_0079,"The brown recluse spider"
BRAIN_TEASERS_OPT_117e_000B,BRAIN_TEASERS_6420_0079,"The hippo"
BRAIN_TEASERS_OPT_b1fb_000C,BRAIN_TEASERS_6420_0079,"The great white shark"
BRAIN_TEASERS_OPT_bd6b_000D,BRAIN_TEASERS_6420_0079,"The mosquito"
BRAIN_TEASERS_OPT_66f7_000A,BRAIN_TEASERS_872a_0080,"Bernalillo, NM"
BRAIN_TEASERS_OPT_6fa5_000B,BRAIN_TEASERS_872a_0080,"Maricopa, AZ"
BRAIN_TEASERS_OPT_34cb_000C,BRAIN_TEASERS_872a_0080,"Dade, FL"
BRAIN_TEASERS_OPT_ac5a_000D,BRAIN_TEASERS_872a_0080,"San Bernadino, CA"
BRAIN_TEASERS_OPT_b7ea_000A,BRAIN_TEASERS_07c8_0081,Yes
BRAIN_TEASERS_OPT_2f67_000B,BRAIN_TEASERS_07c8_0081,No
BRAIN_TEASERS_OPT_8d2e_000A,BRAIN_TEASERS_67aa_0082,"A tortoise"
BRAIN_TEASERS_OPT_7596_000B,BRAIN_TEASERS_67aa_0082,"A sloth"
BRAIN_TEASERS_OPT_2fb1_000C,BRAIN_TEASERS_67aa_0082,"A human"
BRAIN_TEASERS_OPT_849f_000D,BRAIN_TEASERS_67aa_0082,"A raven"
BRAIN_TEASERS_OPT_6801_000A,BRAIN_TEASERS_6a92_0083,"Because Chinese rice ripens more quickly than Japanese rice"
BRAIN_TEASERS_OPT_c336_000B,BRAIN_TEASERS_6a92_0083,"Because Chinese people are more than Japanese people"
BRAIN_TEASERS_OPT_e911_000C,BRAIN_TEASERS_6a92_0083,"Because Japanese people export rice for other countries and the Chinese dont"
BRAIN_TEASERS_OPT_56dd_000D,BRAIN_TEASERS_6a92_0083,"Because Chinese rice is more delicious than Japanese rice"
BRAIN_TEASERS_OPT_6a38_000A,BRAIN_TEASERS_bfc2_0084,A
BRAIN_TEASERS_OPT_80a1_000B,BRAIN_TEASERS_bfc2_0084,Y
BRAIN_TEASERS_OPT_53a3_000C,BRAIN_TEASERS_bfc2_0084,C
BRAIN_TEASERS_OPT_fda7_000D,BRAIN_TEASERS_bfc2_0084,W
BRAIN_TEASERS_OPT_4c3c_000A,BRAIN_TEASERS_b6a9_0085,February
BRAIN_TEASERS_OPT_07af_000B,BRAIN_TEASERS_b6a9_0085,December
BRAIN_TEASERS_OPT_56f6_000C,BRAIN_TEASERS_b6a9_0085,August
BRAIN_TEASERS_OPT_90ab_000D,BRAIN_TEASERS_b6a9_0085,March
BRAIN_TEASERS_OPT_7258_000A,BRAIN_TEASERS_cbb8_0086,None
