OID,QID,text
ANIMAL_OPT_6268_000D,ANIMAL_74e9_0020,"More threatening appearance"
ANIMAL_OPT_3af3_000A,ANIMAL_e94f_0021,Jackal
ANIMAL_OPT_e85d_000B,ANIMAL_e98b_0021,Mongoose
ANIMAL_OPT_56f0_000C,ANIMAL_96b2_0021,Lynx
ANIMAL_OPT_d7b3_000D,ANIMAL_78f8_0021,Eagle
ANIMAL_OPT_0d2d_000A,ANIMAL_ef67_0022,"Behind its head"
ANIMAL_OPT_739f_000B,ANIMAL_680a_0022,"In its chest, around the middle of the body"
ANIMAL_OPT_294a_000C,ANIMAL_949c_0022,"Cobras have no ribs"
ANIMAL_OPT_0d0d_000D,ANIMAL_0c25_0022,"In its tale"
ANIMAL_OPT_93fa_000A,ANIMAL_f32c_0023,True
ANIMAL_OPT_91f4_000B,ANIMAL_c04b_0023,False
ANIMAL_OPT_4508_000A,ANIMAL_75b6_0024,3
ANIMAL_OPT_66c5_000B,ANIMAL_7f66_0024,12
ANIMAL_OPT_e53b_000C,ANIMAL_d986_0024,48
ANIMAL_OPT_0b2d_000D,ANIMAL_670b_0024,72
ANIMAL_OPT_d91e_000A,ANIMAL_5e30_0025,"German Shepherd"
ANIMAL_OPT_81b9_000B,ANIMAL_4acd_0025,"Cocker Spaniel"
ANIMAL_OPT_b0b7_000C,ANIMAL_7b75_0025,"Golden Retriever"
ANIMAL_OPT_229f_000D,ANIMAL_a876_0025,"Welsh Corgy"
ANIMAL_OPT_c49b_000A,ANIMAL_80dc_0026,Buddy
ANIMAL_OPT_7e91_000B,ANIMAL_3322_0026,Shoes
ANIMAL_OPT_30e6_000C,ANIMAL_0c56_0026,Bailey
ANIMAL_OPT_4b9f_000D,ANIMAL_f215_0026,Buster
ANIMAL_OPT_bfcf_000A,ANIMAL_d6e1_0027,False
ANIMAL_OPT_a8c8_000B,ANIMAL_998c_0027,True
ANIMAL_OPT_6eef_000A,ANIMAL_2cfc_0028,"Franklin Delano Roosevelt"
ANIMAL_OPT_c1c6_000B,ANIMAL_4998_0028,"Theodore Roosevelt"
ANIMAL_OPT_b92c_000C,ANIMAL_6c5b_0028,"Bill Clinton"
ANIMAL_OPT_6afc_000D,ANIMAL_facc_0028,"Woodrow Wilson"
ANIMAL_OPT_7322_000A,ANIMAL_6d34_0029,"Border Collie"
ANIMAL_OPT_7182_000B,ANIMAL_6588_0029,"Old English Sheepdog"
ANIMAL_OPT_d630_000C,ANIMAL_5490_0029,"Welsh Corgi"
ANIMAL_OPT_9b19_000D,ANIMAL_c43e_0029,"Australian Cattle Dog"
ANIMAL_OPT_7f98_000A,ANIMAL_aebe_0030,Niles
ANIMAL_OPT_073a_000B,ANIMAL_e72b_0030,Marty
ANIMAL_OPT_307f_000C,ANIMAL_8370_0030,Eddie
ANIMAL_OPT_e06e_000D,ANIMAL_a999_0030,Skip
ANIMAL_OPT_c088_000A,ANIMAL_d176_0031,"Fin Whale"
ANIMAL_OPT_34b5_000B,ANIMAL_7546_0031,"Pilot whale"
ANIMAL_OPT_f6bd_000C,ANIMAL_fc59_0031,"Blue Whale"
ANIMAL_OPT_5d2c_000D,ANIMAL_e8f6_0031,"Humpback Whale"
ANIMAL_OPT_0940_000A,ANIMAL_4940_0032,"Leatherback Sea Turtle"
ANIMAL_OPT_1b6d_000B,ANIMAL_35d7_0032,"Kemps Ridley Turtle"
ANIMAL_OPT_2b3d_000C,ANIMAL_48b8_0032,"Hawksbill Sea Turtle"
ANIMAL_OPT_15ec_000D,ANIMAL_7d56_0032,"Mesoamerican River Turtle"
ANIMAL_OPT_762b_000A,ANIMAL_51a8_0033,"Red Wolf"
ANIMAL_OPT_9316_000B,ANIMAL_cd02_0033,"Ethiopian Wolf"
ANIMAL_OPT_d6a1_000C,ANIMAL_78e6_0033,"Black-backed Wolf"
ANIMAL_OPT_882f_000D,ANIMAL_9c31_0033,"Gray Wolf"
ANIMAL_OPT_ecd0_000A,ANIMAL_fe0f_0034,False
ANIMAL_OPT_20a6_000B,ANIMAL_8942_0034,True
ANIMAL_OPT_a317_000A,ANIMAL_140c_0035,Gorilla
ANIMAL_OPT_5782_000B,ANIMAL_e608_0035,Baboons
ANIMAL_OPT_d326_000C,ANIMAL_f73d_0035,Orangutan
ANIMAL_OPT_0f08_000D,ANIMAL_a341_0035,Chimpanzee
ANIMAL_OPT_de0d_000A,ANIMAL_b299_0036,"North America"
ANIMAL_OPT_660f_000B,ANIMAL_c787_0036,"Central Asia and North America"
ANIMAL_OPT_c773_000C,ANIMAL_fad6_0036,"Central Asia"
ANIMAL_OPT_55d3_000D,ANIMAL_4de1_0036,"Europe and North America"
ANIMAL_OPT_ea3a_000A,ANIMAL_7d35_0037,True
ANIMAL_OPT_083a_000B,ANIMAL_f31c_0037,False
ANIMAL_OPT_ecc2_000A,ANIMAL_2406_0038,"Ganges River Dolphin"
ANIMAL_OPT_c616_000B,ANIMAL_c723_0038,"Chinese River Dolphin"
ANIMAL_OPT_5620_000C,ANIMAL_b7d8_0038,"La Plata Dolphin"
ANIMAL_OPT_4f89_000D,ANIMAL_7c6c_0038,"Amazon River Dolphin"
ANIMAL_OPT_f57e_000A,ANIMAL_cc1a_0039,"Cape Fox"
ANIMAL_OPT_3eb4_000B,ANIMAL_10d6_0039,"Red Fox"
ANIMAL_OPT_9ac3_000C,ANIMAL_e351_0039,"Bengal Fox"
ANIMAL_OPT_7762_000D,ANIMAL_2299_0039,Fennec
ANIMAL_OPT_0a9c_000A,ANIMAL_3c0f_0040,"North America"
ANIMAL_OPT_e43b_000B,ANIMAL_fce4_0040,Australia
ANIMAL_OPT_b901_000C,ANIMAL_6208_0040,Africa
ANIMAL_OPT_a63b_000D,ANIMAL_950a_0040,Asia
ANIMAL_OPT_4dd1_000A,ANIMAL_8a46_0041,Oribi
ANIMAL_OPT_40a6_000B,ANIMAL_6e62_0041,"Roan Antelope"
ANIMAL_OPT_c5f5_000C,ANIMAL_1c51_0041,"Scimitar Oryx"
ANIMAL_OPT_2f6a_000D,ANIMAL_a438_0041,Klipspringer
ANIMAL_OPT_d517_000A,ANIMAL_a3d1_0042,False
ANIMAL_OPT_5b03_000B,ANIMAL_8649_0042,True
ANIMAL_OPT_a983_000A,ANIMAL_9472_0043,True
ANIMAL_OPT_00a7_000B,ANIMAL_6ea6_0043,False
ANIMAL_OPT_5cce_000A,ANIMAL_4d78_0044,False
ANIMAL_OPT_e8bf_000B,ANIMAL_92bd_0044,True
ANIMAL_OPT_8c2e_000A,ANIMAL_149a_0045,Flounder
ANIMAL_OPT_0ba3_000B,ANIMAL_c5b4_0045,Shark
ANIMAL_OPT_4791_000C,ANIMAL_5bde_0045,Dolphin
ANIMAL_OPT_4772_000D,ANIMAL_72ee_0045,Jellyfish
ANIMAL_OPT_eb91_000A,ANIMAL_4aff_0046,Scream
ANIMAL_OPT_8b86_000B,ANIMAL_23d2_0046,Squill
ANIMAL_OPT_0eb7_000C,ANIMAL_ea4b_0046,Squeak
ANIMAL_OPT_90f6_000D,ANIMAL_4a81_0046,Squall
ANIMAL_OPT_0ab3_000A,ANIMAL_3487_0047,Birds
ANIMAL_OPT_8e61_000B,ANIMAL_6661_0047,Spiders
ANIMAL_OPT_71c8_000C,ANIMAL_d792_0047,Snakes
ANIMAL_OPT_299e_000D,ANIMAL_5bf3_0047,Frogs
ANIMAL_OPT_3b8e_000A,ANIMAL_16db_0048,900
ANIMAL_OPT_cbf1_000B,ANIMAL_7e04_0048,700
ANIMAL_OPT_e2cd_000C,ANIMAL_6757_0048,500
ANIMAL_OPT_a7b7_000D,ANIMAL_d1f7_0048,200
ANIMAL_OPT_b337_000A,ANIMAL_e0ad_0049,True
ANIMAL_OPT_fb36_000B,ANIMAL_7867_0049,False
ANIMAL_OPT_d468_000A,ANIMAL_17a6_0050,Lizard
ANIMAL_OPT_4737_000B,ANIMAL_2f45_0050,Elephant
ANIMAL_OPT_08d3_000C,ANIMAL_b750_0050,Lion
ANIMAL_OPT_fce2_000D,ANIMAL_23f3_0050,Giraffe
ANIMAL_OPT_739e_000A,ANIMAL_cd84_0051,True
ANIMAL_OPT_7df8_000B,ANIMAL_fc7d_0051,False
ANIMAL_OPT_a8f1_000A,ANIMAL_5a5a_0052,Ladybug
ANIMAL_OPT_5180_000B,ANIMAL_2983_0052,Cockroach
ANIMAL_OPT_9009_000C,ANIMAL_9426_0052,Beetle
ANIMAL_OPT_3b08_000D,ANIMAL_3a28_0052,Ant
ANIMAL_OPT_41c0_000A,ANIMAL_5970_0053,False
ANIMAL_OPT_c3a0_000B,ANIMAL_3d4c_0053,True
ANIMAL_OPT_e05c_000A,ANIMAL_504c_0054,ewe
ANIMAL_OPT_11fa_000B,ANIMAL_058d_0054,colt
ANIMAL_OPT_d6ae_000C,ANIMAL_0b77_0054,fleece
ANIMAL_OPT_f26a_000D,ANIMAL_8a2c_0054,ram
ANIMAL_OPT_21b0_000A,ANIMAL_84e4_0055,Pantha
ANIMAL_OPT_45cb_000B,ANIMAL_03aa_0055,"Panthera tigis"
ANIMAL_OPT_bc83_000C,ANIMAL_7862_0055,"Panthera tiger"
ANIMAL_OPT_aba8_000D,ANIMAL_2a5d_0055,"Panthera tigris"
ANIMAL_OPT_0370_000A,ANIMAL_bcb7_0056,Yes
ANIMAL_OPT_9e22_000B,ANIMAL_0503_0056,No
ANIMAL_OPT_f682_000A,ANIMAL_e18a_0057,False
ANIMAL_OPT_8457_000B,ANIMAL_766b_0057,True
ANIMAL_OPT_74a2_000A,ANIMAL_ca2a_0058,Bushy-tailed
ANIMAL_OPT_29c8_000B,ANIMAL_74e8_0058,Long-eared
ANIMAL_OPT_8b4c_000C,ANIMAL_95c2_0058,Eastern
ANIMAL_OPT_8ecd_000D,ANIMAL_1797_0058,Sonoma
ANIMAL_OPT_9b78_000A,ANIMAL_7d20_0059,Sioux
ANIMAL_OPT_0f58_000B,ANIMAL_6e24_0059,"Russian Trotter"
ANIMAL_OPT_bea6_000C,ANIMAL_bac1_0059,Belgian
ANIMAL_OPT_0638_000D,ANIMAL_fd18_0059,Murgese
ANIMAL_OPT_1bcc_000A,ANIMAL_9cba_0060,Pom-a-poo
ANIMAL_OPT_7c49_000B,ANIMAL_2adc_0060,"Lakeland terrier"
ANIMAL_OPT_d884_000C,ANIMAL_1b7b_0060,"Fox terrier"
ANIMAL_OPT_2071_000D,ANIMAL_4ed1_0060,"Ferret terrier"
ANIMAL_OPT_f34b_000A,ANIMAL_58f3_0061,Pixie-bob
ANIMAL_OPT_2402_000B,ANIMAL_899d_0061,"Maine coon"
ANIMAL_OPT_f9f8_000C,ANIMAL_61b5_0061,Ragdoll
ANIMAL_OPT_ef20_000D,ANIMAL_8df0_0061,"French Twist"
ANIMAL_OPT_33ce_000A,ANIMAL_6d39_0062,"Long-horn beetle"
ANIMAL_OPT_d8b5_000B,ANIMAL_aa6e_0062,"Stag beetle"
ANIMAL_OPT_de34_000C,ANIMAL_2a4a_0062,"Flea beetle"
ANIMAL_OPT_b601_000D,ANIMAL_5f6d_0062,"Burrowing beetle"
ANIMAL_OPT_8438_000A,ANIMAL_b829_0063,"Glass spider"
ANIMAL_OPT_9bf4_000B,ANIMAL_75aa_0063,"Trapdoor spider"
ANIMAL_OPT_e8d4_000C,ANIMAL_d982_0063,"Brown recluse spider"
ANIMAL_OPT_cd00_000D,ANIMAL_1aa3_0063,"Bird-dropping spider"
ANIMAL_OPT_270b_000A,ANIMAL_e9a3_0064,"Moon bear"
ANIMAL_OPT_ec26_000B,ANIMAL_cb1a_0064,"Brown bear"
ANIMAL_OPT_684f_000C,ANIMAL_ee42_0064,"Black bear"
ANIMAL_OPT_8ede_000D,ANIMAL_39ad_0064,"Sun bear"
ANIMAL_OPT_9207_000A,ANIMAL_9b4b_0065,"Scottish black-face"
ANIMAL_OPT_43f0_000B,ANIMAL_848b_0065,Dakota
ANIMAL_OPT_7534_000C,ANIMAL_6190_0065,Hampshire
ANIMAL_OPT_6ac3_000D,ANIMAL_0e30_0065,Merino
ANIMAL_OPT_884f_000A,ANIMAL_f30f_0066,Hamburg
ANIMAL_OPT_fef9_000B,ANIMAL_e511_0066,"Plymouth Rock"
ANIMAL_OPT_dd68_000C,ANIMAL_4779_0066,Leghorn
ANIMAL_OPT_2ad6_000D,ANIMAL_e8b9_0066,Red-tailed
ANIMAL_OPT_8318_000A,ANIMAL_0ed3_0067,"Norwegian Yorkshire"
ANIMAL_OPT_f067_000B,ANIMAL_8ada_0067,"Vietnamese pot-belly"
ANIMAL_OPT_05a9_000C,ANIMAL_fe24_0067,Ridgeback
ANIMAL_OPT_eb5b_000D,ANIMAL_91b0_0067,Tokyo-X
ANIMAL_OPT_d401_000A,ANIMAL_37fa_0068,Family
ANIMAL_OPT_1953_000B,ANIMAL_5ebe_0068,Group
ANIMAL_OPT_6c31_000C,ANIMAL_9e3a_0068,School
ANIMAL_OPT_3e25_000D,ANIMAL_0252_0068,Pride
ANIMAL_OPT_f0ad_000A,ANIMAL_8363_0069,False
ANIMAL_OPT_db72_000B,ANIMAL_95c8_0069,True
ANIMAL_OPT_0c7d_000A,ANIMAL_9c1c_0070,1
ANIMAL_OPT_01ed_000B,ANIMAL_b8c7_0070,5
ANIMAL_OPT_dce0_000C,ANIMAL_f277_0070,20
ANIMAL_OPT_7666_000D,ANIMAL_0a32_0070,10
ANIMAL_OPT_2ba6_000A,ANIMAL_9863_0071,Tigon
ANIMAL_OPT_5415_000B,ANIMAL_1cfb_0071,Tiges
ANIMAL_OPT_19f9_000C,ANIMAL_1a2d_0071,Ligon
ANIMAL_OPT_b69f_000D,ANIMAL_3c37_0071,Liger
ANIMAL_OPT_d875_000A,ANIMAL_963e_0072,Tigen
ANIMAL_OPT_0d92_000B,ANIMAL_64a1_0072,Liger
ANIMAL_OPT_6c20_000C,ANIMAL_79c0_0072,Tigon
ANIMAL_OPT_c0a9_000D,ANIMAL_699b_0072,Liges
ANIMAL_OPT_8e90_000A,ANIMAL_14c6_0073,"An extra tooth"
ANIMAL_OPT_e9e6_000B,ANIMAL_a9b9_0073,"A mane"
ANIMAL_OPT_663d_000C,ANIMAL_b13e_0073,"Longer nails"
ANIMAL_OPT_4c68_000D,ANIMAL_e28f_0073,"Distinguished eyes"
ANIMAL_OPT_ad7c_000A,ANIMAL_f2c1_0074,"20 - 30 years"
ANIMAL_OPT_5748_000B,ANIMAL_8eb7_0074,"Less than 10 years"
ANIMAL_OPT_83b0_000C,ANIMAL_e362_0074,"10 -15 years"
ANIMAL_OPT_4fdb_000D,ANIMAL_5e0e_0074,"Greater than 30 years"
ANIMAL_OPT_f5a9_000A,ANIMAL_b89e_0075,No
ANIMAL_OPT_1c3b_000B,ANIMAL_bf6a_0075,Yes
ANIMAL_OPT_4675_000A,ANIMAL_c48b_0076,False
ANIMAL_OPT_8586_000B,ANIMAL_beda_0076,True
ANIMAL_OPT_4753_000A,ANIMAL_03e1_0077,Stress
ANIMAL_OPT_3c84_000B,ANIMAL_0a3b_0077,Displeasure
ANIMAL_OPT_78e1_000C,ANIMAL_5e57_0077,Boredom
ANIMAL_OPT_905d_000D,ANIMAL_569b_0077,Playfulness
ANIMAL_OPT_4b2d_000A,ANIMAL_0aef_0078,Impatience
ANIMAL_OPT_8a76_000B,ANIMAL_eb32_0078,Submission
ANIMAL_OPT_0c7e_000C,ANIMAL_4d1b_0078,Acceptance
ANIMAL_OPT_fad9_000D,ANIMAL_eb33_0078,Aggression
ANIMAL_OPT_0e07_000A,ANIMAL_901a_0079,"When they are distressed or in pain"
ANIMAL_OPT_72a8_000B,ANIMAL_4390_0079,"When they are hunting or playing"
ANIMAL_OPT_1590_000C,ANIMAL_6f2e_0079,"When they are hungry or thirsty"
ANIMAL_OPT_4050_000D,ANIMAL_4c71_0079,"When they are lonely or angry"
ANIMAL_OPT_c3fc_000A,ANIMAL_42d7_0080,100
ANIMAL_OPT_06c3_000B,ANIMAL_a163_0080,200
ANIMAL_OPT_6734_000C,ANIMAL_e04d_0080,50
ANIMAL_OPT_96e8_000D,ANIMAL_f646_0080,150
ANIMAL_OPT_6ed6_000A,ANIMAL_48dc_0081,True
ANIMAL_OPT_802c_000B,ANIMAL_a50c_0081,False
ANIMAL_OPT_d424_000A,ANIMAL_95c4_0082,False
ANIMAL_OPT_eefa_000B,ANIMAL_5783_0082,True
ANIMAL_OPT_8e13_000A,ANIMAL_b202_0083,"Golden Eagle"
ANIMAL_OPT_2e01_000B,ANIMAL_0248_0083,"Haasts Eagle"
ANIMAL_OPT_a7e8_000C,ANIMAL_5bed_0083,"Harpy Eagle"
ANIMAL_OPT_5c4c_000D,ANIMAL_dc7d_0083,"Bald Eagle"
ANIMAL_OPT_a4ae_000A,ANIMAL_a482_0084,Drosophillia
ANIMAL_OPT_1eb9_000B,ANIMAL_45c7_0084,Herps
ANIMAL_OPT_ae7b_000C,ANIMAL_f508_0084,Mollusks
ANIMAL_OPT_aadf_000D,ANIMAL_904c_0084,Nematodes
ANIMAL_OPT_64b8_000A,ANIMAL_9e78_0085,"Elephants sleep standing up"
ANIMAL_OPT_821d_000B,ANIMAL_d615_0085,"Elephants cry"
ANIMAL_OPT_be96_000C,ANIMAL_df4c_0085,"There are some pink elephants in India"
ANIMAL_OPT_4efe_000D,ANIMAL_8431_0085,"Elephants do not have great memories"
ANIMAL_OPT_3e7e_000A,ANIMAL_459a_0086,True
ANIMAL_OPT_7157_000B,ANIMAL_7b15_0086,False
ANIMAL_OPT_35a3_000A,ANIMAL_44e3_0087,"The unreasonable fear of birds of prey"
ANIMAL_OPT_f59c_000B,ANIMAL_0408_0087,"The unreasonable fear of roaches"
ANIMAL_OPT_90fb_000C,ANIMAL_b95e_0087,"The unreasonable fear of chickens"
ANIMAL_OPT_fd92_000D,ANIMAL_9964_0087,"The unreasonable fear of sharks"
ANIMAL_OPT_fc15_000A,ANIMAL_9c7a_0088,"They count all the teeth in the fishs mouth."
ANIMAL_OPT_1777_000B,ANIMAL_0309_0088,"They measure the size of the fish and compare that to the average size of that type of  fish."
ANIMAL_OPT_f31f_000C,ANIMAL_7935_0088,"They count the growth rings on the ear bone."
ANIMAL_OPT_fb57_000D,ANIMAL_70c9_0088,"They count the teeth in the fishs lower lip."
ANIMAL_OPT_5c41_000A,ANIMAL_044d_0089,"The Hercules beetle"
ANIMAL_OPT_1536_000B,ANIMAL_8e7c_0089,"The leaf-cutting ant"
ANIMAL_OPT_33e2_000C,ANIMAL_5502_0089,"The red ant"
ANIMAL_OPT_90cf_000D,ANIMAL_94b5_0089,"The atlas roach"
ANIMAL_OPT_3657_000A,ANIMAL_41b6_0090,"minke whale"
ANIMAL_OPT_b45c_000B,ANIMAL_ce57_0090,millipedes
ANIMAL_OPT_5afa_000C,ANIMAL_20d8_0090,elephants
ANIMAL_OPT_8983_000D,ANIMAL_f630_0090,"hermit crabs"
ANIMAL_OPT_d603_000A,ANIMAL_eaf4_0091,worm
ANIMAL_OPT_f8ef_000B,ANIMAL_9a9a_0091,fish
ANIMAL_OPT_5260_000C,ANIMAL_8f28_0091,insect
ANIMAL_OPT_fe42_000D,ANIMAL_d123_0091,amphibian
ANIMAL_OPT_0b2b_000A,ANIMAL_4738_0092,"Essay on the Principles of Population"
ANIMAL_OPT_be43_000B,ANIMAL_3a98_0092,"Totem and Taboo"
ANIMAL_OPT_f027_000C,ANIMAL_ebe7_0092,"On the Origins of the Species"
ANIMAL_OPT_b26c_000D,ANIMAL_eae3_0092,"The Descent of Man and the Selection in Relation to Sex"
ANIMAL_OPT_b188_000A,ANIMAL_0049_0093,"An average mountain lion"
ANIMAL_OPT_97a9_000B,ANIMAL_5766_0093,"An average nematode"
ANIMAL_OPT_0ab0_000C,ANIMAL_4e65_0093,"An average lynx"
ANIMAL_OPT_27a4_000D,ANIMAL_8540_0093,"An average lichen"
ANIMAL_OPT_e40e_000A,ANIMAL_7634_0094,False
ANIMAL_OPT_78a0_000B,ANIMAL_4d5d_0094,True
ANIMAL_OPT_7976_000A,ANIMAL_fbdf_0095,False
ANIMAL_OPT_5ef5_000B,ANIMAL_4cc0_0095,True
ANIMAL_OPT_9a93_000A,ANIMAL_2048_0096,True
ANIMAL_OPT_db06_000B,ANIMAL_9ee1_0096,False
ANIMAL_OPT_f686_000A,ANIMAL_6574_0097,False
ANIMAL_OPT_e93e_000B,ANIMAL_d316_0097,True
ANIMAL_OPT_ba1a_000A,ANIMAL_c36f_0098,True
ANIMAL_OPT_a9c5_000B,ANIMAL_b309_0098,False
ANIMAL_OPT_cdb1_000A,ANIMAL_25ad_0099,True
ANIMAL_OPT_4bda_000B,ANIMAL_c9f3_0099,False
ANIMAL_OPT_0a36_000A,ANIMAL_2eda_0100,False
ANIMAL_OPT_69db_000B,ANIMAL_5528_0100,True
ANIMAL_OPT_f1fd_000A,ANIMAL_4966_0101,False
ANIMAL_OPT_45f4_000B,ANIMAL_bdaa_0101,True
ANIMAL_OPT_1b64_000A,ANIMAL_6ade_0102,True
ANIMAL_OPT_087e_000B,ANIMAL_f91f_0102,False
ANIMAL_OPT_266f_000A,ANIMAL_fae2_0103,False
ANIMAL_OPT_a810_000B,ANIMAL_e10e_0103,True
ANIMAL_OPT_b283_000A,ANIMAL_85c6_0104,Venezuela
ANIMAL_OPT_352f_000B,ANIMAL_618a_0104,"United States"
ANIMAL_OPT_c962_000C,ANIMAL_36a8_0104,Brazil
ANIMAL_OPT_9878_000D,ANIMAL_20a7_0104,Mexico
ANIMAL_OPT_4faf_000A,ANIMAL_8920_0105,"24 inches (60 cm)"
ANIMAL_OPT_2da2_000B,ANIMAL_04d9_0105,"15 inches (38 cm)"
ANIMAL_OPT_ff93_000C,ANIMAL_de8a_0105,"12 inches (30 cm)"
ANIMAL_OPT_0de5_000D,ANIMAL_a89c_0105,"9 inches (22 cm)"
ANIMAL_OPT_2c37_000A,ANIMAL_fa59_0106,True
ANIMAL_OPT_edc9_000B,ANIMAL_24dc_0106,False
ANIMAL_OPT_e977_000A,ANIMAL_fd5b_0107,"An extra leg tendon"
ANIMAL_OPT_1fe9_000B,ANIMAL_bf18_0107,"Hairless inner ears"
ANIMAL_OPT_69e2_000C,ANIMAL_fe1d_0107,"An incomplete skull"
ANIMAL_OPT_7dfb_000D,ANIMAL_276c_0107,"Two extra canine teeth"
ANIMAL_OPT_b2ed_000A,ANIMAL_0911_0108,"8 - 12 years"
ANIMAL_OPT_a4af_000B,ANIMAL_7f7f_0108,"8- 18 years"
ANIMAL_OPT_b0be_000C,ANIMAL_33b3_0108,"8 - 26 years"
ANIMAL_OPT_8734_000D,ANIMAL_eaae_0108,"8 - 15 years"
